"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"21 years"	"21"	"2000"	"2000"	2235	2365727	94.5
	"21 years"	"21"	"2001"	"2001"	2410	2545298	94.7
	"21 years"	"21"	"2002"	"2002"	2442	2575221	94.8
	"21 years"	"21"	"2003"	"2003"	2400	2573706	93.3
	"21 years"	"21"	"2004"	"2004"	2456	2586025	95.0
	"21 years"	"21"	"2005"	"2005"	2483	2570577	96.6
	"21 years"	"21"	"2006"	"2006"	2547	2634535	96.7
	"21 years"	"21"	"2007"	"2007"	2492	2639722	94.4
	"21 years"	"21"	"2008"	"2008"	2366	2649046	89.3
	"21 years"	"21"	"2009"	"2009"	2262	2690099	84.1
	"21 years"	"21"	"2010"	"2010"	2242	2719648	82.4
	"21 years"	"21"	"2011"	"2011"	2302	2859568	80.5
	"21 years"	"21"	"2012"	"2012"	2281	2877278	79.3
	"21 years"	"21"	"2013"	"2013"	2197	2837796	77.4
	"21 years"	"21"	"2014"	"2014"	2167	2802893	77.3
	"21 years"	"21"	"2015"	"2015"	2283	2784896	82.0
	"21 years"	"21"	"2016"	"2016"	2413	2742076	88.0
	"21 years"	"21"	"2017"	"2017"	2279	2699448	84.4
	"21 years"	"21"	"2018"	"2018"	2184	2676605	81.6
	"21 years"	"21"	"2019"	"2019"	2212	2660094	83.2
	"22 years"	"22"	"1999"	"1999"	1940	2283197	85.0
	"22 years"	"22"	"2000"	"2000"	2064	2326145	88.7
	"22 years"	"22"	"2001"	"2001"	2189	2435037	89.9
	"22 years"	"22"	"2002"	"2002"	2313	2573970	89.9
	"22 years"	"22"	"2003"	"2003"	2543	2587716	98.3
	"22 years"	"22"	"2004"	"2004"	2394	2590130	92.4
	"22 years"	"22"	"2005"	"2005"	2491	2599109	95.8
	"22 years"	"22"	"2006"	"2006"	2543	2578307	98.6
	"22 years"	"22"	"2007"	"2007"	2576	2638330	97.6
	"22 years"	"22"	"2008"	"2008"	2430	2643715	91.9
	"22 years"	"22"	"2009"	"2009"	2107	2647743	79.6
	"22 years"	"22"	"2010"	"2010"	2254	2678504	84.2
	"22 years"	"22"	"2011"	"2011"	2437	2764968	88.1
	"22 years"	"22"	"2012"	"2012"	2438	2889830	84.4
	"22 years"	"22"	"2013"	"2013"	2380	2900069	82.1
	"22 years"	"22"	"2014"	"2014"	2412	2876643	83.8
	"22 years"	"22"	"2015"	"2015"	2432	2839750	85.6
	"22 years"	"22"	"2016"	"2016"	2600	2811019	92.5
	"22 years"	"22"	"2017"	"2017"	2464	2765502	89.1
	"22 years"	"22"	"2018"	"2018"	2342	2709411	86.4
	"22 years"	"22"	"2019"	"2019"	2327	2684270	86.7
	"23 years"	"23"	"1999"	"1999"	1920	2214991	86.7
	"23 years"	"23"	"2000"	"2000"	1993	2290535	87.0
	"23 years"	"23"	"2001"	"2001"	2176	2373711	91.7
	"23 years"	"23"	"2002"	"2002"	2204	2468293	89.3
	"23 years"	"23"	"2003"	"2003"	2356	2594672	90.8
	"23 years"	"23"	"2004"	"2004"	2312	2613489	88.5
	"23 years"	"23"	"2005"	"2005"	2571	2615847	98.3
	"23 years"	"23"	"2006"	"2006"	2479	2625302	94.4
	"23 years"	"23"	"2007"	"2007"	2378	2601560	91.4
	"23 years"	"23"	"2008"	"2008"	2369	2665079	88.9
	"23 years"	"23"	"2009"	"2009"	2351	2666981	88.2
	"23 years"	"23"	"2010"	"2010"	2201	2655767	82.9
	"23 years"	"23"	"2011"	"2011"	2362	2725574	86.7
	"23 years"	"23"	"2012"	"2012"	2275	2803480	81.1
	"23 years"	"23"	"2013"	"2013"	2507	2922189	85.8
	"23 years"	"23"	"2014"	"2014"	2432	2945746	82.6
	"23 years"	"23"	"2015"	"2015"	2559	2921623	87.6
	"23 years"	"23"	"2016"	"2016"	2818	2876189	98.0
	"23 years"	"23"	"2017"	"2017"	2672	2841662	94.0
	"23 years"	"23"	"2018"	"2018"	2464	2788532	88.4
	"23 years"	"23"	"2019"	"2019"	2369	2729642	86.8
	"24 years"	"24"	"1999"	"1999"	1876	2278132	82.3
	"24 years"	"24"	"2000"	"2000"	1955	2284942	85.6
	"24 years"	"24"	"2001"	"2001"	2078	2356472	88.2
	"24 years"	"24"	"2002"	"2002"	2188	2404388	91.0
	"24 years"	"24"	"2003"	"2003"	2301	2488499	92.5
	"24 years"	"24"	"2004"	"2004"	2305	2618951	88.0
	"24 years"	"24"	"2005"	"2005"	2493	2637322	94.5
	"24 years"	"24"	"2006"	"2006"	2671	2643332	101.0
	"24 years"	"24"	"2007"	"2007"	2600	2650833	98.1
	"24 years"	"24"	"2008"	"2008"	2361	2630354	89.8
	"24 years"	"24"	"2009"	"2009"	2385	2690294	88.7
	"24 years"	"24"	"2010"	"2010"	2428	2695490	90.1
	"24 years"	"24"	"2011"	"2011"	2339	2699191	86.7
	"24 years"	"24"	"2012"	"2012"	2401	2764667	86.8
	"24 years"	"24"	"2013"	"2013"	2417	2838632	85.1
	"24 years"	"24"	"2014"	"2014"	2536	2967533	85.5
	"24 years"	"24"	"2015"	"2015"	2753	2992279	92.0
	"24 years"	"24"	"2016"	"2016"	2936	2957052	99.3
	"24 years"	"24"	"2017"	"2017"	2871	2906244	98.8
	"24 years"	"24"	"2018"	"2018"	2669	2869118	93.0
	"24 years"	"24"	"2019"	"2019"	2614	2811082	93.0
	"25 years"	"25"	"1999"	"1999"	1785	2282230	78.2
	"25 years"	"25"	"2000"	"2000"	1899	2347892	80.9
	"25 years"	"25"	"2001"	"2001"	2114	2316482	91.3
	"25 years"	"25"	"2002"	"2002"	2085	2391739	87.2
	"25 years"	"25"	"2003"	"2003"	2178	2432716	89.5
	"25 years"	"25"	"2004"	"2004"	2246	2522949	89.0
	"25 years"	"25"	"2005"	"2005"	2504	2653524	94.4
	"25 years"	"25"	"2006"	"2006"	2580	2677365	96.4
	"25 years"	"25"	"2007"	"2007"	2443	2685028	91.0
	"25 years"	"25"	"2008"	"2008"	2451	2696940	90.9
	"25 years"	"25"	"2009"	"2009"	2315	2675078	86.5
	"25 years"	"25"	"2010"	"2010"	2305	2711961	85.0
	"25 years"	"25"	"2011"	"2011"	2382	2727218	87.3
	"25 years"	"25"	"2012"	"2012"	2383	2734574	87.1
	"25 years"	"25"	"2013"	"2013"	2402	2793748	86.0
	"25 years"	"25"	"2014"	"2014"	2551	2875237	88.7
	"25 years"	"25"	"2015"	"2015"	2803	3005511	93.3
	"25 years"	"25"	"2016"	"2016"	3111	3019618	103.0
	"25 years"	"25"	"2017"	"2017"	3082	2988169	103.1
	"25 years"	"25"	"2018"	"2018"	2849	2926973	97.3
	"25 years"	"25"	"2019"	"2019"	2779	2884464	96.3
	"26 years"	"26"	"1999"	"1999"	1951	2292547	85.1
	"26 years"	"26"	"2000"	"2000"	1959	2268223	86.4
	"26 years"	"26"	"2001"	"2001"	2190	2372328	92.3
	"26 years"	"26"	"2002"	"2002"	2111	2329042	90.6
	"26 years"	"26"	"2003"	"2003"	2202	2390782	92.1
	"26 years"	"26"	"2004"	"2004"	2259	2429142	93.0
	"26 years"	"26"	"2005"	"2005"	2362	2514102	94.0
	"26 years"	"26"	"2006"	"2006"	2450	2641790	92.7
	"26 years"	"26"	"2007"	"2007"	2527	2659654	95.0
	"26 years"	"26"	"2008"	"2008"	2402	2667886	90.0
	"26 years"	"26"	"2009"	"2009"	2411	2671326	90.3
	"26 years"	"26"	"2010"	"2010"	2279	2643625	86.2
	"26 years"	"26"	"2011"	"2011"	2406	2749756	87.5
	"26 years"	"26"	"2012"	"2012"	2428	2748350	88.3
	"26 years"	"26"	"2013"	"2013"	2564	2758220	93.0
	"26 years"	"26"	"2014"	"2014"	2596	2825405	91.9
	"26 years"	"26"	"2015"	"2015"	2749	2908923	94.5
	"26 years"	"26"	"2016"	"2016"	3112	3025286	102.9
	"26 years"	"26"	"2017"	"2017"	3244	3051019	106.3
	"26 years"	"26"	"2018"	"2018"	3044	3007137	101.2
	"26 years"	"26"	"2019"	"2019"	2984	2939268	101.5
	"27 years"	"27"	"1999"	"1999"	2037	2445806	83.3
	"27 years"	"27"	"2000"	"2000"	2049	2370626	86.4
	"27 years"	"27"	"2001"	"2001"	2086	2308005	90.4
	"27 years"	"27"	"2002"	"2002"	2050	2391170	85.7
	"27 years"	"27"	"2003"	"2003"	2144	2343277	91.5
	"27 years"	"27"	"2004"	"2004"	2293	2409013	95.2
	"27 years"	"27"	"2005"	"2005"	2316	2448512	94.6
	"27 years"	"27"	"2006"	"2006"	2533	2537939	99.8
	"27 years"	"27"	"2007"	"2007"	2511	2667626	94.1
	"27 years"	"27"	"2008"	"2008"	2413	2692083	89.6
	"27 years"	"27"	"2009"	"2009"	2308	2700840	85.5
	"27 years"	"27"	"2010"	"2010"	2318	2704453	85.7
	"27 years"	"27"	"2011"	"2011"	2403	2669736	90.0
	"27 years"	"27"	"2012"	"2012"	2490	2777835	89.6
	"27 years"	"27"	"2013"	"2013"	2587	2772201	93.3
	"27 years"	"27"	"2014"	"2014"	2536	2788199	91.0
	"27 years"	"27"	"2015"	"2015"	2835	2855935	99.3
	"27 years"	"27"	"2016"	"2016"	3216	2922694	110.0
	"27 years"	"27"	"2017"	"2017"	3389	3060757	110.7
	"27 years"	"27"	"2018"	"2018"	3398	3068357	110.7
	"27 years"	"27"	"2019"	"2019"	3149	3019055	104.3
	"28 years"	"28"	"1999"	"1999"	2192	2585235	84.8
	"28 years"	"28"	"2000"	"2000"	2102	2484293	84.6
	"28 years"	"28"	"2001"	"2001"	2298	2364808	97.2
	"28 years"	"28"	"2002"	"2002"	2167	2321715	93.3
	"28 years"	"28"	"2003"	"2003"	2123	2397190	88.6
	"28 years"	"28"	"2004"	"2004"	2159	2350284	91.9
	"28 years"	"28"	"2005"	"2005"	2222	2414454	92.0
	"28 years"	"28"	"2006"	"2006"	2292	2454257	93.4
	"28 years"	"28"	"2007"	"2007"	2444	2539518	96.2
	"28 years"	"28"	"2008"	"2008"	2444	2669978	91.5
	"28 years"	"28"	"2009"	"2009"	2453	2691225	91.1
	"28 years"	"28"	"2010"	"2010"	2392	2683014	89.2
	"28 years"	"28"	"2011"	"2011"	2453	2713343	90.4
	"28 years"	"28"	"2012"	"2012"	2530	2691271	94.0
	"28 years"	"28"	"2013"	"2013"	2530	2795005	90.5
	"28 years"	"28"	"2014"	"2014"	2726	2796820	97.5
	"28 years"	"28"	"2015"	"2015"	2780	2813848	98.8
	"28 years"	"28"	"2016"	"2016"	3298	2863854	115.2
	"28 years"	"28"	"2017"	"2017"	3423	2949711	116.0
	"28 years"	"28"	"2018"	"2018"	3396	3073409	110.5
	"28 years"	"28"	"2019"	"2019"	3374	3076403	109.7
	"29 years"	"29"	"1999"	"1999"	2330	2620084	88.9
	"29 years"	"29"	"2000"	"2000"	2334	2654675	87.9
	"29 years"	"29"	"2001"	"2001"	2375	2478917	95.8
	"29 years"	"29"	"2002"	"2002"	2218	2372439	93.5
	"29 years"	"29"	"2003"	"2003"	2200	2320638	94.8
	"29 years"	"29"	"2004"	"2004"	2256	2395143	94.2
	"29 years"	"29"	"2005"	"2005"	2198	2345441	93.7
	"29 years"	"29"	"2006"	"2006"	2378	2407767	98.8
	"29 years"	"29"	"2007"	"2007"	2458	2443041	100.6
	"29 years"	"29"	"2008"	"2008"	2455	2528138	97.1
	"29 years"	"29"	"2009"	"2009"	2588	2652098	97.6
	"29 years"	"29"	"2010"	"2010"	2441	2680734	91.1
	"29 years"	"29"	"2011"	"2011"	2534	2719133	93.2
	"29 years"	"29"	"2012"	"2012"	2680	2731515	98.1
	"29 years"	"29"	"2013"	"2013"	2585	2707089	95.5
	"29 years"	"29"	"2014"	"2014"	2792	2817426	99.1
	"29 years"	"29"	"2015"	"2015"	3066	2821470	108.7
	"29 years"	"29"	"2016"	"2016"	3194	2820672	113.2
	"29 years"	"29"	"2017"	"2017"	3380	2894780	116.8
	"29 years"	"29"	"2018"	"2018"	3402	2959985	114.9
	"29 years"	"29"	"2019"	"2019"	3445	3080124	111.8
	"30 years"	"30"	"1999"	"1999"	2342	2645964	88.5
	"30 years"	"30"	"2000"	"2000"	2358	2706739	87.1
	"30 years"	"30"	"2001"	"2001"	2607	2646900	98.5
	"30 years"	"30"	"2002"	"2002"	2446	2504474	97.7
	"30 years"	"30"	"2003"	"2003"	2247	2400454	93.6
	"30 years"	"30"	"2004"	"2004"	2128	2358747	90.2
	"30 years"	"30"	"2005"	"2005"	2292	2442023	93.9
	"30 years"	"30"	"2006"	"2006"	2346	2401685	97.7
	"30 years"	"30"	"2007"	"2007"	2387	2471756	96.6
	"30 years"	"30"	"2008"	"2008"	2469	2519207	98.0
	"30 years"	"30"	"2009"	"2009"	2515	2613849	96.2
	"30 years"	"30"	"2010"	"2010"	2525	2721878	92.8
	"30 years"	"30"	"2011"	"2011"	2556	2686013	95.2
	"30 years"	"30"	"2012"	"2012"	2674	2734568	97.8
	"30 years"	"30"	"2013"	"2013"	2747	2747089	100.0
	"30 years"	"30"	"2014"	"2014"	2665	2728051	97.7
	"30 years"	"30"	"2015"	"2015"	3027	2841096	106.5
	"30 years"	"30"	"2016"	"2016"	3335	2827052	118.0
	"30 years"	"30"	"2017"	"2017"	3383	2850824	118.7
	"30 years"	"30"	"2018"	"2018"	3556	2901445	122.6
	"30 years"	"30"	"2019"	"2019"	3680	2964184	124.1
	"31 years"	"31"	"1999"	"1999"	2525	2488609	101.5
	"31 years"	"31"	"2000"	"2000"	2599	2529201	102.8
	"31 years"	"31"	"2001"	"2001"	2659	2716915	97.9
	"31 years"	"31"	"2002"	"2002"	2652	2639404	100.5
	"31 years"	"31"	"2003"	"2003"	2487	2486000	100.0
	"31 years"	"31"	"2004"	"2004"	2313	2377732	97.3
	"31 years"	"31"	"2005"	"2005"	2411	2328839	103.5
	"31 years"	"31"	"2006"	"2006"	2535	2404658	105.4
	"31 years"	"31"	"2007"	"2007"	2408	2356744	102.2
	"31 years"	"31"	"2008"	"2008"	2385	2420128	98.5
	"31 years"	"31"	"2009"	"2009"	2458	2456930	100.0
	"31 years"	"31"	"2010"	"2010"	2493	2512894	99.2
	"31 years"	"31"	"2011"	"2011"	2717	2745963	98.9
	"31 years"	"31"	"2012"	"2012"	2744	2698645	101.7
	"31 years"	"31"	"2013"	"2013"	2814	2745455	102.5
	"31 years"	"31"	"2014"	"2014"	2935	2764973	106.1
	"31 years"	"31"	"2015"	"2015"	3073	2748420	111.8
	"31 years"	"31"	"2016"	"2016"	3505	2844570	123.2
	"31 years"	"31"	"2017"	"2017"	3634	2855735	127.3
	"31 years"	"31"	"2018"	"2018"	3521	2855256	123.3
	"31 years"	"31"	"2019"	"2019"	3603	2902630	124.1
	"32 years"	"32"	"1999"	"1999"	2796	2554773	109.4
	"32 years"	"32"	"2000"	"2000"	2604	2520475	103.3
	"32 years"	"32"	"2001"	"2001"	2782	2575784	108.0
	"32 years"	"32"	"2002"	"2002"	2769	2734799	101.3
	"32 years"	"32"	"2003"	"2003"	2756	2660031	103.6
	"32 years"	"32"	"2004"	"2004"	2656	2514315	105.6
	"32 years"	"32"	"2005"	"2005"	2540	2411044	105.3
	"32 years"	"32"	"2006"	"2006"	2497	2369327	105.4
	"32 years"	"32"	"2007"	"2007"	2480	2453498	101.1
	"32 years"	"32"	"2008"	"2008"	2446	2413417	101.4
	"32 years"	"32"	"2009"	"2009"	2539	2482735	102.3
	"32 years"	"32"	"2010"	"2010"	2557	2522129	101.4
	"32 years"	"32"	"2011"	"2011"	2703	2567161	105.3
	"32 years"	"32"	"2012"	"2012"	2717	2755965	98.6
	"32 years"	"32"	"2013"	"2013"	2843	2709282	104.9
	"32 years"	"32"	"2014"	"2014"	2982	2762073	108.0
	"32 years"	"32"	"2015"	"2015"	3297	2783418	118.5
	"32 years"	"32"	"2016"	"2016"	3566	2750991	129.6
	"32 years"	"32"	"2017"	"2017"	3776	2868567	131.6
	"32 years"	"32"	"2018"	"2018"	3658	2857648	128.0
	"32 years"	"32"	"2019"	"2019"	3651	2854516	127.9
	"33 years"	"33"	"1999"	"1999"	2968	2570843	115.4
	"33 years"	"33"	"2000"	"2000"	2925	2531437	115.5
	"33 years"	"33"	"2001"	"2001"	2902	2535782	114.4
	"33 years"	"33"	"2002"	"2002"	2867	2581339	111.1
	"33 years"	"33"	"2003"	"2003"	3023	2735039	110.5
	"33 years"	"33"	"2004"	"2004"	2857	2660703	107.4
	"33 years"	"33"	"2005"	"2005"	2667	2514138	106.1
	"33 years"	"33"	"2006"	"2006"	2631	2412462	109.1
	"33 years"	"33"	"2007"	"2007"	2482	2370720	104.7
	"33 years"	"33"	"2008"	"2008"	2571	2456060	104.7
	"33 years"	"33"	"2009"	"2009"	2585	2414437	107.1
	"33 years"	"33"	"2010"	"2010"	2523	2454930	102.8
	"33 years"	"33"	"2011"	"2011"	2697	2517115	107.1
	"33 years"	"33"	"2012"	"2012"	2828	2575829	109.8
	"33 years"	"33"	"2013"	"2013"	3017	2764032	109.2
	"33 years"	"33"	"2014"	"2014"	3071	2724076	112.7
	"33 years"	"33"	"2015"	"2015"	3435	2777025	123.7
	"33 years"	"33"	"2016"	"2016"	3632	2783519	130.5
	"33 years"	"33"	"2017"	"2017"	3817	2773239	137.6
	"33 years"	"33"	"2018"	"2018"	3826	2868975	133.4
	"33 years"	"33"	"2019"	"2019"	3946	2855434	138.2
	"34 years"	"34"	"1999"	"1999"	3369	2735541	123.2
	"34 years"	"34"	"2000"	"2000"	3159	2630645	120.1
	"34 years"	"34"	"2001"	"2001"	3116	2536664	122.8
	"34 years"	"34"	"2002"	"2002"	2987	2543199	117.5
	"34 years"	"34"	"2003"	"2003"	3088	2584478	119.5
	"34 years"	"34"	"2004"	"2004"	3051	2741130	111.3
	"34 years"	"34"	"2005"	"2005"	3010	2665425	112.9
	"34 years"	"34"	"2006"	"2006"	2910	2521918	115.4
	"34 years"	"34"	"2007"	"2007"	2808	2421844	115.9
	"34 years"	"34"	"2008"	"2008"	2599	2382303	109.1
	"34 years"	"34"	"2009"	"2009"	2713	2468600	109.9
	"34 years"	"34"	"2010"	"2010"	2483	2433077	102.1
	"34 years"	"34"	"2011"	"2011"	2738	2492837	109.8
	"34 years"	"34"	"2012"	"2012"	2834	2524777	112.2
	"34 years"	"34"	"2013"	"2013"	3097	2585083	119.8
	"34 years"	"34"	"2014"	"2014"	3196	2778503	115.0
	"34 years"	"34"	"2015"	"2015"	3504	2736954	128.0
	"34 years"	"34"	"2016"	"2016"	3817	2775656	137.5
	"34 years"	"34"	"2017"	"2017"	3978	2802853	141.9
	"34 years"	"34"	"2018"	"2018"	3810	2774035	137.3
	"34 years"	"34"	"2019"	"2019"	3982	2866333	138.9
	"35 years"	"35"	"1999"	"1999"	3723	2877789	129.4
	"35 years"	"35"	"2000"	"2000"	3523	2826977	124.6
	"35 years"	"35"	"2001"	"2001"	3598	2616531	137.5
	"35 years"	"35"	"2002"	"2002"	3304	2548919	129.6
	"35 years"	"35"	"2003"	"2003"	3353	2554803	131.2
	"35 years"	"35"	"2004"	"2004"	3333	2600667	128.2
	"35 years"	"35"	"2005"	"2005"	3235	2760778	117.2
	"35 years"	"35"	"2006"	"2006"	3349	2689572	124.5
	"35 years"	"35"	"2007"	"2007"	3056	2550405	119.8
	"35 years"	"35"	"2008"	"2008"	2858	2454469	116.4
	"35 years"	"35"	"2009"	"2009"	2842	2416706	117.6
	"35 years"	"35"	"2010"	"2010"	2768	2502690	110.6
	"35 years"	"35"	"2011"	"2011"	2690	2427777	110.8
	"35 years"	"35"	"2012"	"2012"	2912	2499873	116.5
	"35 years"	"35"	"2013"	"2013"	3050	2531798	120.5
	"35 years"	"35"	"2014"	"2014"	3207	2598405	123.4
	"35 years"	"35"	"2015"	"2015"	3521	2789788	126.2
	"35 years"	"35"	"2016"	"2016"	3947	2733940	144.4
	"35 years"	"35"	"2017"	"2017"	4031	2793389	144.3
	"35 years"	"35"	"2018"	"2018"	4114	2801334	146.9
	"35 years"	"35"	"2019"	"2019"	4150	2771198	149.8
	"36 years"	"36"	"1999"	"1999"	3992	2835623	140.8
	"36 years"	"36"	"2000"	"2000"	3992	2812778	141.9
	"36 years"	"36"	"2001"	"2001"	3932	2792205	140.8
	"36 years"	"36"	"2002"	"2002"	3666	2618482	140.0
	"36 years"	"36"	"2003"	"2003"	3561	2545911	139.9
	"36 years"	"36"	"2004"	"2004"	3333	2552708	130.6
	"36 years"	"36"	"2005"	"2005"	3346	2596034	128.9
	"36 years"	"36"	"2006"	"2006"	3482	2756312	126.3
	"36 years"	"36"	"2007"	"2007"	3414	2684471	127.2
	"36 years"	"36"	"2008"	"2008"	3118	2547843	122.4
	"36 years"	"36"	"2009"	"2009"	3018	2450741	123.1
	"36 years"	"36"	"2010"	"2010"	2926	2393913	122.2
	"36 years"	"36"	"2011"	"2011"	2945	2501028	117.8
	"36 years"	"36"	"2012"	"2012"	2975	2433063	122.3
	"36 years"	"36"	"2013"	"2013"	3049	2504814	121.7
	"36 years"	"36"	"2014"	"2014"	3289	2544536	129.3
	"36 years"	"36"	"2015"	"2015"	3650	2608017	140.0
	"36 years"	"36"	"2016"	"2016"	4059	2785102	145.7
	"36 years"	"36"	"2017"	"2017"	4175	2751140	151.8
	"36 years"	"36"	"2018"	"2018"	4172	2789396	149.6
	"36 years"	"36"	"2019"	"2019"	4351	2797141	155.6
	"37 years"	"37"	"1999"	"1999"	4334	2855292	151.8
	"37 years"	"37"	"2000"	"2000"	4298	2816476	152.6
	"37 years"	"37"	"2001"	"2001"	4505	2828339	159.3
	"37 years"	"37"	"2002"	"2002"	4214	2792474	150.9
	"37 years"	"37"	"2003"	"2003"	3939	2613780	150.7
	"37 years"	"37"	"2004"	"2004"	3668	2541675	144.3
	"37 years"	"37"	"2005"	"2005"	3630	2546260	142.6
	"37 years"	"37"	"2006"	"2006"	3529	2589197	136.3
	"37 years"	"37"	"2007"	"2007"	3665	2748590	133.3
	"37 years"	"37"	"2008"	"2008"	3675	2677649	137.2
	"37 years"	"37"	"2009"	"2009"	3301	2540376	129.9
	"37 years"	"37"	"2010"	"2010"	3075	2466693	124.7
	"37 years"	"37"	"2011"	"2011"	3056	2414420	126.6
	"37 years"	"37"	"2012"	"2012"	3077	2505190	122.8
	"37 years"	"37"	"2013"	"2013"	3251	2435666	133.5
	"37 years"	"37"	"2014"	"2014"	3437	2516877	136.6
	"37 years"	"37"	"2015"	"2015"	3648	2553299	142.9
	"37 years"	"37"	"2016"	"2016"	4000	2601962	153.7
	"37 years"	"37"	"2017"	"2017"	4448	2795875	159.1
	"37 years"	"37"	"2018"	"2018"	4281	2745349	155.9
	"37 years"	"37"	"2019"	"2019"	4492	2783711	161.4
	"38 years"	"38"	"1999"	"1999"	4770	2825970	168.8
	"38 years"	"38"	"2000"	"2000"	4663	2833775	164.6
	"38 years"	"38"	"2001"	"2001"	4915	2824273	174.0
	"38 years"	"38"	"2002"	"2002"	4696	2829917	165.9
	"38 years"	"38"	"2003"	"2003"	4487	2791214	160.8
	"38 years"	"38"	"2004"	"2004"	4007	2614646	153.3
	"38 years"	"38"	"2005"	"2005"	3914	2541862	154.0
	"38 years"	"38"	"2006"	"2006"	3814	2548438	149.7
	"38 years"	"38"	"2007"	"2007"	3881	2592374	149.7
	"38 years"	"38"	"2008"	"2008"	3813	2754679	138.4
	"38 years"	"38"	"2009"	"2009"	3764	2683875	140.2
	"38 years"	"38"	"2010"	"2010"	3438	2570182	133.8
	"38 years"	"38"	"2011"	"2011"	3370	2446139	137.8
	"38 years"	"38"	"2012"	"2012"	3319	2417720	137.3
	"38 years"	"38"	"2013"	"2013"	3292	2508385	131.2
	"38 years"	"38"	"2014"	"2014"	3422	2447363	139.8
	"38 years"	"38"	"2015"	"2015"	3856	2525502	152.7
	"38 years"	"38"	"2016"	"2016"	4065	2546885	159.6
	"38 years"	"38"	"2017"	"2017"	4192	2614184	160.4
	"38 years"	"38"	"2018"	"2018"	4547	2788704	163.1
	"38 years"	"38"	"2019"	"2019"	4752	2738218	173.5
	"39 years"	"39"	"1999"	"1999"	5054	2869277	176.1
	"39 years"	"39"	"2000"	"2000"	4960	2865716	173.1
	"39 years"	"39"	"2001"	"2001"	5198	2834124	183.4
	"39 years"	"39"	"2002"	"2002"	5138	2825463	181.8
	"39 years"	"39"	"2003"	"2003"	5001	2829156	176.8
	"39 years"	"39"	"2004"	"2004"	4625	2793655	165.6
	"39 years"	"39"	"2005"	"2005"	4387	2617175	167.6
	"39 years"	"39"	"2006"	"2006"	4309	2546283	169.2
	"39 years"	"39"	"2007"	"2007"	4141	2554746	162.1
	"39 years"	"39"	"2008"	"2008"	3991	2601612	153.4
	"39 years"	"39"	"2009"	"2009"	4068	2764869	147.1
	"39 years"	"39"	"2010"	"2010"	3954	2726446	145.0
	"39 years"	"39"	"2011"	"2011"	3700	2549367	145.1
	"39 years"	"39"	"2012"	"2012"	3505	2449202	143.1
	"39 years"	"39"	"2013"	"2013"	3563	2422702	147.1
	"39 years"	"39"	"2014"	"2014"	3632	2519893	144.1
	"39 years"	"39"	"2015"	"2015"	3784	2455265	154.1
	"39 years"	"39"	"2016"	"2016"	4165	2518054	165.4
	"39 years"	"39"	"2017"	"2017"	4414	2556654	172.6
	"39 years"	"39"	"2018"	"2018"	4634	2606671	177.8
	"39 years"	"39"	"2019"	"2019"	4800	2780985	172.6
	"40 years"	"40"	"1999"	"1999"	5312	2898987	183.2
	"40 years"	"40"	"2000"	"2000"	5538	2930892	189.0
	"40 years"	"40"	"2001"	"2001"	5622	2863566	196.3
	"40 years"	"40"	"2002"	"2002"	5535	2832709	195.4
	"40 years"	"40"	"2003"	"2003"	5540	2821012	196.4
	"40 years"	"40"	"2004"	"2004"	5184	2826764	183.4
	"40 years"	"40"	"2005"	"2005"	5108	2789322	183.1
	"40 years"	"40"	"2006"	"2006"	4763	2613679	182.2
	"40 years"	"40"	"2007"	"2007"	4486	2545209	176.3
	"40 years"	"40"	"2008"	"2008"	4129	2554471	161.6
	"40 years"	"40"	"2009"	"2009"	4376	2601179	168.2
	"40 years"	"40"	"2010"	"2010"	4150	2757724	150.5
	"40 years"	"40"	"2011"	"2011"	4367	2703005	161.6
	"40 years"	"40"	"2012"	"2012"	4052	2551100	158.8
	"40 years"	"40"	"2013"	"2013"	3855	2451335	157.3
	"40 years"	"40"	"2014"	"2014"	3801	2433570	156.2
	"40 years"	"40"	"2015"	"2015"	4038	2526753	159.8
	"40 years"	"40"	"2016"	"2016"	4261	2447380	174.1
	"40 years"	"40"	"2017"	"2017"	4618	2526777	182.8
	"40 years"	"40"	"2018"	"2018"	4509	2548233	176.9
	"40 years"	"40"	"2019"	"2019"	5026	2597954	193.5
	"41 years"	"41"	"1999"	"1999"	5779	2760194	209.4
	"41 years"	"41"	"2000"	"2000"	5887	2767028	212.8
	"41 years"	"41"	"2001"	"2001"	6102	2925934	208.5
	"41 years"	"41"	"2002"	"2002"	6192	2865019	216.1
	"41 years"	"41"	"2003"	"2003"	5930	2833965	209.2
	"41 years"	"41"	"2004"	"2004"	5703	2825267	201.9
	"41 years"	"41"	"2005"	"2005"	5636	2831385	199.1
	"41 years"	"41"	"2006"	"2006"	5314	2797438	190.0
	"41 years"	"41"	"2007"	"2007"	4953	2623952	188.8
	"41 years"	"41"	"2008"	"2008"	4735	2557237	185.2
	"41 years"	"41"	"2009"	"2009"	4739	2568558	184.5
	"41 years"	"41"	"2010"	"2010"	4413	2584195	170.8
	"41 years"	"41"	"2011"	"2011"	4555	2757940	165.2
	"41 years"	"41"	"2012"	"2012"	4541	2702977	168.0
	"41 years"	"41"	"2013"	"2013"	4312	2550474	169.1
	"41 years"	"41"	"2014"	"2014"	4283	2459649	174.1
