"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"21 years"	"21"	"2000"	"2000"	2223	2359435	94.2
	"21 years"	"21"	"2001"	"2001"	2402	2538317	94.6
	"21 years"	"21"	"2002"	"2002"	2430	2568542	94.6
	"21 years"	"21"	"2003"	"2003"	2396	2567410	93.3
	"21 years"	"21"	"2004"	"2004"	2448	2579959	94.9
	"21 years"	"21"	"2005"	"2005"	2465	2564429	96.1
	"21 years"	"21"	"2006"	"2006"	2539	2628415	96.6
	"21 years"	"21"	"2007"	"2007"	2480	2633524	94.2
	"21 years"	"21"	"2008"	"2008"	2354	2642998	89.1
	"21 years"	"21"	"2009"	"2009"	2259	2683470	84.2
	"21 years"	"21"	"2010"	"2010"	2234	2712941	82.3
	"21 years"	"21"	"2011"	"2011"	2298	2852684	80.6
	"21 years"	"21"	"2012"	"2012"	2271	2870219	79.1
	"21 years"	"21"	"2013"	"2013"	2178	2831203	76.9
	"21 years"	"21"	"2014"	"2014"	2147	2797204	76.8
	"21 years"	"21"	"2015"	"2015"	2273	2779419	81.8
	"21 years"	"21"	"2016"	"2016"	2402	2736417	87.8
	"21 years"	"21"	"2017"	"2017"	2269	2693989	84.2
	"21 years"	"21"	"2018"	"2018"	2183	2671243	81.7
	"21 years"	"21"	"2019"	"2019"	2206	2654349	83.1
	"22 years"	"22"	"1999"	"1999"	1938	2275845	85.2
	"22 years"	"22"	"2000"	"2000"	2055	2318718	88.6
	"22 years"	"22"	"2001"	"2001"	2177	2427546	89.7
	"22 years"	"22"	"2002"	"2002"	2305	2565999	89.8
	"22 years"	"22"	"2003"	"2003"	2529	2579910	98.0
	"22 years"	"22"	"2004"	"2004"	2380	2582806	92.1
	"22 years"	"22"	"2005"	"2005"	2476	2592052	95.5
	"22 years"	"22"	"2006"	"2006"	2539	2571152	98.7
	"22 years"	"22"	"2007"	"2007"	2567	2631246	97.6
	"22 years"	"22"	"2008"	"2008"	2419	2636507	91.8
	"22 years"	"22"	"2009"	"2009"	2085	2640707	79.0
	"22 years"	"22"	"2010"	"2010"	2250	2671046	84.2
	"22 years"	"22"	"2011"	"2011"	2428	2757975	88.0
	"22 years"	"22"	"2012"	"2012"	2418	2882700	83.9
	"22 years"	"22"	"2013"	"2013"	2364	2892531	81.7
	"22 years"	"22"	"2014"	"2014"	2404	2869479	83.8
	"22 years"	"22"	"2015"	"2015"	2430	2833516	85.8
	"22 years"	"22"	"2016"	"2016"	2578	2804781	91.9
	"22 years"	"22"	"2017"	"2017"	2455	2759167	89.0
	"22 years"	"22"	"2018"	"2018"	2334	2703359	86.3
	"22 years"	"22"	"2019"	"2019"	2312	2678025	86.3
	"23 years"	"23"	"1999"	"1999"	1903	2206805	86.2
	"23 years"	"23"	"2000"	"2000"	1981	2282317	86.8
	"23 years"	"23"	"2001"	"2001"	2170	2364834	91.8
	"23 years"	"23"	"2002"	"2002"	2193	2459342	89.2
	"23 years"	"23"	"2003"	"2003"	2344	2585115	90.7
	"23 years"	"23"	"2004"	"2004"	2296	2603839	88.2
	"23 years"	"23"	"2005"	"2005"	2561	2606876	98.2
	"23 years"	"23"	"2006"	"2006"	2472	2616398	94.5
	"23 years"	"23"	"2007"	"2007"	2369	2592847	91.4
	"23 years"	"23"	"2008"	"2008"	2363	2656528	89.0
	"23 years"	"23"	"2009"	"2009"	2333	2658260	87.8
	"23 years"	"23"	"2010"	"2010"	2194	2647286	82.9
	"23 years"	"23"	"2011"	"2011"	2353	2717136	86.6
	"23 years"	"23"	"2012"	"2012"	2266	2795380	81.1
	"23 years"	"23"	"2013"	"2013"	2496	2913664	85.7
	"23 years"	"23"	"2014"	"2014"	2416	2937000	82.3
	"23 years"	"23"	"2015"	"2015"	2542	2913078	87.3
	"23 years"	"23"	"2016"	"2016"	2788	2868331	97.2
	"23 years"	"23"	"2017"	"2017"	2657	2833769	93.8
	"23 years"	"23"	"2018"	"2018"	2447	2780810	88.0
	"23 years"	"23"	"2019"	"2019"	2342	2721916	86.0
	"24 years"	"24"	"1999"	"1999"	1857	2269119	81.8
	"24 years"	"24"	"2000"	"2000"	1963	2276142	86.2
	"24 years"	"24"	"2001"	"2001"	2065	2347270	88.0
	"24 years"	"24"	"2002"	"2002"	2172	2394642	90.7
	"24 years"	"24"	"2003"	"2003"	2288	2478725	92.3
	"24 years"	"24"	"2004"	"2004"	2289	2608446	87.8
	"24 years"	"24"	"2005"	"2005"	2488	2626739	94.7
	"24 years"	"24"	"2006"	"2006"	2658	2633246	100.9
	"24 years"	"24"	"2007"	"2007"	2591	2641249	98.1
	"24 years"	"24"	"2008"	"2008"	2350	2620933	89.7
	"24 years"	"24"	"2009"	"2009"	2375	2681170	88.6
	"24 years"	"24"	"2010"	"2010"	2422	2686221	90.2
	"24 years"	"24"	"2011"	"2011"	2341	2690193	87.0
	"24 years"	"24"	"2012"	"2012"	2398	2755383	87.0
	"24 years"	"24"	"2013"	"2013"	2401	2829704	84.8
	"24 years"	"24"	"2014"	"2014"	2529	2957920	85.5
	"24 years"	"24"	"2015"	"2015"	2740	2982583	91.9
	"24 years"	"24"	"2016"	"2016"	2916	2947104	98.9
	"24 years"	"24"	"2017"	"2017"	2860	2897152	98.7
	"24 years"	"24"	"2018"	"2018"	2647	2860085	92.5
	"24 years"	"24"	"2019"	"2019"	2597	2802340	92.7
	"25 years"	"25"	"1999"	"1999"	1777	2273252	78.2
	"25 years"	"25"	"2000"	"2000"	1892	2338869	80.9
	"25 years"	"25"	"2001"	"2001"	2103	2307397	91.1
	"25 years"	"25"	"2002"	"2002"	2074	2382205	87.1
	"25 years"	"25"	"2003"	"2003"	2164	2422628	89.3
	"25 years"	"25"	"2004"	"2004"	2236	2512687	89.0
	"25 years"	"25"	"2005"	"2005"	2489	2642449	94.2
	"25 years"	"25"	"2006"	"2006"	2570	2666418	96.4
	"25 years"	"25"	"2007"	"2007"	2428	2674401	90.8
	"25 years"	"25"	"2008"	"2008"	2440	2687014	90.8
	"25 years"	"25"	"2009"	"2009"	2306	2665103	86.5
	"25 years"	"25"	"2010"	"2010"	2299	2702483	85.1
	"25 years"	"25"	"2011"	"2011"	2381	2717728	87.6
	"25 years"	"25"	"2012"	"2012"	2373	2725172	87.1
	"25 years"	"25"	"2013"	"2013"	2387	2784047	85.7
	"25 years"	"25"	"2014"	"2014"	2536	2865687	88.5
	"25 years"	"25"	"2015"	"2015"	2787	2995331	93.0
	"25 years"	"25"	"2016"	"2016"	3101	3009269	103.0
	"25 years"	"25"	"2017"	"2017"	3063	2977914	102.9
	"25 years"	"25"	"2018"	"2018"	2841	2917525	97.4
	"25 years"	"25"	"2019"	"2019"	2762	2875080	96.1
	"26 years"	"26"	"1999"	"1999"	1946	2283700	85.2
	"26 years"	"26"	"2000"	"2000"	1948	2259654	86.2
	"26 years"	"26"	"2001"	"2001"	2189	2363178	92.6
	"26 years"	"26"	"2002"	"2002"	2101	2320128	90.6
	"26 years"	"26"	"2003"	"2003"	2195	2381516	92.2
	"26 years"	"26"	"2004"	"2004"	2245	2419306	92.8
	"26 years"	"26"	"2005"	"2005"	2361	2504184	94.3
	"26 years"	"26"	"2006"	"2006"	2433	2631139	92.5
	"26 years"	"26"	"2007"	"2007"	2516	2649349	95.0
	"26 years"	"26"	"2008"	"2008"	2384	2657831	89.7
	"26 years"	"26"	"2009"	"2009"	2400	2661852	90.2
	"26 years"	"26"	"2010"	"2010"	2267	2634202	86.1
	"26 years"	"26"	"2011"	"2011"	2399	2740467	87.5
	"26 years"	"26"	"2012"	"2012"	2420	2738667	88.4
	"26 years"	"26"	"2013"	"2013"	2545	2748462	92.6
	"26 years"	"26"	"2014"	"2014"	2579	2815706	91.6
	"26 years"	"26"	"2015"	"2015"	2733	2899280	94.3
	"26 years"	"26"	"2016"	"2016"	3081	3015068	102.2
	"26 years"	"26"	"2017"	"2017"	3222	3040642	106.0
	"26 years"	"26"	"2018"	"2018"	3029	2996596	101.1
	"26 years"	"26"	"2019"	"2019"	2969	2929672	101.3
	"27 years"	"27"	"1999"	"1999"	2027	2436111	83.2
	"27 years"	"27"	"2000"	"2000"	2041	2361680	86.4
	"27 years"	"27"	"2001"	"2001"	2083	2299430	90.6
	"27 years"	"27"	"2002"	"2002"	2045	2382342	85.8
	"27 years"	"27"	"2003"	"2003"	2132	2334594	91.3
	"27 years"	"27"	"2004"	"2004"	2286	2400071	95.2
	"27 years"	"27"	"2005"	"2005"	2311	2438964	94.8
	"27 years"	"27"	"2006"	"2006"	2524	2528270	99.8
	"27 years"	"27"	"2007"	"2007"	2504	2657247	94.2
	"27 years"	"27"	"2008"	"2008"	2403	2682021	89.6
	"27 years"	"27"	"2009"	"2009"	2296	2690857	85.3
	"27 years"	"27"	"2010"	"2010"	2312	2694952	85.8
	"27 years"	"27"	"2011"	"2011"	2380	2660454	89.5
	"27 years"	"27"	"2012"	"2012"	2476	2768432	89.4
	"27 years"	"27"	"2013"	"2013"	2575	2762610	93.2
	"27 years"	"27"	"2014"	"2014"	2523	2778768	90.8
	"27 years"	"27"	"2015"	"2015"	2815	2846356	98.9
	"27 years"	"27"	"2016"	"2016"	3200	2913046	109.9
	"27 years"	"27"	"2017"	"2017"	3366	3050677	110.3
	"27 years"	"27"	"2018"	"2018"	3376	3057986	110.4
	"27 years"	"27"	"2019"	"2019"	3121	3008573	103.7
	"28 years"	"28"	"1999"	"1999"	2172	2575939	84.3
	"28 years"	"28"	"2000"	"2000"	2085	2475609	84.2
	"28 years"	"28"	"2001"	"2001"	2295	2356312	97.4
	"28 years"	"28"	"2002"	"2002"	2163	2313625	93.5
	"28 years"	"28"	"2003"	"2003"	2115	2388856	88.5
	"28 years"	"28"	"2004"	"2004"	2146	2342156	91.6
	"28 years"	"28"	"2005"	"2005"	2213	2406073	92.0
	"28 years"	"28"	"2006"	"2006"	2282	2445496	93.3
	"28 years"	"28"	"2007"	"2007"	2433	2530947	96.1
	"28 years"	"28"	"2008"	"2008"	2438	2660645	91.6
	"28 years"	"28"	"2009"	"2009"	2448	2682173	91.3
	"28 years"	"28"	"2010"	"2010"	2385	2674168	89.2
	"28 years"	"28"	"2011"	"2011"	2448	2704119	90.5
	"28 years"	"28"	"2012"	"2012"	2518	2681937	93.9
	"28 years"	"28"	"2013"	"2013"	2513	2785758	90.2
	"28 years"	"28"	"2014"	"2014"	2714	2787416	97.4
	"28 years"	"28"	"2015"	"2015"	2759	2804496	98.4
	"28 years"	"28"	"2016"	"2016"	3277	2854386	114.8
	"28 years"	"28"	"2017"	"2017"	3399	2940134	115.6
	"28 years"	"28"	"2018"	"2018"	3376	3063496	110.2
	"28 years"	"28"	"2019"	"2019"	3351	3066325	109.3
	"29 years"	"29"	"1999"	"1999"	2313	2610658	88.6
	"29 years"	"29"	"2000"	"2000"	2330	2645104	88.1
	"29 years"	"29"	"2001"	"2001"	2363	2470633	95.6
	"29 years"	"29"	"2002"	"2002"	2209	2364291	93.4
	"29 years"	"29"	"2003"	"2003"	2190	2312741	94.7
	"29 years"	"29"	"2004"	"2004"	2252	2387144	94.3
	"29 years"	"29"	"2005"	"2005"	2189	2337389	93.7
	"29 years"	"29"	"2006"	"2006"	2366	2399688	98.6
	"29 years"	"29"	"2007"	"2007"	2448	2434533	100.6
	"29 years"	"29"	"2008"	"2008"	2440	2519661	96.8
	"29 years"	"29"	"2009"	"2009"	2580	2642625	97.6
	"29 years"	"29"	"2010"	"2010"	2427	2671403	90.9
	"29 years"	"29"	"2011"	"2011"	2528	2710442	93.3
	"29 years"	"29"	"2012"	"2012"	2667	2722356	98.0
	"29 years"	"29"	"2013"	"2013"	2568	2697813	95.2
	"29 years"	"29"	"2014"	"2014"	2774	2808478	98.8
	"29 years"	"29"	"2015"	"2015"	3055	2812251	108.6
	"29 years"	"29"	"2016"	"2016"	3176	2811534	113.0
	"29 years"	"29"	"2017"	"2017"	3366	2885693	116.6
	"29 years"	"29"	"2018"	"2018"	3387	2950621	114.8
	"29 years"	"29"	"2019"	"2019"	3437	3070058	112.0
	"30 years"	"30"	"1999"	"1999"	2337	2637153	88.6
	"30 years"	"30"	"2000"	"2000"	2344	2697639	86.9
	"30 years"	"30"	"2001"	"2001"	2594	2637824	98.3
	"30 years"	"30"	"2002"	"2002"	2444	2496570	97.9
	"30 years"	"30"	"2003"	"2003"	2249	2392635	94.0
	"30 years"	"30"	"2004"	"2004"	2121	2351082	90.2
	"30 years"	"30"	"2005"	"2005"	2285	2434246	93.9
	"30 years"	"30"	"2006"	"2006"	2324	2393990	97.1
	"30 years"	"30"	"2007"	"2007"	2373	2464041	96.3
	"30 years"	"30"	"2008"	"2008"	2442	2511110	97.2
	"30 years"	"30"	"2009"	"2009"	2513	2605550	96.4
	"30 years"	"30"	"2010"	"2010"	2518	2713013	92.8
	"30 years"	"30"	"2011"	"2011"	2542	2677017	95.0
	"30 years"	"30"	"2012"	"2012"	2664	2726259	97.7
	"30 years"	"30"	"2013"	"2013"	2734	2738287	99.8
	"30 years"	"30"	"2014"	"2014"	2653	2719456	97.6
	"30 years"	"30"	"2015"	"2015"	3024	2832605	106.8
	"30 years"	"30"	"2016"	"2016"	3317	2818271	117.7
	"30 years"	"30"	"2017"	"2017"	3370	2842290	118.6
	"30 years"	"30"	"2018"	"2018"	3534	2892772	122.2
	"30 years"	"30"	"2019"	"2019"	3669	2955151	124.2
	"31 years"	"31"	"1999"	"1999"	2512	2481240	101.2
	"31 years"	"31"	"2000"	"2000"	2588	2521650	102.6
	"31 years"	"31"	"2001"	"2001"	2659	2708253	98.2
	"31 years"	"31"	"2002"	"2002"	2639	2630976	100.3
	"31 years"	"31"	"2003"	"2003"	2472	2478492	99.7
	"31 years"	"31"	"2004"	"2004"	2293	2370398	96.7
	"31 years"	"31"	"2005"	"2005"	2404	2321654	103.5
	"31 years"	"31"	"2006"	"2006"	2518	2397254	105.0
	"31 years"	"31"	"2007"	"2007"	2393	2349591	101.8
	"31 years"	"31"	"2008"	"2008"	2377	2412928	98.5
	"31 years"	"31"	"2009"	"2009"	2450	2449081	100.0
	"31 years"	"31"	"2010"	"2010"	2477	2505067	98.9
	"31 years"	"31"	"2011"	"2011"	2711	2737216	99.0
	"31 years"	"31"	"2012"	"2012"	2724	2689857	101.3
	"31 years"	"31"	"2013"	"2013"	2805	2737087	102.5
	"31 years"	"31"	"2014"	"2014"	2925	2756576	106.1
	"31 years"	"31"	"2015"	"2015"	3061	2740227	111.7
	"31 years"	"31"	"2016"	"2016"	3496	2836417	123.3
	"31 years"	"31"	"2017"	"2017"	3597	2847272	126.3
	"31 years"	"31"	"2018"	"2018"	3499	2846875	122.9
	"31 years"	"31"	"2019"	"2019"	3578	2894228	123.6
	"32 years"	"32"	"1999"	"1999"	2783	2546920	109.3
	"32 years"	"32"	"2000"	"2000"	2599	2512638	103.4
	"32 years"	"32"	"2001"	"2001"	2767	2568392	107.7
	"32 years"	"32"	"2002"	"2002"	2763	2726603	101.3
	"32 years"	"32"	"2003"	"2003"	2741	2651964	103.4
	"32 years"	"32"	"2004"	"2004"	2649	2507213	105.7
	"32 years"	"32"	"2005"	"2005"	2536	2404002	105.5
	"32 years"	"32"	"2006"	"2006"	2490	2362486	105.4
	"32 years"	"32"	"2007"	"2007"	2474	2446460	101.1
	"32 years"	"32"	"2008"	"2008"	2434	2406709	101.1
	"32 years"	"32"	"2009"	"2009"	2533	2475764	102.3
	"32 years"	"32"	"2010"	"2010"	2545	2514704	101.2
	"32 years"	"32"	"2011"	"2011"	2694	2559413	105.3
	"32 years"	"32"	"2012"	"2012"	2706	2747575	98.5
	"32 years"	"32"	"2013"	"2013"	2829	2700910	104.7
	"32 years"	"32"	"2014"	"2014"	2969	2754077	107.8
	"32 years"	"32"	"2015"	"2015"	3276	2775333	118.0
	"32 years"	"32"	"2016"	"2016"	3546	2743106	129.3
	"32 years"	"32"	"2017"	"2017"	3757	2860690	131.3
	"32 years"	"32"	"2018"	"2018"	3632	2849506	127.5
	"32 years"	"32"	"2019"	"2019"	3636	2846453	127.7
	"33 years"	"33"	"1999"	"1999"	2955	2563311	115.3
	"33 years"	"33"	"2000"	"2000"	2914	2523837	115.5
	"33 years"	"33"	"2001"	"2001"	2888	2528227	114.2
	"33 years"	"33"	"2002"	"2002"	2861	2574328	111.1
	"33 years"	"33"	"2003"	"2003"	3008	2727173	110.3
	"33 years"	"33"	"2004"	"2004"	2843	2652998	107.2
	"33 years"	"33"	"2005"	"2005"	2664	2507251	106.3
	"33 years"	"33"	"2006"	"2006"	2622	2405552	109.0
	"33 years"	"33"	"2007"	"2007"	2476	2364088	104.7
	"33 years"	"33"	"2008"	"2008"	2557	2449173	104.4
	"33 years"	"33"	"2009"	"2009"	2577	2407752	107.0
	"33 years"	"33"	"2010"	"2010"	2524	2448158	103.1
	"33 years"	"33"	"2011"	"2011"	2680	2510065	106.8
	"33 years"	"33"	"2012"	"2012"	2823	2568467	109.9
	"33 years"	"33"	"2013"	"2013"	2992	2755758	108.6
	"33 years"	"33"	"2014"	"2014"	3052	2716064	112.4
	"33 years"	"33"	"2015"	"2015"	3415	2769479	123.3
	"33 years"	"33"	"2016"	"2016"	3631	2775891	130.8
	"33 years"	"33"	"2017"	"2017"	3795	2765797	137.2
	"33 years"	"33"	"2018"	"2018"	3805	2861489	133.0
	"33 years"	"33"	"2019"	"2019"	3926	2847747	137.9
	"34 years"	"34"	"1999"	"1999"	3354	2727279	123.0
	"34 years"	"34"	"2000"	"2000"	3150	2622814	120.1
	"34 years"	"34"	"2001"	"2001"	3108	2529519	122.9
	"34 years"	"34"	"2002"	"2002"	2987	2536021	117.8
	"34 years"	"34"	"2003"	"2003"	3079	2577805	119.4
	"34 years"	"34"	"2004"	"2004"	3043	2733640	111.3
	"34 years"	"34"	"2005"	"2005"	2999	2658078	112.8
	"34 years"	"34"	"2006"	"2006"	2895	2515303	115.1
	"34 years"	"34"	"2007"	"2007"	2788	2415453	115.4
	"34 years"	"34"	"2008"	"2008"	2587	2376025	108.9
	"34 years"	"34"	"2009"	"2009"	2694	2462052	109.4
	"34 years"	"34"	"2010"	"2010"	2472	2426648	101.9
	"34 years"	"34"	"2011"	"2011"	2720	2486160	109.4
	"34 years"	"34"	"2012"	"2012"	2811	2517907	111.6
	"34 years"	"34"	"2013"	"2013"	3091	2577748	119.9
	"34 years"	"34"	"2014"	"2014"	3175	2770559	114.6
	"34 years"	"34"	"2015"	"2015"	3475	2729237	127.3
	"34 years"	"34"	"2016"	"2016"	3794	2768569	137.0
	"34 years"	"34"	"2017"	"2017"	3942	2795510	141.0
	"34 years"	"34"	"2018"	"2018"	3794	2766975	137.1
	"34 years"	"34"	"2019"	"2019"	3965	2858958	138.7
	"35 years"	"35"	"1999"	"1999"	3709	2869035	129.3
	"35 years"	"35"	"2000"	"2000"	3517	2818466	124.8
	"35 years"	"35"	"2001"	"2001"	3587	2608992	137.5
	"35 years"	"35"	"2002"	"2002"	3292	2541981	129.5
	"35 years"	"35"	"2003"	"2003"	3342	2547871	131.2
	"35 years"	"35"	"2004"	"2004"	3320	2594158	128.0
	"35 years"	"35"	"2005"	"2005"	3223	2753523	117.1
	"35 years"	"35"	"2006"	"2006"	3332	2682520	124.2
	"35 years"	"35"	"2007"	"2007"	3046	2544007	119.7
	"35 years"	"35"	"2008"	"2008"	2844	2448355	116.2
	"35 years"	"35"	"2009"	"2009"	2834	2410492	117.6
	"35 years"	"35"	"2010"	"2010"	2756	2496167	110.4
	"35 years"	"35"	"2011"	"2011"	2675	2421590	110.5
	"35 years"	"35"	"2012"	"2012"	2893	2493534	116.0
	"35 years"	"35"	"2013"	"2013"	3036	2525191	120.2
	"35 years"	"35"	"2014"	"2014"	3199	2591534	123.4
	"35 years"	"35"	"2015"	"2015"	3514	2782228	126.3
	"35 years"	"35"	"2016"	"2016"	3926	2726757	144.0
	"35 years"	"35"	"2017"	"2017"	4003	2786679	143.6
	"35 years"	"35"	"2018"	"2018"	4083	2794289	146.1
	"35 years"	"35"	"2019"	"2019"	4137	2764541	149.6
	"36 years"	"36"	"1999"	"1999"	3975	2827266	140.6
	"36 years"	"36"	"2000"	"2000"	3973	2804542	141.7
	"36 years"	"36"	"2001"	"2001"	3913	2784306	140.5
	"36 years"	"36"	"2002"	"2002"	3657	2611512	140.0
	"36 years"	"36"	"2003"	"2003"	3549	2539375	139.8
	"36 years"	"36"	"2004"	"2004"	3328	2546188	130.7
	"36 years"	"36"	"2005"	"2005"	3343	2590100	129.1
	"36 years"	"36"	"2006"	"2006"	3470	2749543	126.2
	"36 years"	"36"	"2007"	"2007"	3412	2678056	127.4
	"36 years"	"36"	"2008"	"2008"	3103	2541992	122.1
	"36 years"	"36"	"2009"	"2009"	3005	2445061	122.9
	"36 years"	"36"	"2010"	"2010"	2927	2388257	122.6
	"36 years"	"36"	"2011"	"2011"	2935	2494790	117.6
	"36 years"	"36"	"2012"	"2012"	2957	2427039	121.8
	"36 years"	"36"	"2013"	"2013"	3034	2498565	121.4
	"36 years"	"36"	"2014"	"2014"	3279	2538256	129.2
	"36 years"	"36"	"2015"	"2015"	3621	2601461	139.2
	"36 years"	"36"	"2016"	"2016"	4032	2778040	145.1
	"36 years"	"36"	"2017"	"2017"	4147	2744404	151.1
	"36 years"	"36"	"2018"	"2018"	4145	2782877	148.9
	"36 years"	"36"	"2019"	"2019"	4322	2790354	154.9
	"37 years"	"37"	"1999"	"1999"	4318	2846883	151.7
	"37 years"	"37"	"2000"	"2000"	4293	2808450	152.9
	"37 years"	"37"	"2001"	"2001"	4475	2820364	158.7
	"37 years"	"37"	"2002"	"2002"	4198	2784830	150.7
	"37 years"	"37"	"2003"	"2003"	3921	2607009	150.4
	"37 years"	"37"	"2004"	"2004"	3657	2535396	144.2
	"37 years"	"37"	"2005"	"2005"	3607	2539920	142.0
	"37 years"	"37"	"2006"	"2006"	3514	2583486	136.0
	"37 years"	"37"	"2007"	"2007"	3649	2742053	133.1
	"37 years"	"37"	"2008"	"2008"	3660	2671283	137.0
	"37 years"	"37"	"2009"	"2009"	3291	2534459	129.9
	"37 years"	"37"	"2010"	"2010"	3055	2460853	124.1
	"37 years"	"37"	"2011"	"2011"	3030	2408959	125.8
	"37 years"	"37"	"2012"	"2012"	3065	2499130	122.6
	"37 years"	"37"	"2013"	"2013"	3239	2429667	133.3
	"37 years"	"37"	"2014"	"2014"	3420	2510895	136.2
	"37 years"	"37"	"2015"	"2015"	3632	2547413	142.6
	"37 years"	"37"	"2016"	"2016"	3987	2595779	153.6
	"37 years"	"37"	"2017"	"2017"	4415	2789061	158.3
	"37 years"	"37"	"2018"	"2018"	4250	2738776	155.2
	"37 years"	"37"	"2019"	"2019"	4468	2777498	160.9
	"38 years"	"38"	"1999"	"1999"	4735	2817696	168.0
	"38 years"	"38"	"2000"	"2000"	4637	2825445	164.1
	"38 years"	"38"	"2001"	"2001"	4897	2816514	173.9
	"38 years"	"38"	"2002"	"2002"	4680	2822222	165.8
	"38 years"	"38"	"2003"	"2003"	4473	2783784	160.7
	"38 years"	"38"	"2004"	"2004"	3989	2608184	152.9
	"38 years"	"38"	"2005"	"2005"	3900	2535913	153.8
	"38 years"	"38"	"2006"	"2006"	3805	2542474	149.7
	"38 years"	"38"	"2007"	"2007"	3875	2587107	149.8
	"38 years"	"38"	"2008"	"2008"	3808	2748556	138.5
	"38 years"	"38"	"2009"	"2009"	3760	2677862	140.4
	"38 years"	"38"	"2010"	"2010"	3429	2564588	133.7
	"38 years"	"38"	"2011"	"2011"	3355	2440475	137.5
	"38 years"	"38"	"2012"	"2012"	3299	2412456	136.7
	"38 years"	"38"	"2013"	"2013"	3273	2502461	130.8
	"38 years"	"38"	"2014"	"2014"	3401	2441651	139.3
	"38 years"	"38"	"2015"	"2015"	3845	2519787	152.6
	"38 years"	"38"	"2016"	"2016"	4045	2541349	159.2
	"38 years"	"38"	"2017"	"2017"	4181	2608181	160.3
	"38 years"	"38"	"2018"	"2018"	4530	2781907	162.8
	"38 years"	"38"	"2019"	"2019"	4733	2731972	173.2
	"39 years"	"39"	"1999"	"1999"	5034	2861062	175.9
	"39 years"	"39"	"2000"	"2000"	4940	2857768	172.9
	"39 years"	"39"	"2001"	"2001"	5169	2826093	182.9
	"39 years"	"39"	"2002"	"2002"	5120	2817945	181.7
	"39 years"	"39"	"2003"	"2003"	4980	2821819	176.5
	"39 years"	"39"	"2004"	"2004"	4594	2786564	164.9
	"39 years"	"39"	"2005"	"2005"	4363	2610976	167.1
	"39 years"	"39"	"2006"	"2006"	4300	2540617	169.3
	"39 years"	"39"	"2007"	"2007"	4123	2549036	161.7
	"39 years"	"39"	"2008"	"2008"	3966	2596539	152.7
	"39 years"	"39"	"2009"	"2009"	4054	2758801	146.9
	"39 years"	"39"	"2010"	"2010"	3940	2720423	144.8
	"39 years"	"39"	"2011"	"2011"	3693	2544078	145.2
	"39 years"	"39"	"2012"	"2012"	3496	2443848	143.1
	"39 years"	"39"	"2013"	"2013"	3560	2417521	147.3
	"39 years"	"39"	"2014"	"2014"	3621	2514205	144.0
	"39 years"	"39"	"2015"	"2015"	3770	2449673	153.9
	"39 years"	"39"	"2016"	"2016"	4145	2512712	165.0
	"39 years"	"39"	"2017"	"2017"	4389	2551035	172.0
	"39 years"	"39"	"2018"	"2018"	4626	2600748	177.9
	"39 years"	"39"	"2019"	"2019"	4783	2774459	172.4
	"40 years"	"40"	"1999"	"1999"	5286	2890387	182.9
	"40 years"	"40"	"2000"	"2000"	5516	2922327	188.8
	"40 years"	"40"	"2001"	"2001"	5601	2855618	196.1
	"40 years"	"40"	"2002"	"2002"	5511	2824909	195.1
	"40 years"	"40"	"2003"	"2003"	5517	2813686	196.1
	"40 years"	"40"	"2004"	"2004"	5156	2819649	182.9
	"40 years"	"40"	"2005"	"2005"	5086	2782571	182.8
	"40 years"	"40"	"2006"	"2006"	4739	2607775	181.7
	"40 years"	"40"	"2007"	"2007"	4469	2539706	176.0
	"40 years"	"40"	"2008"	"2008"	4121	2548986	161.7
	"40 years"	"40"	"2009"	"2009"	4369	2596257	168.3
	"40 years"	"40"	"2010"	"2010"	4132	2752003	150.1
	"40 years"	"40"	"2011"	"2011"	4356	2697221	161.5
	"40 years"	"40"	"2012"	"2012"	4038	2545969	158.6
	"40 years"	"40"	"2013"	"2013"	3843	2446134	157.1
	"40 years"	"40"	"2014"	"2014"	3794	2428536	156.2
	"40 years"	"40"	"2015"	"2015"	4019	2521339	159.4
	"40 years"	"40"	"2016"	"2016"	4235	2442159	173.4
	"40 years"	"40"	"2017"	"2017"	4597	2521554	182.3
	"40 years"	"40"	"2018"	"2018"	4493	2542766	176.7
	"40 years"	"40"	"2019"	"2019"	4996	2592319	192.7
	"41 years"	"41"	"1999"	"1999"	5757	2752353	209.2
	"41 years"	"41"	"2000"	"2000"	5855	2759322	212.2
	"41 years"	"41"	"2001"	"2001"	6076	2917687	208.2
	"41 years"	"41"	"2002"	"2002"	6164	2857376	215.7
	"41 years"	"41"	"2003"	"2003"	5902	2826354	208.8
	"41 years"	"41"	"2004"	"2004"	5682	2818224	201.6
	"41 years"	"41"	"2005"	"2005"	5617	2824527	198.9
	"41 years"	"41"	"2006"	"2006"	5293	2790889	189.7
	"41 years"	"41"	"2007"	"2007"	4931	2618365	188.3
	"41 years"	"41"	"2008"	"2008"	4716	2551957	184.8
	"41 years"	"41"	"2009"	"2009"	4713	2563279	183.9
	"41 years"	"41"	"2010"	"2010"	4392	2579338	170.3
	"41 years"	"41"	"2011"	"2011"	4546	2752460	165.2
	"41 years"	"41"	"2012"	"2012"	4525	2697320	167.8
	"41 years"	"41"	"2013"	"2013"	4292	2545217	168.6
	"41 years"	"41"	"2014"	"2014"	4266	2454625	173.8
