"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"21 years"	"21"	"2000"	"2000"	2233	2363673	94.5
	"21 years"	"21"	"2001"	"2001"	2408	2542700	94.7
	"21 years"	"21"	"2002"	"2002"	2439	2572714	94.8
	"21 years"	"21"	"2003"	"2003"	2401	2571427	93.4
	"21 years"	"21"	"2004"	"2004"	2457	2583916	95.1
	"21 years"	"21"	"2005"	"2005"	2477	2568488	96.4
	"21 years"	"21"	"2006"	"2006"	2544	2632291	96.6
	"21 years"	"21"	"2007"	"2007"	2481	2637752	94.1
	"21 years"	"21"	"2008"	"2008"	2363	2646932	89.3
	"21 years"	"21"	"2009"	"2009"	2264	2687657	84.2
	"21 years"	"21"	"2010"	"2010"	2237	2717236	82.3
	"21 years"	"21"	"2011"	"2011"	2296	2856361	80.4
	"21 years"	"21"	"2012"	"2012"	2273	2873429	79.1
	"21 years"	"21"	"2013"	"2013"	2175	2834346	76.7
	"21 years"	"21"	"2014"	"2014"	2151	2800021	76.8
	"21 years"	"21"	"2015"	"2015"	2275	2782289	81.8
	"21 years"	"21"	"2016"	"2016"	2407	2739421	87.9
	"21 years"	"21"	"2017"	"2017"	2272	2696766	84.2
	"21 years"	"21"	"2018"	"2018"	2175	2673935	81.3
	"21 years"	"21"	"2019"	"2019"	2213	2656941	83.3
	"22 years"	"22"	"1999"	"1999"	1935	2279976	84.9
	"22 years"	"22"	"2000"	"2000"	2059	2322973	88.6
	"22 years"	"22"	"2001"	"2001"	2183	2432288	89.8
	"22 years"	"22"	"2002"	"2002"	2304	2570482	89.6
	"22 years"	"22"	"2003"	"2003"	2532	2584574	98.0
	"22 years"	"22"	"2004"	"2004"	2386	2587557	92.2
	"22 years"	"22"	"2005"	"2005"	2483	2596663	95.6
	"22 years"	"22"	"2006"	"2006"	2540	2575718	98.6
	"22 years"	"22"	"2007"	"2007"	2569	2635952	97.5
	"22 years"	"22"	"2008"	"2008"	2425	2641426	91.8
	"22 years"	"22"	"2009"	"2009"	2091	2645659	79.0
	"22 years"	"22"	"2010"	"2010"	2251	2676043	84.1
	"22 years"	"22"	"2011"	"2011"	2433	2762255	88.1
	"22 years"	"22"	"2012"	"2012"	2423	2886622	83.9
	"22 years"	"22"	"2013"	"2013"	2369	2895826	81.8
	"22 years"	"22"	"2014"	"2014"	2407	2872851	83.8
	"22 years"	"22"	"2015"	"2015"	2433	2836733	85.8
	"22 years"	"22"	"2016"	"2016"	2583	2807974	92.0
	"22 years"	"22"	"2017"	"2017"	2456	2761836	88.9
	"22 years"	"22"	"2018"	"2018"	2334	2706024	86.3
	"22 years"	"22"	"2019"	"2019"	2320	2680627	86.5
	"23 years"	"23"	"1999"	"1999"	1909	2211301	86.3
	"23 years"	"23"	"2000"	"2000"	1987	2286966	86.9
	"23 years"	"23"	"2001"	"2001"	2171	2369809	91.6
	"23 years"	"23"	"2002"	"2002"	2197	2464483	89.1
	"23 years"	"23"	"2003"	"2003"	2349	2590157	90.7
	"23 years"	"23"	"2004"	"2004"	2300	2609272	88.1
	"23 years"	"23"	"2005"	"2005"	2563	2612386	98.1
	"23 years"	"23"	"2006"	"2006"	2482	2621688	94.7
	"23 years"	"23"	"2007"	"2007"	2365	2598152	91.0
	"23 years"	"23"	"2008"	"2008"	2371	2661881	89.1
	"23 years"	"23"	"2009"	"2009"	2344	2663865	88.0
	"23 years"	"23"	"2010"	"2010"	2197	2652779	82.8
	"23 years"	"23"	"2011"	"2011"	2360	2722313	86.7
	"23 years"	"23"	"2012"	"2012"	2273	2800133	81.2
	"23 years"	"23"	"2013"	"2013"	2496	2918027	85.5
	"23 years"	"23"	"2014"	"2014"	2417	2941140	82.2
	"23 years"	"23"	"2015"	"2015"	2548	2917284	87.3
	"23 years"	"23"	"2016"	"2016"	2800	2872539	97.5
	"23 years"	"23"	"2017"	"2017"	2670	2837797	94.1
	"23 years"	"23"	"2018"	"2018"	2447	2784398	87.9
	"23 years"	"23"	"2019"	"2019"	2355	2725460	86.4
	"24 years"	"24"	"1999"	"1999"	1865	2273787	82.0
	"24 years"	"24"	"2000"	"2000"	1964	2280726	86.1
	"24 years"	"24"	"2001"	"2001"	2069	2352555	87.9
	"24 years"	"24"	"2002"	"2002"	2175	2399943	90.6
	"24 years"	"24"	"2003"	"2003"	2293	2484209	92.3
	"24 years"	"24"	"2004"	"2004"	2295	2614201	87.8
	"24 years"	"24"	"2005"	"2005"	2491	2632821	94.6
	"24 years"	"24"	"2006"	"2006"	2666	2639467	101.0
	"24 years"	"24"	"2007"	"2007"	2592	2647235	97.9
	"24 years"	"24"	"2008"	"2008"	2357	2626549	89.7
	"24 years"	"24"	"2009"	"2009"	2377	2686792	88.5
	"24 years"	"24"	"2010"	"2010"	2427	2692063	90.2
	"24 years"	"24"	"2011"	"2011"	2336	2696099	86.6
	"24 years"	"24"	"2012"	"2012"	2396	2761395	86.8
	"24 years"	"24"	"2013"	"2013"	2399	2835210	84.6
	"24 years"	"24"	"2014"	"2014"	2530	2963470	85.4
	"24 years"	"24"	"2015"	"2015"	2742	2988015	91.8
	"24 years"	"24"	"2016"	"2016"	2922	2952846	99.0
	"24 years"	"24"	"2017"	"2017"	2860	2902458	98.5
	"24 years"	"24"	"2018"	"2018"	2655	2865472	92.7
	"24 years"	"24"	"2019"	"2019"	2605	2807386	92.8
	"25 years"	"25"	"1999"	"1999"	1790	2278377	78.6
	"25 years"	"25"	"2000"	"2000"	1907	2343998	81.4
	"25 years"	"25"	"2001"	"2001"	2105	2312222	91.0
	"25 years"	"25"	"2002"	"2002"	2084	2387552	87.3
	"25 years"	"25"	"2003"	"2003"	2170	2428179	89.4
	"25 years"	"25"	"2004"	"2004"	2241	2518470	89.0
	"25 years"	"25"	"2005"	"2005"	2494	2648737	94.2
	"25 years"	"25"	"2006"	"2006"	2574	2672873	96.3
	"25 years"	"25"	"2007"	"2007"	2437	2681161	90.9
	"25 years"	"25"	"2008"	"2008"	2446	2693396	90.8
	"25 years"	"25"	"2009"	"2009"	2310	2671394	86.5
	"25 years"	"25"	"2010"	"2010"	2303	2708420	85.0
	"25 years"	"25"	"2011"	"2011"	2388	2723960	87.7
	"25 years"	"25"	"2012"	"2012"	2376	2731529	87.0
	"25 years"	"25"	"2013"	"2013"	2392	2790655	85.7
	"25 years"	"25"	"2014"	"2014"	2539	2872029	88.4
	"25 years"	"25"	"2015"	"2015"	2793	3002052	93.0
	"25 years"	"25"	"2016"	"2016"	3100	3015805	102.8
	"25 years"	"25"	"2017"	"2017"	3068	2984571	102.8
	"25 years"	"25"	"2018"	"2018"	2840	2923806	97.1
	"25 years"	"25"	"2019"	"2019"	2766	2881362	96.0
	"26 years"	"26"	"1999"	"1999"	1944	2288515	84.9
	"26 years"	"26"	"2000"	"2000"	1955	2264362	86.3
	"26 years"	"26"	"2001"	"2001"	2195	2368392	92.7
	"26 years"	"26"	"2002"	"2002"	2110	2324815	90.8
	"26 years"	"26"	"2003"	"2003"	2201	2386737	92.2
	"26 years"	"26"	"2004"	"2004"	2251	2425106	92.8
	"26 years"	"26"	"2005"	"2005"	2360	2510254	94.0
	"26 years"	"26"	"2006"	"2006"	2435	2637647	92.3
	"26 years"	"26"	"2007"	"2007"	2525	2655953	95.1
	"26 years"	"26"	"2008"	"2008"	2397	2664581	90.0
	"26 years"	"26"	"2009"	"2009"	2405	2668441	90.1
	"26 years"	"26"	"2010"	"2010"	2272	2640601	86.0
	"26 years"	"26"	"2011"	"2011"	2398	2746610	87.3
	"26 years"	"26"	"2012"	"2012"	2424	2745397	88.3
	"26 years"	"26"	"2013"	"2013"	2552	2755384	92.6
	"26 years"	"26"	"2014"	"2014"	2581	2822677	91.4
	"26 years"	"26"	"2015"	"2015"	2740	2906563	94.3
	"26 years"	"26"	"2016"	"2016"	3094	3022552	102.4
	"26 years"	"26"	"2017"	"2017"	3220	3047919	105.6
	"26 years"	"26"	"2018"	"2018"	3035	3004221	101.0
	"26 years"	"26"	"2019"	"2019"	2975	2936665	101.3
	"27 years"	"27"	"1999"	"1999"	2034	2441263	83.3
	"27 years"	"27"	"2000"	"2000"	2047	2366677	86.5
	"27 years"	"27"	"2001"	"2001"	2087	2304096	90.6
	"27 years"	"27"	"2002"	"2002"	2049	2387383	85.8
	"27 years"	"27"	"2003"	"2003"	2136	2339252	91.3
	"27 years"	"27"	"2004"	"2004"	2296	2405395	95.5
	"27 years"	"27"	"2005"	"2005"	2315	2444781	94.7
	"27 years"	"27"	"2006"	"2006"	2529	2534374	99.8
	"27 years"	"27"	"2007"	"2007"	2505	2663762	94.0
	"27 years"	"27"	"2008"	"2008"	2405	2688628	89.5
	"27 years"	"27"	"2009"	"2009"	2299	2697654	85.2
	"27 years"	"27"	"2010"	"2010"	2315	2701607	85.7
	"27 years"	"27"	"2011"	"2011"	2387	2666877	89.5
	"27 years"	"27"	"2012"	"2012"	2480	2774868	89.4
	"27 years"	"27"	"2013"	"2013"	2577	2769507	93.0
	"27 years"	"27"	"2014"	"2014"	2525	2785876	90.6
	"27 years"	"27"	"2015"	"2015"	2818	2853613	98.8
	"27 years"	"27"	"2016"	"2016"	3212	2920553	110.0
	"27 years"	"27"	"2017"	"2017"	3372	3058467	110.3
	"27 years"	"27"	"2018"	"2018"	3399	3065786	110.9
	"27 years"	"27"	"2019"	"2019"	3135	3016628	103.9
	"28 years"	"28"	"1999"	"1999"	2180	2580754	84.5
	"28 years"	"28"	"2000"	"2000"	2093	2480243	84.4
	"28 years"	"28"	"2001"	"2001"	2294	2361071	97.2
	"28 years"	"28"	"2002"	"2002"	2165	2318061	93.4
	"28 years"	"28"	"2003"	"2003"	2123	2393637	88.7
	"28 years"	"28"	"2004"	"2004"	2152	2346710	91.7
	"28 years"	"28"	"2005"	"2005"	2219	2411158	92.0
	"28 years"	"28"	"2006"	"2006"	2292	2451015	93.5
	"28 years"	"28"	"2007"	"2007"	2429	2536612	95.8
	"28 years"	"28"	"2008"	"2008"	2440	2666767	91.5
	"28 years"	"28"	"2009"	"2009"	2452	2688423	91.2
	"28 years"	"28"	"2010"	"2010"	2386	2680353	89.0
	"28 years"	"28"	"2011"	"2011"	2454	2710728	90.5
	"28 years"	"28"	"2012"	"2012"	2519	2688702	93.7
	"28 years"	"28"	"2013"	"2013"	2520	2792449	90.2
	"28 years"	"28"	"2014"	"2014"	2723	2794451	97.4
	"28 years"	"28"	"2015"	"2015"	2776	2811770	98.7
	"28 years"	"28"	"2016"	"2016"	3281	2861844	114.6
	"28 years"	"28"	"2017"	"2017"	3409	2948015	115.6
	"28 years"	"28"	"2018"	"2018"	3392	3071464	110.4
	"28 years"	"28"	"2019"	"2019"	3370	3074130	109.6
	"29 years"	"29"	"1999"	"1999"	2319	2615535	88.7
	"29 years"	"29"	"2000"	"2000"	2337	2650155	88.2
	"29 years"	"29"	"2001"	"2001"	2372	2475055	95.8
	"29 years"	"29"	"2002"	"2002"	2209	2368665	93.3
	"29 years"	"29"	"2003"	"2003"	2192	2316874	94.6
	"29 years"	"29"	"2004"	"2004"	2247	2391651	94.0
	"29 years"	"29"	"2005"	"2005"	2194	2341757	93.7
	"29 years"	"29"	"2006"	"2006"	2371	2404197	98.6
	"29 years"	"29"	"2007"	"2007"	2457	2439617	100.7
	"29 years"	"29"	"2008"	"2008"	2443	2524640	96.8
	"29 years"	"29"	"2009"	"2009"	2582	2648207	97.5
	"29 years"	"29"	"2010"	"2010"	2433	2677052	90.9
	"29 years"	"29"	"2011"	"2011"	2532	2716575	93.2
	"29 years"	"29"	"2012"	"2012"	2667	2728970	97.7
	"29 years"	"29"	"2013"	"2013"	2580	2704485	95.4
	"29 years"	"29"	"2014"	"2014"	2779	2815125	98.7
	"29 years"	"29"	"2015"	"2015"	3057	2819336	108.4
	"29 years"	"29"	"2016"	"2016"	3183	2818743	112.9
	"29 years"	"29"	"2017"	"2017"	3372	2893301	116.5
	"29 years"	"29"	"2018"	"2018"	3388	2958386	114.5
	"29 years"	"29"	"2019"	"2019"	3451	3078023	112.1
	"30 years"	"30"	"1999"	"1999"	2340	2641837	88.6
	"30 years"	"30"	"2000"	"2000"	2358	2702445	87.3
	"30 years"	"30"	"2001"	"2001"	2600	2642449	98.4
	"30 years"	"30"	"2002"	"2002"	2445	2500822	97.8
	"30 years"	"30"	"2003"	"2003"	2251	2396935	93.9
	"30 years"	"30"	"2004"	"2004"	2124	2355203	90.2
	"30 years"	"30"	"2005"	"2005"	2289	2438758	93.9
	"30 years"	"30"	"2006"	"2006"	2330	2398368	97.1
	"30 years"	"30"	"2007"	"2007"	2381	2468506	96.5
	"30 years"	"30"	"2008"	"2008"	2446	2516272	97.2
	"30 years"	"30"	"2009"	"2009"	2516	2610847	96.4
	"30 years"	"30"	"2010"	"2010"	2516	2718678	92.5
	"30 years"	"30"	"2011"	"2011"	2544	2682490	94.8
	"30 years"	"30"	"2012"	"2012"	2662	2732469	97.4
	"30 years"	"30"	"2013"	"2013"	2739	2744632	99.8
	"30 years"	"30"	"2014"	"2014"	2658	2725855	97.5
	"30 years"	"30"	"2015"	"2015"	3030	2839114	106.7
	"30 years"	"30"	"2016"	"2016"	3315	2825167	117.3
	"30 years"	"30"	"2017"	"2017"	3370	2849407	118.3
	"30 years"	"30"	"2018"	"2018"	3535	2900030	121.9
	"30 years"	"30"	"2019"	"2019"	3673	2962538	124.0
	"31 years"	"31"	"1999"	"1999"	2513	2485155	101.1
	"31 years"	"31"	"2000"	"2000"	2592	2525607	102.6
	"31 years"	"31"	"2001"	"2001"	2659	2712785	98.0
	"31 years"	"31"	"2002"	"2002"	2654	2635133	100.7
	"31 years"	"31"	"2003"	"2003"	2487	2482451	100.2
	"31 years"	"31"	"2004"	"2004"	2299	2374355	96.8
	"31 years"	"31"	"2005"	"2005"	2404	2325488	103.4
	"31 years"	"31"	"2006"	"2006"	2529	2401587	105.3
	"31 years"	"31"	"2007"	"2007"	2399	2353496	101.9
	"31 years"	"31"	"2008"	"2008"	2378	2417038	98.4
	"31 years"	"31"	"2009"	"2009"	2451	2453958	99.9
	"31 years"	"31"	"2010"	"2010"	2490	2509908	99.2
	"31 years"	"31"	"2011"	"2011"	2714	2742681	99.0
	"31 years"	"31"	"2012"	"2012"	2730	2695233	101.3
	"31 years"	"31"	"2013"	"2013"	2805	2743163	102.3
	"31 years"	"31"	"2014"	"2014"	2923	2762730	105.8
	"31 years"	"31"	"2015"	"2015"	3063	2746295	111.5
	"31 years"	"31"	"2016"	"2016"	3502	2842733	123.2
	"31 years"	"31"	"2017"	"2017"	3611	2854137	126.5
	"31 years"	"31"	"2018"	"2018"	3511	2853759	123.0
	"31 years"	"31"	"2019"	"2019"	3600	2901196	124.1
	"32 years"	"32"	"1999"	"1999"	2783	2550566	109.1
	"32 years"	"32"	"2000"	"2000"	2611	2516088	103.8
	"32 years"	"32"	"2001"	"2001"	2782	2572114	108.2
	"32 years"	"32"	"2002"	"2002"	2766	2730812	101.3
	"32 years"	"32"	"2003"	"2003"	2751	2655838	103.6
	"32 years"	"32"	"2004"	"2004"	2654	2510957	105.7
	"32 years"	"32"	"2005"	"2005"	2539	2407691	105.5
	"32 years"	"32"	"2006"	"2006"	2493	2366128	105.4
	"32 years"	"32"	"2007"	"2007"	2479	2450417	101.2
	"32 years"	"32"	"2008"	"2008"	2441	2410174	101.3
	"32 years"	"32"	"2009"	"2009"	2535	2479561	102.2
	"32 years"	"32"	"2010"	"2010"	2555	2519062	101.4
	"32 years"	"32"	"2011"	"2011"	2700	2564107	105.3
	"32 years"	"32"	"2012"	"2012"	2718	2752814	98.7
	"32 years"	"32"	"2013"	"2013"	2839	2706143	104.9
	"32 years"	"32"	"2014"	"2014"	2971	2759910	107.6
	"32 years"	"32"	"2015"	"2015"	3289	2781291	118.3
	"32 years"	"32"	"2016"	"2016"	3553	2749017	129.2
	"32 years"	"32"	"2017"	"2017"	3765	2866595	131.3
	"32 years"	"32"	"2018"	"2018"	3641	2856063	127.5
	"32 years"	"32"	"2019"	"2019"	3640	2852886	127.6
	"33 years"	"33"	"1999"	"1999"	2958	2566642	115.2
	"33 years"	"33"	"2000"	"2000"	2919	2527000	115.5
	"33 years"	"33"	"2001"	"2001"	2893	2531414	114.3
	"33 years"	"33"	"2002"	"2002"	2866	2577890	111.2
	"33 years"	"33"	"2003"	"2003"	3020	2731120	110.6
	"33 years"	"33"	"2004"	"2004"	2853	2656713	107.4
	"33 years"	"33"	"2005"	"2005"	2658	2510962	105.9
	"33 years"	"33"	"2006"	"2006"	2627	2409224	109.0
	"33 years"	"33"	"2007"	"2007"	2476	2367683	104.6
	"33 years"	"33"	"2008"	"2008"	2560	2453133	104.4
	"33 years"	"33"	"2009"	"2009"	2582	2411330	107.1
	"33 years"	"33"	"2010"	"2010"	2524	2452000	102.9
	"33 years"	"33"	"2011"	"2011"	2683	2514175	106.7
	"33 years"	"33"	"2012"	"2012"	2830	2573072	110.0
	"33 years"	"33"	"2013"	"2013"	3004	2761009	108.8
	"33 years"	"33"	"2014"	"2014"	3060	2721009	112.5
	"33 years"	"33"	"2015"	"2015"	3425	2775034	123.4
	"33 years"	"33"	"2016"	"2016"	3630	2781382	130.5
	"33 years"	"33"	"2017"	"2017"	3811	2771382	137.5
	"33 years"	"33"	"2018"	"2018"	3806	2866977	132.8
	"33 years"	"33"	"2019"	"2019"	3937	2853711	138.0
	"34 years"	"34"	"1999"	"1999"	3366	2730996	123.3
	"34 years"	"34"	"2000"	"2000"	3159	2626206	120.3
	"34 years"	"34"	"2001"	"2001"	3114	2532381	123.0
	"34 years"	"34"	"2002"	"2002"	2996	2538906	118.0
	"34 years"	"34"	"2003"	"2003"	3084	2580923	119.5
	"34 years"	"34"	"2004"	"2004"	3044	2737301	111.2
	"34 years"	"34"	"2005"	"2005"	3003	2661491	112.8
	"34 years"	"34"	"2006"	"2006"	2905	2518684	115.3
	"34 years"	"34"	"2007"	"2007"	2796	2418663	115.6
	"34 years"	"34"	"2008"	"2008"	2589	2379162	108.8
	"34 years"	"34"	"2009"	"2009"	2702	2465522	109.6
	"34 years"	"34"	"2010"	"2010"	2482	2429934	102.1
	"34 years"	"34"	"2011"	"2011"	2720	2489803	109.2
	"34 years"	"34"	"2012"	"2012"	2816	2521986	111.7
	"34 years"	"34"	"2013"	"2013"	3092	2582196	119.7
	"34 years"	"34"	"2014"	"2014"	3182	2775420	114.6
	"34 years"	"34"	"2015"	"2015"	3470	2733994	126.9
	"34 years"	"34"	"2016"	"2016"	3809	2773667	137.3
	"34 years"	"34"	"2017"	"2017"	3951	2800569	141.1
	"34 years"	"34"	"2018"	"2018"	3801	2772008	137.1
	"34 years"	"34"	"2019"	"2019"	3966	2864129	138.5
	"35 years"	"35"	"1999"	"1999"	3728	2872774	129.8
	"35 years"	"35"	"2000"	"2000"	3532	2822129	125.2
	"35 years"	"35"	"2001"	"2001"	3595	2612112	137.6
	"35 years"	"35"	"2002"	"2002"	3295	2544575	129.5
	"35 years"	"35"	"2003"	"2003"	3351	2550680	131.4
	"35 years"	"35"	"2004"	"2004"	3328	2597198	128.1
	"35 years"	"35"	"2005"	"2005"	3238	2757131	117.4
	"35 years"	"35"	"2006"	"2006"	3336	2685794	124.2
	"35 years"	"35"	"2007"	"2007"	3047	2547152	119.6
	"35 years"	"35"	"2008"	"2008"	2850	2451471	116.3
	"35 years"	"35"	"2009"	"2009"	2845	2413522	117.9
	"35 years"	"35"	"2010"	"2010"	2758	2499599	110.3
	"35 years"	"35"	"2011"	"2011"	2685	2424686	110.7
	"35 years"	"35"	"2012"	"2012"	2902	2497100	116.2
	"35 years"	"35"	"2013"	"2013"	3047	2529172	120.5
	"35 years"	"35"	"2014"	"2014"	3204	2595642	123.4
	"35 years"	"35"	"2015"	"2015"	3513	2786818	126.1
	"35 years"	"35"	"2016"	"2016"	3927	2731077	143.8
	"35 years"	"35"	"2017"	"2017"	4012	2791484	143.7
	"35 years"	"35"	"2018"	"2018"	4091	2798967	146.2
	"35 years"	"35"	"2019"	"2019"	4140	2768998	149.5
	"36 years"	"36"	"1999"	"1999"	3978	2830779	140.5
	"36 years"	"36"	"2000"	"2000"	3986	2807982	142.0
	"36 years"	"36"	"2001"	"2001"	3930	2787574	141.0
	"36 years"	"36"	"2002"	"2002"	3657	2614395	139.9
	"36 years"	"36"	"2003"	"2003"	3553	2541729	139.8
	"36 years"	"36"	"2004"	"2004"	3335	2548866	130.8
	"36 years"	"36"	"2005"	"2005"	3350	2592777	129.2
	"36 years"	"36"	"2006"	"2006"	3477	2752762	126.3
	"36 years"	"36"	"2007"	"2007"	3415	2680899	127.4
	"36 years"	"36"	"2008"	"2008"	3104	2544826	122.0
	"36 years"	"36"	"2009"	"2009"	3014	2447848	123.1
	"36 years"	"36"	"2010"	"2010"	2921	2390905	122.2
	"36 years"	"36"	"2011"	"2011"	2937	2497969	117.6
	"36 years"	"36"	"2012"	"2012"	2963	2430045	121.9
	"36 years"	"36"	"2013"	"2013"	3034	2501940	121.3
	"36 years"	"36"	"2014"	"2014"	3283	2541887	129.2
	"36 years"	"36"	"2015"	"2015"	3632	2605270	139.4
	"36 years"	"36"	"2016"	"2016"	4041	2782189	145.2
	"36 years"	"36"	"2017"	"2017"	4159	2748096	151.3
	"36 years"	"36"	"2018"	"2018"	4157	2787188	149.1
	"36 years"	"36"	"2019"	"2019"	4330	2794603	154.9
	"37 years"	"37"	"1999"	"1999"	4329	2850330	151.9
	"37 years"	"37"	"2000"	"2000"	4299	2811802	152.9
	"37 years"	"37"	"2001"	"2001"	4469	2823528	158.3
	"37 years"	"37"	"2002"	"2002"	4213	2787971	151.1
	"37 years"	"37"	"2003"	"2003"	3940	2609755	151.0
	"37 years"	"37"	"2004"	"2004"	3668	2537631	144.5
	"37 years"	"37"	"2005"	"2005"	3620	2542299	142.4
	"37 years"	"37"	"2006"	"2006"	3520	2585948	136.1
	"37 years"	"37"	"2007"	"2007"	3664	2745000	133.5
	"37 years"	"37"	"2008"	"2008"	3663	2673802	137.0
	"37 years"	"37"	"2009"	"2009"	3295	2537196	129.9
	"37 years"	"37"	"2010"	"2010"	3066	2463563	124.5
	"37 years"	"37"	"2011"	"2011"	3043	2411539	126.2
	"37 years"	"37"	"2012"	"2012"	3072	2502137	122.8
	"37 years"	"37"	"2013"	"2013"	3248	2432780	133.5
	"37 years"	"37"	"2014"	"2014"	3426	2514036	136.3
	"37 years"	"37"	"2015"	"2015"	3634	2550797	142.5
	"37 years"	"37"	"2016"	"2016"	3991	2599294	153.5
	"37 years"	"37"	"2017"	"2017"	4416	2792888	158.1
	"37 years"	"37"	"2018"	"2018"	4263	2742159	155.5
	"37 years"	"37"	"2019"	"2019"	4488	2781333	161.4
	"38 years"	"38"	"1999"	"1999"	4754	2821026	168.5
	"38 years"	"38"	"2000"	"2000"	4647	2828806	164.3
	"38 years"	"38"	"2001"	"2001"	4908	2819641	174.1
	"38 years"	"38"	"2002"	"2002"	4694	2825211	166.1
	"38 years"	"38"	"2003"	"2003"	4481	2786752	160.8
	"38 years"	"38"	"2004"	"2004"	3999	2610860	153.2
	"38 years"	"38"	"2005"	"2005"	3905	2538075	153.9
	"38 years"	"38"	"2006"	"2006"	3810	2544621	149.7
	"38 years"	"38"	"2007"	"2007"	3873	2589313	149.6
	"38 years"	"38"	"2008"	"2008"	3814	2751205	138.6
	"38 years"	"38"	"2009"	"2009"	3758	2680287	140.2
	"38 years"	"38"	"2010"	"2010"	3435	2567102	133.8
	"38 years"	"38"	"2011"	"2011"	3361	2443129	137.6
	"38 years"	"38"	"2012"	"2012"	3306	2415019	136.9
	"38 years"	"38"	"2013"	"2013"	3266	2505516	130.4
	"38 years"	"38"	"2014"	"2014"	3407	2444636	139.4
	"38 years"	"38"	"2015"	"2015"	3842	2522832	152.3
	"38 years"	"38"	"2016"	"2016"	4050	2544536	159.2
	"38 years"	"38"	"2017"	"2017"	4180	2611409	160.1
	"38 years"	"38"	"2018"	"2018"	4545	2785496	163.2
	"38 years"	"38"	"2019"	"2019"	4748	2734940	173.6
	"39 years"	"39"	"1999"	"1999"	5044	2864386	176.1
	"39 years"	"39"	"2000"	"2000"	4951	2860817	173.1
	"39 years"	"39"	"2001"	"2001"	5182	2829225	183.2
	"39 years"	"39"	"2002"	"2002"	5141	2820871	182.2
	"39 years"	"39"	"2003"	"2003"	4987	2824629	176.6
	"39 years"	"39"	"2004"	"2004"	4614	2789335	165.4
	"39 years"	"39"	"2005"	"2005"	4378	2613380	167.5
	"39 years"	"39"	"2006"	"2006"	4307	2542576	169.4
	"39 years"	"39"	"2007"	"2007"	4140	2550974	162.3
	"39 years"	"39"	"2008"	"2008"	3975	2598480	153.0
	"39 years"	"39"	"2009"	"2009"	4055	2761460	146.8
	"39 years"	"39"	"2010"	"2010"	3949	2722914	145.0
	"39 years"	"39"	"2011"	"2011"	3698	2546561	145.2
	"39 years"	"39"	"2012"	"2012"	3489	2446503	142.6
	"39 years"	"39"	"2013"	"2013"	3558	2420070	147.0
	"39 years"	"39"	"2014"	"2014"	3626	2517179	144.1
	"39 years"	"39"	"2015"	"2015"	3766	2452659	153.5
	"39 years"	"39"	"2016"	"2016"	4154	2515489	165.1
	"39 years"	"39"	"2017"	"2017"	4395	2554008	172.1
	"39 years"	"39"	"2018"	"2018"	4627	2603803	177.7
	"39 years"	"39"	"2019"	"2019"	4791	2777651	172.5
	"40 years"	"40"	"1999"	"1999"	5293	2893798	182.9
	"40 years"	"40"	"2000"	"2000"	5531	2925654	189.1
	"40 years"	"40"	"2001"	"2001"	5616	2858567	196.5
	"40 years"	"40"	"2002"	"2002"	5512	2827775	194.9
	"40 years"	"40"	"2003"	"2003"	5530	2816468	196.3
	"40 years"	"40"	"2004"	"2004"	5181	2822263	183.6
	"40 years"	"40"	"2005"	"2005"	5104	2785084	183.3
	"40 years"	"40"	"2006"	"2006"	4756	2609942	182.2
	"40 years"	"40"	"2007"	"2007"	4476	2541514	176.1
	"40 years"	"40"	"2008"	"2008"	4126	2550693	161.8
	"40 years"	"40"	"2009"	"2009"	4375	2598145	168.4
	"40 years"	"40"	"2010"	"2010"	4135	2754412	150.1
	"40 years"	"40"	"2011"	"2011"	4359	2699619	161.5
	"40 years"	"40"	"2012"	"2012"	4034	2548329	158.3
	"40 years"	"40"	"2013"	"2013"	3846	2448605	157.1
	"40 years"	"40"	"2014"	"2014"	3801	2431060	156.4
	"40 years"	"40"	"2015"	"2015"	4022	2524222	159.3
	"40 years"	"40"	"2016"	"2016"	4250	2444773	173.8
	"40 years"	"40"	"2017"	"2017"	4607	2524283	182.5
	"40 years"	"40"	"2018"	"2018"	4494	2545472	176.5
	"40 years"	"40"	"2019"	"2019"	5001	2595007	192.7
	"41 years"	"41"	"1999"	"1999"	5763	2755260	209.2
	"41 years"	"41"	"2000"	"2000"	5872	2762197	212.6
	"41 years"	"41"	"2001"	"2001"	6093	2920841	208.6
	"41 years"	"41"	"2002"	"2002"	6178	2860205	216.0
	"41 years"	"41"	"2003"	"2003"	5923	2829187	209.4
	"41 years"	"41"	"2004"	"2004"	5701	2820841	202.1
	"41 years"	"41"	"2005"	"2005"	5626	2827059	199.0
	"41 years"	"41"	"2006"	"2006"	5308	2793349	190.0
	"41 years"	"41"	"2007"	"2007"	4942	2620389	188.6
	"41 years"	"41"	"2008"	"2008"	4728	2553665	185.1
	"41 years"	"41"	"2009"	"2009"	4726	2564991	184.3
	"41 years"	"41"	"2010"	"2010"	4399	2581101	170.4
	"41 years"	"41"	"2011"	"2011"	4548	2754694	165.1
	"41 years"	"41"	"2012"	"2012"	4537	2699619	168.1
	"41 years"	"41"	"2013"	"2013"	4302	2547485	168.9
	"41 years"	"41"	"2014"	"2014"	4268	2456960	173.7
