"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"41 years"	"41"	"2015"	"2015"	4200	2435562	172.4
	"41 years"	"41"	"2016"	"2016"	4526	2514764	180.0
	"41 years"	"41"	"2017"	"2017"	4516	2453766	184.0
	"41 years"	"41"	"2018"	"2018"	4687	2512561	186.5
	"41 years"	"41"	"2019"	"2019"	4828	2535064	190.4
	"42 years"	"42"	"1999"	"1999"	6130	2780861	220.4
	"42 years"	"42"	"2000"	"2000"	6218	2810828	221.2
	"42 years"	"42"	"2001"	"2001"	6251	2796579	223.5
	"42 years"	"42"	"2002"	"2002"	6537	2922626	223.7
	"42 years"	"42"	"2003"	"2003"	6527	2858546	228.3
	"42 years"	"42"	"2004"	"2004"	6340	2828096	224.2
	"42 years"	"42"	"2005"	"2005"	6286	2816952	223.1
	"42 years"	"42"	"2006"	"2006"	6153	2823352	217.9
	"42 years"	"42"	"2007"	"2007"	5611	2791000	201.0
	"42 years"	"42"	"2008"	"2008"	5243	2618641	200.2
	"42 years"	"42"	"2009"	"2009"	5138	2551908	201.3
	"42 years"	"42"	"2010"	"2010"	4776	2556772	186.8
	"42 years"	"42"	"2011"	"2011"	4855	2611543	185.9
	"42 years"	"42"	"2012"	"2012"	4898	2757005	177.7
	"42 years"	"42"	"2013"	"2013"	5017	2695202	186.1
	"42 years"	"42"	"2014"	"2014"	4765	2556357	186.4
	"42 years"	"42"	"2015"	"2015"	4626	2461325	187.9
	"42 years"	"42"	"2016"	"2016"	4571	2426956	188.3
	"42 years"	"42"	"2017"	"2017"	4875	2520495	193.4
	"42 years"	"42"	"2018"	"2018"	4775	2443114	195.4
	"42 years"	"42"	"2019"	"2019"	5099	2503094	203.7
	"43 years"	"43"	"1999"	"1999"	6608	2658676	248.5
	"43 years"	"43"	"2000"	"2000"	6810	2720833	250.3
	"43 years"	"43"	"2001"	"2001"	7015	2795675	250.9
	"43 years"	"43"	"2002"	"2002"	7051	2796143	252.2
	"43 years"	"43"	"2003"	"2003"	7013	2921343	240.1
	"43 years"	"43"	"2004"	"2004"	6808	2857491	238.3
	"43 years"	"43"	"2005"	"2005"	6804	2827288	240.7
	"43 years"	"43"	"2006"	"2006"	6620	2817847	234.9
	"43 years"	"43"	"2007"	"2007"	6414	2826663	226.9
	"43 years"	"43"	"2008"	"2008"	5994	2796646	214.3
	"43 years"	"43"	"2009"	"2009"	5636	2624402	214.8
	"43 years"	"43"	"2010"	"2010"	5179	2562284	202.1
	"43 years"	"43"	"2011"	"2011"	5198	2559426	203.1
	"43 years"	"43"	"2012"	"2012"	5156	2611017	197.5
	"43 years"	"43"	"2013"	"2013"	5347	2748434	194.5
	"43 years"	"43"	"2014"	"2014"	5419	2702156	200.5
	"43 years"	"43"	"2015"	"2015"	4987	2558620	194.9
	"43 years"	"43"	"2016"	"2016"	5173	2450500	211.1
	"43 years"	"43"	"2017"	"2017"	5072	2431709	208.6
	"43 years"	"43"	"2018"	"2018"	5101	2508733	203.3
	"43 years"	"43"	"2019"	"2019"	5204	2432465	213.9
	"44 years"	"44"	"1999"	"1999"	7070	2627935	269.0
	"44 years"	"44"	"2000"	"2000"	7102	2659658	267.0
	"44 years"	"44"	"2001"	"2001"	7424	2759138	269.1
	"44 years"	"44"	"2002"	"2002"	7592	2787602	272.3
	"44 years"	"44"	"2003"	"2003"	7580	2783909	272.3
	"44 years"	"44"	"2004"	"2004"	7295	2906159	251.0
	"44 years"	"44"	"2005"	"2005"	7374	2838216	259.8
	"44 years"	"44"	"2006"	"2006"	7128	2806801	254.0
	"44 years"	"44"	"2007"	"2007"	6952	2797287	248.5
	"44 years"	"44"	"2008"	"2008"	6767	2805412	241.2
	"44 years"	"44"	"2009"	"2009"	6505	2772433	234.6
	"44 years"	"44"	"2010"	"2010"	5847	2625975	222.7
	"44 years"	"44"	"2011"	"2011"	5644	2551956	221.2
	"44 years"	"44"	"2012"	"2012"	5484	2558430	214.4
	"44 years"	"44"	"2013"	"2013"	5696	2608065	218.4
	"44 years"	"44"	"2014"	"2014"	5747	2754561	208.6
	"44 years"	"44"	"2015"	"2015"	5957	2703232	220.4
	"44 years"	"44"	"2016"	"2016"	5699	2546744	223.8
	"44 years"	"44"	"2017"	"2017"	5400	2455135	219.9
	"44 years"	"44"	"2018"	"2018"	5388	2419727	222.7
	"44 years"	"44"	"2019"	"2019"	5406	2497298	216.5
	"45 years"	"45"	"1999"	"1999"	7418	2614870	283.7
	"45 years"	"45"	"2000"	"2000"	7558	2678666	282.2
	"45 years"	"45"	"2001"	"2001"	7731	2655024	291.2
	"45 years"	"45"	"2002"	"2002"	7980	2751563	290.0
	"45 years"	"45"	"2003"	"2003"	8002	2778224	288.0
	"45 years"	"45"	"2004"	"2004"	7935	2773079	286.1
	"45 years"	"45"	"2005"	"2005"	8021	2894172	277.1
	"45 years"	"45"	"2006"	"2006"	7906	2826083	279.8
	"45 years"	"45"	"2007"	"2007"	7503	2796490	268.3
	"45 years"	"45"	"2008"	"2008"	7422	2787312	266.3
	"45 years"	"45"	"2009"	"2009"	7357	2794767	263.2
	"45 years"	"45"	"2010"	"2010"	6592	2801297	235.3
	"45 years"	"45"	"2011"	"2011"	6324	2602381	243.0
	"45 years"	"45"	"2012"	"2012"	6016	2550156	235.9
	"45 years"	"45"	"2013"	"2013"	5998	2554141	234.8
	"45 years"	"45"	"2014"	"2014"	6194	2614082	236.9
	"45 years"	"45"	"2015"	"2015"	6356	2755505	230.7
	"45 years"	"45"	"2016"	"2016"	6581	2690134	244.6
	"45 years"	"45"	"2017"	"2017"	6319	2549534	247.8
	"45 years"	"45"	"2018"	"2018"	5968	2441313	244.5
	"45 years"	"45"	"2019"	"2019"	5882	2409144	244.2
	"46 years"	"46"	"1999"	"1999"	7768	2462407	315.5
	"46 years"	"46"	"2000"	"2000"	7732	2518301	307.0
	"46 years"	"46"	"2001"	"2001"	8234	2673090	308.0
	"46 years"	"46"	"2002"	"2002"	8398	2653052	316.5
	"46 years"	"46"	"2003"	"2003"	8789	2750322	319.6
	"46 years"	"46"	"2004"	"2004"	8625	2778032	310.5
	"46 years"	"46"	"2005"	"2005"	8502	2774031	306.5
	"46 years"	"46"	"2006"	"2006"	8351	2897648	288.2
	"46 years"	"46"	"2007"	"2007"	8402	2834373	296.4
	"46 years"	"46"	"2008"	"2008"	8000	2806548	285.0
	"46 years"	"46"	"2009"	"2009"	8096	2799181	289.2
	"46 years"	"46"	"2010"	"2010"	7729	2797258	276.3
	"46 years"	"46"	"2011"	"2011"	7304	2753324	265.3
	"46 years"	"46"	"2012"	"2012"	6937	2598707	266.9
	"46 years"	"46"	"2013"	"2013"	6638	2545097	260.8
	"46 years"	"46"	"2014"	"2014"	6677	2558655	261.0
	"46 years"	"46"	"2015"	"2015"	6841	2613275	261.8
	"46 years"	"46"	"2016"	"2016"	7051	2740562	257.3
	"46 years"	"46"	"2017"	"2017"	7203	2690167	267.8
	"46 years"	"46"	"2018"	"2018"	6759	2533511	266.8
	"46 years"	"46"	"2019"	"2019"	6381	2428752	262.7
	"47 years"	"47"	"1999"	"1999"	7986	2424141	329.4
	"47 years"	"47"	"2000"	"2000"	8373	2479901	337.6
	"47 years"	"47"	"2001"	"2001"	8642	2557334	337.9
	"47 years"	"47"	"2002"	"2002"	8898	2670602	333.2
	"47 years"	"47"	"2003"	"2003"	9124	2650981	344.2
	"47 years"	"47"	"2004"	"2004"	9248	2749182	336.4
	"47 years"	"47"	"2005"	"2005"	9237	2778091	332.5
	"47 years"	"47"	"2006"	"2006"	9135	2776173	329.1
	"47 years"	"47"	"2007"	"2007"	9060	2904425	311.9
	"47 years"	"47"	"2008"	"2008"	8912	2843354	313.4
	"47 years"	"47"	"2009"	"2009"	8742	2817203	310.3
	"47 years"	"47"	"2010"	"2010"	8388	2807257	298.8
	"47 years"	"47"	"2011"	"2011"	8302	2796650	296.9
	"47 years"	"47"	"2012"	"2012"	7921	2748561	288.2
	"47 years"	"47"	"2013"	"2013"	7554	2591132	291.5
	"47 years"	"47"	"2014"	"2014"	7320	2549414	287.1
	"47 years"	"47"	"2015"	"2015"	7166	2556841	280.3
	"47 years"	"47"	"2016"	"2016"	7393	2598129	284.6
	"47 years"	"47"	"2017"	"2017"	7789	2737539	284.5
	"47 years"	"47"	"2018"	"2018"	7446	2672203	278.6
	"47 years"	"47"	"2019"	"2019"	7095	2519690	281.6
	"48 years"	"48"	"1999"	"1999"	8274	2283283	362.4
	"48 years"	"48"	"2000"	"2000"	8812	2385044	369.5
	"48 years"	"48"	"2001"	"2001"	9172	2478400	370.1
	"48 years"	"48"	"2002"	"2002"	9524	2549998	373.5
	"48 years"	"48"	"2003"	"2003"	9628	2660624	361.9
	"48 years"	"48"	"2004"	"2004"	9489	2639348	359.5
	"48 years"	"48"	"2005"	"2005"	9713	2735345	355.1
	"48 years"	"48"	"2006"	"2006"	9887	2762747	357.9
	"48 years"	"48"	"2007"	"2007"	9767	2761533	353.7
	"48 years"	"48"	"2008"	"2008"	9584	2888262	331.8
	"48 years"	"48"	"2009"	"2009"	9684	2826476	342.6
	"48 years"	"48"	"2010"	"2010"	9121	2801557	325.6
	"48 years"	"48"	"2011"	"2011"	9054	2798891	323.5
	"48 years"	"48"	"2012"	"2012"	8867	2791071	317.7
	"48 years"	"48"	"2013"	"2013"	8466	2739963	309.0
	"48 years"	"48"	"2014"	"2014"	8195	2593552	316.0
	"48 years"	"48"	"2015"	"2015"	7847	2546411	308.2
	"48 years"	"48"	"2016"	"2016"	7818	2541643	307.6
	"48 years"	"48"	"2017"	"2017"	8072	2595142	311.0
	"48 years"	"48"	"2018"	"2018"	8162	2718630	300.2
	"48 years"	"48"	"2019"	"2019"	8229	2656923	309.7
	"49 years"	"49"	"1999"	"1999"	8743	2312035	378.2
	"49 years"	"49"	"2000"	"2000"	9052	2312530	391.4
	"49 years"	"49"	"2001"	"2001"	9680	2390623	404.9
	"49 years"	"49"	"2002"	"2002"	9836	2475888	397.3
	"49 years"	"49"	"2003"	"2003"	10212	2547863	400.8
	"49 years"	"49"	"2004"	"2004"	10043	2660270	377.5
	"49 years"	"49"	"2005"	"2005"	10557	2639717	399.9
	"49 years"	"49"	"2006"	"2006"	10552	2737813	385.4
	"49 years"	"49"	"2007"	"2007"	10233	2769093	369.5
	"49 years"	"49"	"2008"	"2008"	10377	2770715	374.5
	"49 years"	"49"	"2009"	"2009"	10351	2899977	356.9
	"49 years"	"49"	"2010"	"2010"	10288	2844068	361.7
	"49 years"	"49"	"2011"	"2011"	9938	2791439	356.0
	"49 years"	"49"	"2012"	"2012"	9635	2791790	345.1
	"49 years"	"49"	"2013"	"2013"	9752	2782819	350.4
	"49 years"	"49"	"2014"	"2014"	9458	2740513	345.1
	"49 years"	"49"	"2015"	"2015"	9055	2589427	349.7
	"49 years"	"49"	"2016"	"2016"	8810	2530065	348.2
	"49 years"	"49"	"2017"	"2017"	8498	2536523	335.0
	"49 years"	"49"	"2018"	"2018"	8647	2576619	335.6
	"49 years"	"49"	"2019"	"2019"	8853	2702656	327.6
	"50 years"	"50"	"1999"	"1999"	9164	2308741	396.9
	"50 years"	"50"	"2000"	"2000"	9569	2343978	408.2
	"50 years"	"50"	"2001"	"2001"	9848	2332744	422.2
	"50 years"	"50"	"2002"	"2002"	10290	2381302	432.1
	"50 years"	"50"	"2003"	"2003"	10570	2464046	429.0
	"50 years"	"50"	"2004"	"2004"	10649	2533636	420.3
	"50 years"	"50"	"2005"	"2005"	11099	2643267	419.9
	"50 years"	"50"	"2006"	"2006"	11121	2620894	424.3
	"50 years"	"50"	"2007"	"2007"	11157	2719197	410.3
	"50 years"	"50"	"2008"	"2008"	11179	2749183	406.6
	"50 years"	"50"	"2009"	"2009"	11266	2748886	409.8
	"50 years"	"50"	"2010"	"2010"	10981	2880611	381.2
	"50 years"	"50"	"2011"	"2011"	11057	2827904	391.0
	"50 years"	"50"	"2012"	"2012"	10676	2783489	383.5
	"50 years"	"50"	"2013"	"2013"	10716	2780990	385.3
	"50 years"	"50"	"2014"	"2014"	10514	2781887	377.9
	"50 years"	"50"	"2015"	"2015"	10126	2734402	370.3
	"50 years"	"50"	"2016"	"2016"	9751	2572893	379.0
	"50 years"	"50"	"2017"	"2017"	9522	2525735	377.0
	"50 years"	"50"	"2018"	"2018"	9108	2517142	361.8
	"50 years"	"50"	"2019"	"2019"	9329	2559997	364.4
	"51 years"	"51"	"1999"	"1999"	9888	2200923	449.3
	"51 years"	"51"	"2000"	"2000"	9970	2212912	450.5
	"51 years"	"51"	"2001"	"2001"	10293	2336980	440.4
	"51 years"	"51"	"2002"	"2002"	10622	2332018	455.5
	"51 years"	"51"	"2003"	"2003"	10940	2382941	459.1
	"51 years"	"51"	"2004"	"2004"	11187	2469165	453.1
	"51 years"	"51"	"2005"	"2005"	11472	2541921	451.3
	"51 years"	"51"	"2006"	"2006"	11631	2655831	437.9
	"51 years"	"51"	"2007"	"2007"	11852	2638368	449.2
	"51 years"	"51"	"2008"	"2008"	11795	2742452	430.1
	"51 years"	"51"	"2009"	"2009"	11852	2777223	426.8
	"51 years"	"51"	"2010"	"2010"	11450	2749851	416.4
	"51 years"	"51"	"2011"	"2011"	11841	2860917	413.9
	"51 years"	"51"	"2012"	"2012"	11823	2817845	419.6
	"51 years"	"51"	"2013"	"2013"	11685	2771639	421.6
	"51 years"	"51"	"2014"	"2014"	11695	2777011	421.1
	"51 years"	"51"	"2015"	"2015"	11400	2772644	411.2
	"51 years"	"51"	"2016"	"2016"	11040	2714256	406.7
	"51 years"	"51"	"2017"	"2017"	10654	2563530	415.6
	"51 years"	"51"	"2018"	"2018"	10107	2504149	403.6
	"51 years"	"51"	"2019"	"2019"	9930	2498852	397.4
	"52 years"	"52"	"1999"	"1999"	10914	2364528	461.6
	"52 years"	"52"	"2000"	"2000"	10816	2264223	477.7
	"52 years"	"52"	"2001"	"2001"	10850	2234977	485.5
	"52 years"	"52"	"2002"	"2002"	11092	2327881	476.5
	"52 years"	"52"	"2003"	"2003"	11417	2320485	492.0
	"52 years"	"52"	"2004"	"2004"	11528	2368633	486.7
	"52 years"	"52"	"2005"	"2005"	12335	2452023	503.1
	"52 years"	"52"	"2006"	"2006"	12433	2523381	492.7
	"52 years"	"52"	"2007"	"2007"	12334	2636000	467.9
	"52 years"	"52"	"2008"	"2008"	12564	2618174	479.9
	"52 years"	"52"	"2009"	"2009"	12992	2719574	477.7
	"52 years"	"52"	"2010"	"2010"	12588	2765943	455.1
	"52 years"	"52"	"2011"	"2011"	12857	2758541	466.1
	"52 years"	"52"	"2012"	"2012"	12827	2850863	449.9
	"52 years"	"52"	"2013"	"2013"	12636	2804299	450.6
	"52 years"	"52"	"2014"	"2014"	12434	2766248	449.5
	"52 years"	"52"	"2015"	"2015"	12582	2767127	454.7
	"52 years"	"52"	"2016"	"2016"	12368	2752039	449.4
	"52 years"	"52"	"2017"	"2017"	11840	2705713	437.6
	"52 years"	"52"	"2018"	"2018"	11172	2541929	439.5
	"52 years"	"52"	"2019"	"2019"	10857	2485192	436.9
	"53 years"	"53"	"1999"	"1999"	9490	1706730	556.0
	"53 years"	"53"	"2000"	"2000"	11896	2217451	536.5
	"53 years"	"53"	"2001"	"2001"	11669	2217316	526.3
	"53 years"	"53"	"2002"	"2002"	11826	2230780	530.1
	"53 years"	"53"	"2003"	"2003"	11815	2324851	508.2
	"53 years"	"53"	"2004"	"2004"	12021	2317836	518.6
	"53 years"	"53"	"2005"	"2005"	12658	2367178	534.7
	"53 years"	"53"	"2006"	"2006"	12755	2453216	519.9
	"53 years"	"53"	"2007"	"2007"	13050	2527419	516.3
	"53 years"	"53"	"2008"	"2008"	13012	2643140	492.3
	"53 years"	"53"	"2009"	"2009"	13503	2627994	513.8
	"53 years"	"53"	"2010"	"2010"	13208	2688641	491.3
	"53 years"	"53"	"2011"	"2011"	13442	2739590	490.7
	"53 years"	"53"	"2012"	"2012"	13460	2747104	490.0
	"53 years"	"53"	"2013"	"2013"	13745	2835735	484.7
	"53 years"	"53"	"2014"	"2014"	13772	2797386	492.3
	"53 years"	"53"	"2015"	"2015"	13502	2755125	490.1
	"53 years"	"53"	"2016"	"2016"	13620	2745263	496.1
	"53 years"	"53"	"2017"	"2017"	13277	2740104	484.5
	"53 years"	"53"	"2018"	"2018"	12617	2682150	470.4
	"53 years"	"53"	"2019"	"2019"	11838	2522837	469.2
	"54 years"	"54"	"1999"	"1999"	10205	1774968	574.9
	"54 years"	"54"	"2000"	"2000"	10046	1726194	582.0
	"54 years"	"54"	"2001"	"2001"	12775	2319411	550.8
	"54 years"	"54"	"2002"	"2002"	12555	2211647	567.7
	"54 years"	"54"	"2003"	"2003"	12785	2226339	574.3
	"54 years"	"54"	"2004"	"2004"	12633	2321471	544.2
	"54 years"	"54"	"2005"	"2005"	12935	2314348	558.9
	"54 years"	"54"	"2006"	"2006"	13281	2365337	561.5
	"54 years"	"54"	"2007"	"2007"	13362	2455319	544.2
	"54 years"	"54"	"2008"	"2008"	13770	2532076	543.8
	"54 years"	"54"	"2009"	"2009"	14046	2650262	530.0
	"54 years"	"54"	"2010"	"2010"	13924	2634828	528.5
	"54 years"	"54"	"2011"	"2011"	14466	2708522	534.1
	"54 years"	"54"	"2012"	"2012"	14431	2727171	529.2
	"54 years"	"54"	"2013"	"2013"	14534	2732829	531.8
	"54 years"	"54"	"2014"	"2014"	14703	2826163	520.2
	"54 years"	"54"	"2015"	"2015"	15030	2784074	539.9
	"54 years"	"54"	"2016"	"2016"	14721	2731982	538.8
	"54 years"	"54"	"2017"	"2017"	14530	2732796	531.7
	"54 years"	"54"	"2018"	"2018"	14135	2715126	520.6
	"54 years"	"54"	"2019"	"2019"	13666	2660326	513.7
	"55 years"	"55"	"1999"	"1999"	11177	1735243	644.1
	"55 years"	"55"	"2000"	"2000"	10997	1739820	632.1
	"55 years"	"55"	"2001"	"2001"	11041	1744448	632.9
	"55 years"	"55"	"2002"	"2002"	13673	2305045	593.2
	"55 years"	"55"	"2003"	"2003"	13471	2194015	614.0
	"55 years"	"55"	"2004"	"2004"	13112	2205386	594.5
	"55 years"	"55"	"2005"	"2005"	13645	2296616	594.1
	"55 years"	"55"	"2006"	"2006"	13639	2286868	596.4
	"55 years"	"55"	"2007"	"2007"	14101	2336838	603.4
	"55 years"	"55"	"2008"	"2008"	14580	2423333	601.7
	"55 years"	"55"	"2009"	"2009"	14661	2497016	587.1
	"55 years"	"55"	"2010"	"2010"	14695	2611570	562.7
	"55 years"	"55"	"2011"	"2011"	15122	2617202	577.8
	"55 years"	"55"	"2012"	"2012"	15550	2695314	576.9
	"55 years"	"55"	"2013"	"2013"	15739	2712413	580.3
	"55 years"	"55"	"2014"	"2014"	15844	2723126	581.8
	"55 years"	"55"	"2015"	"2015"	15955	2812362	567.3
	"55 years"	"55"	"2016"	"2016"	16163	2760809	585.4
	"55 years"	"55"	"2017"	"2017"	15834	2718845	582.4
	"55 years"	"55"	"2018"	"2018"	15411	2706949	569.3
	"55 years"	"55"	"2019"	"2019"	15226	2692096	565.6
	"56 years"	"56"	"1999"	"1999"	12241	1773060	690.4
	"56 years"	"56"	"2000"	"2000"	11741	1718904	683.1
	"56 years"	"56"	"2001"	"2001"	11690	1736184	673.3
	"56 years"	"56"	"2002"	"2002"	11984	1738965	689.1
	"56 years"	"56"	"2003"	"2003"	14788	2300282	642.9
	"56 years"	"56"	"2004"	"2004"	13934	2189639	636.4
	"56 years"	"56"	"2005"	"2005"	14002	2203640	635.4
	"56 years"	"56"	"2006"	"2006"	14046	2298439	611.1
	"56 years"	"56"	"2007"	"2007"	14525	2291705	633.8
	"56 years"	"56"	"2008"	"2008"	14811	2344706	631.7
	"56 years"	"56"	"2009"	"2009"	15293	2435249	628.0
	"56 years"	"56"	"2010"	"2010"	15401	2470586	623.4
	"56 years"	"56"	"2011"	"2011"	16024	2597516	616.9
	"56 years"	"56"	"2012"	"2012"	16376	2602174	629.3
	"56 years"	"56"	"2013"	"2013"	16665	2678614	622.2
	"56 years"	"56"	"2014"	"2014"	16757	2700027	620.6
	"56 years"	"56"	"2015"	"2015"	16891	2707778	623.8
	"56 years"	"56"	"2016"	"2016"	17187	2786696	616.8
	"56 years"	"56"	"2017"	"2017"	17017	2743674	620.2
	"56 years"	"56"	"2018"	"2018"	17092	2690460	635.3
	"56 years"	"56"	"2019"	"2019"	16295	2681568	607.7
	"57 years"	"57"	"1999"	"1999"	11899	1538106	773.6
	"57 years"	"57"	"2000"	"2000"	13044	1725690	755.9
	"57 years"	"57"	"2001"	"2001"	12699	1698627	747.6
	"57 years"	"57"	"2002"	"2002"	12486	1726242	723.3
	"57 years"	"57"	"2003"	"2003"	12766	1728011	738.8
	"57 years"	"57"	"2004"	"2004"	15428	2285643	675.0
	"57 years"	"57"	"2005"	"2005"	15194	2172874	699.3
	"57 years"	"57"	"2006"	"2006"	14958	2187757	683.7
	"57 years"	"57"	"2007"	"2007"	15140	2283323	663.1
	"57 years"	"57"	"2008"	"2008"	15267	2276740	670.6
	"57 years"	"57"	"2009"	"2009"	15954	2329442	684.9
	"57 years"	"57"	"2010"	"2010"	16091	2411925	667.1
	"57 years"	"57"	"2011"	"2011"	16669	2487205	670.2
	"57 years"	"57"	"2012"	"2012"	16923	2582027	655.4
	"57 years"	"57"	"2013"	"2013"	17393	2584475	673.0
	"57 years"	"57"	"2014"	"2014"	18154	2664494	681.3
	"57 years"	"57"	"2015"	"2015"	18240	2683753	679.6
	"57 years"	"57"	"2016"	"2016"	18294	2681596	682.2
	"57 years"	"57"	"2017"	"2017"	18343	2768523	662.6
	"57 years"	"57"	"2018"	"2018"	18468	2713827	680.5
	"57 years"	"57"	"2019"	"2019"	17834	2664241	669.4
	"58 years"	"58"	"1999"	"1999"	12208	1449817	842.0
	"58 years"	"58"	"2000"	"2000"	12846	1523278	843.3
	"58 years"	"58"	"2001"	"2001"	14265	1745346	817.3
	"58 years"	"58"	"2002"	"2002"	13587	1688043	804.9
	"58 years"	"58"	"2003"	"2003"	13509	1716191	787.2
	"58 years"	"58"	"2004"	"2004"	13490	1716986	785.7
	"58 years"	"58"	"2005"	"2005"	16483	2271677	725.6
	"58 years"	"58"	"2006"	"2006"	16265	2158517	753.5
	"58 years"	"58"	"2007"	"2007"	15741	2175537	723.5
	"58 years"	"58"	"2008"	"2008"	16153	2272101	710.9
	"58 years"	"58"	"2009"	"2009"	16345	2266584	721.1
	"58 years"	"58"	"2010"	"2010"	16801	2309666	727.4
	"58 years"	"58"	"2011"	"2011"	16972	2399851	707.2
	"58 years"	"58"	"2012"	"2012"	17748	2471179	718.2
	"58 years"	"58"	"2013"	"2013"	18343	2563171	715.6
	"58 years"	"58"	"2014"	"2014"	18747	2569408	729.6
	"58 years"	"58"	"2015"	"2015"	19119	2646880	722.3
	"58 years"	"58"	"2016"	"2016"	19426	2656688	731.2
	"58 years"	"58"	"2017"	"2017"	19431	2663400	729.6
	"58 years"	"58"	"2018"	"2018"	19505	2737798	712.4
	"58 years"	"58"	"2019"	"2019"	19301	2686791	718.4
	"59 years"	"59"	"1999"	"1999"	12762	1384712	921.6
	"59 years"	"59"	"2000"	"2000"	13112	1422391	921.8
	"59 years"	"59"	"2001"	"2001"	13805	1536282	898.6
	"59 years"	"59"	"2002"	"2002"	15222	1731406	879.2
	"59 years"	"59"	"2003"	"2003"	14686	1673441	877.6
	"59 years"	"59"	"2004"	"2004"	14055	1700414	826.6
	"59 years"	"59"	"2005"	"2005"	14280	1699784	840.1
	"59 years"	"59"	"2006"	"2006"	17480	2250235	776.8
	"59 years"	"59"	"2007"	"2007"	16961	2137530	793.5
	"59 years"	"59"	"2008"	"2008"	16740	2154036	777.1
	"59 years"	"59"	"2009"	"2009"	17024	2250481	756.5
	"59 years"	"59"	"2010"	"2010"	17445	2218470	786.4
	"59 years"	"59"	"2011"	"2011"	17841	2296483	776.9
	"59 years"	"59"	"2012"	"2012"	18484	2382453	775.8
	"59 years"	"59"	"2013"	"2013"	18895	2452719	770.4
	"59 years"	"59"	"2014"	"2014"	19549	2546263	767.8
	"59 years"	"59"	"2015"	"2015"	20087	2550200	787.7
	"59 years"	"59"	"2016"	"2016"	20858	2618115	796.7
	"59 years"	"59"	"2017"	"2017"	20778	2636153	788.2
	"59 years"	"59"	"2018"	"2018"	20656	2631503	785.0
	"59 years"	"59"	"2019"	"2019"	20657	2709356	762.4
	"60 years"	"60"	"1999"	"1999"	13197	1377958	957.7
	"60 years"	"60"	"2000"	"2000"	13593	1387619	979.6
	"60 years"	"60"	"2001"	"2001"	13937	1422622	979.7
	"60 years"	"60"	"2002"	"2002"	14847	1519740	976.9
	"60 years"	"60"	"2003"	"2003"	16143	1710517	943.7
	"60 years"	"60"	"2004"	"2004"	15322	1649357	929.0
	"60 years"	"60"	"2005"	"2005"	14981	1674298	894.8
	"60 years"	"60"	"2006"	"2006"	15037	1672019	899.3
	"60 years"	"60"	"2007"	"2007"	18504	2213217	836.1
	"60 years"	"60"	"2008"	"2008"	18228	2098672	868.5
	"60 years"	"60"	"2009"	"2009"	18035	2113235	853.4
	"60 years"	"60"	"2010"	"2010"	17980	2206214	815.0
	"60 years"	"60"	"2011"	"2011"	18307	2228852	821.4
	"60 years"	"60"	"2012"	"2012"	19025	2278153	835.1
	"60 years"	"60"	"2013"	"2013"	19706	2361223	834.6
	"60 years"	"60"	"2014"	"2014"	20446	2434931	839.7
	"60 years"	"60"	"2015"	"2015"	20811	2526337	823.8
	"60 years"	"60"	"2016"	"2016"	21390	2521928	848.2
	"60 years"	"60"	"2017"	"2017"	21928	2597603	844.2
	"60 years"	"60"	"2018"	"2018"	21815	2603373	838.0
	"60 years"	"60"	"2019"	"2019"	21846	2601802	839.6
	"61 years"	"61"	"1999"	"1999"	14276	1294890	1102.5
	"61 years"	"61"	"2000"	"2000"	14467	1320841	1095.3
	"61 years"	"61"	"2001"	"2001"	14518	1387897	1046.0
	"61 years"	"61"	"2002"	"2002"	14675	1414474	1037.5
	"61 years"	"61"	"2003"	"2003"	15835	1514124	1045.8
	"61 years"	"61"	"2004"	"2004"	16803	1706958	984.4
	"61 years"	"61"	"2005"	"2005"	16029	1648835	972.1
	"61 years"	"61"	"2006"	"2006"	15565	1678676	927.2
	"61 years"	"61"	"2007"	"2007"	15838	1680985	942.2
	"61 years"	"61"	"2008"	"2008"	19807	2233220	886.9
	"61 years"	"61"	"2009"	"2009"	18989	2122419	894.7
	"61 years"	"61"	"2010"	"2010"	18485	2113150	874.8
	"61 years"	"61"	"2011"	"2011"	18929	2182270	867.4
	"61 years"	"61"	"2012"	"2012"	19673	2209720	890.3
	"61 years"	"61"	"2013"	"2013"	20387	2259885	902.1
	"61 years"	"61"	"2014"	"2014"	21253	2342350	907.3
	"61 years"	"61"	"2015"	"2015"	21769	2413148	902.1
	"61 years"	"61"	"2016"	"2016"	22522	2495629	902.5
	"61 years"	"61"	"2017"	"2017"	22723	2499428	909.1
	"61 years"	"61"	"2018"	"2018"	23116	2562957	901.9
	"61 years"	"61"	"2019"	"2019"	23623	2571683	918.6
	"62 years"	"62"	"1999"	"1999"	14937	1232326	1212.1
	"62 years"	"62"	"2000"	"2000"	15313	1289501	1187.5
	"62 years"	"62"	"2001"	"2001"	15463	1314501	1176.3
	"62 years"	"62"	"2002"	"2002"	15590	1374733	1134.0
	"62 years"	"62"	"2003"	"2003"	15878	1401161	1133.2
	"62 years"	"62"	"2004"	"2004"	16455	1498820	1097.9
	"62 years"	"62"	"2005"	"2005"	18232	1689570	1079.1
	"62 years"	"62"	"2006"	"2006"	17210	1631686	1054.7
	"62 years"	"62"	"2007"	"2007"	16315	1664440	980.2
	"62 years"	"62"	"2008"	"2008"	17017	1667576	1020.5
