"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"21 years"	"21"	"2000"	"2000"	2220	2363758	93.9
	"21 years"	"21"	"2001"	"2001"	2396	2542269	94.2
	"21 years"	"21"	"2002"	"2002"	2434	2571461	94.7
	"21 years"	"21"	"2003"	"2003"	2393	2570468	93.1
	"21 years"	"21"	"2004"	"2004"	2457	2583753	95.1
	"21 years"	"21"	"2005"	"2005"	2472	2568572	96.2
	"21 years"	"21"	"2006"	"2006"	2540	2632831	96.5
	"21 years"	"21"	"2007"	"2007"	2485	2638461	94.2
	"21 years"	"21"	"2008"	"2008"	2368	2647949	89.4
	"21 years"	"21"	"2009"	"2009"	2264	2689051	84.2
	"21 years"	"21"	"2010"	"2010"	2238	2718877	82.3
	"21 years"	"21"	"2011"	"2011"	2296	2858372	80.3
	"21 years"	"21"	"2012"	"2012"	2269	2874782	78.9
	"21 years"	"21"	"2013"	"2013"	2178	2836791	76.8
	"21 years"	"21"	"2014"	"2014"	2154	2803553	76.8
	"21 years"	"21"	"2015"	"2015"	2275	2785961	81.7
	"21 years"	"21"	"2016"	"2016"	2404	2742844	87.6
	"21 years"	"21"	"2017"	"2017"	2274	2700408	84.2
	"21 years"	"21"	"2018"	"2018"	2175	2677696	81.2
	"21 years"	"21"	"2019"	"2019"	2208	2661094	83.0
	"22 years"	"22"	"1999"	"1999"	1938	2280408	85.0
	"22 years"	"22"	"2000"	"2000"	2053	2323452	88.4
	"22 years"	"22"	"2001"	"2001"	2176	2432601	89.5
	"22 years"	"22"	"2002"	"2002"	2307	2570389	89.8
	"22 years"	"22"	"2003"	"2003"	2536	2583223	98.2
	"22 years"	"22"	"2004"	"2004"	2386	2586655	92.2
	"22 years"	"22"	"2005"	"2005"	2477	2596587	95.4
	"22 years"	"22"	"2006"	"2006"	2544	2576134	98.8
	"22 years"	"22"	"2007"	"2007"	2563	2636235	97.2
	"22 years"	"22"	"2008"	"2008"	2424	2642319	91.7
	"22 years"	"22"	"2009"	"2009"	2085	2646580	78.8
	"22 years"	"22"	"2010"	"2010"	2248	2677413	84.0
	"22 years"	"22"	"2011"	"2011"	2432	2764172	88.0
	"22 years"	"22"	"2012"	"2012"	2424	2889016	83.9
	"22 years"	"22"	"2013"	"2013"	2369	2897564	81.8
	"22 years"	"22"	"2014"	"2014"	2405	2875555	83.6
	"22 years"	"22"	"2015"	"2015"	2442	2840424	86.0
	"22 years"	"22"	"2016"	"2016"	2582	2811430	91.8
	"22 years"	"22"	"2017"	"2017"	2454	2765853	88.7
	"22 years"	"22"	"2018"	"2018"	2329	2710272	85.9
	"22 years"	"22"	"2019"	"2019"	2313	2684749	86.2
	"23 years"	"23"	"1999"	"1999"	1907	2211569	86.2
	"23 years"	"23"	"2000"	"2000"	1987	2287352	86.9
	"23 years"	"23"	"2001"	"2001"	2168	2370683	91.5
	"23 years"	"23"	"2002"	"2002"	2200	2465147	89.2
	"23 years"	"23"	"2003"	"2003"	2345	2590219	90.5
	"23 years"	"23"	"2004"	"2004"	2298	2608397	88.1
	"23 years"	"23"	"2005"	"2005"	2558	2611989	97.9
	"23 years"	"23"	"2006"	"2006"	2476	2622117	94.4
	"23 years"	"23"	"2007"	"2007"	2365	2598643	91.0
	"23 years"	"23"	"2008"	"2008"	2363	2662683	88.7
	"23 years"	"23"	"2009"	"2009"	2342	2665157	87.9
	"23 years"	"23"	"2010"	"2010"	2194	2654158	82.7
	"23 years"	"23"	"2011"	"2011"	2354	2724308	86.4
	"23 years"	"23"	"2012"	"2012"	2267	2802529	80.9
	"23 years"	"23"	"2013"	"2013"	2503	2920315	85.7
	"23 years"	"23"	"2014"	"2014"	2419	2942943	82.2
	"23 years"	"23"	"2015"	"2015"	2545	2920294	87.1
	"23 years"	"23"	"2016"	"2016"	2800	2875909	97.4
	"23 years"	"23"	"2017"	"2017"	2664	2841313	93.8
	"23 years"	"23"	"2018"	"2018"	2452	2788186	87.9
	"23 years"	"23"	"2019"	"2019"	2346	2729725	85.9
	"24 years"	"24"	"1999"	"1999"	1861	2274186	81.8
	"24 years"	"24"	"2000"	"2000"	1953	2281271	85.6
	"24 years"	"24"	"2001"	"2001"	2065	2353114	87.8
	"24 years"	"24"	"2002"	"2002"	2170	2400909	90.4
	"24 years"	"24"	"2003"	"2003"	2295	2484684	92.4
	"24 years"	"24"	"2004"	"2004"	2290	2613891	87.6
	"24 years"	"24"	"2005"	"2005"	2479	2631756	94.2
	"24 years"	"24"	"2006"	"2006"	2659	2639003	100.8
	"24 years"	"24"	"2007"	"2007"	2592	2647223	97.9
	"24 years"	"24"	"2008"	"2008"	2353	2627292	89.6
	"24 years"	"24"	"2009"	"2009"	2379	2687385	88.5
	"24 years"	"24"	"2010"	"2010"	2427	2693207	90.1
	"24 years"	"24"	"2011"	"2011"	2345	2697548	86.9
	"24 years"	"24"	"2012"	"2012"	2403	2763185	87.0
	"24 years"	"24"	"2013"	"2013"	2402	2837125	84.7
	"24 years"	"24"	"2014"	"2014"	2526	2965555	85.2
	"24 years"	"24"	"2015"	"2015"	2739	2989540	91.6
	"24 years"	"24"	"2016"	"2016"	2926	2954893	99.0
	"24 years"	"24"	"2017"	"2017"	2858	2905249	98.4
	"24 years"	"24"	"2018"	"2018"	2648	2868360	92.3
	"24 years"	"24"	"2019"	"2019"	2602	2810371	92.6
	"25 years"	"25"	"1999"	"1999"	1784	2278569	78.3
	"25 years"	"25"	"2000"	"2000"	1888	2344407	80.5
	"25 years"	"25"	"2001"	"2001"	2104	2313013	91.0
	"25 years"	"25"	"2002"	"2002"	2080	2388410	87.1
	"25 years"	"25"	"2003"	"2003"	2167	2429280	89.2
	"25 years"	"25"	"2004"	"2004"	2235	2519038	88.7
	"25 years"	"25"	"2005"	"2005"	2491	2648549	94.1
	"25 years"	"25"	"2006"	"2006"	2566	2672272	96.0
	"25 years"	"25"	"2007"	"2007"	2425	2681013	90.5
	"25 years"	"25"	"2008"	"2008"	2447	2693738	90.8
	"25 years"	"25"	"2009"	"2009"	2307	2672224	86.3
	"25 years"	"25"	"2010"	"2010"	2307	2709279	85.2
	"25 years"	"25"	"2011"	"2011"	2382	2725093	87.4
	"25 years"	"25"	"2012"	"2012"	2378	2732902	87.0
	"25 years"	"25"	"2013"	"2013"	2394	2792058	85.7
	"25 years"	"25"	"2014"	"2014"	2534	2873668	88.2
	"25 years"	"25"	"2015"	"2015"	2787	3003344	92.8
	"25 years"	"25"	"2016"	"2016"	3104	3016645	102.9
	"25 years"	"25"	"2017"	"2017"	3061	2986069	102.5
	"25 years"	"25"	"2018"	"2018"	2835	2925808	96.9
	"25 years"	"25"	"2019"	"2019"	2771	2883752	96.1
	"26 years"	"26"	"1999"	"1999"	1947	2288924	85.1
	"26 years"	"26"	"2000"	"2000"	1948	2264974	86.0
	"26 years"	"26"	"2001"	"2001"	2181	2369190	92.1
	"26 years"	"26"	"2002"	"2002"	2112	2325937	90.8
	"26 years"	"26"	"2003"	"2003"	2196	2387588	92.0
	"26 years"	"26"	"2004"	"2004"	2246	2425906	92.6
	"26 years"	"26"	"2005"	"2005"	2359	2510810	94.0
	"26 years"	"26"	"2006"	"2006"	2442	2637519	92.6
	"26 years"	"26"	"2007"	"2007"	2524	2655308	95.1
	"26 years"	"26"	"2008"	"2008"	2396	2664597	89.9
	"26 years"	"26"	"2009"	"2009"	2400	2668586	89.9
	"26 years"	"26"	"2010"	"2010"	2272	2641086	86.0
	"26 years"	"26"	"2011"	"2011"	2396	2747587	87.2
	"26 years"	"26"	"2012"	"2012"	2418	2746388	88.0
	"26 years"	"26"	"2013"	"2013"	2555	2756377	92.7
	"26 years"	"26"	"2014"	"2014"	2573	2823755	91.1
	"26 years"	"26"	"2015"	"2015"	2737	2907508	94.1
	"26 years"	"26"	"2016"	"2016"	3097	3023371	102.4
	"26 years"	"26"	"2017"	"2017"	3222	3048663	105.7
	"26 years"	"26"	"2018"	"2018"	3033	3005136	100.9
	"26 years"	"26"	"2019"	"2019"	2973	2938278	101.2
	"27 years"	"27"	"1999"	"1999"	2033	2442018	83.3
	"27 years"	"27"	"2000"	"2000"	2042	2367188	86.3
	"27 years"	"27"	"2001"	"2001"	2079	2305267	90.2
	"27 years"	"27"	"2002"	"2002"	2044	2388564	85.6
	"27 years"	"27"	"2003"	"2003"	2136	2340740	91.3
	"27 years"	"27"	"2004"	"2004"	2292	2406521	95.2
	"27 years"	"27"	"2005"	"2005"	2316	2446158	94.7
	"27 years"	"27"	"2006"	"2006"	2528	2535780	99.7
	"27 years"	"27"	"2007"	"2007"	2499	2664193	93.8
	"27 years"	"27"	"2008"	"2008"	2403	2689012	89.4
	"27 years"	"27"	"2009"	"2009"	2301	2698552	85.3
	"27 years"	"27"	"2010"	"2010"	2314	2702622	85.6
	"27 years"	"27"	"2011"	"2011"	2380	2667624	89.2
	"27 years"	"27"	"2012"	"2012"	2479	2775805	89.3
	"27 years"	"27"	"2013"	"2013"	2575	2770355	92.9
	"27 years"	"27"	"2014"	"2014"	2523	2786794	90.5
	"27 years"	"27"	"2015"	"2015"	2811	2854552	98.5
	"27 years"	"27"	"2016"	"2016"	3196	2921482	109.4
	"27 years"	"27"	"2017"	"2017"	3370	3059561	110.1
	"27 years"	"27"	"2018"	"2018"	3389	3066457	110.5
	"27 years"	"27"	"2019"	"2019"	3122	3017314	103.5
	"28 years"	"28"	"1999"	"1999"	2178	2581632	84.4
	"28 years"	"28"	"2000"	"2000"	2091	2480969	84.3
	"28 years"	"28"	"2001"	"2001"	2282	2362114	96.6
	"28 years"	"28"	"2002"	"2002"	2162	2319517	93.2
	"28 years"	"28"	"2003"	"2003"	2113	2395215	88.2
	"28 years"	"28"	"2004"	"2004"	2144	2348273	91.3
	"28 years"	"28"	"2005"	"2005"	2215	2412599	91.8
	"28 years"	"28"	"2006"	"2006"	2287	2452768	93.2
	"28 years"	"28"	"2007"	"2007"	2429	2538329	95.7
	"28 years"	"28"	"2008"	"2008"	2437	2667586	91.4
	"28 years"	"28"	"2009"	"2009"	2452	2689078	91.2
	"28 years"	"28"	"2010"	"2010"	2387	2681524	89.0
	"28 years"	"28"	"2011"	"2011"	2444	2712023	90.1
	"28 years"	"28"	"2012"	"2012"	2515	2689340	93.5
	"28 years"	"28"	"2013"	"2013"	2511	2793326	89.9
	"28 years"	"28"	"2014"	"2014"	2714	2795334	97.1
	"28 years"	"28"	"2015"	"2015"	2768	2812667	98.4
	"28 years"	"28"	"2016"	"2016"	3285	2862857	114.7
	"28 years"	"28"	"2017"	"2017"	3405	2948960	115.5
	"28 years"	"28"	"2018"	"2018"	3375	3072559	109.8
	"28 years"	"28"	"2019"	"2019"	3357	3074962	109.2
	"29 years"	"29"	"1999"	"1999"	2317	2616876	88.5
	"29 years"	"29"	"2000"	"2000"	2329	2651403	87.8
	"29 years"	"29"	"2001"	"2001"	2363	2476457	95.4
	"29 years"	"29"	"2002"	"2002"	2213	2370352	93.4
	"29 years"	"29"	"2003"	"2003"	2191	2318973	94.5
	"29 years"	"29"	"2004"	"2004"	2249	2393788	94.0
	"29 years"	"29"	"2005"	"2005"	2190	2344096	93.4
	"29 years"	"29"	"2006"	"2006"	2362	2406818	98.1
	"29 years"	"29"	"2007"	"2007"	2457	2442336	100.6
	"29 years"	"29"	"2008"	"2008"	2444	2527643	96.7
	"29 years"	"29"	"2009"	"2009"	2583	2650002	97.5
	"29 years"	"29"	"2010"	"2010"	2427	2678939	90.6
	"29 years"	"29"	"2011"	"2011"	2531	2718241	93.1
	"29 years"	"29"	"2012"	"2012"	2671	2730433	97.8
	"29 years"	"29"	"2013"	"2013"	2572	2705429	95.1
	"29 years"	"29"	"2014"	"2014"	2774	2816300	98.5
	"29 years"	"29"	"2015"	"2015"	3053	2820453	108.2
	"29 years"	"29"	"2016"	"2016"	3179	2820043	112.7
	"29 years"	"29"	"2017"	"2017"	3375	2894397	116.6
	"29 years"	"29"	"2018"	"2018"	3389	2959658	114.5
	"29 years"	"29"	"2019"	"2019"	3437	3079483	111.6
	"30 years"	"30"	"1999"	"1999"	2335	2643267	88.3
	"30 years"	"30"	"2000"	"2000"	2350	2703943	86.9
	"30 years"	"30"	"2001"	"2001"	2593	2644510	98.1
	"30 years"	"30"	"2002"	"2002"	2443	2502609	97.6
	"30 years"	"30"	"2003"	"2003"	2250	2398855	93.8
	"30 years"	"30"	"2004"	"2004"	2123	2357525	90.1
	"30 years"	"30"	"2005"	"2005"	2280	2441272	93.4
	"30 years"	"30"	"2006"	"2006"	2331	2401044	97.1
	"30 years"	"30"	"2007"	"2007"	2376	2471263	96.1
	"30 years"	"30"	"2008"	"2008"	2443	2519201	97.0
	"30 years"	"30"	"2009"	"2009"	2513	2613524	96.2
	"30 years"	"30"	"2010"	"2010"	2519	2720646	92.6
	"30 years"	"30"	"2011"	"2011"	2541	2684743	94.6
	"30 years"	"30"	"2012"	"2012"	2665	2734109	97.5
	"30 years"	"30"	"2013"	"2013"	2735	2746261	99.6
	"30 years"	"30"	"2014"	"2014"	2657	2727268	97.4
	"30 years"	"30"	"2015"	"2015"	3024	2840586	106.5
	"30 years"	"30"	"2016"	"2016"	3322	2826843	117.5
	"30 years"	"30"	"2017"	"2017"	3374	2851116	118.3
	"30 years"	"30"	"2018"	"2018"	3532	2901657	121.7
	"30 years"	"30"	"2019"	"2019"	3676	2964327	124.0
	"31 years"	"31"	"1999"	"1999"	2512	2486459	101.0
	"31 years"	"31"	"2000"	"2000"	2588	2527143	102.4
	"31 years"	"31"	"2001"	"2001"	2652	2714853	97.7
	"31 years"	"31"	"2002"	"2002"	2648	2637599	100.4
	"31 years"	"31"	"2003"	"2003"	2478	2484676	99.7
	"31 years"	"31"	"2004"	"2004"	2301	2376663	96.8
	"31 years"	"31"	"2005"	"2005"	2406	2328214	103.3
	"31 years"	"31"	"2006"	"2006"	2522	2404453	104.9
	"31 years"	"31"	"2007"	"2007"	2395	2356696	101.6
	"31 years"	"31"	"2008"	"2008"	2379	2420106	98.3
	"31 years"	"31"	"2009"	"2009"	2453	2457187	99.8
	"31 years"	"31"	"2010"	"2010"	2477	2512935	98.6
	"31 years"	"31"	"2011"	"2011"	2717	2745268	99.0
	"31 years"	"31"	"2012"	"2012"	2727	2697806	101.1
	"31 years"	"31"	"2013"	"2013"	2796	2745091	101.9
	"31 years"	"31"	"2014"	"2014"	2924	2764976	105.8
	"31 years"	"31"	"2015"	"2015"	3063	2748249	111.5
	"31 years"	"31"	"2016"	"2016"	3500	2844853	123.0
	"31 years"	"31"	"2017"	"2017"	3601	2856449	126.1
	"31 years"	"31"	"2018"	"2018"	3503	2855974	122.7
	"31 years"	"31"	"2019"	"2019"	3586	2903198	123.5
	"32 years"	"32"	"1999"	"1999"	2782	2552234	109.0
	"32 years"	"32"	"2000"	"2000"	2600	2518133	103.3
	"32 years"	"32"	"2001"	"2001"	2774	2574373	107.8
	"32 years"	"32"	"2002"	"2002"	2760	2733340	101.0
	"32 years"	"32"	"2003"	"2003"	2740	2658658	103.1
	"32 years"	"32"	"2004"	"2004"	2658	2513602	105.7
	"32 years"	"32"	"2005"	"2005"	2540	2410691	105.4
	"32 years"	"32"	"2006"	"2006"	2488	2369671	105.0
	"32 years"	"32"	"2007"	"2007"	2479	2454268	101.0
	"32 years"	"32"	"2008"	"2008"	2434	2414408	100.8
	"32 years"	"32"	"2009"	"2009"	2532	2483423	102.0
	"32 years"	"32"	"2010"	"2010"	2545	2522994	100.9
	"32 years"	"32"	"2011"	"2011"	2699	2567720	105.1
	"32 years"	"32"	"2012"	"2012"	2704	2755884	98.1
	"32 years"	"32"	"2013"	"2013"	2828	2709153	104.4
	"32 years"	"32"	"2014"	"2014"	2972	2762592	107.6
	"32 years"	"32"	"2015"	"2015"	3279	2784203	117.8
	"32 years"	"32"	"2016"	"2016"	3539	2751736	128.6
	"32 years"	"32"	"2017"	"2017"	3770	2869755	131.4
	"32 years"	"32"	"2018"	"2018"	3651	2859057	127.7
	"32 years"	"32"	"2019"	"2019"	3632	2855799	127.2
	"33 years"	"33"	"1999"	"1999"	2957	2568597	115.1
	"33 years"	"33"	"2000"	"2000"	2913	2529339	115.2
	"33 years"	"33"	"2001"	"2001"	2895	2534090	114.2
	"33 years"	"33"	"2002"	"2002"	2865	2580478	111.0
	"33 years"	"33"	"2003"	"2003"	3009	2734139	110.1
	"33 years"	"33"	"2004"	"2004"	2842	2660142	106.8
	"33 years"	"33"	"2005"	"2005"	2663	2514102	105.9
	"33 years"	"33"	"2006"	"2006"	2624	2412824	108.8
	"33 years"	"33"	"2007"	"2007"	2471	2371767	104.2
	"33 years"	"33"	"2008"	"2008"	2564	2457655	104.3
	"33 years"	"33"	"2009"	"2009"	2581	2415845	106.8
	"33 years"	"33"	"2010"	"2010"	2522	2456124	102.7
	"33 years"	"33"	"2011"	"2011"	2680	2518547	106.4
	"33 years"	"33"	"2012"	"2012"	2830	2576816	109.8
	"33 years"	"33"	"2013"	"2013"	2994	2764264	108.3
	"33 years"	"33"	"2014"	"2014"	3062	2724576	112.4
	"33 years"	"33"	"2015"	"2015"	3414	2778210	122.9
	"33 years"	"33"	"2016"	"2016"	3619	2785156	129.9
	"33 years"	"33"	"2017"	"2017"	3795	2774664	136.8
	"33 years"	"33"	"2018"	"2018"	3806	2870687	132.6
	"33 years"	"33"	"2019"	"2019"	3923	2857297	137.3
	"34 years"	"34"	"1999"	"1999"	3361	2732992	123.0
	"34 years"	"34"	"2000"	"2000"	3159	2628504	120.2
	"34 years"	"34"	"2001"	"2001"	3108	2535395	122.6
	"34 years"	"34"	"2002"	"2002"	2994	2542010	117.8
	"34 years"	"34"	"2003"	"2003"	3082	2584111	119.3
	"34 years"	"34"	"2004"	"2004"	3040	2740809	110.9
	"34 years"	"34"	"2005"	"2005"	3003	2665603	112.7
	"34 years"	"34"	"2006"	"2006"	2899	2522696	114.9
	"34 years"	"34"	"2007"	"2007"	2794	2423040	115.3
	"34 years"	"34"	"2008"	"2008"	2586	2383990	108.5
	"34 years"	"34"	"2009"	"2009"	2698	2470605	109.2
	"34 years"	"34"	"2010"	"2010"	2482	2434991	101.9
	"34 years"	"34"	"2011"	"2011"	2723	2494545	109.2
	"34 years"	"34"	"2012"	"2012"	2815	2526495	111.4
	"34 years"	"34"	"2013"	"2013"	3092	2586179	119.6
	"34 years"	"34"	"2014"	"2014"	3181	2779186	114.5
	"34 years"	"34"	"2015"	"2015"	3469	2738226	126.7
	"34 years"	"34"	"2016"	"2016"	3798	2777597	136.7
	"34 years"	"34"	"2017"	"2017"	3954	2805087	141.0
	"34 years"	"34"	"2018"	"2018"	3794	2775988	136.7
	"34 years"	"34"	"2019"	"2019"	3964	2868441	138.2
	"35 years"	"35"	"1999"	"1999"	3711	2874698	129.1
	"35 years"	"35"	"2000"	"2000"	3513	2824258	124.4
	"35 years"	"35"	"2001"	"2001"	3585	2614911	137.1
	"35 years"	"35"	"2002"	"2002"	3302	2547909	129.6
	"35 years"	"35"	"2003"	"2003"	3339	2554027	130.7
	"35 years"	"35"	"2004"	"2004"	3321	2600764	127.7
	"35 years"	"35"	"2005"	"2005"	3232	2761032	117.1
	"35 years"	"35"	"2006"	"2006"	3342	2690371	124.2
	"35 years"	"35"	"2007"	"2007"	3049	2551700	119.5
	"35 years"	"35"	"2008"	"2008"	2844	2456275	115.8
	"35 years"	"35"	"2009"	"2009"	2838	2418460	117.3
	"35 years"	"35"	"2010"	"2010"	2758	2504803	110.1
	"35 years"	"35"	"2011"	"2011"	2683	2430085	110.4
	"35 years"	"35"	"2012"	"2012"	2890	2502015	115.5
	"35 years"	"35"	"2013"	"2013"	3045	2533845	120.2
	"35 years"	"35"	"2014"	"2014"	3199	2600225	123.0
	"35 years"	"35"	"2015"	"2015"	3508	2791152	125.7
	"35 years"	"35"	"2016"	"2016"	3926	2735975	143.5
	"35 years"	"35"	"2017"	"2017"	4003	2795879	143.2
	"35 years"	"35"	"2018"	"2018"	4081	2804133	145.5
	"35 years"	"35"	"2019"	"2019"	4142	2773591	149.3
	"36 years"	"36"	"1999"	"1999"	3979	2832979	140.5
	"36 years"	"36"	"2000"	"2000"	3984	2810323	141.8
	"36 years"	"36"	"2001"	"2001"	3918	2790202	140.4
	"36 years"	"36"	"2002"	"2002"	3659	2617517	139.8
	"36 years"	"36"	"2003"	"2003"	3562	2545438	139.9
	"36 years"	"36"	"2004"	"2004"	3333	2552576	130.6
	"36 years"	"36"	"2005"	"2005"	3350	2597100	129.0
	"36 years"	"36"	"2006"	"2006"	3480	2757674	126.2
	"36 years"	"36"	"2007"	"2007"	3410	2686438	126.9
	"36 years"	"36"	"2008"	"2008"	3103	2550141	121.7
	"36 years"	"36"	"2009"	"2009"	3014	2453319	122.9
	"36 years"	"36"	"2010"	"2010"	2917	2396348	121.7
	"36 years"	"36"	"2011"	"2011"	2934	2503566	117.2
	"36 years"	"36"	"2012"	"2012"	2956	2435737	121.4
	"36 years"	"36"	"2013"	"2013"	3035	2507284	121.0
	"36 years"	"36"	"2014"	"2014"	3281	2546997	128.8
	"36 years"	"36"	"2015"	"2015"	3625	2610422	138.9
	"36 years"	"36"	"2016"	"2016"	4038	2787304	144.9
	"36 years"	"36"	"2017"	"2017"	4148	2753719	150.6
	"36 years"	"36"	"2018"	"2018"	4150	2792328	148.6
	"36 years"	"36"	"2019"	"2019"	4334	2800349	154.8
	"37 years"	"37"	"1999"	"1999"	4318	2852870	151.4
	"37 years"	"37"	"2000"	"2000"	4294	2814501	152.6
	"37 years"	"37"	"2001"	"2001"	4481	2826480	158.5
	"37 years"	"37"	"2002"	"2002"	4198	2790917	150.4
	"37 years"	"37"	"2003"	"2003"	3927	2613211	150.3
	"37 years"	"37"	"2004"	"2004"	3666	2541591	144.2
	"37 years"	"37"	"2005"	"2005"	3614	2546629	141.9
	"37 years"	"37"	"2006"	"2006"	3516	2590888	135.7
	"37 years"	"37"	"2007"	"2007"	3654	2750472	132.8
	"37 years"	"37"	"2008"	"2008"	3661	2679931	136.6
	"37 years"	"37"	"2009"	"2009"	3291	2542718	129.4
	"37 years"	"37"	"2010"	"2010"	3068	2469201	124.3
	"37 years"	"37"	"2011"	"2011"	3036	2417454	125.6
	"37 years"	"37"	"2012"	"2012"	3068	2508201	122.3
	"37 years"	"37"	"2013"	"2013"	3245	2438689	133.1
	"37 years"	"37"	"2014"	"2014"	3424	2519916	135.9
	"37 years"	"37"	"2015"	"2015"	3630	2556506	142.0
	"37 years"	"37"	"2016"	"2016"	3983	2605136	152.9
	"37 years"	"37"	"2017"	"2017"	4414	2798647	157.7
	"37 years"	"37"	"2018"	"2018"	4253	2748202	154.8
	"37 years"	"37"	"2019"	"2019"	4479	2787119	160.7
	"38 years"	"38"	"1999"	"1999"	4743	2823482	168.0
	"38 years"	"38"	"2000"	"2000"	4643	2831479	164.0
	"38 years"	"38"	"2001"	"2001"	4900	2822686	173.6
	"38 years"	"38"	"2002"	"2002"	4685	2828526	165.6
	"38 years"	"38"	"2003"	"2003"	4473	2790035	160.3
	"38 years"	"38"	"2004"	"2004"	3995	2614464	152.8
	"38 years"	"38"	"2005"	"2005"	3903	2542329	153.5
	"38 years"	"38"	"2006"	"2006"	3805	2549440	149.2
	"38 years"	"38"	"2007"	"2007"	3884	2594764	149.7
	"38 years"	"38"	"2008"	"2008"	3807	2757252	138.1
	"38 years"	"38"	"2009"	"2009"	3753	2686496	139.7
	"38 years"	"38"	"2010"	"2010"	3421	2572867	133.0
	"38 years"	"38"	"2011"	"2011"	3360	2449011	137.2
	"38 years"	"38"	"2012"	"2012"	3304	2421095	136.5
	"38 years"	"38"	"2013"	"2013"	3275	2511685	130.4
	"38 years"	"38"	"2014"	"2014"	3406	2450766	139.0
	"38 years"	"38"	"2015"	"2015"	3847	2529023	152.1
	"38 years"	"38"	"2016"	"2016"	4046	2550622	158.6
	"38 years"	"38"	"2017"	"2017"	4180	2617819	159.7
	"38 years"	"38"	"2018"	"2018"	4539	2791835	162.6
	"38 years"	"38"	"2019"	"2019"	4732	2741505	172.6
	"39 years"	"39"	"1999"	"1999"	5032	2866615	175.5
	"39 years"	"39"	"2000"	"2000"	4944	2863466	172.7
	"39 years"	"39"	"2001"	"2001"	5170	2832358	182.5
	"39 years"	"39"	"2002"	"2002"	5117	2824322	181.2
	"39 years"	"39"	"2003"	"2003"	4981	2828185	176.1
	"39 years"	"39"	"2004"	"2004"	4599	2792849	164.7
	"39 years"	"39"	"2005"	"2005"	4368	2617437	166.9
	"39 years"	"39"	"2006"	"2006"	4305	2547443	169.0
	"39 years"	"39"	"2007"	"2007"	4129	2556519	161.5
	"39 years"	"39"	"2008"	"2008"	3975	2604639	152.6
	"39 years"	"39"	"2009"	"2009"	4057	2768024	146.6
	"39 years"	"39"	"2010"	"2010"	3941	2729551	144.4
	"39 years"	"39"	"2011"	"2011"	3688	2552502	144.5
	"39 years"	"39"	"2012"	"2012"	3491	2452376	142.4
	"39 years"	"39"	"2013"	"2013"	3549	2426288	146.3
	"39 years"	"39"	"2014"	"2014"	3617	2523572	143.3
	"39 years"	"39"	"2015"	"2015"	3763	2458981	153.0
	"39 years"	"39"	"2016"	"2016"	4141	2522027	164.2
	"39 years"	"39"	"2017"	"2017"	4388	2560624	171.4
	"39 years"	"39"	"2018"	"2018"	4622	2610552	177.1
	"39 years"	"39"	"2019"	"2019"	4792	2784571	172.1
	"40 years"	"40"	"1999"	"1999"	5289	2895572	182.7
	"40 years"	"40"	"2000"	"2000"	5524	2927695	188.7
	"40 years"	"40"	"2001"	"2001"	5600	2861635	195.7
	"40 years"	"40"	"2002"	"2002"	5505	2831223	194.4
	"40 years"	"40"	"2003"	"2003"	5516	2820216	195.6
	"40 years"	"40"	"2004"	"2004"	5163	2826046	182.7
	"40 years"	"40"	"2005"	"2005"	5091	2789040	182.5
	"40 years"	"40"	"2006"	"2006"	4744	2614528	181.4
	"40 years"	"40"	"2007"	"2007"	4470	2546891	175.5
	"40 years"	"40"	"2008"	"2008"	4118	2556629	161.1
	"40 years"	"40"	"2009"	"2009"	4373	2604394	167.9
	"40 years"	"40"	"2010"	"2010"	4134	2761058	149.7
	"40 years"	"40"	"2011"	"2011"	4357	2706633	161.0
	"40 years"	"40"	"2012"	"2012"	4042	2554650	158.2
	"40 years"	"40"	"2013"	"2013"	3848	2454803	156.8
	"40 years"	"40"	"2014"	"2014"	3790	2437556	155.5
	"40 years"	"40"	"2015"	"2015"	4026	2531004	159.1
	"40 years"	"40"	"2016"	"2016"	4248	2451707	173.3
	"40 years"	"40"	"2017"	"2017"	4597	2531152	181.6
	"40 years"	"40"	"2018"	"2018"	4495	2552532	176.1
	"40 years"	"40"	"2019"	"2019"	5005	2602324	192.3
	"41 years"	"41"	"1999"	"1999"	5753	2757250	208.6
	"41 years"	"41"	"2000"	"2000"	5858	2764451	211.9
	"41 years"	"41"	"2001"	"2001"	6076	2923268	207.8
	"41 years"	"41"	"2002"	"2002"	6158	2863629	215.0
	"41 years"	"41"	"2003"	"2003"	5911	2832892	208.7
	"41 years"	"41"	"2004"	"2004"	5684	2824872	201.2
	"41 years"	"41"	"2005"	"2005"	5615	2831200	198.3
	"41 years"	"41"	"2006"	"2006"	5300	2797718	189.4
	"41 years"	"41"	"2007"	"2007"	4932	2625539	187.8
	"41 years"	"41"	"2008"	"2008"	4720	2559506	184.4
	"41 years"	"41"	"2009"	"2009"	4714	2571121	183.3
	"41 years"	"41"	"2010"	"2010"	4404	2587418	170.2
	"41 years"	"41"	"2011"	"2011"	4554	2761744	164.9
	"41 years"	"41"	"2012"	"2012"	4538	2706843	167.6
	"41 years"	"41"	"2013"	"2013"	4289	2554159	167.9
	"41 years"	"41"	"2014"	"2014"	4265	2463615	173.1
