GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
0500000US17019,17019,"Champaign County, Illinois",106729,570,7759,1204,25703,2324,25250,2485,24477,1859,23540,2175,89500,2187,6501,1212,22126,2256,21940,2421,19304,1800,19629,2014,10281,1679,1008,549,2808,929,2035,734,2677,856,1753,680,2603,908,32,57,597,402,665,446,992,602,317,225,2734,1042,183,178,172,192,496,378,735,540,1148,590,1611,792,35,63,0,265,114,146,769,437,693,419
0500000US17031,17031,"Cook County, Illinois",3453703,618,599898,12268,923454,17930,841491,12250,658721,12376,430139,10633,3023895,15161,522802,12315,808315,17377,746555,11816,568087,12200,378136,10071,328711,13447,62424,6174,93057,7182,77485,5350,62303,4184,33442,2963,29287,3035,6754,1793,8197,1494,7008,1264,5556,1170,1772,674,48664,4438,3219,950,8213,1623,7284,1726,17150,2788,12798,1993,23146,3824,4699,1621,5672,1901,3159,1274,5625,1409,3991,1101
0500000US17037,17037,"DeKalb County, Illinois",56991,975,4300,917,17587,2085,18735,1917,10416,1209,5953,1106,49278,2184,3857,911,15913,2152,15472,1679,8638,1123,5398,998,4125,1241,146,149,990,546,1947,975,736,441,306,265,2713,1129,134,119,684,444,1177,684,656,455,62,104,806,562,163,299,0,265,125,194,331,258,187,213,69,98,0,265,0,265,14,25,55,96,0,265
0500000US17043,17043,"DuPage County, Illinois",610879,683,49410,3431,128314,5433,159026,5285,168343,6003,105786,4419,540265,6150,41768,2968,113205,5410,142841,4844,148029,5630,94422,4063,33482,4179,4362,1478,7287,1866,8902,2131,8831,1784,4100,1159,20561,3341,1764,873,4334,1486,4901,1383,6099,1412,3463,862,13091,3119,690,488,2775,1376,2106,898,4418,1372,3102,1248,3480,1129,826,498,713,581,276,234,966,600,699,441
0500000US17089,17089,"Kane County, Illinois",306067,1000,52243,3905,76266,4601,77597,3540,68411,3885,31550,2402,267952,3916,43524,3614,66329,4096,67887,3434,61816,3756,28396,2246,16319,2834,3445,1421,4849,1526,5125,1227,1733,757,1167,699,15530,3290,3699,2084,4415,1346,3156,924,2792,917,1468,711,4606,1355,639,610,568,383,1266,704,1715,894,418,303,1660,1020,936,956,105,177,163,203,355,309,101,121
0500000US17091,17091,"Kankakee County, Illinois",71017,831,10308,1305,25393,1877,22830,2073,7753,1413,4733,884,60674,1720,8482,1228,22357,1825,18810,1784,6751,1194,4274,885,6408,1559,1215,630,2020,873,2740,1113,354,265,79,102,3337,1015,402,369,769,428,1138,531,648,394,380,309,490,382,151,145,197,243,142,175,0,265,0,265,108,135,58,108,50,84,0,265,0,265,0,265
0500000US17093,17093,"Kendall County, Illinois",58840,792,6163,1162,16262,1777,19482,1668,10767,1463,6166,1198,49161,1806,5019,1145,14173,1825,16507,1422,8609,1351,4853,932,2471,966,242,335,508,348,1257,841,414,333,50,84,5353,1475,796,426,1045,616,1195,579,1505,767,812,716,1157,730,0,265,312,317,384,275,161,172,300,284,698,625,106,148,224,249,139,219,78,131,151,263
0500000US17097,17097,"Lake County, Illinois",443806,174,50657,3509,97656,4707,112682,5103,111390,4001,71421,3726,391097,5162,42846,3545,84060,4576,100554,4721,99006,4127,64631,3351,27506,4316,5098,1879,7677,1803,6718,1754,5366,1297,2647,890,13260,2273,1098,595,2824,1017,2313,766,4562,1227,2463,914,8449,1556,484,391,2377,855,2451,802,1987,611,1150,449,3494,1463,1131,942,718,504,646,468,469,333,530,373
0500000US17099,17099,"LaSalle County, Illinois",75812,395,9427,1355,33179,2012,22503,1894,6978,1112,3725,691,69474,1320,8588,1264,30800,2033,20342,1765,6374,1039,3370,666,3061,813,269,200,1234,408,1285,535,273,279,0,265,2303,753,570,320,814,526,390,247,271,222,258,166,974,754,0,265,331,410,486,358,60,76,97,113,0,265,0,265,0,265,0,265,0,265,0,265
0500000US17111,17111,"McHenry County, Illinois",202212,607,19074,2440,57850,3909,64805,3282,41548,3173,18935,2004,185010,2555,16792,2265,53773,3756,60180,3146,37525,3309,16740,1838,9462,1944,1467,855,2196,929,3051,1095,2164,725,584,319,4905,1150,337,315,1257,627,1036,600,1188,640,1087,664,2380,781,288,299,408,413,538,315,622,316,524,416,455,368,190,274,216,242,0,265,49,64,0,265
0500000US17113,17113,"McLean County, Illinois",97090,791,6422,1244,27300,2436,24785,2402,27296,2448,11287,1487,83011,2267,4785,1022,24192,2296,21681,1959,22647,2208,9706,1375,9985,1979,1409,778,2483,816,2628,1098,2782,925,683,291,2328,1120,165,165,433,386,232,202,992,785,506,344,1674,893,63,105,192,220,244,268,783,523,392,356,92,158,0,265,0,265,0,265,92,158,0,265
0500000US17115,17115,"Macon County, Illinois",71994,439,9492,1275,27467,2160,20876,1989,10249,1648,3910,793,64097,1494,8458,1273,24502,2105,18471,1918,9393,1619,3273,769,5455,1099,848,353,2320,801,1741,716,197,164,349,285,1405,636,186,145,301,172,265,202,396,357,257,265,989,552,0,265,344,298,351,302,263,243,31,50,48,92,0,265,0,265,48,92,0,265,0,265
0500000US17119,17119,"Madison County, Illinois",177787,404,19919,2078,60160,2842,55716,2780,26938,2463,15054,1692,158190,2519,16901,1790,54020,3070,49425,2676,24097,2377,13747,1561,13067,2196,1983,920,4046,1060,3962,870,2174,953,902,526,2856,1080,745,471,586,302,1101,735,149,158,275,265,3540,1453,290,268,1426,1038,1228,538,466,443,130,150,134,159,0,265,82,134,0,265,52,85,0,265
0500000US17143,17143,"Peoria County, Illinois",116913,649,14342,1629,37357,2229,34917,2478,20420,1822,9877,1331,103340,2302,12176,1493,33068,2317,31271,2430,18194,1816,8631,1240,8477,1624,1514,672,3117,980,2318,732,963,514,565,286,2217,828,557,405,394,299,805,497,393,243,68,113,2081,855,95,94,638,405,381,232,719,489,248,239,798,482,0,265,140,164,142,111,151,132,365,315
0500000US17161,17161,"Rock Island County, Illinois",99675,845,14954,1928,33182,2386,30250,2227,14004,1904,7285,1187,86776,2029,12201,1742,29383,2367,26628,2237,12038,1790,6526,1118,7393,1604,1469,670,2977,1105,2041,811,697,342,209,213,1942,626,380,197,348,240,794,474,177,150,243,264,2757,1145,904,821,474,477,748,453,324,236,307,292,807,680,0,265,0,265,39,70,768,682,0,265
0500000US17163,17163,"St. Clair County, Illinois",168743,484,22555,2131,52085,3048,56675,3186,23924,2409,13504,1504,147715,2710,19745,1989,44755,2932,49101,3367,21952,2312,12162,1409,12010,2594,1969,815,4390,1637,4615,1283,604,334,432,260,4524,1597,687,310,1904,1022,1421,964,173,165,339,292,4078,1162,106,129,1036,538,1477,640,1006,591,453,304,416,298,48,81,0,265,61,104,189,181,118,137
0500000US17167,17167,"Sangamon County, Illinois",131814,478,12280,1731,38661,2413,40580,2454,25463,1943,14830,1628,114181,1861,9821,1427,33569,2285,34509,2173,22928,1741,13354,1480,12362,1662,1332,606,3909,953,4643,1115,1733,703,745,372,2841,872,807,500,550,358,931,448,264,248,289,322,2041,625,217,286,633,305,392,268,357,188,442,308,389,341,103,176,0,265,105,165,181,191,0,265
0500000US17179,17179,"Tazewell County, Illinois",90359,240,9132,1149,29161,2270,30508,2125,15520,1364,6038,1109,79728,1574,7870,1092,25298,2081,27185,2084,13781,1372,5594,1092,6689,1398,869,473,2514,755,1879,655,1328,646,99,100,2853,938,315,345,781,461,1082,581,395,185,280,222,971,556,78,102,568,485,278,224,0,265,47,77,118,118,0,265,0,265,84,110,16,27,18,32
0500000US17183,17183,"Vermilion County, Illinois",54372,1068,8458,1517,21842,1647,17032,1629,4957,902,2083,682,48286,1552,7029,1527,19358,1534,15534,1604,4410,831,1955,662,4241,1148,1045,552,1701,807,1122,450,329,267,44,73,912,582,365,346,341,259,81,97,125,172,0,265,714,408,19,31,307,225,253,230,93,162,42,90,219,288,0,265,135,180,42,80,0,265,42,78
0500000US17197,17197,"Will County, Illinois",418754,570,44267,2791,124398,6375,124624,5194,82951,4132,42514,2899,377294,4560,39891,2921,112648,5821,111517,5329,75613,3966,37625,2824,18257,3072,2322,854,6034,1351,5933,1741,2833,1115,1135,721,16378,3150,1752,802,4013,1426,5890,1514,3059,1135,1664,651,5437,1502,0,265,1525,881,1119,490,1120,581,1673,793,1388,574,302,234,178,179,165,197,326,285,417,331
0500000US17201,17201,"Winnebago County, Illinois",196617,535,31328,3096,67582,3686,56610,3198,27637,2051,13460,1536,170557,2736,26758,2953,59394,3498,48304,2766,24150,1959,11951,1451,17563,2056,3659,1105,6101,1312,5367,1330,1718,522,718,426,4005,1122,687,400,869,426,1356,519,884,584,209,261,4015,1243,224,223,1073,698,1450,706,812,527,456,263,477,300,0,265,145,143,133,136,73,115,126,162
0500000US18003,18003,"Allen County, Indiana",223885,1069,27133,2701,74684,3956,65372,3492,39396,2866,17300,2058,202640,2576,24061,2692,67014,3950,59343,3471,35972,2806,16250,1984,15814,1833,2268,574,6099,1118,4843,985,1986,682,618,328,2446,832,629,400,544,391,596,320,483,375,194,152,2613,991,119,142,889,561,511,371,856,485,238,185,372,255,56,93,138,188,79,96,99,117,0,265
0500000US18005,18005,"Bartholomew County, Indiana",50104,401,5561,1425,19477,2020,11459,1465,7431,1235,6176,1272,43965,1491,4747,1309,17000,1881,10286,1453,6120,1082,5812,1212,3687,965,521,348,1806,653,660,475,478,335,222,204,1246,705,152,212,538,454,247,207,309,357,0,265,781,483,141,174,133,173,266,230,199,185,42,66,425,457,0,265,0,265,0,265,325,463,100,118
0500000US18019,18019,"Clark County, Indiana",72049,461,10122,1582,26772,2464,21252,2049,9070,1479,4833,1153,63277,1969,8338,1252,24149,2356,18344,1712,8320,1409,4126,1012,5047,1623,1390,818,1956,1056,1206,554,259,291,236,270,808,620,55,91,413,440,248,265,32,51,60,103,2800,1008,339,286,254,238,1337,727,459,345,411,394,117,143,0,265,0,265,117,143,0,265,0,265
0500000US18035,18035,"Delaware County, Indiana",72035,686,10846,1416,26483,2183,18327,1788,10515,1163,5864,1284,62971,1539,9555,1407,23217,1861,15625,1656,9223,1150,5351,1207,7081,1474,974,482,2573,893,2273,783,970,560,291,245,1181,691,317,297,349,503,302,260,213,162,0,265,673,495,0,265,324,337,127,135,0,265,222,341,129,182,0,265,20,33,0,265,109,181,0,265
0500000US18039,18039,"Elkhart County, Indiana",123815,1158,27801,2655,44214,2920,30100,2476,15107,2081,6593,943,103370,2726,22369,2681,37064,2955,25702,2328,12397,1805,5838,833,15811,2643,4721,1440,5929,1411,3075,991,1655,1067,431,380,2185,948,554,426,500,431,791,527,340,304,0,265,2333,913,57,78,721,515,532,337,715,558,308,320,116,182,100,178,0,265,0,265,0,265,16,28
0500000US18057,18057,"Hamilton County, Indiana",163316,1035,9238,1456,28780,2702,39131,2905,58793,2760,27374,2366,136276,2921,7416,1279,23658,2284,32833,2531,48390,2744,23979,2174,11223,1916,888,511,3206,974,2399,874,3737,963,993,600,10628,1991,730,641,1476,1036,2569,1175,4671,1392,1182,563,4750,1518,66,105,440,364,1192,497,1832,697,1220,563,439,393,138,240,0,265,138,160,163,190,0,265
0500000US18063,18063,"Hendricks County, Indiana",88443,487,6244,1210,28690,2391,26583,2101,18803,1933,8123,1210,77023,1918,4792,1038,25708,2354,22669,2086,16680,1805,7174,1080,3359,1093,174,162,926,485,1433,716,242,181,584,420,5119,1476,1140,641,1653,654,1548,733,654,404,124,154,2701,1125,138,130,403,271,933,532,1227,797,0,265,241,226,0,265,0,265,0,265,0,265,241,226
0500000US18081,18081,"Johnson County, Indiana",88707,584,9193,1257,30687,2319,25256,2000,15351,1424,8220,1381,75450,2205,6738,1060,26679,2270,21537,1983,13166,1370,7330,1227,4906,1217,721,463,1789,790,1657,636,513,305,226,201,6689,1541,1481,578,1953,735,1835,752,1108,544,312,261,1485,917,195,310,266,280,171,157,501,455,352,402,177,172,58,101,0,265,56,94,63,104,0,265
0500000US18089,18089,"Lake County, Indiana",319762,527,46757,3347,123220,3898,90431,3373,41473,2712,17881,1958,281583,3839,41987,3213,108646,4031,77615,3529,36790,2654,16545,1872,23276,3098,2648,915,8577,2006,8781,1923,2418,827,852,448,2715,1131,137,175,1710,849,165,228,664,458,39,65,11191,2257,1760,897,4060,1167,3584,1144,1421,572,366,221,997,514,225,287,227,220,286,250,180,219,79,130
0500000US18091,18091,"LaPorte County, Indiana",75397,545,11975,1625,29332,2217,21500,1792,7556,1157,5034,1012,65702,1411,9362,1299,26265,2101,18557,1895,6724,1196,4794,999,4966,1176,1504,661,1100,697,1830,642,456,273,76,130,3243,741,983,431,1516,537,487,254,257,200,0,265,1371,583,126,129,451,300,612,424,119,126,63,53,115,177,0,265,0,265,14,23,0,265,101,177
0500000US18095,18095,"Madison County, Indiana",89983,488,12790,1291,39697,2157,24077,2001,7886,1129,5533,1021,77341,1888,10428,1319,34751,2269,19696,1756,7351,1069,5115,1014,8708,1746,1647,672,3470,1051,2739,883,496,340,356,238,2556,930,306,192,1065,525,1084,510,39,64,62,103,1161,778,373,359,230,315,558,405,0,265,0,265,217,218,36,60,181,212,0,265,0,265,0,265
0500000US18097,18097,"Marion County, Indiana",570646,231,90042,4154,176794,5447,149300,5859,99230,4366,55280,3464,472621,5604,69753,4288,146229,5499,123385,4869,85165,4256,48089,3180,69783,4789,16855,2174,22297,2791,18144,2206,8348,1436,4139,1232,15631,2304,1979,792,5275,1418,4664,1256,2732,933,981,638,9366,1819,1177,675,1961,779,2631,943,2112,1075,1485,718,3245,1296,278,326,1032,641,476,480,873,565,586,393
0500000US18105,18105,"Monroe County, Indiana",71629,1148,6145,1410,21140,1997,16914,2211,14068,1396,13362,1767,56482,2444,4955,1213,16734,1865,13225,1847,10764,1369,10804,1512,8878,1878,965,631,3123,1113,2587,1113,985,503,1218,746,2548,942,77,130,1146,658,389,321,526,347,410,315,2788,1116,148,175,51,94,586,405,1440,813,563,338,933,473,0,265,86,143,127,157,353,280,367,329
0500000US18109,18109,"Morgan County, Indiana",46993,96,8135,1381,20839,2002,12586,1629,3417,836,2016,718,41401,1396,6534,1039,18912,2077,11095,1527,3008,837,1852,677,2874,1086,983,747,1201,622,519,330,171,158,0,265,2284,1155,611,598,726,580,715,705,185,177,47,78,434,377,7,13,0,265,257,255,53,105,117,184,0,265,0,265,0,265,0,265,0,265,0,265
0500000US18127,18127,"Porter County, Indiana",106230,830,9086,1479,39790,2551,30342,2534,17297,1877,9715,1668,93428,2228,7829,1383,35289,2552,27062,2336,15182,1692,8066,1461,8348,2102,733,430,2817,1184,2553,956,1326,605,919,621,2227,881,377,364,951,587,446,269,229,191,224,308,2021,791,147,184,695,532,281,301,479,386,419,457,206,273,0,265,38,62,0,265,81,131,87,136
0500000US18141,18141,"St. Joseph County, Indiana",167318,656,24081,2389,57196,2845,41702,3010,27133,2183,17206,1672,146232,2746,20717,2236,50008,3155,36963,2834,22963,2108,15581,1642,14182,2126,2598,825,5360,1605,3151,1054,2288,726,785,452,2293,963,538,422,743,516,538,452,428,302,46,78,4323,1147,75,91,1085,593,1050,462,1319,475,794,386,288,309,153,262,0,265,0,265,135,170,0,265
0500000US18157,18157,"Tippecanoe County, Indiana",89817,1081,10016,1802,25604,2058,22967,2296,16165,1993,15065,1619,73709,2183,7842,1569,21661,1858,19312,2246,12794,1816,12100,1569,10534,1871,1378,655,2718,1000,2698,793,2239,771,1501,637,1944,795,460,317,624,434,618,505,172,203,70,112,2900,929,336,268,538,376,339,211,847,472,840,492,730,493,0,265,63,111,0,265,113,130,554,416
0500000US18163,18163,"Vanderburgh County, Indiana",114930,668,14166,1677,39384,2446,34841,2634,16769,1854,9770,1668,98130,2392,11737,1354,35259,2394,28739,2605,14578,1635,7817,1377,10520,1799,1860,860,2642,847,4594,1134,824,468,600,248,2555,1069,191,162,683,453,528,314,469,379,684,731,3391,1066,378,284,800,492,929,459,683,477,601,449,334,351,0,265,0,265,51,89,215,319,68,116
0500000US18167,18167,"Vigo County, Indiana",66536,604,10298,1527,23392,1912,18179,1370,8341,1124,6326,1317,59279,1382,8850,1433,21135,1914,16008,1341,7375,1103,5911,1239,3986,1125,783,341,1197,534,1061,599,589,306,356,311,1201,518,246,181,313,214,479,396,163,175,0,265,1987,729,419,350,706,379,589,307,214,233,59,98,83,68,0,265,41,69,42,68,0,265,0,265
0500000US19013,19013,"Black Hawk County, Iowa",80098,778,9752,1509,27096,2169,22257,2186,14417,1740,6576,1166,69965,1535,7809,1330,23671,1976,19276,1961,13194,1547,6015,1117,7108,1585,1484,656,2652,1023,1997,651,698,589,277,304,1370,559,52,86,386,238,770,456,21,36,141,181,1549,610,407,368,387,355,108,174,504,338,143,113,106,133,0,226,0,226,106,133,0,226,0,226
0500000US19061,19061,"Dubuque County, Iowa",60413,357,5805,884,23077,1536,15971,1455,10130,1426,5430,927,53991,1262,4899,820,21550,1509,14141,1419,8663,1274,4738,919,4039,1003,686,398,1000,395,1414,603,492,336,447,243,464,289,102,168,122,140,141,163,65,80,34,56,1919,863,118,143,405,348,275,210,910,757,211,202,0,226,0,226,0,226,0,226,0,226,0,226
0500000US19103,19103,"Johnson County, Iowa",72980,692,3851,1146,13242,1850,19619,1452,18840,1760,17428,1710,60996,1856,3052,937,10433,1679,17382,1448,15791,1744,14338,1425,6490,1537,419,558,1359,700,1060,468,1749,548,1903,779,2192,863,176,179,931,610,640,427,381,267,64,112,2535,893,204,303,459,452,471,363,691,406,710,323,767,493,0,226,60,82,66,114,228,295,413,350
0500000US19113,19113,"Linn County, Iowa",136555,591,7959,1389,40770,2963,46060,2841,30280,2259,11486,1611,117222,2173,6178,1080,34985,2750,39613,2545,26199,1966,10247,1470,14733,2105,1639,783,4542,1435,4909,1223,2977,842,666,402,2088,866,115,135,573,317,738,502,492,367,170,200,2421,908,27,46,670,468,709,533,612,387,403,316,91,126,0,226,0,226,91,126,0,226,0,226
0500000US19153,19153,"Polk County, Iowa",273356,555,24550,2517,79500,4088,76821,3403,66116,3647,26369,2584,231658,4138,19381,2119,68075,3918,65070,3402,55903,3372,23229,2307,25934,3210,4117,1387,7739,1769,7902,1621,4919,1274,1257,676,6686,1654,349,323,1342,547,1465,643,2518,1058,1012,610,8494,1635,703,309,2184,787,2325,906,2595,804,687,367,584,419,0,226,160,161,59,94,181,207,184,308
0500000US19155,19155,"Pottawattamie County, Iowa",60305,386,6672,1191,24364,1435,19060,1729,6915,999,3294,720,52767,1691,5473,1021,21451,1499,16331,1640,6435,978,3077,701,5727,1692,964,689,2536,1033,1932,881,128,141,167,150,475,297,28,48,34,59,186,169,177,155,50,84,1336,527,207,155,343,216,611,342,175,209,0,226,0,226,0,226,0,226,0,226,0,226,0,226
0500000US19163,19163,"Scott County, Iowa",106313,623,11328,1876,31149,1991,32504,2249,19746,1909,11586,1478,91171,2076,9163,1602,27417,1914,27108,1941,17292,1881,10191,1427,9173,1787,1026,458,2682,707,3948,1354,950,492,567,337,1588,817,297,351,286,302,572,373,293,275,140,205,3885,1219,706,692,764,410,876,450,1076,527,463,373,496,417,136,172,0,226,0,226,135,230,225,203
0500000US19169,19169,"Story County, Iowa",45834,837,1916,640,8677,1133,13080,1584,13762,1333,8399,1152,36658,1575,1103,416,6983,925,10110,1284,11716,1247,6746,1022,4569,1444,337,267,770,372,1944,930,926,423,592,608,1443,677,189,200,395,363,148,134,505,461,206,215,2343,1106,287,295,514,612,494,315,275,267,773,581,821,776,0,226,15,25,384,593,340,287,82,141
0500000US19193,19193,"Woodbury County, Iowa",65470,593,10429,1653,24842,1671,18288,2085,6848,1136,5063,1231,56092,1565,8303,1481,20998,1592,16252,2055,5936,989,4603,1146,6638,1356,1696,797,2801,1037,1257,721,660,489,224,172,1380,749,319,343,536,482,291,341,115,139,119,176,1308,525,59,74,507,342,488,340,137,152,117,146,52,86,52,86,0,226,0,226,0,226,0,226
0500000US20045,20045,"Douglas County, Kansas",65070,975,3060,907,13386,2285,18629,1813,16369,1780,13626,1861,54595,1952,2727,877,12000,2010,14967,1811,13677,1742,11224,1575,6263,1423,89,156,619,429,2471,953,1959,639,1125,584,1347,705,134,224,0,242,787,560,300,257,126,154,2579,1177,110,89,767,720,404,322,284,220,1014,745,286,272,0,242,0,242,0,242,149,230,137,129
0500000US20091,20091,"Johnson County, Kansas",344512,749,15940,1958,59965,3726,97636,3855,112622,4065,58349,3888,298722,4208,11895,1634,51163,3296,83073,3938,99783,4181,52808,3676,25619,3068,2429,966,5799,1303,8338,1497,6728,1602,2325,717,5529,1725,506,626,857,540,1897,878,1411,854,858,497,12619,2826,1035,867,1739,1059,4150,1483,3953,1012,1742,573,2023,946,75,123,407,296,178,169,747,483,616,640
0500000US20103,20103,"Leavenworth County, Kansas",49189,1346,4807,997,17574,1364,12808,1350,7841,1271,6159,1247,37709,1775,3526,837,13944,1427,9763,1343,5890,1085,4586,1013,3799,1140,210,207,1460,733,1163,466,542,329,424,306,3538,986,597,377,1312,549,1059,421,366,278,204,179,3627,1161,474,380,858,472,823,445,697,486,775,496,516,453,0,242,0,242,0,242,346,314,170,174
0500000US20161,20161,"Riley County, Kansas",34768,814,1907,651,6295,1355,11577,1530,8061,1392,6928,1365,27980,1569,1774,649,5230,1201,8757,1549,6469,1211,5750,1208,2360,848,121,178,337,220,817,617,833,495,252,272,1321,690,0,242,254,295,686,443,381,347,0,242,2373,847,12,20,399,346,858,498,304,224,800,548,734,535,0,242,75,105,459,425,74,146,126,152
0500000US20173,20173,"Sedgwick County, Kansas",301491,493,37557,3069,94368,4733,89168,4117,53100,2938,27298,2324,248672,4335,30309,2343,75336,4264,72930,3915,45829,2792,24268,2153,39396,4015,5770,1567,14205,2328,13414,2164,4249,996,1758,629,5327,1497,511,387,2609,1118,901,448,1194,691,112,123,6983,1733,635,305,1945,745,1798,833,1569,712,1036,498,1113,559,332,399,273,250,125,160,259,195,124,138
0500000US20177,20177,"Shawnee County, Kansas",115972,716,12256,1595,35967,2516,32782,2187,23204,2213,11763,1349,98177,2846,9768,1432,30615,2411,27107,2133,20466,2108,10221,1288,11809,2274,1651,629,3987,1110,3960,1398,1718,790,493,318,2917,743,691,279,871,364,782,439,319,236,254,185,2600,1222,0,242,386,324,864,788,555,495,795,501,469,396,146,166,108,165,69,107,146,139,0,242
0500000US20209,20209,"Wyandotte County, Kansas",95766,474,19583,2013,36917,2648,26541,2143,9414,1719,3311,828,82145,2589,16256,1906,31485,2492,23059,2292,8415,1744,2930,756,8482,1922,2039,820,3886,1134,2203,893,250,278,104,132,2263,841,352,336,578,301,770,464,396,316,167,206,2806,1038,866,546,968,666,509,350,353,387,110,125,70,118,70,118,0,242,0,242,0,242,0,242
0500000US21015,21015,"Boone County, Kentucky",71563,791,7797,1573,21313,2031,22059,2122,14505,2085,5889,1111,62465,1752,6938,1540,19251,2044,18638,1852,13085,1845,4553,963,3585,1223,557,436,1127,613,1395,691,176,179,330,310,3465,1300,77,133,612,389,1384,716,696,537,696,627,1849,763,225,253,268,332,642,479,502,391,212,306,199,265,0,271,55,95,0,271,46,77,98,178
0500000US21037,21037,"Campbell County, Kentucky",57049,460,7030,1175,18801,1800,15019,1757,10666,1208,5533,1288,50505,1283,6020,1111,17259,1875,12475,1540,9509,1185,5242,1256,3168,892,665,367,803,473,1184,497,314,252,202,171,706,397,36,59,248,218,211,185,211,262,0,271,2586,855,261,271,491,364,1113,632,632,415,89,135,84,106,48,84,0,271,36,67,0,271,0,271
0500000US21047,21047,"Christian County, Kentucky",45023,802,8255,1454,17275,2240,13721,2007,4267,1186,1505,619,37329,2075,6780,1296,15583,2224,10370,1512,3213,897,1383,583,3560,1620,688,436,1118,626,1651,1068,49,80,54,88,601,330,216,208,166,179,219,256,0,271,0,271,2972,1149,571,472,345,221,999,608,989,739,68,118,561,490,0,271,63,105,482,475,16,29,0,271
0500000US21059,21059,"Daviess County, Kentucky",62291,538,9966,1101,24208,1797,17011,1635,6324,904,4782,1123,54283,1903,7780,1064,21138,1684,14923,1566,5915,930,4527,1089,5290,1547,1364,663,1933,927,1510,615,279,240,204,149,1834,909,775,699,713,537,235,208,60,108,51,88,884,720,47,76,424,504,343,500,70,89,0,271,0,271,0,271,0,271,0,271,0,271,0,271
0500000US21067,21067,"Fayette County, Kentucky",181923,1172,23232,2811,39535,2874,49282,3270,40232,2975,29642,2379,149306,3394,18582,2528,32826,3007,39261,3156,34229,2695,24408,2128,20344,2886,2939,1098,4271,1367,6634,1544,4078,1391,2422,817,5539,1519,767,465,1737,934,1614,668,892,423,529,414,5760,1759,647,484,701,438,1724,992,706,427,1982,1094,974,608,297,377,0,271,49,81,327,377,301,251
0500000US21093,21093,"Hardin County, Kentucky",63672,523,9103,1481,21988,1912,20941,1930,7063,1469,4577,1002,54342,1826,7352,1352,19312,1951,17788,1714,5645,1376,4245,957,3585,989,589,426,1489,632,1263,557,244,261,0,271,1988,1023,669,485,438,403,364,210,419,485,98,113,3379,1426,493,442,634,418,1486,1058,532,417,234,247,378,364,0,271,115,133,40,69,223,263,0,271
0500000US21111,21111,"Jefferson County, Kentucky",479683,485,64073,4064,146796,5214,135438,4589,81262,3761,52114,3211,414938,4809,54903,3919,126877,4953,117383,4828,70303,3747,45472,2995,40606,3973,6271,1485,12825,2201,11644,1811,6483,1148,3383,917,6574,1563,980,523,2645,1070,1110,544,1315,631,524,268,15175,2193,992,458,4291,1321,4681,1037,2743,840,2468,736,2390,898,927,656,158,126,620,356,418,295,267,197
0500000US21117,21117,"Kenton County, Kentucky",102033,855,14586,1514,29530,2583,28168,2423,21163,2127,8586,1511,87661,2277,12268,1518,26024,2505,23747,2123,18476,2101,7146,1278,6495,1482,1586,786,2116,788,1558,605,975,408,260,299,4349,1162,136,130,1111,617,1521,743,958,624,623,383,3470,1387,596,420,279,208,1284,994,754,431,557,422,58,99,0,271,0,271,58,99,0,271,0,271
0500000US21151,21151,"Madison County, Kentucky",49963,457,9221,1747,14450,1813,12051,1909,8459,1273,5782,1251,42097,1921,7691,1506,12711,1903,9966,1762,6499,1144,5230,1221,4654,1541,1110,913,985,536,1455,775,869,539,235,235,2097,857,325,264,551,358,367,282,571,546,283,455,765,707,95,119,62,106,79,133,495,587,34,61,350,277,0,271,141,186,184,213,25,46,0,271
0500000US21227,21227,"Warren County, Kentucky",66008,641,10995,1672,22079,2086,16482,1706,8940,1465,7512,1358,56696,2021,9404,1631,18396,1933,13913,1674,8030,1331,6953,1188,6173,1685,1170,616,2338,1193,1759,691,421,252,485,491,1307,812,421,359,758,529,128,141,0,271,0,271,1722,772,0,271,477,454,682,492,489,412,74,122,110,129,0,271,110,129,0,271,0,271,0,271
