GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
0500000US13185,13185,"Lowndes County, Georgia",59896,341,9728,1786,17778,1945,18048,1807,8466,1656,5876,995,53318,1614,8453,1687,15699,1887,16099,1816,7853,1625,5214,868,3868,1046,654,404,1382,629,1164,539,261,160,407,293,1633,917,407,332,460,459,564,373,202,229,0,296,871,515,214,213,183,291,221,243,150,151,103,129,206,259,0,296,54,90,0,296,0,296,152,238
0500000US13215,13215,"Muscogee County, Georgia",114414,1806,17813,2338,31377,2663,41159,2684,15634,2449,8431,1568,89949,2970,13757,2073,25581,2514,31449,2573,11663,1844,7499,1407,12794,1787,2065,692,2818,975,5855,1333,1495,793,561,323,3997,2047,1286,664,1353,1204,669,433,689,507,0,296,7217,2377,663,526,1524,678,3025,1083,1634,906,371,430,457,346,42,72,101,130,161,178,153,171,0,296
0500000US13217,13217,"Newton County, Georgia",60536,513,9075,1568,21632,2172,18825,1839,6529,1391,4475,1136,50381,2261,6696,1473,17219,2200,16384,1822,6027,1351,4055,1098,4184,1345,813,573,1948,902,1317,829,106,138,0,296,4977,1724,1494,855,2055,1164,899,520,303,213,226,229,964,659,42,71,410,417,225,191,93,158,194,311,30,51,30,51,0,296,0,296,0,296,0,296
0500000US13223,13223,"Paulding County, Georgia",83913,976,9070,1488,29291,2456,25826,2159,14439,1994,5287,1191,73002,2763,7470,1410,24945,2243,22116,2171,13553,1942,4918,1152,5961,1928,657,513,2244,1161,2614,1271,243,163,203,253,4048,1639,662,534,1893,1303,1096,576,275,248,122,123,737,593,281,319,44,74,0,296,368,325,44,78,165,282,0,296,165,282,0,296,0,296,0,296
0500000US13245,13245,"Richmond County, Georgia",123580,475,21505,2889,38281,3141,39713,3090,15571,1911,8510,1323,106074,2771,18095,2596,34244,2952,31554,3051,14194,1801,7987,1250,8019,1833,1821,807,1539,645,3643,1091,695,509,321,234,2690,1037,867,521,922,513,772,485,55,91,74,121,4795,1118,550,364,1067,517,2474,801,576,418,128,115,2002,1838,172,261,509,546,1270,1471,51,84,0,296
0500000US13297,13297,"Walton County, Georgia",55865,964,10965,2145,17020,2006,17549,2142,6731,1439,3600,1041,48874,1546,8536,1781,15669,1860,15698,2077,5597,1316,3374,1044,3263,1306,1581,1033,723,437,580,367,379,340,0,296,3502,1151,848,643,628,419,1227,606,721,567,78,83,226,198,0,296,0,296,44,77,34,56,148,156,0,296,0,296,0,296,0,296,0,296,0,296
0500000US15001,15001,"Hawaii County, Hawaii",120968,347,10117,1389,35650,2789,42173,2861,22503,2551,10525,1550,105461,2365,8887,1272,30958,2726,36405,2771,20219,2462,8992,1327,11186,2270,1076,570,4076,1103,4197,1247,1339,825,498,319,554,362,53,87,245,172,213,190,43,72,0,275,3421,1502,53,88,353,278,1292,821,757,833,966,579,346,242,48,82,18,31,66,91,145,178,69,111
0500000US15003,15003,"Honolulu County, Hawaii",616653,2032,58591,3659,174717,6432,190248,6365,126945,4471,66152,3875,527620,5256,51951,3131,152414,6083,157770,5752,109948,4408,55537,3449,56542,4763,5250,1613,15161,2824,20784,2892,9989,1581,5358,1404,2887,1116,388,302,1561,812,784,478,0,275,154,256,21024,2945,311,259,4179,1100,7285,1801,5177,1160,4072,1338,8580,2028,691,424,1402,778,3625,1163,1831,851,1031,620
0500000US15009,15009,"Maui County, Hawaii",100497,1009,10357,1668,31436,2444,33463,2304,16580,2315,8661,1321,81936,3103,8080,1400,26394,2341,27340,2290,12690,2047,7432,1278,14101,2839,1645,951,4178,1613,4839,1386,2766,1143,673,405,1008,746,0,275,192,200,368,396,425,588,23,41,3023,1007,480,555,514,458,916,580,651,322,462,353,429,295,152,126,158,273,0,275,48,61,71,117
0500000US16001,16001,"Ada County, Idaho",251057,862,18089,1889,56601,3434,89395,4092,59077,3791,27895,2186,207331,4682,14213,1883,44142,3031,73204,3295,51320,3531,24452,2244,28680,3797,2538,880,8312,2220,11409,2299,4436,1280,1985,752,5194,1630,258,220,1926,867,1846,767,790,560,374,261,8337,1699,743,550,1950,829,2635,954,2122,1056,887,422,1515,622,337,309,271,332,301,213,409,283,197,231
0500000US16005,16005,"Bannock County, Idaho",47121,877,4142,1086,14128,1568,16691,1562,7412,1095,4748,973,41433,1319,3389,972,12359,1426,14282,1542,6866,1081,4537,996,2731,896,175,188,961,414,1362,555,206,189,27,45,1939,980,578,512,422,278,669,455,228,182,42,71,892,451,0,263,260,268,378,266,112,116,142,113,126,171,0,263,126,171,0,263,0,263,0,263
0500000US16019,16019,"Bonneville County, Idaho",60084,597,5333,1231,16785,1872,22719,1847,10162,1322,5085,1016,53037,1619,4221,1113,14259,1809,20532,1823,9344,1249,4681,1005,3721,1097,792,480,1512,841,932,499,436,326,49,83,1862,752,131,144,882,468,838,461,11,18,0,263,1263,556,189,185,132,156,417,280,224,228,301,199,201,218,0,263,0,263,0,263,147,143,54,93
0500000US16027,16027,"Canyon County, Idaho",110187,598,18302,2050,38058,2626,37831,2502,11901,1772,4095,934,96874,2051,17212,2023,32234,2656,32935,2582,10521,1647,3972,943,8082,1647,842,528,3683,1136,2636,1011,892,476,29,50,3443,1307,80,115,1314,686,1662,897,293,248,94,150,1680,686,168,177,735,469,598,368,179,229,0,263,108,159,0,263,92,156,0,263,16,28,0,263
0500000US16055,16055,"Kootenai County, Idaho",93922,572,8295,1756,28796,2454,35167,2554,16318,1631,5346,1296,81942,2376,6597,1512,25005,2516,31021,2464,14425,1605,4894,1211,6782,1896,703,521,2661,1101,2345,904,798,490,275,232,1216,786,368,475,376,264,472,406,0,263,0,263,3913,1108,608,343,754,410,1329,590,1045,573,177,177,69,115,19,33,0,263,0,263,50,84,0,263
0500000US17019,17019,"Champaign County, Illinois",102729,868,6323,1359,26173,2309,29435,1901,18774,1929,22024,1590,87997,2201,5264,1256,23139,2148,25483,1931,15593,1699,18518,1713,8489,1946,754,444,1968,823,2246,913,1957,733,1564,593,2050,869,65,88,210,202,1240,756,80,93,455,324,3155,1057,150,143,814,761,361,235,782,386,1048,519,1038,538,90,113,42,76,105,106,362,300,439,308
0500000US17031,17031,"Cook County, Illinois",3498006,556,574024,13028,847084,16589,897873,14569,699528,12365,479497,11262,3081193,14238,510782,11879,760678,15639,797917,14771,594154,11787,417662,10408,321168,12680,53754,5874,70405,5121,79354,6106,75435,4982,42220,3857,24215,2678,1510,686,5075,1278,7207,1573,6921,1481,3502,999,46535,4186,2548,1112,7223,1793,10327,1874,15742,2388,10695,1636,24895,4007,5430,1907,3703,1492,3068,1456,7276,1919,5418,1612
0500000US17037,17037,"DeKalb County, Illinois",56205,1082,6017,962,17863,1738,18150,1792,8525,1370,5650,1118,49331,1752,5252,1036,15711,1535,15186,1737,7841,1355,5341,1112,4274,1226,580,421,1417,757,2005,710,272,246,0,269,1287,542,86,102,217,159,550,358,361,234,73,95,1121,708,0,269,501,429,333,374,51,80,236,205,192,179,99,139,17,27,76,132,0,269,0,269
0500000US17043,17043,"DuPage County, Illinois",615362,240,51724,4132,118865,5107,167399,6119,170149,5371,107225,5236,555568,4888,46215,4111,108592,4964,149701,6532,154993,5400,96067,4505,28922,3958,4055,1379,5189,1193,8252,1894,7369,1581,4057,1248,20849,3131,1454,666,3932,1447,7084,1993,4230,1209,4149,1214,7491,1676,0,269,821,396,2005,910,2932,1054,1733,693,2532,864,0,269,331,358,357,214,625,395,1219,616
0500000US17089,17089,"Kane County, Illinois",315176,671,54481,4004,76034,4168,84327,4552,68437,3728,31897,2547,284412,4492,48582,3860,69141,4274,76006,4558,61176,3647,29507,2576,17030,3386,3958,1728,3458,1302,4236,1224,4382,1460,996,544,10111,2155,1309,765,2445,1137,3056,1172,2468,933,833,440,2188,795,279,296,187,177,984,562,411,336,327,312,1435,1312,353,521,803,777,45,74,0,269,234,294
0500000US17091,17091,"Kankakee County, Illinois",71903,460,10323,1447,25200,2233,23808,2092,8268,1119,4304,1121,62714,1976,9143,1440,21903,2159,20729,2040,7027,1064,3912,1025,5988,1795,788,549,2481,962,1912,739,792,554,15,27,1955,951,108,118,554,403,546,401,370,324,377,346,1088,542,265,262,262,239,561,357,0,269,0,269,158,177,19,32,0,269,60,103,79,137,0,269
0500000US17097,17097,"Lake County, Illinois",444995,297,52298,4204,94586,5201,117873,4534,108045,4806,72193,3107,400167,4675,45416,4139,84899,5156,104975,4769,98745,4838,66132,3048,26701,4185,5854,2495,7349,2021,7399,1550,4108,1049,1991,748,6946,1459,685,361,872,417,1994,790,2157,747,1238,482,8725,1952,120,145,1279,620,3100,919,2020,763,2206,813,2456,1090,223,209,187,154,405,248,1015,628,626,446
0500000US17099,17099,"LaSalle County, Illinois",76463,727,8926,1320,29073,2469,26520,1798,8808,1192,3136,791,68913,1597,8015,1287,25691,2219,24156,1578,8169,1131,2882,770,5775,1249,667,437,2938,1017,1710,608,237,199,223,162,1374,592,134,120,340,272,516,339,353,303,31,52,326,248,110,159,104,126,63,101,49,84,0,269,75,90,0,269,0,269,75,90,0,269,0,269
0500000US17111,17111,"McHenry County, Illinois",207858,987,17534,2171,59346,3738,63249,3633,45897,3083,21832,2043,193253,2674,16358,2093,54716,3999,58195,3799,43218,2902,20766,2087,7734,1998,884,619,2747,1176,3013,960,600,435,490,378,4097,1332,149,130,943,551,1319,705,1266,506,420,336,1995,748,25,42,421,344,626,420,813,444,110,137,779,537,118,194,519,496,96,157,0,269,46,75
0500000US17113,17113,"McLean County, Illinois",96022,1055,6233,1370,25235,2000,22788,1967,28305,2041,13461,1706,83580,2155,5734,1330,23293,1946,18708,2055,23812,1788,12033,1674,8203,1488,179,159,1233,448,3071,944,2761,779,959,384,2368,786,275,368,544,379,592,395,841,499,116,127,1585,625,0,269,165,171,417,322,761,492,242,252,286,276,45,77,0,269,0,269,130,221,111,135
0500000US17115,17115,"Macon County, Illinois",73565,552,8204,1342,27258,1715,22554,1970,9944,1322,5605,1014,65774,1783,6562,1085,24962,1719,20588,2021,8813,1358,4849,983,5616,1389,1429,797,1612,568,1684,649,263,241,628,491,956,625,213,235,414,319,100,164,101,102,128,144,1093,624,0,269,270,203,168,170,655,618,0,269,126,185,0,269,0,269,14,26,112,182,0,269
0500000US17119,17119,"Madison County, Illinois",179943,759,18334,1827,61088,3426,59689,3401,26333,2446,14499,1715,162701,2719,16602,1773,54784,3485,54569,3393,23282,2370,13464,1642,11312,2249,1220,530,4254,1441,3232,880,1999,728,607,587,2641,864,347,255,983,602,1029,551,282,294,0,269,2994,1267,165,162,989,534,791,473,684,488,365,300,295,297,0,269,78,131,68,113,86,137,63,103
0500000US17143,17143,"Peoria County, Illinois",121292,372,11916,1835,36564,2400,38539,2628,21633,2137,12640,1671,107181,2008,10367,1698,32098,2389,33837,2352,19675,1969,11204,1499,7956,1461,609,342,3158,1008,2449,838,988,463,752,529,3674,1097,550,406,977,492,1667,702,379,226,101,109,2312,981,328,407,331,415,586,464,484,425,583,451,169,196,62,95,0,269,0,269,107,115,0,269
0500000US17161,17161,"Rock Island County, Illinois",101265,609,13510,1673,33887,2557,31082,2304,15284,1630,7502,1424,89639,2405,11862,1747,30039,2703,26986,2114,14004,1586,6748,1322,6308,1272,629,384,2189,782,2297,884,743,451,450,391,1890,928,309,187,680,372,699,471,202,192,0,269,2137,806,204,139,678,376,1028,558,180,153,47,81,1291,1227,506,712,301,409,72,120,155,254,257,399
0500000US17163,17163,"St. Clair County, Illinois",171475,556,19176,1962,48682,2650,62534,3362,25526,2749,15557,1949,153570,2519,17083,1965,43141,2412,56455,3010,22770,2638,14121,1897,10869,2231,1405,601,4411,1255,3194,1162,1185,677,674,416,2831,987,448,364,678,461,700,418,823,492,182,179,3710,1169,240,206,452,313,1796,879,642,408,580,399,495,347,0,269,0,269,389,312,106,143,0,269
0500000US17167,17167,"Sangamon County, Illinois",133443,636,12736,1640,37503,2377,42251,2983,26623,2505,14330,1637,113131,2830,10019,1338,32530,2237,35238,3034,23026,2280,12318,1579,13868,2058,2084,858,3395,844,4779,1280,2177,947,1433,641,3564,1503,460,360,1030,603,1138,614,822,573,114,110,2793,1145,173,154,461,318,1096,631,598,521,465,378,87,105,0,269,87,105,0,269,0,269,0,269
0500000US17179,17179,"Tazewell County, Illinois",91410,477,8437,1233,29241,2357,31494,2303,16202,1635,6036,1142,82543,1489,7285,1026,26414,1998,28990,2277,14224,1601,5630,1120,5228,1221,660,458,1807,738,1729,646,860,486,172,222,2651,842,209,199,890,643,469,280,909,498,174,175,932,552,227,275,130,149,306,277,209,207,60,102,56,93,56,93,0,269,0,269,0,269,0,269
0500000US17197,17197,"Will County, Illinois",428921,6,44476,3561,120378,5226,133969,5185,83997,3796,46101,3329,393554,3661,39492,3465,110957,4984,123424,4844,77306,3543,42375,3330,19229,3062,2383,908,5985,1408,7171,2066,2323,859,1367,639,11214,2488,1896,979,1955,812,2462,989,3358,1221,1543,634,3407,977,359,338,823,482,743,610,742,430,740,367,1517,1265,346,297,658,956,169,169,268,279,76,127
0500000US17199,17199,"Williamson County, Illinois",45478,359,5637,1321,13305,1603,16495,1753,6469,1315,3572,952,40913,1199,5239,1284,11677,1548,15081,1727,5775,1213,3141,856,1974,673,246,318,608,346,849,429,159,203,112,137,1214,596,105,127,265,193,357,325,218,177,269,260,1329,882,47,79,755,761,208,191,269,236,50,84,48,114,0,269,0,269,0,269,48,114,0,269
0500000US17201,17201,"Winnebago County, Illinois",197975,992,29259,3013,67703,3380,58989,2780,28245,2609,13779,1577,176949,2755,26050,2621,60183,3100,53424,2804,24394,2619,12898,1547,14310,2071,2303,872,5953,1413,3811,1051,1949,867,294,214,3802,1305,513,385,861,433,1030,466,1158,742,240,202,2543,899,150,142,706,404,711,438,744,551,232,268,371,392,243,296,0,269,13,24,0,269,115,155
0500000US18003,18003,"Allen County, Indiana",227773,440,26712,2385,70119,4128,72785,3601,40124,2995,18033,1806,203186,3188,22846,2443,63119,3892,63738,3646,36869,2950,16614,1651,18036,2611,3245,1301,5411,1482,6551,1336,2070,731,759,475,2345,928,212,177,607,392,778,559,511,355,237,198,3269,1110,239,236,739,578,1544,742,452,247,295,251,937,507,170,180,243,222,174,229,222,302,128,212
0500000US18019,18019,"Clark County, Indiana",74382,764,12224,1634,27407,1959,22991,2108,7606,1240,4154,1088,62700,2271,10003,1459,22867,1996,19425,1801,6930,1228,3475,1028,6609,1746,1296,666,2292,796,2155,804,414,359,452,464,3430,1414,764,646,1387,849,921,655,131,214,227,283,1561,699,161,190,821,507,490,311,89,112,0,269,82,137,0,269,40,68,0,269,42,70,0,269
0500000US18039,18039,"Elkhart County, Indiana",125814,790,22744,2543,44428,2803,34704,2897,15520,1790,8418,1405,110706,2485,19090,2114,39085,2966,30757,2714,14003,1636,7771,1369,9725,1853,2597,1010,3421,1109,2681,917,747,401,279,233,2536,1057,818,610,614,323,456,321,540,508,108,127,2456,1088,171,165,1242,900,810,467,191,243,42,72,391,372,68,119,66,108,0,269,39,64,218,337
0500000US18057,18057,"Hamilton County, Indiana",177802,1293,6876,1517,32564,3196,44059,3096,62518,2930,31785,3092,153293,3579,5898,1473,26120,2954,37613,2984,55468,3041,28194,2765,11326,2420,331,292,3689,1540,3245,1394,2071,682,1990,973,8916,2283,542,421,2330,1311,1969,749,3261,1173,814,411,3345,1210,0,269,391,370,1096,596,1071,509,787,530,922,499,105,158,34,61,136,165,647,475,0,269
0500000US18063,18063,"Hendricks County, Indiana",93125,383,6084,1288,29274,2352,27508,2417,20921,2044,9338,1384,82475,2352,4615,1062,26349,2339,24652,2413,18495,1929,8364,1338,5909,1889,870,586,1886,816,1124,578,1184,501,845,646,3070,791,402,287,710,274,1423,586,487,289,48,61,1606,931,197,170,329,278,309,258,723,756,48,84,65,109,0,269,0,269,0,269,32,54,33,55
0500000US18081,18081,"Johnson County, Indiana",92953,556,9527,1839,32552,2361,28012,2212,16171,1848,6691,1197,81811,2051,7504,1720,28486,2323,25409,2244,14544,1735,5868,1212,5383,1380,646,386,2161,994,1233,461,1078,494,265,178,3549,1318,926,720,1363,640,795,498,276,275,189,280,1779,853,392,336,353,445,456,363,209,256,369,383,431,294,59,108,189,175,119,182,64,105,0,269
0500000US18089,18089,"Lake County, Indiana",321575,615,41461,3616,118665,4284,101281,3927,38421,2604,21747,2010,289199,3787,36568,3501,108413,4358,89124,3779,34972,2547,20122,2109,20485,2944,2890,786,6100,1492,8422,1909,2022,827,1051,590,3786,1228,658,424,1420,783,864,488,540,351,304,226,7950,1691,1345,763,2642,973,2871,940,822,520,270,232,155,188,0,269,90,153,0,269,65,108,0,269
0500000US18091,18091,"LaPorte County, Indiana",75802,596,10381,1548,29609,2080,21594,1994,9712,1224,4506,1003,66303,1747,9028,1478,25846,1977,18967,1950,8697,1179,3765,840,5024,1260,449,286,2368,836,1521,642,373,376,313,273,3425,1024,835,364,1205,417,631,418,386,365,368,506,1050,523,69,82,190,225,475,384,256,227,60,97,0,269,0,269,0,269,0,269,0,269,0,269
0500000US18095,18095,"Madison County, Indiana",90207,441,12087,1480,38068,2318,25602,2276,9710,1463,4740,1036,79042,2077,10172,1385,33230,2484,22672,2040,8614,1395,4354,1010,7432,1785,1301,583,3706,1295,1868,715,441,336,116,113,3339,1085,383,252,1006,376,1062,677,625,424,263,304,203,207,40,67,126,160,0,269,30,54,7,15,191,268,191,268,0,269,0,269,0,269,0,269
0500000US18097,18097,"Marion County, Indiana",580264,325,96929,4457,165392,5990,155645,5567,108600,4642,53698,3736,483810,5774,79512,4147,136498,5251,129015,5290,90116,4496,48669,3617,68011,4488,13378,2146,23664,3094,18114,2737,10717,1908,2138,697,15523,2280,1866,1097,3129,1070,5266,1534,4121,1103,1141,589,9842,2185,1096,781,1731,744,2662,984,2835,1097,1518,768,3078,1320,1077,927,370,281,588,559,811,874,232,197
0500000US18105,18105,"Monroe County, Indiana",70712,684,6145,1230,16676,2130,18171,1691,14548,1703,15172,1473,57466,1856,4898,1080,15380,2132,14825,1656,10417,1419,11946,1310,7855,1531,1144,545,949,472,2075,770,2119,1010,1568,577,1994,742,55,70,316,223,658,343,625,399,340,346,2495,928,48,80,31,57,461,467,1183,674,772,461,902,512,0,269,0,269,152,162,204,160,546,439
0500000US18127,18127,"Porter County, Indiana",109408,765,8419,1436,39916,2604,36322,2526,16358,1865,8393,1436,98050,2364,7574,1303,36481,2590,32414,2456,13750,1735,7831,1371,5590,1532,451,510,1783,781,1552,738,1575,761,229,220,3460,1343,302,248,716,527,2008,1199,434,402,0,269,1690,689,0,269,626,304,348,226,599,483,117,149,618,433,92,155,310,306,0,269,0,269,216,345
0500000US18141,18141,"St. Joseph County, Indiana",170341,674,20768,2453,56475,3129,49792,3043,27063,2513,16243,1979,148519,2397,18042,2403,49913,2931,42162,2956,23833,2528,14569,1955,13979,2115,1927,690,4742,1243,5433,1233,1388,499,489,270,2881,980,295,227,987,517,961,491,425,320,213,214,4353,1092,401,349,699,355,1065,527,1328,616,860,418,609,363,103,162,134,156,171,187,89,151,112,133
0500000US18157,18157,"Tippecanoe County, Indiana",88440,1211,8188,1568,24953,2227,23552,1875,17111,2036,14636,1722,73107,2067,6687,1450,20318,1922,19184,1784,14345,1599,12573,1619,9857,1884,1175,495,3908,1195,2559,901,1684,905,531,332,2176,801,64,95,429,310,1235,653,343,221,105,135,2472,849,262,298,67,82,430,403,521,311,1192,620,828,440,0,269,231,291,144,128,218,194,235,233
0500000US18163,18163,"Vanderburgh County, Indiana",118191,616,13413,1858,42104,2751,37384,2695,16956,1854,8334,1307,103088,2499,11302,1887,36316,2922,32731,2525,15281,1770,7458,1236,10934,2181,1981,629,4576,1335,3030,1130,740,438,607,391,1278,639,0,269,189,193,589,406,287,228,213,217,2742,1258,130,118,970,601,938,709,648,438,56,78,149,144,0,269,53,87,96,116,0,269,0,269
0500000US18167,18167,"Vigo County, Indiana",66046,706,7824,1371,22050,2068,21234,1679,8763,1379,6175,1216,60123,1253,7012,1319,20308,1915,19050,1658,8157,1339,5596,1145,3636,928,422,279,1262,506,1294,437,316,280,342,297,882,458,78,92,123,123,283,253,161,163,237,400,1291,574,312,318,357,269,493,334,129,152,0,269,114,190,0,269,0,269,114,190,0,269,0,269
0500000US19013,19013,"Black Hawk County, Iowa",77735,647,7001,1513,26556,1756,25305,1959,13167,1312,5706,966,67175,1925,5913,1421,23738,1694,21081,1810,11466,1250,4977,879,6899,1409,904,673,1955,586,3009,857,672,401,359,235,2249,763,74,103,675,403,762,340,643,511,95,120,837,472,0,228,188,211,453,403,196,197,0,228,575,513,110,138,0,228,0,228,190,208,275,401
0500000US19061,19061,"Dubuque County, Iowa",60834,552,5988,1017,23767,1973,16430,1592,9393,1428,5256,1197,54667,1240,5408,962,21711,1886,14818,1546,8422,1302,4308,988,4655,1091,476,318,1690,648,1100,544,750,400,639,473,369,211,50,85,117,119,153,148,16,29,33,59,1143,542,54,88,249,242,359,300,205,229,276,358,0,228,0,228,0,228,0,228,0,228,0,228
0500000US19103,19103,"Johnson County, Iowa",73883,693,3271,809,14369,1517,19046,1982,21622,2182,15575,1927,62038,1887,2755,784,12799,1443,15818,2030,18441,1961,12225,1615,6573,1482,216,180,1239,839,2277,810,1771,660,1070,517,1871,633,179,196,173,176,433,266,510,315,576,381,2386,1042,29,50,64,95,402,470,433,401,1458,782,1015,555,92,165,94,155,116,145,467,355,246,194
0500000US19113,19113,"Linn County, Iowa",139801,684,9175,1379,35582,2473,51455,2703,31623,2299,11966,1742,117740,2598,7481,1225,30017,1911,42522,2379,26837,2244,10883,1639,15612,2496,997,450,4212,1516,6990,1494,2810,1171,603,372,2164,683,404,381,590,375,609,329,326,246,235,250,3446,1130,205,225,689,399,1247,793,1133,511,172,171,839,469,88,152,74,110,87,109,517,358,73,110
0500000US19153,19153,"Polk County, Iowa",283645,1062,25595,2492,70222,3476,90623,3814,70142,3318,27063,2226,242110,3963,19432,2059,60109,3248,76426,3929,61798,3187,24345,2297,28741,3663,3365,1105,8166,1926,10610,2106,5183,1342,1417,835,6696,1867,1156,850,1147,497,1955,679,1858,762,580,372,4724,1333,892,542,586,341,1480,749,1098,453,668,371,1374,680,750,551,214,260,152,182,205,190,53,87
0500000US19155,19155,"Pottawattamie County, Iowa",60759,570,6648,1137,22841,1882,20204,1778,7348,1244,3718,984,53367,1769,6061,1086,19729,1899,17477,1743,6729,1244,3371,984,4496,1546,211,288,2208,935,1350,546,452,274,275,197,1327,669,127,135,516,403,642,504,42,70,0,228,1525,693,205,263,388,358,735,412,125,126,72,90,44,73,44,73,0,228,0,228,0,228,0,228
0500000US19163,19163,"Scott County, Iowa",110617,973,8623,1611,29310,2560,38887,2381,24793,2106,9004,1339,98335,2064,7417,1449,26211,2273,35371,2365,21028,2030,8308,1270,8284,1642,1163,611,2507,863,2331,902,2069,818,214,182,1491,606,43,72,180,213,736,411,352,233,180,159,2467,747,0,228,372,252,449,322,1344,570,302,278,40,67,0,228,40,67,0,228,0,228,0,228
0500000US19169,19169,"Story County, Iowa",43648,685,1630,633,9258,1247,13110,1534,11643,1109,8007,1120,37510,1469,1411,563,8427,1239,11205,1413,10388,1062,6079,1025,3175,933,105,103,572,376,1071,499,303,238,1124,517,1363,737,114,144,240,277,424,409,397,377,188,193,1369,669,0,228,19,32,410,340,343,335,597,433,231,261,0,228,0,228,0,228,212,258,19,33
0500000US19193,19193,"Woodbury County, Iowa",63650,560,9705,974,21143,1903,20257,1888,8472,1292,4073,930,54600,2067,8280,1060,18401,1636,16661,1691,7691,1157,3567,915,5147,1449,1085,463,1326,620,2433,1129,187,162,116,130,870,687,133,166,274,396,208,174,163,167,92,107,2957,1230,194,217,1142,970,955,742,431,422,235,227,76,98,13,22,0,228,0,228,0,228,63,94
0500000US20045,20045,"Douglas County, Kansas",61389,1208,2122,606,13054,1879,15467,1967,16783,1870,13963,1866,50764,1946,1845,578,10978,1737,12882,1778,13287,1574,11772,1574,5232,1453,18,30,1132,828,1495,741,1568,662,1019,530,2792,1144,259,262,843,593,558,455,1032,559,100,122,2340,1040,0,244,101,118,479,479,688,527,1072,961,261,273,0,244,0,244,53,60,208,252,0,244
0500000US20091,20091,"Johnson County, Kansas",360206,436,17987,2636,61373,3329,97359,4182,117613,4210,65874,3383,302014,4595,13356,2338,50498,3164,80296,3585,100307,4066,57557,3267,33714,3919,2418,1090,6772,1613,10139,2069,8964,1635,5421,1337,6361,1530,501,528,1151,869,1460,644,2284,790,965,581,16111,2429,1116,796,2691,953,4779,1367,5724,1506,1801,587,2006,887,596,441,261,259,685,610,334,326,130,167
0500000US20103,20103,"Leavenworth County, Kansas",49873,1367,3695,1079,15288,1871,16279,1649,9544,1240,5067,1007,38654,1872,2932,1107,12881,1719,11767,1305,7030,1209,4044,840,3217,909,287,194,544,384,1686,686,505,282,195,198,2506,1284,203,205,879,566,1011,708,340,313,73,91,4034,1246,273,181,892,525,1642,851,815,434,412,284,1462,821,0,244,92,171,173,220,854,486,343,373
0500000US20173,20173,"Sedgwick County, Kansas",311959,756,34093,3385,89606,4256,102019,4984,59387,3467,26854,2686,270359,4165,29319,3143,78982,4134,86313,4872,51879,3168,23866,2592,29397,3162,3479,1090,7769,1636,11361,2285,5165,1249,1623,642,3917,1249,639,488,1061,636,1780,742,320,242,117,138,7740,1848,656,505,1706,602,2249,993,1914,742,1215,635,546,304,0,244,88,109,316,216,109,132,33,56
0500000US20177,20177,"Shawnee County, Kansas",117200,617,12407,2037,34902,2540,38539,2350,19880,1993,11472,1867,103464,2180,10317,1992,31196,2376,32789,2510,18346,1882,10816,1727,7595,1799,844,579,2074,691,3772,1178,837,476,68,113,3666,1254,743,600,1095,613,1070,602,367,329,391,354,2368,813,503,376,494,317,844,507,330,328,197,194,107,130,0,244,43,71,64,105,0,244,0,244
0500000US20209,20209,"Wyandotte County, Kansas",97646,322,19523,2029,34617,2249,26693,2278,11669,1721,5144,1290,80925,2712,15442,2090,29340,2362,21698,2035,9793,1502,4652,1163,8848,2039,2138,908,3271,1035,2889,1200,407,364,143,226,2894,1169,566,371,802,534,823,559,650,475,53,86,4015,1525,991,769,1083,629,1036,625,609,436,296,211,964,607,386,423,121,196,247,302,210,234,0,244
0500000US21015,21015,"Boone County, Kentucky",76510,680,7210,1641,24735,2039,21915,1828,15271,1605,7379,1367,65086,2396,5590,1306,21437,1902,18896,1528,13095,1632,6068,1327,4377,1358,448,434,1862,993,1006,612,662,449,399,325,3847,1751,991,929,1119,682,1152,821,224,195,361,392,2725,961,181,229,317,289,556,296,1162,777,509,411,475,380,0,273,0,273,305,299,128,177,42,74
