SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,GRADE,Total Female Students,Total Male Students,African American Male Count,African American Female Count,Total African American Students,American Indian/Alaska Native Male Count,American Indian/Alaska Native Female Count,Total American Indian/Alaska Native Students,Asian Male Count,Asian Female Count,Total Asian Students,Hispanic or Latino Male Count,Hispanic or Latino Female Count,Total Hispanic or Latino Students,Native Hawaiian/Pacific Islander Male Count,Native Hawaiian/Pacific Islander Female Count,Total Native Hawaiian/Pacific Islander Students,Two Or More Race Male Count,Two Or More Race Female Count,Total Two or More Race Students,White Male Count,White Female Count,Total White Students,Total Membership
20192020,003,ANDERSON,011,Anderson County,030,APEX Academy,011030,003011030,210012002371,CKEC,901,09,12,20,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,12,30,32
20192020,003,ANDERSON,011,Anderson County,030,APEX Academy,011030,003011030,210012002371,CKEC,901,10,10,13,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,12,8,20,23
20192020,003,ANDERSON,011,Anderson County,030,APEX Academy,011030,003011030,210012002371,CKEC,901,11,18,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,16,29,31
20192020,003,ANDERSON,011,Anderson County,050,Saffell Street Elementary School,011050,003011050,210012000018,CKEC,901,04,28,36,1,1,2,0,0,0,0,0,0,2,2,4,0,0,0,3,1,4,30,24,54,64
20192020,003,ANDERSON,011,Anderson County,050,Saffell Street Elementary School,011050,003011050,210012000018,CKEC,901,All Students,186,208,6,5,11,1,0,1,1,1,2,17,10,27,0,0,0,11,12,23,172,158,330,394
20192020,003,ANDERSON,011,Anderson County,050,Saffell Street Elementary School,011050,003011050,210012000018,CKEC,901,01,48,38,0,1,1,1,0,1,1,0,1,1,1,2,0,0,0,1,3,4,34,43,77,86
20192020,003,ANDERSON,011,Anderson County,050,Saffell Street Elementary School,011050,003011050,210012000018,CKEC,901,02,26,39,1,0,1,0,0,0,0,1,1,3,2,5,0,0,0,3,3,6,32,20,52,65
20192020,003,ANDERSON,011,Anderson County,050,Saffell Street Elementary School,011050,003011050,210012000018,CKEC,901,03,35,42,1,0,1,0,0,0,0,0,0,6,1,7,0,0,0,1,2,3,34,32,66,77
20192020,003,ANDERSON,011,Anderson County,050,Saffell Street Elementary School,011050,003011050,210012000018,CKEC,901,05,49,53,3,3,6,0,0,0,0,0,0,5,4,9,0,0,0,3,3,6,42,39,81,102
20192020,003,ANDERSON,011,Anderson County,110,Emma B. Ward Elementary School,011110,003011110,210012000021,CKEC,901,04,37,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,39,36,75,79
20192020,003,ANDERSON,011,Anderson County,110,Emma B. Ward Elementary School,011110,003011110,210012000021,CKEC,901,All Students,189,230,2,2,4,0,0,0,1,2,3,5,6,11,0,0,0,6,8,14,216,171,387,419
20192020,003,ANDERSON,011,Anderson County,110,Emma B. Ward Elementary School,011110,003011110,210012000021,CKEC,901,01,48,56,0,1,1,0,0,0,0,0,0,2,2,4,0,0,0,3,1,4,51,44,95,104
20192020,003,ANDERSON,011,Anderson County,110,Emma B. Ward Elementary School,011110,003011110,210012000021,CKEC,901,02,32,36,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,35,29,64,68
20192020,003,ANDERSON,011,Anderson County,110,Emma B. Ward Elementary School,011110,003011110,210012000021,CKEC,901,03,38,49,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,48,33,81,87
20192020,003,ANDERSON,011,Anderson County,110,Emma B. Ward Elementary School,011110,003011110,210012000021,CKEC,901,05,34,47,0,0,0,0,0,0,1,0,1,3,2,5,0,0,0,0,3,3,43,29,72,81
20192020,003,ANDERSON,011,Anderson County,120,Ezra Sparrow Early Childhood Center,011120,003011120,210012001298,CKEC,901,PS,82,119,1,0,1,0,0,0,1,1,2,4,4,8,0,0,0,3,1,4,110,76,186,201
20192020,003,ANDERSON,011,Anderson County,120,Ezra Sparrow Early Childhood Center,011120,003011120,210012001298,CKEC,901,All Students,91,79,0,3,3,0,0,0,0,1,1,2,2,4,0,0,0,5,3,8,72,82,154,170
20192020,003,ANDERSON,011,Anderson County,120,Ezra Sparrow Early Childhood Center,011120,003011120,210012001298,CKEC,901,KG,91,79,0,3,3,0,0,0,0,1,1,2,2,4,0,0,0,5,3,8,72,82,154,170
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,All Students,1548,1570,66,62,128,2,1,3,9,10,19,53,60,113,2,1,3,104,110,214,1334,1304,2638,3118
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,PS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,KG,138,126,4,5,9,0,0,0,1,0,1,2,8,10,0,0,0,14,7,21,105,118,223,264
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,01,127,141,8,4,12,0,0,0,0,0,0,3,2,5,0,0,0,9,10,19,121,111,232,268
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,02,118,135,7,2,9,0,0,0,2,0,2,3,5,8,0,0,0,9,7,16,114,104,218,253
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,03,118,110,2,7,9,0,0,0,2,2,4,5,9,14,0,0,0,6,8,14,95,92,187,228
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,04,114,120,9,7,16,0,0,0,1,0,1,5,4,9,0,0,0,10,7,17,95,96,191,234
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,05,111,108,3,6,9,0,0,0,0,0,0,4,5,9,0,0,0,5,9,14,96,91,187,219
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,06,135,125,5,6,11,0,0,0,0,1,1,5,2,7,0,0,0,7,18,25,108,108,216,260
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,07,116,111,1,3,4,0,0,0,0,2,2,2,6,8,1,0,1,8,8,16,99,97,196,227
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,08,129,143,7,5,12,1,0,1,0,0,0,7,8,15,0,0,0,6,11,17,122,105,227,272
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,09,110,111,8,3,11,0,0,0,2,2,4,5,4,9,0,0,0,13,9,22,83,92,175,221
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,10,114,127,6,5,11,0,1,1,0,2,2,5,0,5,1,0,1,9,4,13,106,102,208,241
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,11,106,119,5,6,11,1,0,1,1,1,2,4,2,6,0,0,0,4,7,11,104,90,194,225
20192020,010,BOYD,012,Ashland Independent,"",---District Total---,012,"","",KEDC,903,12,112,92,1,3,4,0,0,0,0,0,0,3,5,8,0,1,1,4,5,9,84,98,182,204
20192020,010,BOYD,012,Ashland Independent,005,Ashland Alternative School,012005,010012005,210015002487,KEDC,903,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
20192020,010,BOYD,012,Ashland Independent,005,Ashland Alternative School,012005,010012005,210015002487,KEDC,903,All Students,4,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,3,11,14
20192020,010,BOYD,012,Ashland Independent,005,Ashland Alternative School,012005,010012005,210015002487,KEDC,903,07,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
20192020,010,BOYD,012,Ashland Independent,005,Ashland Alternative School,012005,010012005,210015002487,KEDC,903,08,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,5,6
20192020,010,BOYD,012,Ashland Independent,005,Ashland Alternative School,012005,010012005,210015002487,KEDC,903,09,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
20192020,010,BOYD,012,Ashland Independent,005,Ashland Alternative School,012005,010012005,210015002487,KEDC,903,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
20192020,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,11,105,118,5,6,11,1,0,1,1,1,2,4,2,6,0,0,0,4,7,11,103,89,192,223
20192020,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,All Students,440,447,19,16,35,1,1,2,3,5,8,17,11,28,1,1,2,30,25,55,376,381,757,887
20192020,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,09,110,109,7,3,10,0,0,0,2,2,4,5,4,9,0,0,0,13,9,22,82,92,174,219
20192020,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,10,114,127,6,5,11,0,1,1,0,2,2,5,0,5,1,0,1,9,4,13,106,102,208,241
20192020,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,12,111,91,1,2,3,0,0,0,0,0,0,3,5,8,0,1,1,4,5,9,83,98,181,202
20192020,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
20192020,010,BOYD,012,Ashland Independent,012,Ashland Head Start,012012,010012012,210015002023,KEDC,903,All Students,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20192020,010,BOYD,012,Ashland Independent,012,Ashland Head Start,012012,010012012,210015002023,KEDC,903,PS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20192020,010,BOYD,012,Ashland Independent,050,Ashland Middle School,012050,010012050,210015000023,KEDC,903,All Students,378,373,13,14,27,1,0,1,0,3,3,14,16,30,1,0,1,20,37,57,324,308,632,751
20192020,010,BOYD,012,Ashland Independent,050,Ashland Middle School,012050,010012050,210015000023,KEDC,903,06,135,125,5,6,11,0,0,0,0,1,1,5,2,7,0,0,0,7,18,25,108,108,216,260
20192020,010,BOYD,012,Ashland Independent,050,Ashland Middle School,012050,010012050,210015000023,KEDC,903,07,116,109,1,3,4,0,0,0,0,2,2,2,6,8,1,0,1,8,8,16,97,97,194,225
20192020,010,BOYD,012,Ashland Independent,050,Ashland Middle School,012050,010012050,210015000023,KEDC,903,08,127,139,7,5,12,1,0,1,0,0,0,7,8,15,0,0,0,5,11,16,119,103,222,266
20192020,010,BOYD,012,Ashland Independent,070,Crabbe Elementary School,012070,010012070,210015000025,KEDC,903,05,19,13,1,2,3,0,0,0,0,0,0,2,2,4,0,0,0,1,1,2,9,14,23,32
20192020,010,BOYD,012,Ashland Independent,070,Crabbe Elementary School,012070,010012070,210015000025,KEDC,903,04,20,15,2,2,4,0,0,0,0,0,0,1,4,5,0,0,0,4,1,5,8,13,21,35
20192020,010,BOYD,012,Ashland Independent,070,Crabbe Elementary School,012070,010012070,210015000025,KEDC,903,All Students,135,144,8,9,17,0,0,0,0,0,0,6,14,20,0,0,0,12,9,21,118,103,221,279
20192020,010,BOYD,012,Ashland Independent,070,Crabbe Elementary School,012070,010012070,210015000025,KEDC,903,KG,33,31,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,4,3,7,26,26,52,64
20192020,010,BOYD,012,Ashland Independent,070,Crabbe Elementary School,012070,010012070,210015000025,KEDC,903,01,27,32,1,3,4,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,30,21,51,59
20192020,010,BOYD,012,Ashland Independent,070,Crabbe Elementary School,012070,010012070,210015000025,KEDC,903,02,21,31,4,1,5,0,0,0,0,0,0,1,3,4,0,0,0,2,1,3,24,16,40,52
20192020,010,BOYD,012,Ashland Independent,070,Crabbe Elementary School,012070,010012070,210015000025,KEDC,903,03,15,22,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,21,13,34,37
20192020,010,BOYD,012,Ashland Independent,080,Hager Elementary School,012080,010012080,210015000026,KEDC,903,KG,42,29,1,2,3,0,0,0,1,0,1,1,1,2,0,0,0,2,0,2,24,39,63,71
20192020,010,BOYD,012,Ashland Independent,080,Hager Elementary School,012080,010012080,210015000026,KEDC,903,All Students,197,186,5,4,9,0,0,0,4,1,5,4,6,10,0,0,0,9,7,16,164,179,343,383
20192020,010,BOYD,012,Ashland Independent,080,Hager Elementary School,012080,010012080,210015000026,KEDC,903,01,30,30,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,27,28,55,60
20192020,010,BOYD,012,Ashland Independent,080,Hager Elementary School,012080,010012080,210015000026,KEDC,903,02,41,39,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,3,35,40,75,80
20192020,010,BOYD,012,Ashland Independent,080,Hager Elementary School,012080,010012080,210015000026,KEDC,903,03,30,25,0,1,1,0,0,0,1,1,2,0,4,4,0,0,0,1,2,3,23,22,45,55
20192020,010,BOYD,012,Ashland Independent,080,Hager Elementary School,012080,010012080,210015000026,KEDC,903,04,29,31,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,3,27,27,54,60
20192020,010,BOYD,012,Ashland Independent,080,Hager Elementary School,012080,010012080,210015000026,KEDC,903,05,25,32,1,0,1,0,0,0,0,0,0,2,1,3,0,0,0,1,1,2,28,23,51,57
20192020,010,BOYD,012,Ashland Independent,100,Oakview Elementary School,012100,010012100,210015000028,KEDC,903,05,22,35,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,33,18,51,57
20192020,010,BOYD,012,Ashland Independent,100,Oakview Elementary School,012100,010012100,210015000028,KEDC,903,All Students,153,170,5,4,9,0,0,0,0,0,0,4,2,6,0,0,0,13,13,26,148,134,282,323
20192020,010,BOYD,012,Ashland Independent,100,Oakview Elementary School,012100,010012100,210015000028,KEDC,903,KG,24,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,17,22,39,45
20192020,010,BOYD,012,Ashland Independent,100,Oakview Elementary School,012100,010012100,210015000028,KEDC,903,01,29,36,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,3,1,4,30,28,58,65
20192020,010,BOYD,012,Ashland Independent,100,Oakview Elementary School,012100,010012100,210015000028,KEDC,903,02,23,24,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2,5,20,19,39,47
20192020,010,BOYD,012,Ashland Independent,100,Oakview Elementary School,012100,010012100,210015000028,KEDC,903,03,30,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,4,23,27,50,55
20192020,010,BOYD,012,Ashland Independent,100,Oakview Elementary School,012100,010012100,210015000028,KEDC,903,04,25,29,2,2,4,0,0,0,0,0,0,1,0,1,0,0,0,1,3,4,25,20,45,54
20192020,010,BOYD,012,Ashland Independent,110,Poage Elementary School,012110,010012110,210015000029,KEDC,903,04,21,23,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3,17,20,37,44
20192020,010,BOYD,012,Ashland Independent,110,Poage Elementary School,012110,010012110,210015000029,KEDC,903,All Students,127,134,11,7,18,0,0,0,1,1,2,3,4,7,0,0,0,13,9,22,106,106,212,261
20192020,010,BOYD,012,Ashland Independent,110,Poage Elementary School,012110,010012110,210015000029,KEDC,903,KG,23,25,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,3,1,4,20,20,40,48
20192020,010,BOYD,012,Ashland Independent,110,Poage Elementary School,012110,010012110,210015000029,KEDC,903,01,24,29,4,0,4,0,0,0,0,0,0,1,1,2,0,0,0,2,4,6,22,19,41,53
20192020,010,BOYD,012,Ashland Independent,110,Poage Elementary School,012110,010012110,210015000029,KEDC,903,02,16,22,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,18,14,32,38
20192020,010,BOYD,012,Ashland Independent,110,Poage Elementary School,012110,010012110,210015000029,KEDC,903,03,23,18,1,4,5,0,0,0,0,1,1,2,1,3,0,0,0,1,1,2,14,16,30,41
20192020,010,BOYD,012,Ashland Independent,110,Poage Elementary School,012110,010012110,210015000029,KEDC,903,05,20,17,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,3,15,17,32,37
20192020,010,BOYD,012,Ashland Independent,130,Charles Russell Elementary School,012130,010012130,210015000031,KEDC,903,03,20,20,1,1,2,0,0,0,1,0,1,1,4,5,0,0,0,3,1,4,14,14,28,40
20192020,010,BOYD,012,Ashland Independent,130,Charles Russell Elementary School,012130,010012130,210015000031,KEDC,903,All Students,114,106,4,7,11,0,0,0,1,0,1,5,7,12,0,0,0,6,10,16,90,90,180,220
20192020,010,BOYD,012,Ashland Independent,130,Charles Russell Elementary School,012130,010012130,210015000031,KEDC,903,05,25,11,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,11,19,30,36
20192020,010,BOYD,012,Ashland Independent,130,Charles Russell Elementary School,012130,010012130,210015000031,KEDC,903,KG,16,20,1,1,2,0,0,0,0,0,0,0,2,2,0,0,0,1,2,3,18,11,29,36
20192020,010,BOYD,012,Ashland Independent,130,Charles Russell Elementary School,012130,010012130,210015000031,KEDC,903,01,17,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,12,15,27,31
20192020,010,BOYD,012,Ashland Independent,130,Charles Russell Elementary School,012130,010012130,210015000031,KEDC,903,02,17,19,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,17,15,32,36
20192020,010,BOYD,012,Ashland Independent,130,Charles Russell Elementary School,012130,010012130,210015000031,KEDC,903,04,19,22,2,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,18,16,34,41
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,09,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,13,25,26
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,All Students,132,149,1,1,2,1,0,1,0,0,0,5,1,6,0,0,0,1,2,3,141,128,269,281
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,PS,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,7,15,16
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,KG,7,13,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,12,6,18,20
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,01,15,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,15,21,22
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,02,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,12,7,19,21
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,03,9,12,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,9,19,21
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,04,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,6,12,13
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,05,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,22
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,06,9,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,9,18,19
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,07,14,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,32
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,08,9,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23,24
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,10,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24,24
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,15
20192020,012,BRACKEN,013,Augusta Independent,"",---District Total---,013,"","",KEDC,903,12,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22,22
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,12,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22,22
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,All Students,132,149,1,1,2,1,0,1,0,0,0,5,1,6,0,0,0,1,2,3,141,128,269,281
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,PS,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,7,15,16
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,KG,7,13,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,12,6,18,20
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,01,15,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,15,21,22
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,02,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,12,7,19,21
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,03,9,12,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,9,19,21
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,04,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,6,12,13
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,05,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,22
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,06,9,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,9,18,19
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,07,14,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,32
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,08,9,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23,24
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,09,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,13,25,26
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,10,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24,24
20192020,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,15
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,10,40,43,5,1,6,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,37,37,74,83
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,All Students,485,551,16,13,29,1,3,4,2,2,4,6,7,13,0,0,0,29,22,51,497,438,935,1036
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,PS,59,66,1,1,2,0,0,0,0,0,0,1,3,4,0,0,0,4,3,7,60,52,112,125
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,KG,37,42,0,1,1,0,1,1,0,0,0,1,1,2,0,0,0,1,3,4,40,31,71,79
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,01,33,42,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,40,28,68,75
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,02,38,45,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,3,40,37,77,83
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,03,37,43,0,1,1,0,0,0,0,0,0,1,2,3,0,0,0,2,3,5,40,31,71,80
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,04,41,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,48,39,87,91
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,05,47,38,1,0,1,0,0,0,0,0,0,2,1,3,0,0,0,3,4,7,32,42,74,85
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,06,43,53,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,5,3,8,48,37,85,96
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,07,32,27,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,3,24,30,54,59
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,08,38,47,3,1,4,0,1,1,1,0,1,0,0,0,0,0,0,3,2,5,40,34,74,85
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,12,28,41,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,39,26,65,69
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,09,33,32,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,26,32,58,65
20192020,004,BALLARD,015,Ballard County,"",---District Total---,015,"","",WKEC,908,11,38,48,0,2,2,0,0,0,1,0,1,0,1,1,0,0,0,4,1,5,43,34,77,86
20192020,004,BALLARD,015,Ballard County,005,Ballard County Middle School,015005,004015005,210021000035,WKEC,908,08,38,47,3,1,4,0,1,1,1,0,1,0,0,0,0,0,0,3,2,5,40,34,74,85
