"GEO_ID","NAME","B20017H_001E","B20017H_001M","B20017H_002E","B20017H_002M","B20017H_003E","B20017H_003M","B20017H_004E","B20017H_004M","B20017H_005E","B20017H_005M","B20017H_006E","B20017H_006M","B20017H_007E","B20017H_007M"
"id","Geographic Area Name","Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total","Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Total","Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total","Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Total","Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months","Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Worked full-time, year-round in the past 12 months","Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other","Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Male --!!Other","Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total","Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Total","Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months","Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Worked full-time, year-round in the past 12 months","Estimate!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other","Margin of Error!!Median earnings in the past 12 months (in 2018 inflation-adjusted dollars) --!!Female --!!Other"
"0500000US39157","Tuscarawas County, Ohio","32051","1820","40851","3870","52066","3687","9065","3697","25510","3138","35806","2342","11553","1598"
"0500000US39165","Warren County, Ohio","43441","2852","52953","5215","66297","4353","9775","1620","34090","3272","50817","3421","13000","2798"
"0500000US39169","Wayne County, Ohio","31310","1365","40564","1343","50447","1790","9849","1500","23384","1855","32271","3140","9948","2265"
"0500000US39173","Wood County, Ohio","32049","2129","41273","2506","59402","5223","7554","935","25501","4142","44334","4624","10553","1556"
"0500000US40017","Canadian County, Oklahoma","38108","2323","47494","4889","53841","3218","11291","3162","31087","1275","40305","3054","11110","2622"
"0500000US40027","Cleveland County, Oklahoma","35205","1687","42420","3964","51808","1880","10760","1635","29169","2523","37826","2739","10594","1124"
"0500000US40031","Comanche County, Oklahoma","30624","2128","35373","3451","39320","2233","10626","1176","24858","4749","36066","3344","10219","1642"
"0500000US40037","Creek County, Oklahoma","36418","2132","45452","4247","53896","3726","10780","1411","28374","3883","37828","2516","13119","2462"
"0500000US40101","Muskogee County, Oklahoma","35362","3542","40828","4640","47720","5739","10085","4109","30339","3518","38893","3769","7724","3974"
"0500000US40109","Oklahoma County, Oklahoma","37518","1945","45799","2090","56025","2207","13685","2013","31470","1007","41232","1124","11325","1014"
"0500000US40119","Payne County, Oklahoma","24743","5275","30811","2674","45070","6916","9583","4277","17530","5111","36788","951","6444","1149"
"0500000US40125","Pottawatomie County, Oklahoma","30488","1397","37360","3783","47052","4369","9346","3890","25696","2921","32381","2773","7579","2906"
"0500000US40131","Rogers County, Oklahoma","37911","2179","51040","2135","62201","3304","10360","5176","26172","2250","36657","2027","10640","1141"
"0500000US40143","Tulsa County, Oklahoma","37948","1504","48006","2754","59214","3907","12021","828","31228","725","41867","1002","11577","877"
"0500000US40145","Wagoner County, Oklahoma","37997","3061","44294","4364","51750","4794","17053","4865","32098","2714","40999","2142","10617","2284"
"0500000US41003","Benton County, Oregon","26588","1843","32788","4205","61781","5548","9466","2172","21713","5198","47630","6281","9080","2811"
"0500000US41005","Clackamas County, Oregon","45300","2789","54402","5076","66197","2176","18775","2961","36334","3250","51000","1879","16582","1062"
"0500000US41017","Deschutes County, Oregon","34626","3279","41343","4336","60303","10582","19934","3107","30457","2947","43671","4636","14168","2044"
"0500000US41019","Douglas County, Oregon","30188","2925","38046","5754","43122","2847","11289","2200","24207","3884","36036","3779","10633","1453"
"0500000US41029","Jackson County, Oregon","32430","2738","38791","3285","47748","3931","16034","4659","26870","3503","37069","3150","13656","3794"
"0500000US41033","Josephine County, Oregon","26730","4470","34014","4686","51748","6121","11447","3040","22331","2617","36374","8520","10578","2820"
"0500000US41035","Klamath County, Oregon","28451","6260","35685","6861","50511","2974","11192","3080","21889","5909","38061","6172","11619","2027"
"0500000US41039","Lane County, Oregon","29291","1813","34906","2232","48047","2854","11550","1181","25120","1311","37934","1589","11512","751"
"0500000US41043","Linn County, Oregon","34279","3441","41406","1867","51413","3776","11426","2030","25900","1753","37530","3040","11086","1605"
"0500000US41047","Marion County, Oregon","32133","1798","37230","4058","49402","3673","11543","1101","27808","2869","41852","2033","11299","813"
"0500000US41051","Multnomah County, Oregon","44673","2361","48678","2255","61523","1174","16990","1783","40395","1467","56357","2048","16178","1019"
"0500000US41053","Polk County, Oregon","31469","2314","45065","7182","60519","5233","10025","4110","20224","4755","41113","10662","10969","1516"
"0500000US41059","Umatilla County, Oregon","36180","5237","40812","5798","50622","7993","16837","4753","30859","3086","44891","5262","10706","2108"
"0500000US41067","Washington County, Oregon","44893","2026","54440","3159","67322","3684","15637","1549","37457","1763","52564","3250","14992","1834"
"0500000US41071","Yamhill County, Oregon","35204","4518","40963","5379","59828","8890","9323","3369","30242","3970","45261","6588","9660","3035"
"0500000US42001","Adams County, Pennsylvania","35386","1857","41801","1801","51830","1656","7794","2374","28317","3788","40822","3660","10109","1811"
"0500000US42003","Allegheny County, Pennsylvania","41179","604","49669","1978","61680","1085","11993","613","34954","1131","49556","1491","11418","483"
"0500000US42005","Armstrong County, Pennsylvania","34428","2810","40685","2093","46871","2873","13882","3250","25987","1831","39258","4526","9643","2274"
"0500000US42007","Beaver County, Pennsylvania","36620","2115","44148","3245","55311","6432","14324","4500","31083","1280","40314","1332","13357","2357"
"0500000US42011","Berks County, Pennsylvania","39896","1799","47173","1672","55678","1793","10467","1195","30903","924","45790","1660","10932","706"
"0500000US42013","Blair County, Pennsylvania","31793","1887","36616","2160","48447","3797","10414","2505","26291","2488","37412","2885","10837","1037"
"0500000US42017","Bucks County, Pennsylvania","46811","1309","56068","1719","70713","1317","11720","1129","38175","2597","52121","1540","13925","1709"
"0500000US42019","Butler County, Pennsylvania","38266","1978","49212","3166","62427","4839","11545","1364","29304","1981","45455","2696","7575","1351"
"0500000US42021","Cambria County, Pennsylvania","30011","2136","35307","1772","43642","3784","10541","1505","24126","1952","37024","2287","9064","1581"
"0500000US42025","Carbon County, Pennsylvania","36183","2157","40553","3473","46175","7691","8578","2529","29946","4333","44940","4931","8896","1968"
"0500000US42027","Centre County, Pennsylvania","29855","2554","31501","1252","50689","2907","6382","1213","26550","2441","43630","3062","5796","2296"
"0500000US42029","Chester County, Pennsylvania","51412","967","63819","3081","78342","4489","12074","1788","40064","2974","60669","1993","12802","2223"
"0500000US42033","Clearfield County, Pennsylvania","30542","1858","36577","2518","44279","4656","10623","1020","23159","2815","35221","4996","7989","1798"
"0500000US42037","Columbia County, Pennsylvania","32418","2997","40480","1971","50274","4369","13984","5560","28319","3045","36561","2140","10733","1827"
"0500000US42039","Crawford County, Pennsylvania","31072","1307","35894","2956","44957","2092","10977","1372","25965","1711","37369","4425","9394","1520"
"0500000US42041","Cumberland County, Pennsylvania","38306","3113","47555","3348","60057","4297","9233","2037","31523","1508","49929","3436","11021","1747"
"0500000US42043","Dauphin County, Pennsylvania","39913","2127","45501","3805","55257","4613","10952","1873","34044","3281","46635","2389","10582","1042"
"0500000US42045","Delaware County, Pennsylvania","45242","1696","52180","2464","69354","4823","10741","1170","37341","2425","55412","2896","12717","1264"
"0500000US42049","Erie County, Pennsylvania","30654","902","38289","3297","51396","1497","10697","910","23667","1962","36790","1964","9568","986"
"0500000US42051","Fayette County, Pennsylvania","32555","2994","40458","2731","51023","2355","16124","2033","26593","2027","35937","3469","11924","1698"
"0500000US42055","Franklin County, Pennsylvania","35334","2354","41416","1518","50105","2235","12195","3061","26649","2581","40051","2066","11252","1216"
"0500000US42063","Indiana County, Pennsylvania","25420","3001","33942","5852","49949","7687","7368","4005","19274","1603","34926","6962","8904","3130"
"0500000US42069","Lackawanna County, Pennsylvania","32555","1529","38569","4133","50270","1359","9995","1529","29636","1774","37384","5583","9561","1835"
"0500000US42071","Lancaster County, Pennsylvania","37694","1703","47132","1890","55697","1920","11253","1680","28168","1780","43038","2346","11416","701"
"0500000US42073","Lawrence County, Pennsylvania","30689","1538","40560","2597","51362","4196","9714","2846","24080","2316","33743","4745","9798","1653"
"0500000US42075","Lebanon County, Pennsylvania","33391","2067","46016","1883","55823","2229","11750","2380","26785","1911","36258","1615","10480","1365"
"0500000US42077","Lehigh County, Pennsylvania","41759","1164","50247","1914","60763","4631","12490","4263","34658","2718","50233","5093","11811","993"
"0500000US42079","Luzerne County, Pennsylvania","32928","2056","40577","1492","51480","1363","12809","3290","28166","1721","40021","2255","11230","679"
"0500000US42081","Lycoming County, Pennsylvania","30957","1362","36751","2666","48597","3367","7604","2337","25339","2539","35079","2695","11762","1554"
"0500000US42085","Mercer County, Pennsylvania","30391","2265","40595","2654","49611","3868","8736","3647","22954","2243","35991","2101","8304","1008"
"0500000US42089","Monroe County, Pennsylvania","30481","2317","35117","3831","47986","4281","11506","2232","26629","2290","38729","6179","8698","3110"
"0500000US42091","Montgomery County, Pennsylvania","50311","955","58272","3155","74571","5303","14787","1867","41149","1059","60344","2351","15590","1165"
"0500000US42095","Northampton County, Pennsylvania","39715","1871","50357","1366","58483","4280","10457","1521","30559","1702","49265","3353","10357","877"
"0500000US42097","Northumberland County, Pennsylvania","32132","1316","40154","2022","45755","2953","10995","1831","27435","1628","35541","3632","9712","1451"
"0500000US42101","Philadelphia County, Pennsylvania","44725","2512","50223","1469","61582","1718","12733","2439","40058","1838","52187","1439","11711","596"
"0500000US42107","Schuylkill County, Pennsylvania","36257","1575","43475","2931","50563","1224","11882","4004","29689","1905","40183","2466","9059","1736"
"0500000US42111","Somerset County, Pennsylvania","29206","2970","34987","5112","45816","3501","10864","1455","23779","2389","31585","1000","10719","2193"
"0500000US42125","Washington County, Pennsylvania","36262","1509","45260","3533","56605","1869","11662","1272","28941","2763","41020","1770","11773","1291"
"0500000US42129","Westmoreland County, Pennsylvania","36321","1301","44586","2244","52123","1059","10037","1400","29782","1716","42688","2425","10675","1014"
"0500000US42133","York County, Pennsylvania","40016","1419","47422","2242","55152","2152","12389","2167","31599","889","43540","1934","11229","885"
"0500000US44003","Kent County, Rhode Island","46439","1713","52424","3831","61230","3182","16248","4211","39791","4219","50624","1463","15785","1654"
"0500000US44005","Newport County, Rhode Island","50400","6659","61754","3871","76865","6713","18739","6201","35398","3585","60805","10821","13396","4434"
"0500000US44007","Providence County, Rhode Island","40900","859","46248","1828","60239","2366","14318","2927","34819","2638","51095","2251","14944","1339"
"0500000US44009","Washington County, Rhode Island","41824","4019","56746","5753","70643","6925","10976","1040","31891","2649","51806","2309","14496","4710"
"0500000US45003","Aiken County, South Carolina","38086","4351","51104","4020","56990","7676","13333","5569","26786","4487","41176","1943","8442","2929"
"0500000US45007","Anderson County, South Carolina","35725","2073","46860","2234","51341","998","15372","4823","26861","2018","36835","2074","10284","1616"
"0500000US45013","Beaufort County, South Carolina","36798","3341","40488","5991","54239","6365","10583","935","33792","4074","49066","4540","14042","3271"
"0500000US45015","Berkeley County, South Carolina","38699","4258","41831","4106","54320","5036","11674","3918","33282","5322","44929","4401","11538","1253"
"0500000US45019","Charleston County, South Carolina","45989","1634","50957","1610","60383","2181","12488","4463","40085","1989","52064","2008","10992","1178"
"0500000US45031","Darlington County, South Carolina","33695","6091","38972","9056","51858","5406","14586","4707","23712","9722","43381","15008","12460","7074"
"0500000US45035","Dorchester County, South Carolina","41711","2454","50036","7433","61096","2352","10225","3268","35479","4147","47193","3451","15528","3885"
"0500000US45041","Florence County, South Carolina","34793","3754","44130","7040","50775","3858","9360","4788","30077","2661","38444","4823","13316","2213"
"0500000US45045","Greenville County, South Carolina","37633","1763","47077","1989","58965","4242","11746","1136","30326","1455","42362","1813","11005","985"
"0500000US45047","Greenwood County, South Carolina","31597","989","32809","4093","38362","5457","16551","5542","28430","3591","36119","2241","11179","4169"
"0500000US45051","Horry County, South Carolina","27460","2056","32038","3275","43103","4061","11064","1279","24185","2588","36997","2677","10507","1208"
"0500000US45055","Kershaw County, South Carolina","32451","4819","41220","3055","47550","6242","10453","3807","25636","3832","36502","3629","11226","3055"
"0500000US45057","Lancaster County, South Carolina","32901","4362","43545","10759","54644","8698","10737","3100","24061","3870","39764","5728","7559","4824"
"0500000US45059","Laurens County, South Carolina","28754","2621","35387","5722","46036","4959","15532","7531","24406","2496","31783","9357","11028","3623"
"0500000US45063","Lexington County, South Carolina","38370","2592","45458","3568","52262","3264","13411","2989","33044","2327","41902","1650","11302","1147"
"0500000US45073","Oconee County, South Carolina","33774","3146","37153","6504","50422","7112","11223","2166","30786","5481","38682","5320","12108","3282"
"0500000US45075","Orangeburg County, South Carolina","31873","3133","40420","10952","55673","12014","15819","10962","27351","6512","36673","3651","12078","7467"
"0500000US45077","Pickens County, South Carolina","25805","1886","30953","4510","45758","4203","9067","1738","21666","2043","36272","3406","9740","1607"
"0500000US45079","Richland County, South Carolina","36658","2005","43147","3779","58236","4694","11244","2652","31648","1862","47859","5627","8969","2042"
"0500000US45083","Spartanburg County, South Carolina","32520","2302","40551","1441","50754","2385","12864","2582","26444","1547","36679","2120","10049","2014"
"0500000US45085","Sumter County, South Carolina","34110","2533","37416","6142","47188","6963","14066","5785","28088","6717","36052","2032","5480","2286"
"0500000US45091","York County, South Carolina","39779","2070","48255","5952","64289","7535","11950","2511","32649","2844","45930","2519","10497","1108"
"0500000US46099","Minnehaha County, South Dakota","35947","1079","41447","1446","51067","1612","10809","1286","31069","1230","40085","1122","11867","1636"
"0500000US46103","Pennington County, South Dakota","33520","2015","37471","3001","46391","2760","10273","2846","28392","3964","35640","1899","12784","2490"
"0500000US47001","Anderson County, Tennessee","28929","4427","34580","6998","48486","6721","9867","2960","24907","4296","35661","3313","12146","2173"
"0500000US47009","Blount County, Tennessee","32068","2031","40145","4564","50497","5429","15276","3832","26229","3154","36246","2399","9907","2134"
"0500000US47011","Bradley County, Tennessee","30961","1777","37436","3468","44247","4413","11474","3553","25317","4350","34283","4341","8920","2770"
"0500000US47037","Davidson County, Tennessee","42112","1021","47407","2086","56352","2287","15705","1667","37294","2779","47236","2338","13503","1636"
"0500000US47059","Greene County, Tennessee","30348","2805","39384","5320","47431","4555","12238","5653","24864","3768","31961","3860","10809","2284"
"0500000US47065","Hamilton County, Tennessee","37596","1886","42126","2457","51971","2362","11295","1891","31938","1680","42075","1414","9801","1068"
"0500000US47093","Knox County, Tennessee","34893","1495","40215","1884","51031","1262","11333","1113","30328","1378","40264","1175","10664","796"
"0500000US47113","Madison County, Tennessee","35894","1787","42298","5735","54743","7314","10359","6108","30689","3102","36786","2691","13280","2533"
"0500000US47119","Maury County, Tennessee","34112","2938","42012","5137","47963","5405","12295","3318","27735","2827","34924","3677","9391","2858"
"0500000US47125","Montgomery County, Tennessee","35348","1470","40667","1532","45278","3421","9593","3843","28001","3370","38099","2744","9128","1940"
"0500000US47141","Putnam County, Tennessee","30056","2594","33417","3142","41852","4161","9566","4797","25765","3014","33736","4678","11786","2529"
"0500000US47147","Robertson County, Tennessee","39118","2522","45038","4381","51914","4313","10987","2968","33540","4039","41849","4216","11887","3243"
"0500000US47149","Rutherford County, Tennessee","35448","2146","44243","4736","56351","4500","10742","1124","26876","2295","40402","2869","10153","1309"
"0500000US47155","Sevier County, Tennessee","25132","2821","29444","3142","40871","2800","11072","1589","21750","2437","32838","6225","11331","929"
"0500000US47157","Shelby County, Tennessee","41537","1319","49033","3756","62233","3422","12123","2128","35214","3311","50620","1816","11377","626"
"0500000US47163","Sullivan County, Tennessee","31006","1086","39488","2862","48647","3446","9970","2681","24362","1696","32486","4654","11607","2645"
"0500000US47165","Sumner County, Tennessee","36346","1017","42462","4294","53318","3177","12783","3185","30747","1629","40362","1692","12453","2245"
"0500000US47179","Washington County, Tennessee","27604","2445","35713","2233","50322","5226","8570","3649","21586","1982","33586","6117","9959","1638"
"0500000US47187","Williamson County, Tennessee","50434","2232","66032","9615","91495","7204","10499","3772","40352","3500","60463","4638","11478","940"
"0500000US47189","Wilson County, Tennessee","40155","2997","50108","5119","60122","3881","13087","5921","31571","2505","49652","5816","11469","1261"
"0500000US48005","Angelina County, Texas","32320","4981","41867","4073","46447","8271","10708","13571","20647","5129","38513","4808","8787","1478"
"0500000US48021","Bastrop County, Texas","40227","5565","47779","7786","54671","8666","10998","7446","36530","5838","49408","8349","11259","3508"
"0500000US48027","Bell County, Texas","36200","1777","41502","3149","51068","2612","14137","1710","29771","4426","46266","3771","11120","2671"
"0500000US48029","Bexar County, Texas","39828","2305","45134","3078","59374","3974","11813","1118","35025","2716","50355","1376","11266","917"
"0500000US48037","Bowie County, Texas","36084","3620","43373","8099","53681","6529","7591","9895","31089","2070","41112","8075","15115","3335"
"0500000US48039","Brazoria County, Texas","50871","2415","61857","5618","72138","5609","17265","4685","37684","5059","50444","6269","10366","2269"
"0500000US48041","Brazos County, Texas","26210","1731","29760","3804","57724","8465","10027","2753","22232","3526","44007","5320","7078","1822"
"0500000US48061","Cameron County, Texas","40497","5088","38863","6013","51503","12344","14242","8745","41668","7393","48704","2651","9324","5929"
"0500000US48085","Collin County, Texas","53621","2555","71105","2007","82609","3814","15188","2622","41854","1692","56158","2115","11048","735"
"0500000US48091","Comal County, Texas","42752","4726","57148","8729","67449","9037","17490","11133","36622","8061","51738","4624","10978","2281"
"0500000US48099","Coryell County, Texas","28029","3322","35216","5953","37033","3549","11457","2045","23050","3554","32591","5199","10750","1901"
"0500000US48113","Dallas County, Texas","51280","643","60298","2086","72236","2952","16434","1642","43498","2616","57090","1591","15114","1387"
"0500000US48121","Denton County, Texas","49993","2220","60126","3771","74762","4368","12458","3353","40451","2342","54670","3069","11589","847"
"0500000US48135","Ector County, Texas","46205","7904","66920","5431","71120","3923","23777","11535","31888","4559","41998","6196","9845","3205"
"0500000US48139","Ellis County, Texas","44652","3831","54917","5853","62091","4264","14679","5501","34955","5102","49027","2795","11357","1423"
"0500000US48141","El Paso County, Texas","39077","3730","41455","4603","51882","3439","13191","5109","34552","7769","50613","4729","11640","1751"
"0500000US48157","Fort Bend County, Texas","60878","2593","80269","5968","93804","9610","18102","4974","44272","7575","60895","3015","12495","4648"
"0500000US48167","Galveston County, Texas","50932","1749","61719","3081","77911","4734","16083","5025","38524","3860","54462","4694","10739","1409"
"0500000US48181","Grayson County, Texas","31898","1673","35730","5600","50782","3239","11252","2637","29375","4047","36746","3607","10787","2466"
"0500000US48183","Gregg County, Texas","33825","3349","43068","5659","51852","2501","15348","5210","27334","5306","38619","5310","11531","4954"
"0500000US48187","Guadalupe County, Texas","42014","4989","46293","7442","57595","11690","11682","8778","40406","5367","50186","5414","8864","4238"
"0500000US48201","Harris County, Texas","52298","740","62946","2896","80048","3097","17097","1462","44576","1733","56837","1192","12535","1192"
"0500000US48203","Harrison County, Texas","30333","4988","41825","9823","52189","15402","16325","16483","21174","3476","31817","3506","13606","5484"
"0500000US48209","Hays County, Texas","34980","3758","49253","7467","66940","7388","9409","2554","26057","4889","40775","5053","8440","1712"
"0500000US48213","Henderson County, Texas","32188","3287","40155","5571","53256","12892","11698","4540","26275","5675","40985","5808","11870","2835"
"0500000US48215","Hidalgo County, Texas","30569","3641","31688","4586","51604","15298","15631","10899","26574","5573","53059","9680","13439","4478"
"0500000US48231","Hunt County, Texas","36998","2953","47025","5489","60512","4424","11168","3238","29307","4949","37169","2177","11208","2011"
"0500000US48245","Jefferson County, Texas","41156","1931","51986","4016","64125","4765","12494","4365","32409","4710","41527","4479","10990","1301"
"0500000US48251","Johnson County, Texas","41477","2226","48001","3431","51851","6248","17891","6311","32235","2715","41895","4794","10325","2886"
"0500000US48257","Kaufman County, Texas","38030","4492","49197","7019","60622","4323","15332","4084","32119","4915","42761","6122","12185","3298"
"0500000US48291","Liberty County, Texas","40109","8242","47100","5322","51158","9602","16353","13898","25809","7435","38982","12363","13975","4283"
"0500000US48303","Lubbock County, Texas","34441","3038","41094","3078","55940","6575","6968","1561","26580","2886","42549","3515","8950","2204"
"0500000US48309","McLennan County, Texas","32651","2730","41689","3383","52145","3803","11942","1625","26287","3013","41777","4606","8131","2355"
"0500000US48329","Midland County, Texas","54348","5198","70018","10483","81899","13655","10781","11368","40355","5560","53684","6724","10338","4616"
"0500000US48339","Montgomery County, Texas","48406","2830","61434","2315","75605","5682","16006","4981","35762","2581","51297","2720","10771","1363"
"0500000US48347","Nacogdoches County, Texas","31332","5976","40380","9757","60295","8657","7572","1713","25676","7133","40416","2619","4830","3190"
"0500000US48355","Nueces County, Texas","41551","3137","48401","4265","60280","9366","10545","1690","31127","2553","45143","6376","11110","1862"
"0500000US48361","Orange County, Texas","39634","5551","51926","9007","65810","14650","13674","3268","27099","6853","38350","8005","12572","8443"
"0500000US48367","Parker County, Texas","42886","4614","60123","10228","73152","10828","16724","7532","30641","2162","39571","4508","11478","2220"
"0500000US48375","Potter County, Texas","32187","3523","42072","7017","51296","2273","12026","4158","26415","4281","37158","10143","11833","1754"
"0500000US48381","Randall County, Texas","42621","5146","50683","1764","60623","8904","12146","2339","35959","3061","47610","5419","11751","2270"
"0500000US48397","Rockwall County, Texas","52059","5502","69239","9262","75877","7538","22054","26648","37079","6748","55859","8744","11744","2114"
"0500000US48409","San Patricio County, Texas","39828","6116","49718","13989","69036","15714","6927","4618","33407","8027","44318","12641","11349","3176"
"0500000US48423","Smith County, Texas","37237","2950","45072","7910","57350","8158","14203","5045","32115","2918","41741","5208","12179","4574"
"0500000US48439","Tarrant County, Texas","46613","1258","56568","2190","69047","3593","13272","2090","37571","2001","51722","862","12693","959"
"0500000US48441","Taylor County, Texas","31025","1386","37117","5531","49232","4222","10568","1547","26430","2413","36363","2535","7402","1905"
"0500000US48451","Tom Green County, Texas","37233","3011","45465","3522","50298","5662","11827","5399","30026","7144","39495","4545","7036","1642"
"0500000US48453","Travis County, Texas","52373","2274","65613","2940","80528","3222","17140","2812","45725","1324","55990","1476","15607","862"
"0500000US48469","Victoria County, Texas","37657","7339","46961","9950","61416","4754","11979","4383","28591","6707","47457","9417","10706","3323"
"0500000US48471","Walker County, Texas","31112","5025","33503","7872","47081","5151","8136","3963","29034","4965","37985","3131","4102","2303"
"0500000US48479","Webb County, Texas","42843","13844","57637","18291","60866","985","10118","10369","25667","9469","43406","21210","8588","22199"
"0500000US48485","Wichita County, Texas","31023","1951","40539","3272","51165","1961","10456","2045","23376","4076","35818","2034","7849","2865"
"0500000US48491","Williamson County, Texas","46563","1871","58688","4468","73414","4073","13242","2180","37620","2919","50099","1838","11853","1350"
"0500000US48497","Wise County, Texas","40104","5251","47124","4751","54502","7624","13672","6421","27286","5384","47701","5811","13830","5294"
"0500000US49005","Cache County, Utah","24340","2221","34903","3213","50811","4244","10230","1296","15960","3124","34253","4179","8666","1157"
"0500000US49011","Davis County, Utah","38371","2812","56056","3407","68779","4514","10829","1292","24892","2325","41117","1396","11819","805"
"0500000US49035","Salt Lake County, Utah","40476","581","49847","1768","60785","1344","12420","1135","31470","727","45782","1246","11545","603"
"0500000US49045","Tooele County, Utah","37110","3747","45571","8858","52870","4116","8798","6306","25646","3965","39635","4533","9972","3188"
"0500000US49049","Utah County, Utah","26801","866","42306","1909","63183","3871","10751","748","16061","1458","38356","2533","7322","456"
"0500000US49053","Washington County, Utah","29171","2579","40026","6419","50228","3880","11611","3138","21696","1903","36260","932","8838","1808"
"0500000US49057","Weber County, Utah","33102","1968","45549","2807","55229","2144","12098","1608","25131","1523","37077","2544","11756","1405"
"0500000US50007","Chittenden County, Vermont","37051","1749","43286","3069","60009","5409","10776","1288","31820","2368","51080","4032","11667","2822"
"0500000US51003","Albemarle County, Virginia","41637","1987","42091","2653","60851","7560","12178","6720","40912","5693","56462","2835","13517","2922"
"0500000US51013","Arlington County, Virginia","81477","1396","92296","6685","106488","8058","51719","10404","70152","5444","86723","6948","39007","13147"
"0500000US51015","Augusta County, Virginia","35795","3450","40624","2475","45960","2972","16369","4668","30728","2104","41026","2468","10738","2269"
"0500000US51019","Bedford County, Virginia","35486","2190","41047","3652","51803","6497","11616","3020","31627","3897","41670","3016","7347","2347"
"0500000US51041","Chesterfield County, Virginia","46480","1424","53715","2687","62613","3928","12287","4992","40452","1761","50657","1287","10990","1376"
"0500000US51059","Fairfax County, Virginia","73189","3070","91525","1487","112167","3634","14377","2548","58813","3713","85536","3657","13550","2677"
"0500000US51061","Fauquier County, Virginia","52730","4096","62066","7914","75687","7969","9039","1584","44976","7439","57287","6114","12273","5195"
"0500000US51069","Frederick County, Virginia","45786","4100","50648","3088","56851","3794","15667","6234","38612","5991","50241","3759","13231","5872"
"0500000US51085","Hanover County, Virginia","47786","3546","55345","5900","71087","4048","10693","2595","40988","2415","52618","4542","10688","1672"
"0500000US51087","Henrico County, Virginia","45578","2056","55012","5139","66271","3630","16004","4847","38813","3565","50581","4314","11440","1346"
"0500000US51095","James City County, Virginia","42211","3758","50420","6913","58587","13265","7700","4399","36308","4493","50323","4768","15815","3218"
"0500000US51107","Loudoun County, Virginia","75731","3593","101474","1413","121210","5289","16624","2267","52918","5217","76996","4978","13804","3518"
"0500000US51121","Montgomery County, Virginia","27411","2777","31165","6301","51087","5588","6063","1292","22470","5561","46118","5249","8773","3044"
"0500000US51153","Prince William County, Virginia","61120","2543","80108","4004","92463","5751","11573","2145","46681","3320","65198","4549","11540","1226"
"0500000US51161","Roanoke County, Virginia","41077","1499","47753","3826","58567","6492","12358","3362","35531","2100","43334","3628","11450","2894"
"0500000US51165","Rockingham County, Virginia","32286","2120","39040","2406","48054","7283","9235","4227","27433","5107","36369","3037","9091","3086"
"0500000US51177","Spotsylvania County, Virginia","44663","3788","55700","6871","67570","6599","11602","1368","38118","5599","49665","3411","12578","2557"
"0500000US51179","Stafford County, Virginia","52155","4327","68540","3998","80059","8995","9509","2821","41108","1650","53529","6789","11478","2936"
"0500000US51199","York County, Virginia","44005","3775","54540","11879","81232","15446","9009","3515","33658","7400","45935","10168","10949","4143"
"0500000US51510","Alexandria city, Virginia","82414","4191","95792","4507","100983","3349","33215","18026","75727","3609","86871","4731","23253","5391"
"0500000US51550","Chesapeake city, Virginia","44870","4285","52588","3643","67436","7001","11604","2286","36944","4103","48715","2985","10263","3001"
"0500000US51650","Hampton city, Virginia","40924","1917","48633","4547","55711","7289","13324","10990","31343","3080","40798","4858","11127","923"
"0500000US51680","Lynchburg city, Virginia","19803","1899","21704","3984","52984","5526","7368","1839","15435","7570","32506","5345","5243","1662"
"0500000US51700","Newport News city, Virginia","39327","5387","50277","4114","59334","5869","9277","3488","29810","4588","40716","7405","10700","1824"
"0500000US51710","Norfolk city, Virginia","33090","3082","37469","6040","46299","3270","12507","1697","25691","3101","42451","3867","10540","1607"
"0500000US51740","Portsmouth city, Virginia","39890","6020","42101","7871","50032","3129","10216","6706","32743","3706","41387","1198","9429","2593"
"0500000US51760","Richmond city, Virginia","43460","3531","50720","2435","60473","3286","13040","4991","40449","3017","51801","3677","10346","4319"
"0500000US51770","Roanoke city, Virginia","35853","3031","40636","2580","46677","5693","12163","3907","29714","3808","40455","5062","8506","3292"
"0500000US51800","Suffolk city, Virginia","47535","4045","60843","5009","71133","4837","12359","8371","36385","5248","45749","5352","10619","1917"
"0500000US51810","Virginia Beach city, Virginia","42735","1489","51628","1276","60714","1627","14815","3675","32044","2377","47033","2485","11972","1278"
