GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
0500000US12017,12017,"Citrus County, Florida",98691,221,46414,139,1686,537,6271,1297,16508,1917,10382,1967,3256,1000,5324,1054,2987,810,52277,167,1433,548,5064,1287,21771,1799,11800,1671,4346,1304,5207,1078,2656,717
0500000US12019,12019,"Clay County, Florida",97884,303,47972,303,1167,427,3810,972,15910,1957,9784,1392,4643,982,9462,1283,3196,632,49912,303,804,386,4489,1176,16322,1812,12968,1667,5399,1050,7242,1209,2688,758
0500000US12021,12021,"Collier County, Florida",171799,303,81807,303,1624,852,4489,1289,20244,2154,15789,2027,4728,1172,20212,2095,14721,1599,89992,303,1215,714,3385,1081,29784,2147,19886,2284,7328,1188,17441,2089,10953,1469
0500000US12023,12023,"Columbia County, Florida",40875,3513,20964,2118,1213,734,2863,990,9408,1989,3852,1024,1744,831,1002,544,882,647,19911,1782,768,420,2928,1231,8641,1569,3887,1051,1394,665,1586,629,707,468
0500000US12031,12031,"Duval County, Florida",353997,251,171517,191,3853,951,12553,1773,51584,3438,38196,2800,14665,1776,33766,2590,16900,1845,182480,207,3476,847,14690,1831,58046,3693,37928,2769,18720,1912,31581,2589,18039,1865
0500000US12033,12033,"Escambia County, Florida",145308,82,70949,303,2122,858,5346,1143,21949,2254,16153,1821,6697,1154,11226,1409,7456,1322,74359,82,2272,831,6577,1125,23347,2138,16952,1910,7553,1456,11433,1467,6225,1091
0500000US12035,12035,"Flagler County, Florida",52850,240,25376,212,503,359,1710,741,8709,1403,7295,1406,1611,574,3732,968,1816,523,27474,113,426,376,2321,772,10952,1419,6586,1191,2549,802,3774,967,866,358
0500000US12053,12053,"Hernando County, Florida",107333,456,50050,385,1600,934,5771,1207,17956,1788,12300,1768,4387,1259,5500,1064,2536,750,57283,146,1273,655,6350,1420,24757,1766,13127,1443,3865,1053,5426,1318,2485,704
0500000US12055,12055,"Highlands County, Florida",56622,523,25568,520,1571,830,3424,911,11172,1381,4389,868,711,338,3354,967,947,345,31054,179,607,408,2963,1023,13905,1559,7690,1149,2169,737,2601,911,1119,515
0500000US12057,12057,"Hillsborough County, Florida",480878,897,232877,698,4184,1044,15316,1912,61350,3743,42450,3399,23423,2681,54673,3271,31481,2769,248001,434,5415,1009,17737,1625,73776,3340,46901,3119,26413,2182,52893,3403,24866,2369
0500000US12061,12061,"Indian River County, Florida",81431,303,38153,303,1292,714,3172,920,11431,1686,7946,1491,2573,1007,6669,1380,5070,1032,43278,303,766,431,2617,999,14427,1401,11333,1632,4113,918,7195,1346,2827,670
0500000US12069,12069,"Lake County, Florida",181768,1018,86047,672,1836,729,9132,1657,29494,2545,19255,2153,7513,1435,11894,1789,6923,1364,95721,438,2982,1291,9855,1720,35569,2742,20344,2273,9355,1703,12806,1495,4810,892
0500000US12071,12071,"Lee County, Florida",335222,414,160230,81,3269,1164,12006,1466,48436,3027,34720,2638,12726,1721,31249,2202,17824,1815,174992,394,3986,1170,12116,2028,64463,3239,38339,2773,12782,1664,29989,2502,13317,1586
0500000US12073,12073,"Leon County, Florida",101363,131,49179,131,903,651,2627,794,9713,1402,8131,1169,3954,1227,13106,1574,10745,1120,52184,303,695,392,2051,554,10705,1389,11560,1648,4419,963,13220,1576,9534,1262
0500000US12081,12081,"Manatee County, Florida",184755,196,86695,135,2566,975,5780,1106,25234,2426,18696,2250,6209,1274,18151,1692,10059,1484,98060,98,3078,792,5997,1489,31285,2404,22155,1937,8411,1384,17151,1834,9983,1691
0500000US12083,12083,"Marion County, Florida",189277,162,89463,88,2363,860,11052,1942,38305,3034,16217,1836,5741,1128,10163,1667,5622,991,99814,75,2551,771,9756,1689,41859,2494,20279,2288,9404,1419,9373,1583,6592,1395
0500000US12085,12085,"Martin County, Florida",90252,303,43002,303,594,369,3023,827,11246,1515,8444,1111,5028,1374,9415,1284,5252,918,47250,303,526,374,2103,557,15707,1649,11295,1788,3670,908,8726,1286,5223,1136
0500000US12086,12086,"Miami-Dade County, Florida",287055,880,142691,706,5230,1343,8728,2023,30668,2614,22094,1999,10461,1737,34674,2785,30836,2343,144364,572,5152,1280,7554,1763,35194,3069,26335,2218,13684,1957,33758,2640,22687,2361
0500000US12087,12087,"Monroe County, Florida",44565,640,23621,444,468,381,782,489,6470,1639,4698,1110,2555,921,6129,1712,2519,815,20944,532,22,38,627,455,6968,1454,5300,1278,1561,646,4577,1228,1889,710
0500000US12089,12089,"Nassau County, Florida",42194,303,20777,303,928,607,1736,761,9492,1610,3449,1088,1348,798,1961,742,1863,625,21417,303,891,469,2388,868,7437,1282,5144,1112,2424,705,2093,649,1040,514
0500000US12091,12091,"Okaloosa County, Florida",100078,170,49622,170,750,318,2549,778,11117,1568,12548,1335,4974,995,10870,1337,6814,1236,50456,303,1156,505,2882,871,14741,1696,12523,1734,5064,1161,9661,1436,4429,827
0500000US12095,12095,"Orange County, Florida",375125,2235,185131,2084,2992,908,11579,1734,43131,3083,34719,2606,19420,2166,47473,3022,25817,2345,189994,596,4512,1133,11135,1763,53640,3980,36661,2783,18175,2152,43229,2580,22642,2283
0500000US12097,12097,"Osceola County, Florida",84761,111,41233,303,1480,672,4553,1045,12876,1589,8509,1485,4155,1098,7183,1249,2477,661,43528,111,843,478,3779,778,15003,1585,8447,1296,4932,1033,7235,1283,3289,889
0500000US12099,12099,"Palm Beach County, Florida",630739,943,295589,578,4467,974,18340,2325,74279,4336,59954,3559,20209,2544,74602,3536,43738,2560,335150,516,6967,1430,17369,2275,104826,3929,72183,3385,27936,2606,67971,3110,37898,2905
0500000US12101,12101,"Pasco County, Florida",282127,1522,133394,732,3544,917,13290,1843,51466,3253,30087,2193,8866,1426,18193,2093,7948,1427,148733,1036,3319,814,14993,1870,58002,2941,33560,2690,11890,1714,20263,2105,6706,1201
0500000US12103,12103,"Pinellas County, Florida",561227,366,262455,180,6283,1281,20336,2269,74766,4252,56787,3268,21344,2425,56638,3197,26301,2377,298772,241,8945,2343,22407,2868,94449,4495,65617,3419,26851,2500,53753,4390,26750,2586
0500000US12105,12105,"Polk County, Florida",282118,789,134473,247,4023,942,14580,1842,50177,2372,26411,2033,10476,1618,19886,2105,8920,1340,147645,746,4555,1133,14790,1697,59561,3204,29849,2199,12948,2029,19090,1932,6852,961
0500000US12107,12107,"Putnam County, Florida",38964,681,18487,681,1606,826,3462,897,7077,1153,3141,859,1045,526,1460,546,696,392,20477,303,1095,537,3381,903,9077,1152,3258,868,1056,489,1806,638,804,419
0500000US12109,12109,"St. Johns County, Florida",108210,110,52552,303,1063,656,3066,956,12125,1971,11295,1820,3396,845,13901,1782,7706,1236,55658,110,973,503,2626,865,14977,1918,11422,1479,5393,1035,14265,1682,6002,1098
0500000US12111,12111,"St. Lucie County, Florida",128395,242,61281,191,1859,1060,7143,1419,23244,1938,13031,1719,4246,1044,7500,1281,4258,997,67114,148,1789,684,6615,1444,24602,1668,15677,1744,7425,1405,7666,1361,3340,895
0500000US12113,12113,"Santa Rosa County, Florida",86992,800,43029,303,1811,822,2484,739,12798,1763,9906,1425,4412,1074,7622,1223,3996,971,43963,800,524,291,3441,803,14233,1649,10800,1367,5177,1131,6698,1198,3090,734
0500000US12115,12115,"Sarasota County, Florida",257856,62,120272,303,2739,897,6699,1160,34533,2470,26653,2216,7666,1426,25596,1939,16386,1848,137584,62,2426,863,8774,1485,45833,3055,31426,2305,11368,1621,25062,2502,12695,1587
0500000US12117,12117,"Seminole County, Florida",201206,496,97776,389,1675,775,5914,1293,21162,2465,22815,2422,8654,1620,24834,2385,12722,1635,103430,133,1282,523,4350,1104,30967,2736,23196,1762,11508,1680,22209,2384,9918,1555
0500000US12119,12119,"Sumter County, Florida",44722,1413,23571,361,665,368,3776,1308,7645,1734,6893,1705,1217,541,2146,749,1229,756,21151,1236,437,296,2774,1138,9334,1501,4101,1112,2024,828,1688,1147,793,389
0500000US12127,12127,"Volusia County, Florida",288294,816,137503,183,3738,1123,12331,1980,52490,3182,27319,2466,10304,1929,20203,2367,11118,1638,150791,668,3616,1071,12431,1610,55322,3314,34533,2697,16821,1959,20350,2165,7718,1304
0500000US13013,13013,"Barrow County, Georgia",33780,2349,16073,1238,452,286,3608,1135,5889,1218,2904,920,1499,785,910,533,811,417,17707,1275,1058,654,2626,1036,7071,1286,3641,905,753,488,1506,700,1052,452
0500000US13015,13015,"Bartow County, Georgia",50583,296,24427,296,1391,369,4120,947,7503,920,5040,1051,1398,565,3785,921,1190,516,26156,296,1527,543,4081,902,8968,1217,6512,1283,1253,430,2485,917,1330,468
0500000US13021,13021,"Bibb County, Georgia",49659,445,22925,287,700,332,1693,672,7454,1195,3581,852,1295,602,4947,1055,3255,777,26734,330,742,355,2497,665,7865,1191,5773,918,1655,577,4827,919,3375,792
0500000US13031,13031,"Bulloch County, Georgia",24976,296,11984,296,287,220,865,479,4215,771,2609,612,685,415,2361,589,962,463,12992,296,78,131,734,385,4132,831,2916,785,703,405,2159,682,2270,706
0500000US13045,13045,"Carroll County, Georgia",55509,296,26406,296,1495,481,4300,921,10403,1157,4265,1160,1174,411,3147,807,1622,597,29103,296,1255,591,2736,711,12068,1376,5836,1099,1544,570,3138,787,2526,759
0500000US13051,13051,"Chatham County, Georgia",91512,14,43573,14,1069,413,2089,755,10643,1730,8808,1397,2915,901,10987,1454,7062,1394,47939,296,1100,498,2589,624,13196,1834,8367,1231,5170,1086,10954,1360,6563,1153
0500000US13057,13057,"Cherokee County, Georgia",108291,369,52734,254,1221,624,3249,887,14608,1603,12981,1322,3554,822,13690,1562,3431,865,55557,261,953,444,3208,831,16838,1696,12406,1531,4747,1153,13215,1568,4190,1089
0500000US13059,13059,"Clarke County, Georgia",35586,296,17345,296,445,217,916,551,2469,735,2128,717,1168,429,5390,1105,4829,835,18241,296,496,250,755,375,3022,581,2944,724,1007,376,5197,789,4820,973
0500000US13063,13063,"Clayton County, Georgia",44186,602,21061,609,727,452,2527,959,9559,1255,3776,948,1393,629,1305,578,1774,710,23125,133,1479,791,3309,1096,9816,1372,4085,921,715,482,2240,744,1481,872
0500000US13067,13067,"Cobb County, Georgia",287791,1367,138980,802,1976,759,5689,1162,25046,2307,24407,2466,8808,1786,48385,2946,24669,2417,148811,713,2162,745,7234,1129,33858,2795,28706,2497,9945,1428,46672,2816,20234,1943
0500000US13073,13073,"Columbia County, Georgia",53804,132,25668,97,547,274,1947,619,6750,1149,5544,993,1917,629,6241,963,2722,774,28136,92,597,392,2289,660,8550,1175,5524,956,2094,588,6211,1115,2871,809
0500000US13077,13077,"Coweta County, Georgia",58362,278,28415,142,1151,498,1934,676,9984,1100,4894,1000,2397,698,5088,987,2967,878,29947,164,1083,511,2574,717,11308,1773,6163,1235,1639,554,5022,965,2158,632
0500000US13089,13089,"DeKalb County, Georgia",172162,795,81199,717,1115,516,1556,543,9043,1868,13982,1889,3130,1055,30012,2673,22361,1820,90963,112,1461,663,3166,804,13645,1987,13284,1830,3558,845,31714,2449,24135,1915
0500000US13095,13095,"Dougherty County, Georgia",23384,296,10850,296,218,150,1019,489,3432,686,2288,645,458,265,2690,720,745,358,12534,296,438,313,1187,496,3844,788,2838,781,1331,571,1337,520,1559,594
0500000US13097,13097,"Douglas County, Georgia",48371,188,23486,296,1216,697,3194,861,8269,1022,5237,1075,804,452,3160,946,1606,557,24885,188,811,348,3935,1420,7608,1271,5392,1161,1901,604,3304,905,1934,706
0500000US13113,13113,"Fayette County, Georgia",53087,146,25199,146,402,281,1144,532,6119,993,5118,1012,2031,784,6119,927,4266,1094,27888,296,629,540,994,434,8641,1370,5870,1008,2075,501,7135,1136,2544,700
0500000US13115,13115,"Floyd County, Georgia",49686,296,23185,296,1881,615,2994,764,7046,1205,6226,1204,1270,550,2080,534,1688,499,26501,296,1407,569,3092,836,9271,1231,6336,1195,1567,576,3962,923,866,421
0500000US13117,13117,"Forsyth County, Georgia",85563,296,41755,296,1208,606,1862,792,8234,1697,7425,1381,2962,899,14753,1560,5311,967,43808,296,983,431,2392,774,10491,1473,7630,1138,2907,951,14300,1550,5105,953
0500000US13121,13121,"Fulton County, Georgia",312059,783,154634,741,2077,858,2645,779,13013,3028,20872,2775,6424,1312,70165,3713,39438,3164,157425,195,1468,678,3288,1285,20980,2202,23732,2114,9231,1592,66303,3102,32423,3039
0500000US13127,13127,"Glynn County, Georgia",35627,693,16841,151,381,257,1700,698,4854,989,3700,845,622,338,3744,918,1840,617,18786,672,254,218,2076,644,5845,1232,4156,857,790,378,3818,929,1847,623
0500000US13135,13135,"Gwinnett County, Georgia",271456,722,132879,366,2573,981,6404,1079,31073,2261,25853,2097,11458,1591,38144,2384,17374,1528,138577,392,1918,832,7218,1349,36682,2738,30910,2459,13710,1790,32633,2627,15506,1907
0500000US13139,13139,"Hall County, Georgia",79647,296,38285,296,1464,615,5831,1231,12521,1829,6437,1237,2403,920,6766,1132,2863,799,41362,296,1260,554,5479,1370,13997,1616,8515,1574,3089,786,6102,1039,2920,712
0500000US13151,13151,"Henry County, Georgia",73377,387,35349,340,1080,584,3738,1069,12029,1392,8392,1397,2557,816,5232,900,2321,838,38028,125,845,434,2740,701,14198,1518,8559,1445,2791,839,5436,969,3459,845
0500000US13153,13153,"Houston County, Georgia",57120,296,27444,296,338,316,1579,617,8693,1325,6226,1157,2102,650,5566,1245,2940,757,29676,296,801,515,2803,932,9461,1544,6380,1125,2800,705,4403,1094,3028,793
0500000US13185,13185,"Lowndes County, Georgia",38663,163,19297,76,463,357,1504,523,4951,962,4975,863,2002,661,3300,772,2102,669,19366,108,969,476,1160,387,5767,845,3966,813,1345,553,3408,713,2751,685
0500000US13215,13215,"Muscogee County, Georgia",57708,384,25815,384,1435,635,2227,728,6592,1233,5433,966,1888,714,4848,879,3392,766,31893,296,1059,480,2673,663,10271,1316,7929,1102,2137,679,5132,1163,2692,714
0500000US13217,13217,"Newton County, Georgia",37562,56,17978,56,1092,741,2530,763,7394,1140,3537,669,1053,523,1647,653,725,431,19584,296,826,504,3461,1160,7431,1188,4079,883,928,478,1730,707,1129,507
0500000US13223,13223,"Paulding County, Georgia",63406,296,31121,296,1014,545,4506,1356,15136,1880,5028,1490,1139,521,3480,986,818,469,32285,296,1128,495,3290,897,13558,1701,6465,1429,840,541,5059,1259,1945,792
0500000US13245,13245,"Richmond County, Georgia",57114,110,26350,296,1928,661,2015,690,7253,1232,5774,1085,1601,667,5636,1150,2143,621,30764,110,1614,542,2859,770,10089,1301,7394,1099,1681,658,4899,978,2228,855
0500000US13247,13247,"Rockdale County, Georgia",29018,336,14009,74,469,310,1423,629,4356,872,2840,807,1935,703,2218,639,768,352,15009,311,257,221,1730,623,6151,968,2457,627,1735,658,1875,651,804,350
0500000US13297,13297,"Walton County, Georgia",44002,374,21194,158,866,477,3710,1221,8042,1428,4185,1179,822,447,2248,876,1321,750,22808,218,998,783,2617,1011,9367,1589,4583,1282,1493,592,2295,938,1455,714
0500000US13313,13313,"Whitfield County, Georgia",41539,296,19466,296,2232,812,3518,962,5951,1034,3233,925,1286,746,2129,673,1117,482,22073,296,1909,687,2137,710,7502,1099,5151,962,1896,675,2216,600,1262,501
0500000US15001,15001,"Hawaii County, Hawaii",45906,962,24055,962,172,172,1501,970,6417,1424,4422,1025,2900,999,5923,1375,2720,923,21851,271,27,34,1073,549,5214,877,4240,1005,2242,706,5796,1134,3259,886
0500000US15003,15003,"Honolulu County, Hawaii",132499,260,72747,114,510,371,1746,625,14267,1846,16179,1688,6200,1450,16374,1872,17471,1475,59752,174,918,420,1587,577,11209,1754,13011,1441,4765,1158,16839,1723,11423,1550
0500000US15009,15009,"Maui County, Hawaii",38644,164,20135,103,217,267,679,373,4744,790,4757,730,1520,681,5662,864,2556,654,18509,123,141,162,905,596,3335,772,5242,989,1335,512,5105,1050,2446,769
0500000US16001,16001,"Ada County, Idaho",217242,584,107570,301,1469,680,4704,932,25603,2698,27560,2344,6893,1350,28033,2466,13308,1404,109672,286,1121,545,5343,1288,28632,2160,28322,2353,9343,1467,25402,1942,11509,1474
0500000US16005,16005,"Bannock County, Idaho",42432,220,20677,121,463,263,1366,486,5242,911,6071,988,1728,664,3300,665,2507,676,21755,113,477,316,1696,502,5493,891,6235,996,1656,578,4754,860,1444,426
0500000US16019,16019,"Bonneville County, Idaho",53165,257,25781,257,233,247,1991,802,6860,1158,6216,960,2079,686,5836,1012,2566,833,27384,257,503,370,1448,609,8996,1126,7296,1004,2854,753,5250,1042,1037,345
0500000US16027,16027,"Canyon County, Idaho",86269,121,41304,93,770,379,3457,887,14233,1451,10547,1259,3748,946,6173,1159,2376,529,44965,81,1422,728,4060,968,16693,1611,11605,1276,2811,614,6577,1237,1797,524
0500000US16055,16055,"Kootenai County, Idaho",84691,108,41475,108,836,417,2492,768,12118,1510,12610,1667,4974,1117,5931,1140,2514,589,43216,257,477,321,3576,798,13409,1463,12459,1540,4841,938,6256,1324,2198,621
0500000US16083,16083,"Twin Falls County, Idaho",42519,1866,20126,1206,480,247,2112,559,6427,950,4164,837,2555,782,2942,707,1446,515,22393,869,394,239,1619,457,6596,940,6202,960,2909,738,3710,893,963,443
0500000US17001,17001,"Adams County, Illinois",43118,265,20287,265,587,247,1526,382,9710,917,3263,684,1294,403,2647,767,1260,466,22831,265,1513,468,1260,366,7844,862,5188,929,2056,591,3521,688,1449,498
0500000US17019,17019,"Champaign County, Illinois",83685,265,40698,265,651,324,1913,520,9971,1466,6305,995,3579,883,9088,1177,9191,1021,42987,265,590,284,1525,551,10813,1154,8700,1202,3223,709,10465,1088,7671,1064
0500000US17031,17031,"Cook County, Illinois",1741261,1156,832600,724,23333,2402,44974,3458,190166,6101,153830,5261,49544,3796,216063,6373,154690,5118,908661,851,31066,2793,48575,3517,240767,7459,164568,5837,56355,3995,212659,5407,154671,5267
0500000US17037,17037,"DeKalb County, Illinois",49851,265,24411,265,264,196,936,372,8365,1099,5410,1042,2328,604,4286,658,2822,658,25440,265,212,177,1281,352,6685,1087,6829,1226,2488,811,5318,929,2627,746
0500000US17043,17043,"DuPage County, Illinois",459040,739,219124,421,2995,708,7464,1295,40492,2636,44742,2821,13820,1641,66303,3130,43308,2619,239916,355,3963,1145,7123,1123,56673,4035,51893,3357,18862,1885,63857,3701,37545,2552
0500000US17089,17089,"Kane County, Illinois",209286,378,101411,200,1528,684,3831,784,22697,1905,20111,1703,9296,1672,29201,2198,14747,1503,107875,192,1683,578,5537,991,25177,2053,23158,1898,9807,1353,29274,2284,13239,1555
0500000US17091,17091,"Kankakee County, Illinois",57343,265,27293,265,1385,318,1736,519,10214,1065,6976,1021,2013,692,3179,681,1790,483,30050,265,1318,394,1856,667,11782,1061,6437,992,3297,645,3022,755,2338,590
0500000US17093,17093,"Kendall County, Illinois",46494,340,22942,98,220,186,1865,459,5753,1089,6615,936,1547,508,4774,873,2168,676,23552,299,167,150,1059,536,7556,1157,5186,976,3092,737,4107,778,2385,617
0500000US17097,17097,"Lake County, Illinois",315847,551,152255,371,1946,519,5501,1111,29922,2361,28857,2056,8687,1482,44493,2423,32849,2208,163592,325,1816,622,5731,1128,34954,2537,36054,2348,10141,1252,47341,2648,27555,2170
0500000US17099,17099,"LaSalle County, Illinois",71936,219,34771,139,1308,436,1954,447,16615,1324,7427,998,2709,612,3430,726,1328,452,37165,161,1256,463,4147,818,14801,1568,8560,964,3013,708,3140,712,2248,525
0500000US17111,17111,"McHenry County, Illinois",175360,206,85839,103,934,406,4215,1015,24295,2233,24142,1757,5360,1023,18679,1866,8214,1155,89521,104,1167,417,4300,1055,26722,2080,22374,1821,7675,1212,18776,1694,8507,1224
0500000US17113,17113,"McLean County, Illinois",84792,123,40254,123,729,301,1463,445,11405,1299,7921,1197,2146,694,11540,1574,5050,835,44538,265,602,314,2010,533,12966,1477,8607,1288,2843,825,12916,1231,4594,978
0500000US17115,17115,"Macon County, Illinois",61858,265,29109,265,1056,444,2408,641,10388,1129,6098,1105,2286,642,4845,898,2028,611,32749,265,1115,438,2703,695,13674,1223,7447,1193,2068,645,4463,923,1279,454
0500000US17119,17119,"Madison County, Illinois",159742,947,75947,499,1934,464,4807,1253,25005,2096,17492,1500,6217,1207,13116,1633,7376,1052,83795,449,3072,849,6370,1256,28550,1874,19525,1668,7293,1118,12172,1510,6813,964
0500000US17143,17143,"Peoria County, Illinois",95889,265,45009,265,1245,421,2616,683,13190,1294,10285,1234,3374,646,9010,1120,5289,965,50880,265,1523,409,3179,810,17531,1537,11743,1302,5028,963,8967,1112,2909,601
0500000US17161,17161,"Rock Island County, Illinois",82027,87,38730,265,759,320,3979,843,13191,1372,8593,1266,2897,726,6304,1067,3007,647,43297,87,864,429,3731,825,15925,1373,10377,1340,4060,792,5632,930,2708,666
0500000US17163,17163,"St. Clair County, Illinois",117461,84,55615,84,1311,566,3107,699,17406,1824,12397,1511,6070,1190,9052,1348,6272,1015,61846,265,2392,586,4442,1019,19718,1892,16381,1872,4908,1164,9249,1535,4756,947
0500000US17167,17167,"Sangamon County, Illinois",116246,289,54147,257,1293,613,3305,826,13751,1409,13236,1481,3928,1054,10973,1325,7661,1041,62099,120,1316,516,2820,880,20229,1486,13813,1380,5436,1044,12624,1265,5861,934
0500000US17179,17179,"Tazewell County, Illinois",86780,265,41595,265,1827,571,1917,634,13699,1473,9123,1339,3922,899,8069,924,3038,670,45185,265,1401,473,3433,788,14286,1462,11862,1448,4371,926,7081,1005,2751,790
0500000US17183,17183,"Vermilion County, Illinois",47317,265,22131,265,780,344,2030,660,9936,928,4708,805,1594,488,2469,542,614,278,25186,265,1215,546,2510,668,9710,1071,6015,949,2491,588,2019,609,1226,479
0500000US17197,17197,"Will County, Illinois",306628,498,149694,339,2212,633,8408,1519,44349,3633,34615,2576,11317,1584,32676,2484,16117,1455,156934,189,2725,732,6689,1282,47123,3135,33168,2505,15894,1718,34508,2141,16827,1613
0500000US17201,17201,"Winnebago County, Illinois",157936,218,75826,62,2654,811,6998,1609,25984,2255,16173,1888,6980,1176,11993,1199,5044,839,82110,171,2430,628,6608,1009,28903,1791,18214,1645,6863,1166,12000,1451,7092,1096
0500000US18003,18003,"Allen County, Indiana",184879,246,88412,177,2386,698,6355,1001,28022,2403,18973,1884,7203,1047,17700,1754,7773,1218,96467,90,2919,923,5987,1063,34007,2292,19610,1719,10281,1412,16046,1733,7617,1277
0500000US18005,18005,"Bartholomew County, Indiana",45602,465,21661,266,902,513,1581,656,7624,1036,3746,735,1157,480,3559,718,3092,713,23941,204,1290,852,1172,427,10795,1382,3451,814,2328,576,2841,643,2064,511
0500000US18019,18019,"Clark County, Indiana",64334,140,30605,140,1024,394,3432,983,10735,1553,6063,1092,2818,952,4152,900,2381,813,33729,265,1005,330,3078,771,13233,1406,7741,1279,2702,750,4265,905,1705,592
0500000US18035,18035,"Delaware County, Indiana",65633,265,31066,265,968,288,2701,768,12785,1164,6332,953,1500,584,3904,866,2876,782,34567,265,1388,594,4187,780,11869,1288,7236,1180,1999,612,5492,1013,2396,697
0500000US18039,18039,"Elkhart County, Indiana",103297,564,49712,282,2785,658,6421,1309,18382,1694,8819,1378,2619,739,7358,1243,3328,691,53585,299,2993,850,7269,1314,19745,1615,10516,1170,3673,1066,6492,1185,2897,551
0500000US18043,18043,"Floyd County, Indiana",45745,265,21773,265,836,414,2429,759,7875,917,5083,877,1548,450,2530,656,1472,515,23972,265,744,326,2155,588,8537,1140,5657,1032,1747,623,2985,684,2147,569
0500000US18053,18053,"Grant County, Indiana",40902,265,19021,265,856,416,1917,550,8281,1116,3556,743,1092,472,1666,607,1653,616,21881,265,1379,591,1201,454,10111,1062,3805,840,1258,481,2719,753,1408,460
0500000US18057,18057,"Hamilton County, Indiana",146874,182,70844,117,879,526,3112,882,10481,1501,13742,1918,3872,931,27950,2174,10808,1429,76030,77,523,272,2802,869,15667,1735,13368,1563,5042,941,26612,1539,12016,1359
0500000US18059,18059,"Hancock County, Indiana",41846,245,20069,245,231,193,1047,500,6527,962,5085,939,1374,409,4152,909,1653,621,21777,265,129,138,1360,596,7237,1097,5822,979,1970,621,3259,810,2000,598
0500000US18063,18063,"Hendricks County, Indiana",81179,12,39894,12,366,219,2595,717,11796,1450,9489,1360,3804,884,8583,1176,3261,750,41285,265,365,202,2353,750,14503,1330,8166,1211,3010,773,8840,1118,4048,693
0500000US18067,18067,"Howard County, Indiana",51690,265,24245,265,1285,529,3560,857,7607,1094,5490,1010,1340,490,3207,770,1756,519,27445,265,1278,619,3096,911,10079,1162,6751,976,1752,579,2875,749,1614,553
0500000US18081,18081,"Johnson County, Indiana",84087,481,39931,353,1374,427,3633,886,13853,1312,8332,1245,2404,649,6591,964,3744,891,44156,214,707,350,2893,735,15798,1565,9648,1208,3073,777,7952,1076,4085,820
0500000US18085,18085,"Kosciusko County, Indiana",46716,265,22824,265,990,327,2940,890,9129,1034,3879,670,1096,398,2832,694,1958,567,23892,265,1118,418,3073,728,9942,1235,3959,843,1427,525,2843,720,1530,399
0500000US18089,18089,"Lake County, Indiana",200667,379,95980,254,2181,651,7975,1145,38265,2066,20597,1746,6067,1226,14438,1624,6457,1140,104687,246,2941,683,9559,1437,41836,2124,19969,1707,9974,1200,14535,1514,5873,1140
0500000US18091,18091,"LaPorte County, Indiana",65044,78,32161,78,951,343,3608,825,12905,1289,7629,1022,1636,539,3723,754,1709,494,32883,265,920,439,3768,819,12555,1619,7749,1232,1885,575,3200,737,2806,906
0500000US18095,18095,"Madison County, Indiana",80950,265,39156,265,1328,443,4011,886,18057,1487,7289,1160,2291,578,4152,770,2028,560,41794,265,1297,478,3363,731,18466,1233,9005,1131,2993,780,3461,710,3209,697
0500000US18097,18097,"Marion County, Indiana",392825,423,186677,91,4821,843,18460,2223,52705,3074,35694,3011,12440,2022,39728,2752,22829,1778,206148,394,5538,1344,20054,2092,65178,3079,39990,2941,13126,1564,39828,2573,22434,2057
0500000US18105,18105,"Monroe County, Indiana",65034,265,31431,265,367,344,2111,667,9864,1315,5177,1017,1750,639,5969,905,6193,1224,33603,265,645,404,2162,636,10702,1267,7404,1238,854,376,6629,1008,5207,998
0500000US18109,18109,"Morgan County, Indiana",46460,336,22890,351,1267,544,2689,828,10334,1351,4043,954,1963,768,1687,526,907,434,23570,164,936,485,3156,740,10231,1174,4662,831,1810,576,1666,549,1109,521
0500000US18127,18127,"Porter County, Indiana",96067,218,46447,122,1049,552,2142,743,18048,1530,9366,1239,2839,607,8243,1259,4760,1088,49620,97,826,344,3166,778,18690,1608,10282,1401,4128,763,8398,1088,4130,970
0500000US18141,18141,"St. Joseph County, Indiana",137850,395,65021,355,1616,662,6357,1149,21731,1566,11006,1453,3990,839,12163,1342,8158,1130,72829,147,1739,707,6974,1149,25801,1895,14239,1445,4679,1065,12334,1439,7063,1030
0500000US18157,18157,"Tippecanoe County, Indiana",76717,265,37036,265,442,254,3278,1282,11063,1402,7421,1274,2566,627,5932,1072,6334,1053,39681,265,727,306,2943,875,12321,1338,8495,1367,2503,720,7352,1118,5340,906
0500000US18163,18163,"Vanderburgh County, Indiana",103699,90,48323,90,1560,550,4047,893,15283,1439,11235,1562,3322,750,7797,1137,5079,988,55376,265,1800,741,4755,974,20657,1593,11849,1477,4410,948,7928,1199,3977,960
