SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED4YR,GRADS4YR,COHORT4YR,GRADRATE4YR,SUPPRESSED5YR,GRADS5YR,COHORT5YR,GRADRATE5YR
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,SXF,N,23,25,92.0,N,31,33,93.9
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,MIG,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,LUP,N,40,42,95.2,N,35,38,92.1
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,LUN,N,15,16,93.8,N,24,24,100.0
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,LEP,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,LEN,N,55,58,94.8,N,59,62,95.2
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,HOM,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ETW,N,49,52,94.2,N,52,55,94.5
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ETP,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ETO,Y,,2,,Y,,4,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ETI,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ETH,Y,,4,,Y,,2,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ETB,,,0,,Y,,1,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ETA,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,ACO,N,49,50,98.0,N,53,56,94.6
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,CSG,N,12,14,85.7,N,12,12,100.0
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ACO,N,49,50,98.0,N,53,56,94.6
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ACD,Y,,8,,Y,,6,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,TST,N,55,58,94.8,N,59,62,95.2
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,SXM,N,32,33,97.0,N,28,29,96.6
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,SXF,N,23,25,92.0,N,31,33,93.9
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,MIG,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,LUP,N,40,42,95.2,N,35,38,92.1
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,LUN,N,15,16,93.8,N,24,24,100.0
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,LEP,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,LEN,N,55,58,94.8,N,59,62,95.2
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,HOM,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ETW,N,49,52,94.2,N,52,55,94.5
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ETP,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ETO,Y,,2,,Y,,4,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ETI,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ETH,Y,,4,,Y,,2,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ELM,Y,,1,,Y,,1,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ETA,,,0,,,,0,
20172018,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,NKCES,905,ETB,,,0,,Y,,1,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ACD,Y,,3,,,,0,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ACO,N,60,60,100.0,N,64,65,98.5
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,TST,N,62,63,98.4,N,64,65,98.5
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,SXM,N,25,26,96.2,N,27,27,100.0
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,SXF,N,37,37,100.0,N,37,38,97.4
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,MIG,,,0,,,,0,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,LUP,N,38,39,97.4,N,31,32,96.9
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,LUN,N,24,24,100.0,N,33,33,100.0
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,LEP,,,0,,Y,,1,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,LEN,N,62,63,98.4,N,63,64,98.4
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,HOM,Y,,1,,,,0,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ETW,N,54,55,98.2,N,58,58,100.0
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ETP,,,0,,,,0,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ETO,Y,,4,,Y,,2,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ETI,,,0,,,,0,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ETH,Y,,2,,Y,,2,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ETB,Y,,1,,Y,,3,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ETA,Y,,1,,,,0,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,ELM,,,0,,Y,,1,
20172018,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,CSG,N,9,10,90.0,Y,,7,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ACD,Y,,3,,,,0,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,TST,N,62,63,98.4,N,64,65,98.5
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,SXF,N,37,37,100.0,N,37,38,97.4
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,MIG,,,0,,,,0,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,LUP,N,38,39,97.4,N,31,32,96.9
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,LUN,N,24,24,100.0,N,33,33,100.0
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,LEP,,,0,,Y,,1,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,LEN,N,62,63,98.4,N,63,64,98.4
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,HOM,Y,,1,,,,0,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ETW,N,54,55,98.2,N,58,58,100.0
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ETP,,,0,,,,0,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ETO,Y,,4,,Y,,2,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ETI,,,0,,,,0,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ETH,Y,,2,,Y,,2,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ETB,Y,,1,,Y,,3,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ETA,Y,,1,,,,0,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ELM,,,0,,Y,,1,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,CSG,N,9,10,90.0,Y,,7,
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,ACO,N,60,60,100.0,N,64,65,98.5
20172018,072,LYON,361,Lyon County,,---District Total---,361,,,WKEC,908,SXM,N,25,26,96.2,N,27,27,100.0
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ACD,N,24,28,85.7,N,27,34,79.4
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ACO,N,402,429,93.7,N,401,426,94.1
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,CSG,N,81,94,86.2,N,93,104,89.4
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ELM,N,7,10,70.0,Y,,7,
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ETA,Y,,7,,Y,,5,
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ETB,N,27,31,87.1,N,33,39,84.6
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ETH,N,23,27,85.2,N,16,16,100.0
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ETI,,,0,,Y,,1,
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ETO,N,10,10,100.0,N,22,23,95.7
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ETP,,,0,,,,0,
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,ETW,N,359,382,94.0,N,351,376,93.4
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,HOM,Y,,2,,Y,,1,
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,LEN,N,420,448,93.8,N,424,456,93.0
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,LEP,Y,,9,,Y,,4,
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,LUN,N,248,256,96.9,N,224,235,95.3
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,LUP,N,178,201,88.6,N,204,225,90.7
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,MIG,Y,,5,,Y,,4,
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,SXF,N,212,226,93.8,N,204,219,93.2
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,SXM,N,214,231,92.6,N,224,241,92.9
20172018,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,TST,N,426,457,93.2,N,428,460,93.0
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ETO,Y,,9,,Y,,8,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,TST,N,293,310,94.5,N,311,320,97.2
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ETH,Y,,8,,Y,,8,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ETB,Y,,1,,Y,,6,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ETA,Y,,3,,Y,,2,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ELM,,,0,,Y,,3,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,CSG,N,36,42,85.7,N,38,41,92.7
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ACO,N,273,285,95.8,N,293,301,97.3
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ACD,N,20,25,80.0,N,18,19,94.7
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ETP,,,0,,,,0,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ETW,N,272,288,94.4,N,289,296,97.6
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,HOM,,,0,,Y,,2,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,LEN,N,293,310,94.5,N,310,319,97.2
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,LEP,,,0,,Y,,1,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,LUN,N,147,151,97.4,N,147,148,99.3
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,LUP,N,146,159,91.8,N,164,172,95.3
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,MIG,,,0,,Y,,1,
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,SXF,N,139,149,93.3,N,155,160,96.9
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,SXM,N,154,161,95.7,N,156,160,97.5
20172018,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,ETI,Y,,1,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ETO,Y,,1,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ETI,,,0,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ETH,Y,,2,,Y,,3,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ETB,Y,,1,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ETA,Y,,4,,Y,,2,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ELM,,,0,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,CSG,Y,,5,,Y,,7,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ACO,N,52,53,98.1,N,46,46,100.0
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ACD,Y,,1,,Y,,5,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ETP,,,0,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,TST,N,53,54,98.1,N,50,51,98.0
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,SXM,N,28,28,100.0,N,20,20,100.0
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,SXF,N,25,26,96.2,N,30,31,96.8
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,MIG,,,0,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,LUP,Y,,6,,Y,,7,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,LUN,N,47,48,97.9,N,43,44,97.7
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,LEP,,,0,,,,0,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,LEN,N,53,54,98.1,N,50,51,98.0
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,HOM,,,0,,Y,,1,
20172018,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,SESC,907,ETW,N,45,46,97.8,N,45,46,97.8
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ACD,N,45,54,83.3,N,49,58,84.5
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,TST,N,772,823,93.8,N,789,832,94.8
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,CSG,N,122,141,86.5,N,137,153,89.5
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ELM,N,7,10,70.0,N,10,10,100.0
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ETA,N,14,14,100.0,Y,,9,
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ETB,N,29,33,87.9,N,38,45,84.4
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ETH,N,33,37,89.2,N,27,28,96.4
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ETI,Y,,1,,Y,,1,
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ETO,N,19,20,95.0,N,29,31,93.5
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,SXM,N,396,422,93.8,N,400,422,94.8
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,SXF,N,376,401,93.8,N,389,410,94.9
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,MIG,Y,,5,,Y,,6,
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,LUP,N,330,368,89.7,N,375,405,92.6
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,LUN,N,442,455,97.1,N,414,427,97.0
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,LEP,Y,,9,,Y,,5,
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,LEN,N,766,814,94.1,N,784,827,94.8
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,HOM,Y,,2,,Y,,4,
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ETW,N,676,718,94.2,N,685,718,95.4
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ETP,,,0,,,,0,
20172018,073,MADISON,365,Madison County,,---District Total---,365,,,SESC,907,ACO,N,727,769,94.5,N,740,774,95.6
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ETO,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ETP,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ETW,N,149,158,94.3,N,141,147,95.9
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,HOM,Y,,3,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,LEN,N,150,159,94.3,N,142,148,95.9
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,LEP,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,LUN,N,51,52,98.1,N,37,37,100.0
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,LUP,N,99,107,92.5,N,105,111,94.6
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,MIG,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,SXF,N,65,69,94.2,N,75,78,96.2
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,SXM,N,85,90,94.4,N,67,70,95.7
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,TST,N,150,159,94.3,N,142,148,95.9
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ACD,N,20,22,90.9,N,25,26,96.2
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ACO,N,130,137,94.9,N,117,122,95.9
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,CSG,N,21,23,91.3,N,26,27,96.3
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ELM,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ETA,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ETB,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ETH,Y,,1,,Y,,1,
20172018,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,ETI,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ETO,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,TST,N,150,159,94.3,N,142,148,95.9
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ETH,Y,,1,,Y,,1,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ETB,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ETA,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ELM,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,CSG,N,21,23,91.3,N,26,27,96.3
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ACO,N,130,137,94.9,N,117,122,95.9
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ACD,N,20,22,90.9,N,25,26,96.2
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ETP,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ETW,N,149,158,94.3,N,141,147,95.9
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,HOM,Y,,3,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,LEN,N,150,159,94.3,N,142,148,95.9
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,LEP,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,LUN,N,51,52,98.1,N,37,37,100.0
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,LUP,N,99,107,92.5,N,105,111,94.6
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,MIG,,,0,,,,0,
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,SXF,N,65,69,94.2,N,75,78,96.2
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,SXM,N,85,90,94.4,N,67,70,95.7
20172018,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,KVEC,904,ETI,,,0,,,,0,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ETO,,,0,,,,0,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ETI,,,0,,,,0,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ETH,Y,,4,,Y,,8,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ETB,N,15,16,93.8,N,15,16,93.8
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ETA,Y,,1,,Y,,2,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ELM,Y,,1,,Y,,2,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,CSG,N,30,34,88.2,N,35,43,81.4
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ACO,N,179,182,98.4,N,202,207,97.6
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ACD,N,12,14,85.7,N,14,19,73.7
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,ETP,,,0,,,,0,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,TST,N,191,196,97.4,N,216,226,95.6
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,SXM,N,107,110,97.3,N,107,117,91.5
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,SXF,N,84,86,97.7,N,109,109,100.0
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,MIG,Y,,1,,Y,,3,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,LUP,N,96,100,96.0,N,113,122,92.6
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,LUN,N,95,96,99.0,N,103,104,99.0
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,LEP,Y,,1,,Y,,2,
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,LEN,N,190,195,97.4,N,216,224,96.4
20172018,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,HOM,Y,,1,,Y,,1,
