GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US41071,41071,"Yamhill County, Oregon",78841,687,15660,197,15297,314,363,314,48078,557,44416,1373,3662,1291,15103,228,15103,228,0,197
0500000US42001,42001,"Adams County, Pennsylvania",90184,689,16850,92,16543,236,307,218,55447,490,51763,1049,3684,909,17887,448,17782,464,105,130
0500000US42003,42003,"Allegheny County, Pennsylvania",962699,1430,160508,413,158438,1135,2070,1027,616698,881,583499,3214,33199,3088,185493,936,185140,979,353,231
0500000US42005,42005,"Armstrong County, Pennsylvania",64652,382,12399,168,11764,422,635,422,38843,334,35663,875,3180,817,13410,166,13410,166,0,168
0500000US42007,42007,"Beaver County, Pennsylvania",150258,916,27288,23,27002,212,286,212,91766,235,86766,947,5000,876,31204,836,31204,836,0,168
0500000US42011,42011,"Berks County, Pennsylvania",300880,1058,54707,260,52063,1204,2644,1135,187614,458,175999,1945,11615,1890,58559,1023,58349,1065,210,283
0500000US42013,42013,"Blair County, Pennsylvania",117661,489,23511,168,22468,601,1043,601,70914,195,66663,1268,4251,1223,23236,439,23132,438,104,120
0500000US42017,42017,"Bucks County, Pennsylvania",526954,1295,102646,297,100303,1165,2343,1125,326933,904,309223,2934,17710,2889,97375,897,97242,900,133,118
0500000US42019,42019,"Butler County, Pennsylvania",175872,806,35082,255,34890,304,192,170,109815,665,104762,1134,5053,1095,30975,494,30975,494,0,168
0500000US42021,42021,"Cambria County, Pennsylvania",124512,1053,23002,38,22199,642,803,641,74761,839,69321,1279,5440,987,26749,578,26749,578,0,168
0500000US42025,42025,"Carbon County, Pennsylvania",58407,495,10813,172,10540,354,273,327,35531,351,32991,952,2540,881,12063,297,12063,297,0,168
0500000US42027,42027,"Centre County, Pennsylvania",135055,1116,20710,332,19399,761,1311,706,95375,647,88635,1828,6740,1641,18970,563,18970,563,0,168
0500000US42029,42029,"Chester County, Pennsylvania",409866,922,87518,127,85234,901,2284,892,254566,621,242915,2095,11651,2021,67782,736,67704,745,78,92
0500000US42033,42033,"Clearfield County, Pennsylvania",73158,627,14215,168,13560,641,655,641,44274,437,41076,750,3198,749,14669,512,14646,512,23,38
0500000US42037,42037,"Columbia County, Pennsylvania",61376,586,10670,82,10654,84,16,25,39689,392,37747,742,1942,646,11017,433,11017,433,0,168
0500000US42039,42039,"Crawford County, Pennsylvania",81183,577,16730,135,14978,631,1752,615,48787,545,42548,1085,6239,1064,15666,165,15556,193,110,109
0500000US42041,42041,"Cumberland County, Pennsylvania",209838,946,40229,121,37127,1479,3102,1485,130237,782,121571,1916,8666,1818,39372,503,39341,504,31,51
0500000US42043,42043,"Dauphin County, Pennsylvania",182208,716,32742,44,31824,541,918,557,115291,456,109249,1249,6042,1174,34175,527,34136,531,39,65
0500000US42045,42045,"Delaware County, Pennsylvania",379360,952,72091,262,71651,413,440,315,237271,845,224494,2155,12777,1976,69998,573,69976,575,22,37
