GEO.id,GEO.id2,GEO.display-label,VD01
Id,Id2,Geography,Median household income in 1999
0500000US16013,16013,"Blaine County, Idaho",50496
0500000US16015,16015,"Boise County, Idaho",38651
0500000US16017,16017,"Bonner County, Idaho",32803
0500000US16019,16019,"Bonneville County, Idaho",41805
0500000US16021,16021,"Boundary County, Idaho",31250
0500000US16023,16023,"Butte County, Idaho",30473
0500000US16025,16025,"Camas County, Idaho",34167
0500000US16027,16027,"Canyon County, Idaho",35884
0500000US16029,16029,"Caribou County, Idaho",37609
0500000US16031,16031,"Cassia County, Idaho",33322
0500000US16033,16033,"Clark County, Idaho",31576
0500000US16035,16035,"Clearwater County, Idaho",32071
0500000US16037,16037,"Custer County, Idaho",32174
0500000US16039,16039,"Elmore County, Idaho",35256
0500000US16041,16041,"Franklin County, Idaho",36061
0500000US16043,16043,"Fremont County, Idaho",33424
0500000US16045,16045,"Gem County, Idaho",34460
0500000US16047,16047,"Gooding County, Idaho",31888
0500000US16049,16049,"Idaho County, Idaho",29515
0500000US16051,16051,"Jefferson County, Idaho",37737
0500000US16053,16053,"Jerome County, Idaho",34696
0500000US16055,16055,"Kootenai County, Idaho",37754
0500000US16057,16057,"Latah County, Idaho",32524
0500000US16059,16059,"Lemhi County, Idaho",30185
0500000US16061,16061,"Lewis County, Idaho",31413
0500000US16063,16063,"Lincoln County, Idaho",32484
0500000US16065,16065,"Madison County, Idaho",32607
0500000US16067,16067,"Minidoka County, Idaho",32021
0500000US16069,16069,"Nez Perce County, Idaho",36282
0500000US16071,16071,"Oneida County, Idaho",34309
0500000US16073,16073,"Owyhee County, Idaho",28339
0500000US16075,16075,"Payette County, Idaho",33046
0500000US16077,16077,"Power County, Idaho",32226
0500000US16079,16079,"Shoshone County, Idaho",28535
0500000US16081,16081,"Teton County, Idaho",41968
0500000US16083,16083,"Twin Falls County, Idaho",34506
0500000US16085,16085,"Valley County, Idaho",36927
0500000US16087,16087,"Washington County, Idaho",30625
0500000US17001,17001,"Adams County, Illinois",34784
0500000US17003,17003,"Alexander County, Illinois",26042
0500000US17005,17005,"Bond County, Illinois",37680
0500000US17007,17007,"Boone County, Illinois",52397
0500000US17009,17009,"Brown County, Illinois",35445
0500000US17011,17011,"Bureau County, Illinois",40233
0500000US17013,17013,"Calhoun County, Illinois",34375
0500000US17015,17015,"Carroll County, Illinois",37148
0500000US17017,17017,"Cass County, Illinois",35243
0500000US17019,17019,"Champaign County, Illinois",37780
0500000US17021,17021,"Christian County, Illinois",36561
0500000US17023,17023,"Clark County, Illinois",35967
0500000US17025,17025,"Clay County, Illinois",30599
0500000US17027,17027,"Clinton County, Illinois",44618
0500000US17029,17029,"Coles County, Illinois",32286
0500000US17031,17031,"Cook County, Illinois",45922
0500000US17033,17033,"Crawford County, Illinois",32531
0500000US17035,17035,"Cumberland County, Illinois",36149
0500000US17037,17037,"DeKalb County, Illinois",45828
0500000US17039,17039,"De Witt County, Illinois",41256
0500000US17041,17041,"Douglas County, Illinois",39439
0500000US17043,17043,"DuPage County, Illinois",67887
0500000US17045,17045,"Edgar County, Illinois",35203
0500000US17047,17047,"Edwards County, Illinois",31816
0500000US17049,17049,"Effingham County, Illinois",39379
0500000US17051,17051,"Fayette County, Illinois",31873
0500000US17053,17053,"Ford County, Illinois",38073
0500000US17055,17055,"Franklin County, Illinois",28411
0500000US17057,17057,"Fulton County, Illinois",33952
0500000US17059,17059,"Gallatin County, Illinois",26118
0500000US17061,17061,"Greene County, Illinois",31754
0500000US17063,17063,"Grundy County, Illinois",51719
0500000US17065,17065,"Hamilton County, Illinois",30496
0500000US17067,17067,"Hancock County, Illinois",36654
0500000US17069,17069,"Hardin County, Illinois",27693
0500000US17071,17071,"Henderson County, Illinois",36405
0500000US17073,17073,"Henry County, Illinois",39854
0500000US17075,17075,"Iroquois County, Illinois",38071
0500000US17077,17077,"Jackson County, Illinois",24946
0500000US17079,17079,"Jasper County, Illinois",34721
0500000US17081,17081,"Jefferson County, Illinois",33555
0500000US17083,17083,"Jersey County, Illinois",42065
0500000US17085,17085,"Jo Daviess County, Illinois",40411
0500000US17087,17087,"Johnson County, Illinois",33326
0500000US17089,17089,"Kane County, Illinois",59351
0500000US17091,17091,"Kankakee County, Illinois",41532
0500000US17093,17093,"Kendall County, Illinois",64625
0500000US17095,17095,"Knox County, Illinois",35407
0500000US17097,17097,"Lake County, Illinois",66973
0500000US17099,17099,"La Salle County, Illinois",40308
0500000US17101,17101,"Lawrence County, Illinois",30361
0500000US17103,17103,"Lee County, Illinois",40967
0500000US17105,17105,"Livingston County, Illinois",41342
0500000US17107,17107,"Logan County, Illinois",39389
0500000US17109,17109,"McDonough County, Illinois",32141
0500000US17111,17111,"McHenry County, Illinois",64826
0500000US17113,17113,"McLean County, Illinois",47021
0500000US17115,17115,"Macon County, Illinois",37859
0500000US17117,17117,"Macoupin County, Illinois",36190
0500000US17119,17119,"Madison County, Illinois",41541
0500000US17121,17121,"Marion County, Illinois",35227
0500000US17123,17123,"Marshall County, Illinois",41576
0500000US17125,17125,"Mason County, Illinois",35985
0500000US17127,17127,"Massac County, Illinois",31498
0500000US17129,17129,"Menard County, Illinois",46596
0500000US17131,17131,"Mercer County, Illinois",40893
0500000US17133,17133,"Monroe County, Illinois",55320
0500000US17135,17135,"Montgomery County, Illinois",33123
0500000US17137,17137,"Morgan County, Illinois",36933
0500000US17139,17139,"Moultrie County, Illinois",40084
0500000US17141,17141,"Ogle County, Illinois",45448
0500000US17143,17143,"Peoria County, Illinois",39978
0500000US17145,17145,"Perry County, Illinois",33281
0500000US17147,17147,"Piatt County, Illinois",45752
0500000US17149,17149,"Pike County, Illinois",31127
0500000US17151,17151,"Pope County, Illinois",30048
0500000US17153,17153,"Pulaski County, Illinois",25361
0500000US17155,17155,"Putnam County, Illinois",45492
0500000US17157,17157,"Randolph County, Illinois",37013
0500000US17159,17159,"Richland County, Illinois",31185
0500000US17161,17161,"Rock Island County, Illinois",38608
0500000US17163,17163,"St. Clair County, Illinois",39148
0500000US17165,17165,"Saline County, Illinois",28768
0500000US17167,17167,"Sangamon County, Illinois",42957
0500000US17169,17169,"Schuyler County, Illinois",35233
0500000US17171,17171,"Scott County, Illinois",36566
0500000US17173,17173,"Shelby County, Illinois",37313
0500000US17175,17175,"Stark County, Illinois",35826
0500000US17177,17177,"Stephenson County, Illinois",40366
0500000US17179,17179,"Tazewell County, Illinois",45250
0500000US17181,17181,"Union County, Illinois",30994
0500000US17183,17183,"Vermilion County, Illinois",34071
0500000US17185,17185,"Wabash County, Illinois",34473
0500000US17187,17187,"Warren County, Illinois",36224
0500000US17189,17189,"Washington County, Illinois",40932
0500000US17191,17191,"Wayne County, Illinois",30481
0500000US17193,17193,"White County, Illinois",29601
0500000US17195,17195,"Whiteside County, Illinois",40354
0500000US17197,17197,"Will County, Illinois",62238
0500000US17199,17199,"Williamson County, Illinois",31991
0500000US17201,17201,"Winnebago County, Illinois",43886
0500000US17203,17203,"Woodford County, Illinois",51394
0500000US18001,18001,"Adams County, Indiana",40625
0500000US18003,18003,"Allen County, Indiana",42671
0500000US18005,18005,"Bartholomew County, Indiana",44184
0500000US18007,18007,"Benton County, Indiana",39813
0500000US18009,18009,"Blackford County, Indiana",34760
0500000US18011,18011,"Boone County, Indiana",49632
0500000US18013,18013,"Brown County, Indiana",43708
0500000US18015,18015,"Carroll County, Indiana",42677
0500000US18017,18017,"Cass County, Indiana",39193
0500000US18019,18019,"Clark County, Indiana",40111
0500000US18021,18021,"Clay County, Indiana",36865
0500000US18023,18023,"Clinton County, Indiana",40759
0500000US18025,18025,"Crawford County, Indiana",32646
0500000US18027,18027,"Daviess County, Indiana",34064
0500000US18029,18029,"Dearborn County, Indiana",48899
0500000US18031,18031,"Decatur County, Indiana",40401
0500000US18033,18033,"DeKalb County, Indiana",44909
0500000US18035,18035,"Delaware County, Indiana",34659
0500000US18037,18037,"Dubois County, Indiana",44169
0500000US18039,18039,"Elkhart County, Indiana",44478
0500000US18041,18041,"Fayette County, Indiana",38840
0500000US18043,18043,"Floyd County, Indiana",44022
0500000US18045,18045,"Fountain County, Indiana",38119
0500000US18047,18047,"Franklin County, Indiana",43530
0500000US18049,18049,"Fulton County, Indiana",38290
0500000US18051,18051,"Gibson County, Indiana",37515
0500000US18053,18053,"Grant County, Indiana",36162
0500000US18055,18055,"Greene County, Indiana",33998
0500000US18057,18057,"Hamilton County, Indiana",71026
0500000US18059,18059,"Hancock County, Indiana",56416
0500000US18061,18061,"Harrison County, Indiana",43423
0500000US18063,18063,"Hendricks County, Indiana",55208
0500000US18065,18065,"Henry County, Indiana",38150
0500000US18067,18067,"Howard County, Indiana",43487
0500000US18069,18069,"Huntington County, Indiana",41620
0500000US18071,18071,"Jackson County, Indiana",39401
0500000US18073,18073,"Jasper County, Indiana",43369
0500000US18075,18075,"Jay County, Indiana",35700
0500000US18077,18077,"Jefferson County, Indiana",38189
0500000US18079,18079,"Jennings County, Indiana",39402
0500000US18081,18081,"Johnson County, Indiana",52693
0500000US18083,18083,"Knox County, Indiana",31362
0500000US18085,18085,"Kosciusko County, Indiana",43939
0500000US18087,18087,"LaGrange County, Indiana",42848
0500000US18089,18089,"Lake County, Indiana",41829
0500000US18091,18091,"LaPorte County, Indiana",41430
0500000US18093,18093,"Lawrence County, Indiana",36280
0500000US18095,18095,"Madison County, Indiana",38925
0500000US18097,18097,"Marion County, Indiana",40421
0500000US18099,18099,"Marshall County, Indiana",42581
0500000US18101,18101,"Martin County, Indiana",36411
0500000US18103,18103,"Miami County, Indiana",39184
0500000US18105,18105,"Monroe County, Indiana",33311
0500000US18107,18107,"Montgomery County, Indiana",41297
0500000US18109,18109,"Morgan County, Indiana",47739
0500000US18111,18111,"Newton County, Indiana",40944
0500000US18113,18113,"Noble County, Indiana",42700
0500000US18115,18115,"Ohio County, Indiana",41348
0500000US18117,18117,"Orange County, Indiana",31564
0500000US18119,18119,"Owen County, Indiana",36529
0500000US18121,18121,"Parke County, Indiana",35724
0500000US18123,18123,"Perry County, Indiana",36246
0500000US18125,18125,"Pike County, Indiana",34759
0500000US18127,18127,"Porter County, Indiana",53100
0500000US18129,18129,"Posey County, Indiana",44209
0500000US18131,18131,"Pulaski County, Indiana",35422
0500000US18133,18133,"Putnam County, Indiana",38882
0500000US18135,18135,"Randolph County, Indiana",34544
0500000US18137,18137,"Ripley County, Indiana",41426
0500000US18139,18139,"Rush County, Indiana",38152
0500000US18141,18141,"St. Joseph County, Indiana",40420
0500000US18143,18143,"Scott County, Indiana",34656
0500000US18145,18145,"Shelby County, Indiana",43649
0500000US18147,18147,"Spencer County, Indiana",42451
0500000US18149,18149,"Starke County, Indiana",37243
0500000US18151,18151,"Steuben County, Indiana",44089
0500000US18153,18153,"Sullivan County, Indiana",32976
0500000US18155,18155,"Switzerland County, Indiana",37092
0500000US18157,18157,"Tippecanoe County, Indiana",38652
0500000US18159,18159,"Tipton County, Indiana",48546
0500000US18161,18161,"Union County, Indiana",36672
0500000US18163,18163,"Vanderburgh County, Indiana",36823
0500000US18165,18165,"Vermillion County, Indiana",34837
0500000US18167,18167,"Vigo County, Indiana",33184
0500000US18169,18169,"Wabash County, Indiana",40413
0500000US18171,18171,"Warren County, Indiana",41825
0500000US18173,18173,"Warrick County, Indiana",48814
0500000US18175,18175,"Washington County, Indiana",36630
0500000US18177,18177,"Wayne County, Indiana",34885
0500000US18179,18179,"Wells County, Indiana",43934
0500000US18181,18181,"White County, Indiana",40707
0500000US18183,18183,"Whitley County, Indiana",45503
0500000US19001,19001,"Adair County, Iowa",35179
0500000US19003,19003,"Adams County, Iowa",30453
0500000US19005,19005,"Allamakee County, Iowa",33967
0500000US19007,19007,"Appanoose County, Iowa",28612
0500000US19009,19009,"Audubon County, Iowa",32215
0500000US19011,19011,"Benton County, Iowa",42427
0500000US19013,19013,"Black Hawk County, Iowa",37266
0500000US19015,19015,"Boone County, Iowa",40763
0500000US19017,19017,"Bremer County, Iowa",40826
0500000US19019,19019,"Buchanan County, Iowa",38036
0500000US19021,19021,"Buena Vista County, Iowa",35300
0500000US19023,19023,"Butler County, Iowa",35883
0500000US19025,19025,"Calhoun County, Iowa",33286
0500000US19027,19027,"Carroll County, Iowa",37275
0500000US19029,19029,"Cass County, Iowa",32922
0500000US19031,19031,"Cedar County, Iowa",42198
0500000US19033,19033,"Cerro Gordo County, Iowa",35867
0500000US19035,19035,"Cherokee County, Iowa",35142
0500000US19037,19037,"Chickasaw County, Iowa",37649
0500000US19039,19039,"Clarke County, Iowa",34474
0500000US19041,19041,"Clay County, Iowa",35799
0500000US19043,19043,"Clayton County, Iowa",34068
0500000US19045,19045,"Clinton County, Iowa",37423
0500000US19047,19047,"Crawford County, Iowa",33922
0500000US19049,19049,"Dallas County, Iowa",48528
0500000US19051,19051,"Davis County, Iowa",32864
0500000US19053,19053,"Decatur County, Iowa",27343
0500000US19055,19055,"Delaware County, Iowa",37168
0500000US19057,19057,"Des Moines County, Iowa",36790
0500000US19059,19059,"Dickinson County, Iowa",39020
0500000US19061,19061,"Dubuque County, Iowa",39582
0500000US19063,19063,"Emmet County, Iowa",33305
0500000US19065,19065,"Fayette County, Iowa",32453
0500000US19067,19067,"Floyd County, Iowa",35237
0500000US19069,19069,"Franklin County, Iowa",36042
0500000US19071,19071,"Fremont County, Iowa",38345
0500000US19073,19073,"Greene County, Iowa",33883
0500000US19075,19075,"Grundy County, Iowa",39396
0500000US19077,19077,"Guthrie County, Iowa",36495
0500000US19079,19079,"Hamilton County, Iowa",38658
0500000US19081,19081,"Hancock County, Iowa",37703
0500000US19083,19083,"Hardin County, Iowa",35429
0500000US19085,19085,"Harrison County, Iowa",38141
0500000US19087,19087,"Henry County, Iowa",39087
0500000US19089,19089,"Howard County, Iowa",34641
0500000US19091,19091,"Humboldt County, Iowa",38201
0500000US19093,19093,"Ida County, Iowa",34805
0500000US19095,19095,"Iowa County, Iowa",41222
0500000US19097,19097,"Jackson County, Iowa",34529
0500000US19099,19099,"Jasper County, Iowa",41683
0500000US19101,19101,"Jefferson County, Iowa",33851
0500000US19103,19103,"Johnson County, Iowa",40060
0500000US19105,19105,"Jones County, Iowa",37449
0500000US19107,19107,"Keokuk County, Iowa",34025
0500000US19109,19109,"Kossuth County, Iowa",34562
0500000US19111,19111,"Lee County, Iowa",36193
0500000US19113,19113,"Linn County, Iowa",46206
0500000US19115,19115,"Louisa County, Iowa",39086
0500000US19117,19117,"Lucas County, Iowa",30876
0500000US19119,19119,"Lyon County, Iowa",36878
0500000US19121,19121,"Madison County, Iowa",41845
0500000US19123,19123,"Mahaska County, Iowa",37314
0500000US19125,19125,"Marion County, Iowa",42401
0500000US19127,19127,"Marshall County, Iowa",38268
0500000US19129,19129,"Mills County, Iowa",42428
0500000US19131,19131,"Mitchell County, Iowa",34843
0500000US19133,19133,"Monona County, Iowa",33235
0500000US19135,19135,"Monroe County, Iowa",34877
0500000US19137,19137,"Montgomery County, Iowa",33214
0500000US19139,19139,"Muscatine County, Iowa",41803
0500000US19141,19141,"O'Brien County, Iowa",35758
0500000US19143,19143,"Osceola County, Iowa",34274
0500000US19145,19145,"Page County, Iowa",35466
0500000US19147,19147,"Palo Alto County, Iowa",32409
0500000US19149,19149,"Plymouth County, Iowa",41638
0500000US19151,19151,"Pocahontas County, Iowa",33362
0500000US19153,19153,"Polk County, Iowa",46116
0500000US19155,19155,"Pottawattamie County, Iowa",40089
0500000US19157,19157,"Poweshiek County, Iowa",37836
0500000US19159,19159,"Ringgold County, Iowa",29110
0500000US19161,19161,"Sac County, Iowa",32874
0500000US19163,19163,"Scott County, Iowa",42701
0500000US19165,19165,"Shelby County, Iowa",37442
0500000US19167,19167,"Sioux County, Iowa",40536
0500000US19169,19169,"Story County, Iowa",40442
0500000US19171,19171,"Tama County, Iowa",37419
0500000US19173,19173,"Taylor County, Iowa",31297
0500000US19175,19175,"Union County, Iowa",31905
0500000US19177,19177,"Van Buren County, Iowa",31094
0500000US19179,19179,"Wapello County, Iowa",32188
0500000US19181,19181,"Warren County, Iowa",50349
0500000US19183,19183,"Washington County, Iowa",39103
0500000US19185,19185,"Wayne County, Iowa",29380
0500000US19187,19187,"Webster County, Iowa",35334
0500000US19189,19189,"Winnebago County, Iowa",38381
0500000US19191,19191,"Winneshiek County, Iowa",38908
0500000US19193,19193,"Woodbury County, Iowa",38509
0500000US19195,19195,"Worth County, Iowa",36444
0500000US19197,19197,"Wright County, Iowa",36197
0500000US20001,20001,"Allen County, Kansas",31481
0500000US20003,20003,"Anderson County, Kansas",33244
0500000US20005,20005,"Atchison County, Kansas",34355
0500000US20007,20007,"Barber County, Kansas",33407
0500000US20009,20009,"Barton County, Kansas",32176
0500000US20011,20011,"Bourbon County, Kansas",31199
0500000US20013,20013,"Brown County, Kansas",31971
0500000US20015,20015,"Butler County, Kansas",45474
0500000US20017,20017,"Chase County, Kansas",32656
0500000US20019,20019,"Chautauqua County, Kansas",28717
0500000US20021,20021,"Cherokee County, Kansas",30505
0500000US20023,20023,"Cheyenne County, Kansas",30599
0500000US20025,20025,"Clark County, Kansas",33857
0500000US20027,20027,"Clay County, Kansas",33965
0500000US20029,20029,"Cloud County, Kansas",31758
0500000US20031,20031,"Coffey County, Kansas",37839
0500000US20033,20033,"Comanche County, Kansas",29415
0500000US20035,20035,"Cowley County, Kansas",34406
0500000US20037,20037,"Crawford County, Kansas",29409
0500000US20039,20039,"Decatur County, Kansas",30257
0500000US20041,20041,"Dickinson County, Kansas",35975
0500000US20043,20043,"Doniphan County, Kansas",32537
0500000US20045,20045,"Douglas County, Kansas",37547
0500000US20047,20047,"Edwards County, Kansas",30530
0500000US20049,20049,"Elk County, Kansas",27267
0500000US20051,20051,"Ellis County, Kansas",32339
0500000US20053,20053,"Ellsworth County, Kansas",35772
0500000US20055,20055,"Finney County, Kansas",38474
0500000US20057,20057,"Ford County, Kansas",37860
0500000US20059,20059,"Franklin County, Kansas",39052
0500000US20061,20061,"Geary County, Kansas",31917
0500000US20063,20063,"Gove County, Kansas",33510
0500000US20065,20065,"Graham County, Kansas",31286
0500000US20067,20067,"Grant County, Kansas",39854
0500000US20069,20069,"Gray County, Kansas",40000
0500000US20071,20071,"Greeley County, Kansas",34605
0500000US20073,20073,"Greenwood County, Kansas",30169
0500000US20075,20075,"Hamilton County, Kansas",32033
0500000US20077,20077,"Harper County, Kansas",29776
0500000US20079,20079,"Harvey County, Kansas",40907
0500000US20081,20081,"Haskell County, Kansas",38634
0500000US20083,20083,"Hodgeman County, Kansas",35994
0500000US20085,20085,"Jackson County, Kansas",40451
0500000US20087,20087,"Jefferson County, Kansas",45535
0500000US20089,20089,"Jewell County, Kansas",30538
0500000US20091,20091,"Johnson County, Kansas",61455
0500000US20093,20093,"Kearny County, Kansas",40149
0500000US20095,20095,"Kingman County, Kansas",37790
0500000US20097,20097,"Kiowa County, Kansas",31576
0500000US20099,20099,"Labette County, Kansas",30875
0500000US20101,20101,"Lane County, Kansas",36047
0500000US20103,20103,"Leavenworth County, Kansas",48114
0500000US20105,20105,"Lincoln County, Kansas",30893
0500000US20107,20107,"Linn County, Kansas",35906
0500000US20109,20109,"Logan County, Kansas",32131
0500000US20111,20111,"Lyon County, Kansas",32819
0500000US20113,20113,"McPherson County, Kansas",41138
0500000US20115,20115,"Marion County, Kansas",34500
0500000US20117,20117,"Marshall County, Kansas",32089
0500000US20119,20119,"Meade County, Kansas",36761
0500000US20121,20121,"Miami County, Kansas",46665
0500000US20123,20123,"Mitchell County, Kansas",33385
0500000US20125,20125,"Montgomery County, Kansas",30997
0500000US20127,20127,"Morris County, Kansas",32163
0500000US20129,20129,"Morton County, Kansas",37232
0500000US20131,20131,"Nemaha County, Kansas",34296
0500000US20133,20133,"Neosho County, Kansas",32167
0500000US20135,20135,"Ness County, Kansas",32340
0500000US20137,20137,"Norton County, Kansas",31050
0500000US20139,20139,"Osage County, Kansas",37928
0500000US20141,20141,"Osborne County, Kansas",29145
0500000US20143,20143,"Ottawa County, Kansas",38009
0500000US20145,20145,"Pawnee County, Kansas",35175
0500000US20147,20147,"Phillips County, Kansas",35013
0500000US20149,20149,"Pottawatomie County, Kansas",40176
0500000US20151,20151,"Pratt County, Kansas",35529
0500000US20153,20153,"Rawlins County, Kansas",32105
0500000US20155,20155,"Reno County, Kansas",35510
0500000US20157,20157,"Republic County, Kansas",30494
0500000US20159,20159,"Rice County, Kansas",35671
0500000US20161,20161,"Riley County, Kansas",32042
0500000US20163,20163,"Rooks County, Kansas",30457
0500000US20165,20165,"Rush County, Kansas",31268
0500000US20167,20167,"Russell County, Kansas",29284
0500000US20169,20169,"Saline County, Kansas",37308
0500000US20171,20171,"Scott County, Kansas",40534
0500000US20173,20173,"Sedgwick County, Kansas",42485
0500000US20175,20175,"Seward County, Kansas",36752
0500000US20177,20177,"Shawnee County, Kansas",40988
0500000US20179,20179,"Sheridan County, Kansas",33547
0500000US20181,20181,"Sherman County, Kansas",32684
0500000US20183,20183,"Smith County, Kansas",28486
0500000US20185,20185,"Stafford County, Kansas",31107
0500000US20187,20187,"Stanton County, Kansas",40172
0500000US20189,20189,"Stevens County, Kansas",41830
0500000US20191,20191,"Sumner County, Kansas",39415
0500000US20193,20193,"Thomas County, Kansas",37034
0500000US20195,20195,"Trego County, Kansas",29677
0500000US20197,20197,"Wabaunsee County, Kansas",41710
0500000US20199,20199,"Wallace County, Kansas",33000
0500000US20201,20201,"Washington County, Kansas",29363
0500000US20203,20203,"Wichita County, Kansas",33462
0500000US20205,20205,"Wilson County, Kansas",29747
0500000US20207,20207,"Woodson County, Kansas",25335
0500000US20209,20209,"Wyandotte County, Kansas",33784
0500000US21001,21001,"Adair County, Kentucky",24055
0500000US21003,21003,"Allen County, Kentucky",31238
0500000US21005,21005,"Anderson County, Kentucky",45433
0500000US21007,21007,"Ballard County, Kentucky",32130
0500000US21009,21009,"Barren County, Kentucky",31240
0500000US21011,21011,"Bath County, Kentucky",26018
0500000US21013,21013,"Bell County, Kentucky",19057
0500000US21015,21015,"Boone County, Kentucky",53593
0500000US21017,21017,"Bourbon County, Kentucky",35038
0500000US21019,21019,"Boyd County, Kentucky",32749
0500000US21021,21021,"Boyle County, Kentucky",35241
0500000US21023,21023,"Bracken County, Kentucky",34823
0500000US21025,21025,"Breathitt County, Kentucky",19155
0500000US21027,21027,"Breckinridge County, Kentucky",30554
0500000US21029,21029,"Bullitt County, Kentucky",45106
0500000US21031,21031,"Butler County, Kentucky",29405
0500000US21033,21033,"Caldwell County, Kentucky",28686
0500000US21035,21035,"Calloway County, Kentucky",30134
0500000US21037,21037,"Campbell County, Kentucky",41903
0500000US21039,21039,"Carlisle County, Kentucky",30087
0500000US21041,21041,"Carroll County, Kentucky",35925
0500000US21043,21043,"Carter County, Kentucky",26427
0500000US21045,21045,"Casey County, Kentucky",21580
0500000US21047,21047,"Christian County, Kentucky",31177
0500000US21049,21049,"Clark County, Kentucky",39946
0500000US21051,21051,"Clay County, Kentucky",16271
0500000US21053,21053,"Clinton County, Kentucky",19563
0500000US21055,21055,"Crittenden County, Kentucky",29060
0500000US21057,21057,"Cumberland County, Kentucky",21572
0500000US21059,21059,"Daviess County, Kentucky",36813
0500000US21061,21061,"Edmonson County, Kentucky",25413
0500000US21063,21063,"Elliott County, Kentucky",21014
0500000US21065,21065,"Estill County, Kentucky",23318
0500000US21067,21067,"Fayette County, Kentucky",39813
0500000US21069,21069,"Fleming County, Kentucky",27990
0500000US21071,21071,"Floyd County, Kentucky",21168
0500000US21073,21073,"Franklin County, Kentucky",40011
0500000US21075,21075,"Fulton County, Kentucky",24382
0500000US21077,21077,"Gallatin County, Kentucky",36422
0500000US21079,21079,"Garrard County, Kentucky",34284
0500000US21081,21081,"Grant County, Kentucky",38438
0500000US21083,21083,"Graves County, Kentucky",30874
0500000US21085,21085,"Grayson County, Kentucky",27639
0500000US21087,21087,"Green County, Kentucky",25463
0500000US21089,21089,"Greenup County, Kentucky",32142
0500000US21091,21091,"Hancock County, Kentucky",36914
0500000US21093,21093,"Hardin County, Kentucky",37744
0500000US21095,21095,"Harlan County, Kentucky",18665
0500000US21097,21097,"Harrison County, Kentucky",36210
0500000US21099,21099,"Hart County, Kentucky",25378
0500000US21101,21101,"Henderson County, Kentucky",35892
0500000US21103,21103,"Henry County, Kentucky",37263
0500000US21105,21105,"Hickman County, Kentucky",31615
0500000US21107,21107,"Hopkins County, Kentucky",30868
0500000US21109,21109,"Jackson County, Kentucky",20177
0500000US21111,21111,"Jefferson County, Kentucky",39457
0500000US21113,21113,"Jessamine County, Kentucky",40096
0500000US21115,21115,"Johnson County, Kentucky",24911
0500000US21117,21117,"Kenton County, Kentucky",43906
0500000US21119,21119,"Knott County, Kentucky",20373
0500000US21121,21121,"Knox County, Kentucky",18294
0500000US21123,21123,"Larue County, Kentucky",32056
0500000US21125,21125,"Laurel County, Kentucky",27015
0500000US21127,21127,"Lawrence County, Kentucky",21610
0500000US21129,21129,"Lee County, Kentucky",18544
0500000US21131,21131,"Leslie County, Kentucky",18546
0500000US21133,21133,"Letcher County, Kentucky",21110
0500000US21135,21135,"Lewis County, Kentucky",22208
0500000US21137,21137,"Lincoln County, Kentucky",26542
0500000US21139,21139,"Livingston County, Kentucky",31776
0500000US21141,21141,"Logan County, Kentucky",32474
0500000US21143,21143,"Lyon County, Kentucky",31694
0500000US21145,21145,"McCracken County, Kentucky",33865
0500000US21147,21147,"McCreary County, Kentucky",19348
0500000US21149,21149,"McLean County, Kentucky",29675
0500000US21151,21151,"Madison County, Kentucky",32861
0500000US21153,21153,"Magoffin County, Kentucky",19421
0500000US21155,21155,"Marion County, Kentucky",30387
0500000US21157,21157,"Marshall County, Kentucky",35573
0500000US21159,21159,"Martin County, Kentucky",18279
0500000US21161,21161,"Mason County, Kentucky",30195
0500000US21163,21163,"Meade County, Kentucky",36966
0500000US21165,21165,"Menifee County, Kentucky",22064
0500000US21167,21167,"Mercer County, Kentucky",35555
0500000US21169,21169,"Metcalfe County, Kentucky",23540
0500000US21171,21171,"Monroe County, Kentucky",22356
0500000US21173,21173,"Montgomery County, Kentucky",31746
0500000US21175,21175,"Morgan County, Kentucky",21869
0500000US21177,21177,"Muhlenberg County, Kentucky",28566
0500000US21179,21179,"Nelson County, Kentucky",39010
0500000US21181,21181,"Nicholas County, Kentucky",29886
0500000US21183,21183,"Ohio County, Kentucky",29557
0500000US21185,21185,"Oldham County, Kentucky",63229
0500000US21187,21187,"Owen County, Kentucky",33310
0500000US21189,21189,"Owsley County, Kentucky",15805
0500000US21191,21191,"Pendleton County, Kentucky",38125
0500000US21193,21193,"Perry County, Kentucky",22089
0500000US21195,21195,"Pike County, Kentucky",23930
0500000US21197,21197,"Powell County, Kentucky",25515
0500000US21199,21199,"Pulaski County, Kentucky",27370
0500000US21201,21201,"Robertson County, Kentucky",30581
0500000US21203,21203,"Rockcastle County, Kentucky",23475
0500000US21205,21205,"Rowan County, Kentucky",28055
0500000US21207,21207,"Russell County, Kentucky",22042
0500000US21209,21209,"Scott County, Kentucky",47081
0500000US21211,21211,"Shelby County, Kentucky",45534
0500000US21213,21213,"Simpson County, Kentucky",36432
0500000US21215,21215,"Spencer County, Kentucky",47042
0500000US21217,21217,"Taylor County, Kentucky",28089
0500000US21219,21219,"Todd County, Kentucky",29718
0500000US21221,21221,"Trigg County, Kentucky",33002
0500000US21223,21223,"Trimble County, Kentucky",36192
0500000US21225,21225,"Union County, Kentucky",35018
0500000US21227,21227,"Warren County, Kentucky",36151
0500000US21229,21229,"Washington County, Kentucky",33136
0500000US21231,21231,"Wayne County, Kentucky",20863
0500000US21233,21233,"Webster County, Kentucky",31529
0500000US21235,21235,"Whitley County, Kentucky",22075
