GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US01081,01081,"Lee County, Alabama",85747,2425,8850,1618,20097,2767,23866,2827,18087,2339,14847,2050,75128,2339,7980,1596,18264,2607,20424,2751,16246,2316,12214,1678,5420,1505,628,362,1229,760,1862,1063,497,409,1204,700,2229,856,69,74,176,166,867,403,707,459,410,313,2970,1141,173,183,428,278,713,364,637,541,1019,767
0500000US01083,01083,"Limestone County, Alabama",59160,2045,10114,2091,17917,1672,16604,1937,10418,1514,4107,887,53411,1611,8860,1866,16484,1637,14903,1803,9571,1455,3593,791,2788,1184,730,695,728,481,696,490,386,297,248,224,1806,932,391,401,514,438,682,521,219,238,0,192,1155,854,133,142,191,183,323,281,242,341,266,428
0500000US01089,01089,"Madison County, Alabama",229745,2742,22685,2983,48413,3164,68910,3666,56515,4119,33222,3215,200617,3822,18950,2726,42313,2812,59642,3880,50424,3823,29288,3067,21052,3290,3150,1040,4116,1337,7168,1366,4306,1539,2312,772,3332,1044,320,288,1212,721,735,384,507,306,558,393,4744,1362,265,363,772,454,1365,559,1278,572,1064,660
0500000US01095,01095,"Marshall County, Alabama",63418,1578,13650,1944,19853,2161,19153,1925,7205,1315,3557,845,56081,1852,12348,1894,16940,1965,17344,1939,6456,1246,2993,752,4853,1617,908,460,2245,1226,1229,591,320,259,151,169,1917,909,385,367,251,180,513,458,429,484,339,458,567,384,9,16,417,349,67,74,0,192,74,123
0500000US01097,01097,"Mobile County, Alabama",275206,2655,39582,2976,88264,4834,86398,4660,42053,3721,18909,1966,239444,4050,33494,2852,77482,4633,74579,4467,37456,3417,16433,1875,27107,3652,4458,1194,8658,1667,8903,1815,3501,1415,1587,628,2681,924,768,388,633,389,860,553,346,262,74,115,5974,1746,862,560,1491,941,2056,1042,750,400,815,461
0500000US01101,01101,"Montgomery County, Alabama",145056,3401,21701,2343,39221,3548,38828,2994,27231,2302,18075,1944,118764,3089,15818,1868,31620,2976,31881,2613,23178,2072,16267,1724,16970,2031,3955,1241,5196,1318,5018,1413,2112,858,689,324,5108,1542,1229,681,1473,723,1346,739,538,411,522,339,4214,1574,699,721,932,574,583,602,1403,761,597,397
0500000US01103,01103,"Morgan County, Alabama",80714,1894,14218,2037,25111,2421,23892,2504,11977,1643,5516,1055,70084,2374,12300,2097,21215,2121,20008,2284,11113,1587,5448,1054,6781,1631,1397,757,2227,721,2637,1051,520,445,0,192,2695,928,482,330,1186,618,820,449,189,279,18,35,1154,647,39,71,483,392,427,382,155,177,50,83
0500000US01115,01115,"St. Clair County, Alabama",58635,1574,9812,2139,21731,2450,17402,2273,5832,1424,3858,1224,52068,2015,8616,1910,19630,2451,15482,2217,4867,1393,3473,1228,3216,1201,610,528,933,602,1135,577,435,260,103,179,2698,1028,545,359,931,574,538,355,402,336,282,289,653,463,41,76,237,239,247,352,128,173,0,192
0500000US01117,01117,"Shelby County, Alabama",135397,2768,11251,2017,30270,2535,40001,2615,35200,2687,18675,2238,120735,2664,10117,1929,26952,2202,35049,2547,31341,2621,17276,1991,7514,1571,764,479,1846,1415,2284,851,1901,825,719,625,4378,1226,141,150,816,478,1538,669,1575,817,308,260,2770,1070,229,250,656,457,1130,774,383,297,372,381
0500000US01121,01121,"Talladega County, Alabama",58968,2464,9500,1858,22372,2760,18744,1857,4897,1018,3455,1042,50008,1883,7734,1857,19341,2588,15719,1452,3972,953,3242,1024,3777,1030,762,419,1397,734,1167,563,368,327,83,139,4530,1822,833,564,1420,910,1760,1058,387,286,130,163,653,399,171,236,214,183,98,132,170,174,0,192
0500000US01125,01125,"Tuscaloosa County, Alabama",119098,2445,15255,1781,35338,3203,35164,3088,21040,2623,12301,1947,102400,2681,11928,1526,30698,2777,31076,3025,17596,2254,11102,1789,11577,2124,2546,1000,3958,1217,3144,1156,1589,685,340,219,2907,1186,584,575,456,367,404,287,1015,733,448,474,2214,937,197,204,226,255,540,441,840,683,411,296
0500000US01127,01127,"Walker County, Alabama",45334,992,10343,1670,16824,1593,14031,1484,2472,686,1664,476,40316,1117,9166,1584,15154,1471,12219,1337,2132,598,1645,472,3893,973,844,381,1115,424,1575,637,340,296,19,40,721,412,198,198,443,329,80,111,0,192,0,192,404,358,135,199,112,127,157,197,0,192,0,192
0500000US02020,02020,"Anchorage Municipality, Alaska",207866,4331,15805,2141,53237,3718,71886,3831,44666,3708,22272,2543,157357,4088,11515,1732,38091,3018,54524,3353,35525,3194,17702,2126,19546,3514,1043,636,6217,1853,8206,2253,2942,963,1138,492,2879,636,408,204,614,240,1153,415,503,337,201,125,28084,3415,2839,1039,8315,1612,8003,1714,5696,1568,3231,1188
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",62676,2712,3974,1389,16526,2345,23149,2354,11640,1640,7387,1769,48220,2322,2625,1047,12337,2020,17943,1911,8659,1762,6656,1658,5600,1459,515,253,1304,637,2187,803,1369,687,225,203,1701,641,242,174,236,146,594,429,328,195,301,401,7155,1906,592,632,2649,1235,2425,995,1284,613,205,187
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",61637,2267,5044,997,19424,1397,24639,1748,8724,1211,3806,642,50486,1096,3496,638,17031,1093,19271,1306,7425,966,3263,542,4591,954,940,416,982,435,2218,674,371,189,80,110,958,496,69,84,316,194,531,424,0,147,42,63,5602,1894,539,634,1095,627,2619,1363,928,579,421,433
0500000US04001,04001,"Apache County, Arizona",45141,1356,12557,1490,14817,1281,13639,1551,2846,840,1282,521,41102,780,11111,1298,14087,1219,12163,1385,2478,779,1263,519,761,324,139,119,205,167,276,153,141,170,0,203,2879,1063,1286,871,476,292,1042,566,56,85,19,32,399,300,21,36,49,81,158,139,171,235,0,203
0500000US04003,04003,"Cochise County, Arizona",87709,2126,10189,1690,19730,1891,35737,2358,13562,1898,8491,1518,75352,1878,8621,1377,17226,1743,30871,2343,11127,1559,7507,1548,5588,1504,813,574,1146,662,2449,697,956,566,224,216,2402,676,292,228,633,319,912,358,233,223,332,266,4367,1514,463,461,725,407,1505,833,1246,678,428,300
0500000US04005,04005,"Coconino County, Arizona",80599,2050,8421,1577,16748,1905,27793,2442,16871,1747,10766,1493,68935,1873,7178,1368,15018,1761,23192,1928,13890,1624,9657,1408,6618,1696,1068,813,854,516,2225,734,1717,825,754,483,3040,1135,73,93,417,337,1692,856,703,413,155,157,2006,734,102,113,459,233,684,397,561,443,200,186
0500000US04013,04013,"Maricopa County, Arizona",2567416,8244,347165,10619,605790,11066,839915,11941,493441,10586,281105,8776,2179939,11552,293936,10284,513751,11628,707948,11148,419498,10216,244806,8000,294947,10078,42208,4657,71218,4467,100504,5743,55952,3809,25065,2539,26557,3029,4261,1112,8204,1824,9839,1961,3030,934,1223,543,65973,4426,6760,1905,12617,1928,21624,2314,14961,2272,10011,1791
0500000US04015,04015,"Mohave County, Arizona",146595,3778,24611,3456,53516,4102,51893,3594,10633,2242,5942,1352,121247,4273,19881,3207,44054,3980,42784,3294,9137,2132,5391,1306,15555,3165,3290,1365,6009,1681,5576,1760,645,497,35,64,4290,1595,463,331,1386,647,1777,904,419,395,245,184,5503,1448,977,734,2067,727,1756,727,432,265,271,283
0500000US04017,04017,"Navajo County, Arizona",64696,1470,11334,1342,19783,2072,24664,1939,5573,973,3342,797,58897,1524,10150,1259,17927,2048,22292,1780,5283,926,3245,774,3245,991,890,522,1201,553,1020,486,134,135,0,203,2127,890,228,244,483,275,1251,754,74,98,91,112,427,247,66,112,172,141,101,143,82,94,6,10
0500000US04019,04019,"Pima County, Arizona",648435,5611,83399,5286,149182,6588,219132,6610,112431,4492,84291,4804,543847,5471,67631,4840,126241,5766,182205,6130,96464,4109,71306,4078,77326,5214,12818,2116,18165,2745,29361,3539,10202,1655,6780,1507,9548,1901,1755,846,2219,849,2816,837,1751,691,1007,573,17714,3091,1195,602,2557,718,4750,1308,4014,1167,5198,1430
0500000US04021,04021,"Pinal County, Arizona",248003,4974,34827,3438,77002,5088,93046,4979,27746,2644,15382,1827,214240,4169,29836,3166,67078,4526,80899,4525,22945,2454,13482,1733,16972,3304,3378,1451,5858,1673,5829,1895,1454,577,453,272,10321,2233,635,371,2291,755,3760,1218,2788,1045,847,466,6470,1645,978,412,1775,810,2558,1098,559,378,600,324
0500000US04025,04025,"Yavapai County, Arizona",156276,2783,17481,2317,39702,3235,61081,3676,22838,2099,15174,2174,135851,3956,14901,2412,34268,3166,53193,3794,19819,1953,13670,2100,14009,2981,2055,1179,4224,1368,5316,1457,1882,996,532,358,2043,716,255,172,242,201,1134,574,88,104,324,248,4373,1347,270,314,968,637,1438,566,1049,583,648,373
0500000US04027,04027,"Yuma County, Arizona",120735,2056,33238,2771,32770,2601,37897,2991,11142,1587,5688,1076,106201,2257,30396,2643,27948,2446,33504,2971,9151,1585,5202,1003,9710,1969,1986,868,3173,1046,2776,836,1543,742,232,247,2307,1057,304,190,959,757,940,553,104,126,0,203,2517,951,552,390,690,410,677,371,344,291,254,240
0500000US05007,05007,"Benton County, Arkansas",151908,2755,23418,2853,47521,2962,36791,2845,29710,2384,14468,1746,131610,2440,20589,2626,41485,3019,31385,2659,26341,2262,11810,1435,11497,1954,1172,543,4090,971,3078,971,1763,644,1394,670,3234,1631,1166,859,742,559,1076,709,79,134,171,203,5567,1702,491,393,1204,489,1252,551,1527,800,1093,673
0500000US05031,05031,"Craighead County, Arkansas",63656,2208,9082,1519,20999,2130,15853,2026,12571,1736,5151,1135,52646,1686,7440,1551,16205,1877,13604,1872,10622,1660,4775,1129,6823,1784,949,814,2942,924,1386,594,1479,709,67,106,2952,1092,558,363,1452,843,534,300,391,347,17,29,1235,474,135,177,400,301,329,289,79,93,292,176
0500000US05045,05045,"Faulkner County, Arkansas",72607,2131,7362,1724,21718,2147,24104,2414,12400,1726,7023,1407,63906,1901,6346,1503,19460,1888,21242,2375,10316,1740,6542,1333,5380,1475,501,398,1081,499,2019,890,1418,721,361,331,1332,655,275,246,226,182,557,419,237,278,37,61,1989,1345,240,316,951,857,286,176,429,416,83,138
0500000US05051,05051,"Garland County, Arkansas",71251,2087,7520,1499,22840,2128,26747,2417,9442,1773,4702,975,60982,2057,6335,1356,19274,2037,22421,2248,8848,1771,4104,923,5988,1643,646,329,1661,706,2981,1181,386,320,314,365,2748,1219,296,273,1246,962,837,554,85,135,284,251,1533,1041,243,238,659,485,508,621,123,145,0,192
0500000US05069,05069,"Jefferson County, Arkansas",49818,1132,7275,1160,19669,1874,15344,1870,4911,937,2619,895,44667,1221,6492,1142,17330,1675,14303,1651,4382,874,2160,717,2999,1039,466,275,1442,615,333,222,299,286,459,454,1099,721,191,244,608,595,201,225,99,138,0,192,1053,768,126,148,289,286,507,641,131,205,0,192
0500000US05085,05085,"Lonoke County, Arkansas",43621,2016,5103,1156,14638,2005,16687,1781,4854,1081,2339,727,37988,1744,4615,1128,12881,1732,14138,1638,4329,1014,2025,714,2836,898,318,259,991,592,1268,592,259,248,0,192,2002,980,160,164,474,326,1039,729,195,271,134,169,795,489,10,19,292,232,242,212,71,87,180,190
0500000US05119,05119,"Pulaski County, Arkansas",265273,3468,29672,3489,75881,4446,76863,4252,52248,3894,30609,2656,230363,4364,24554,3078,67718,4232,65968,4118,46042,3711,26081,2244,20361,3445,3021,1792,4372,1661,6831,1928,3556,1037,2581,1018,6590,1557,1092,568,1946,784,1678,896,1618,842,256,185,7959,1867,1005,783,1845,933,2386,786,1032,533,1691,752
0500000US05125,05125,"Saline County, Arkansas",78034,1505,8268,1398,25809,2154,25012,2250,12915,1916,6030,1362,72585,1502,7761,1311,24222,1971,23329,2275,11503,1794,5770,1369,2687,1061,432,352,832,570,896,516,478,443,49,80,1881,756,75,99,461,283,516,291,669,488,160,147,881,499,0,192,294,288,271,221,265,261,51,85
0500000US05131,05131,"Sebastian County, Arkansas",81798,1743,14463,1904,26615,2239,25549,2462,10425,2001,4746,1115,72228,2109,12273,1845,23208,2263,22828,2190,9509,1794,4410,1047,6725,1790,1360,652,2227,854,2160,905,642,598,336,394,1612,691,594,394,500,296,270,240,248,241,0,192,1233,603,236,222,680,478,291,207,26,50,0,192
0500000US05143,05143,"Washington County, Arkansas",124877,2210,22018,2075,33490,2881,31409,2922,20968,2697,16992,2047,108616,3037,19962,1934,30170,2957,26150,3066,17219,2392,15115,2058,11748,2281,1233,563,2020,789,4666,1407,2592,927,1237,527,2563,926,260,297,869,469,411,290,621,304,402,298,1950,719,563,417,431,304,182,171,536,490,238,243
0500000US05145,05145,"White County, Arkansas",51909,1555,8788,1595,20410,2119,13120,1856,5281,1036,4310,1054,41598,1901,7718,1522,15789,1975,10082,1399,4683,1028,3326,900,6457,1713,602,277,2395,1066,2398,1019,233,283,829,521,1846,938,93,89,1026,727,556,441,16,27,155,122,2008,961,375,590,1200,720,84,112,349,337,0,192
0500000US06001,06001,"Alameda County, California",1071606,7303,140744,6196,202581,6857,283196,7515,257370,7467,187715,6161,936221,7737,123609,6071,181904,6763,246514,7592,222092,6717,162102,5702,82911,5614,13305,2158,13927,2349,21275,2875,19112,2394,15292,2231,35179,4709,2717,1209,4818,1464,11647,2903,9860,2103,6137,1102,17295,2941,1113,546,1932,663,3760,1222,6306,1644,4184,979
0500000US06007,06007,"Butte County, California",142406,2617,16856,2123,32669,2415,55125,3528,25857,2400,11899,1805,121932,2797,13337,1797,28514,2286,47325,3183,22355,2213,10401,1776,12680,2071,1767,675,2685,747,5558,1530,1824,646,846,648,6503,1915,1675,1196,1033,444,1647,666,1536,609,612,524,1291,674,77,89,437,339,595,494,142,190,40,69
0500000US06013,06013,"Contra Costa County, California",726379,5653,81876,4328,139070,6740,225069,7498,183698,6546,96666,4961,644263,6325,69736,4338,121179,6322,199975,7634,164776,5979,88597,4746,58201,5077,10111,2197,13417,2130,18474,2727,12025,2252,4174,973,16189,2313,1373,610,2678,895,5107,1038,4787,1262,2244,744,7726,1732,656,482,1796,853,1513,627,2110,669,1651,733
0500000US06017,06017,"El Dorado County, California",126840,2908,8550,1592,26050,2954,48619,3601,28103,2793,15518,2059,108867,2826,7071,1440,22168,2837,41285,3121,24580,2586,13763,2037,11588,2704,1243,829,2929,1292,4495,1664,1879,804,1042,538,4854,1740,236,259,803,442,2295,1080,1111,707,409,348,1531,774,0,203,150,177,544,321,533,472,304,284
0500000US06019,06019,"Fresno County, California",564005,4124,147864,5828,125046,4893,180201,6644,72798,4503,38096,2715,486080,5592,126326,5678,105780,4569,153359,5877,66241,4406,34374,2633,61832,5018,17527,2645,15642,2375,21721,3009,4647,1052,2295,785,10908,2098,3151,1633,2631,851,2995,801,1014,539,1117,509,5185,1216,860,410,993,423,2126,924,896,439,310,211
0500000US06023,06023,"Humboldt County, California",91336,2017,9016,1698,23191,2363,33267,2287,16970,2015,8892,1393,76174,2766,7105,1620,19235,2182,27933,2233,14531,1691,7370,1190,10234,2031,1440,1188,3086,1321,3840,1196,1309,588,559,288,2557,740,351,263,454,309,996,444,400,212,356,242,2371,855,120,185,416,344,498,279,730,448,607,523
0500000US06025,06025,"Imperial County, California",108517,1594,34675,3066,24157,2691,35770,2656,10101,1967,3814,1005,91698,2632,29713,2888,20288,2668,29954,2569,8240,1688,3503,989,11687,2468,3371,1322,2466,876,4760,1532,998,568,92,149,3796,983,1153,643,868,310,879,392,852,586,44,73,1336,662,438,481,535,455,177,217,11,30,175,211
0500000US06029,06029,"Kern County, California",505230,5117,130175,4977,142250,7072,161971,7254,48310,3225,22524,2363,424235,5236,108946,5121,119433,6505,134733,6255,42166,3059,18957,2190,56724,4467,14784,2380,16481,2643,19942,2766,3269,1029,2248,738,15449,2081,4933,1033,4028,996,3936,900,1777,755,775,514,8822,2047,1512,802,2308,884,3360,1140,1098,486,544,336
0500000US06031,06031,"Kings County, California",90162,2159,23667,2273,22265,2097,32566,2637,8230,1330,3434,989,74311,2009,20379,2075,18392,1887,25544,2215,6953,1307,3043,931,7801,1617,1183,465,1799,623,4110,1335,671,358,38,80,5660,1206,1953,650,1403,496,1634,554,481,350,189,198,2390,1125,152,222,671,538,1278,785,125,152,164,155
0500000US06033,06033,"Lake County, California",45352,1495,8865,1505,13090,1960,16483,1576,4209,1195,2705,806,36017,1931,7388,1312,10107,1583,12739,1446,3497,1012,2286,671,7000,1808,1240,586,2208,945,3092,1072,233,273,227,324,1760,699,237,229,432,378,472,347,427,412,192,198,575,500,0,203,343,419,180,167,52,88,0,203
0500000US06037,06037,"Los Angeles County, California",6640275,13068,1540184,16826,1363448,19722,1763724,21433,1290029,15399,682890,12291,5829656,18575,1386871,17565,1205974,18173,1540980,18416,1110437,15174,585394,11135,620598,16183,126553,6091,122220,5905,166621,7772,136624,6732,68580,4822,116702,7112,18032,2820,21839,3522,34996,4055,24335,2785,17500,2562,73319,6351,8728,1678,13415,2284,21127,2921,18633,2676,11416,2201
0500000US06039,06039,"Madera County, California",94646,2295,27815,2520,22176,2659,32564,2899,7616,1550,4475,1069,83494,1849,23986,2465,18760,2352,29070,2694,7277,1529,4401,1065,5295,1424,2084,754,911,441,2100,1029,126,152,74,126,5531,2096,1745,657,2321,1312,1252,559,213,218,0,203,326,240,0,203,184,197,142,161,0,203,0,203
0500000US06041,06041,"Marin County, California",184146,3205,11857,1938,20917,2434,49715,3902,57498,4206,44159,3805,161735,3183,9216,1643,18970,2352,43716,3863,50178,3635,39655,3629,13152,1940,1483,767,1126,591,3570,972,4662,1208,2311,738,7113,1722,1048,532,721,374,2036,863,1523,595,1785,754,2146,1576,110,180,100,133,393,484,1135,826,408,454
0500000US06045,06045,"Mendocino County, California",60428,1906,8194,1222,14732,1894,21382,2278,10168,2033,5952,1314,53073,1819,6972,1197,13264,1800,18823,2093,8713,1762,5301,1155,4489,1315,938,563,941,638,1142,585,1301,725,167,173,2276,894,234,194,310,234,1356,719,110,138,266,315,590,381,50,84,217,173,61,107,44,73,218,297
0500000US06047,06047,"Merced County, California",152887,2231,49152,3009,36475,2933,47234,3099,12843,1639,7183,1249,131079,3398,41377,3486,31077,2670,40382,2730,11542,1500,6701,1233,15064,2763,6226,1738,3834,1233,3974,1034,759,497,271,170,4423,1117,1103,541,857,429,1873,727,379,330,211,201,2321,871,446,363,707,425,1005,591,163,138,0,203
0500000US06053,06053,"Monterey County, California",273268,3305,72034,4257,62379,3963,76986,3954,36784,2754,25085,2245,238794,3912,66295,4077,56119,4156,65855,3812,29691,2389,20834,2102,16370,2524,2862,947,3682,1356,6178,1418,2305,825,1343,581,10188,1874,2429,1038,1499,407,2673,1227,2291,894,1296,591,7916,1546,448,477,1079,585,2280,791,2497,850,1612,606
