GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
0500000US12019,12019,"Clay County, Florida",91717,144,45112,76,1836,1011,3961,1112,12979,1618,9208,1333,4306,946,8705,1576,4117,1038,46605,69,1355,857,4037,915,15725,1686,10440,1690,5991,1380,6192,1081,2865,776
0500000US12021,12021,"Collier County, Florida",165611,301,78982,301,953,612,4554,1043,19321,1932,17034,1490,2869,839,20946,1885,13305,1417,86629,301,1508,644,4338,850,28622,2294,20433,1957,5885,1096,17282,1750,8561,1285
0500000US12031,12031,"Duval County, Florida",334934,847,162686,517,3545,957,13416,2078,48389,3218,36291,3303,12377,1613,30933,2593,17735,2104,172248,383,4306,941,12435,2032,55230,3845,38532,3503,16913,2290,31672,2678,13160,1492
0500000US12033,12033,"Escambia County, Florida",133263,172,64111,81,1440,548,5636,1127,18835,2263,14749,1931,5512,970,11892,1546,6047,964,69152,150,1617,695,6663,1162,20381,1929,17924,1929,6881,1563,10707,1745,4979,782
0500000US12035,12035,"Flagler County, Florida",45626,1477,21925,785,995,503,2018,718,5454,1119,5706,1037,1762,533,4076,844,1914,675,23701,716,530,320,2645,893,8463,1253,6190,1077,1657,704,2716,969,1500,575
0500000US12053,12053,"Hernando County, Florida",101767,244,47753,301,2269,656,6243,1219,17003,1871,10444,1581,2527,797,6310,1368,2957,848,54014,244,1393,448,7011,1338,22726,1572,12205,1794,4250,1045,3640,845,2789,735
0500000US12055,12055,"Highlands County, Florida",54701,715,25475,301,860,432,3852,934,9981,1177,5249,1068,1775,646,2903,854,855,489,29226,715,806,413,3787,925,14040,1230,5757,1040,1234,504,1839,633,1763,652
0500000US12057,12057,"Hillsborough County, Florida",459251,811,222968,375,4961,1020,18861,2289,55974,3327,47692,2982,19601,2288,49237,3005,26642,2157,236283,803,4850,1205,17858,1826,71207,3822,51593,3776,22499,2505,45863,3242,22413,2399
0500000US12061,12061,"Indian River County, Florida",79852,301,37277,301,1041,484,4467,1008,12434,1221,6542,1084,1844,493,6339,941,4610,925,42575,301,718,454,2490,686,13268,1394,11944,1484,4660,1039,6424,1190,3071,769
0500000US12069,12069,"Lake County, Florida",167172,206,79137,125,2451,788,6668,1199,27758,2711,19162,2066,5732,1318,10515,1446,6851,1474,88035,122,2779,785,10719,2088,32916,2452,19600,2008,5359,1190,11976,1755,4686,985
0500000US12071,12071,"Lee County, Florida",316353,799,150746,789,4500,1483,14076,1978,44959,2631,35468,2794,8339,1375,26068,2283,17336,2248,165607,154,2631,673,12481,1905,60572,3130,37030,2792,14661,1898,25858,2323,12374,1732
0500000US12073,12073,"Leon County, Florida",95356,73,46164,301,1017,939,1347,578,8132,1462,7207,1378,3773,905,13918,1711,10770,1324,49192,73,1109,1029,2243,995,8430,1399,10384,1392,4401,883,14093,1601,8532,1202
0500000US12081,12081,"Manatee County, Florida",178378,1276,83887,673,1971,721,8379,1516,24949,2193,17432,1588,5984,1448,16286,1872,8886,1233,94491,608,1454,587,7732,1616,32878,2434,20509,2108,7231,1220,17037,1825,7650,1466
0500000US12083,12083,"Marion County, Florida",174300,301,81930,301,2990,1383,10381,1484,28621,2838,18620,1714,6539,1627,10621,1584,4158,1055,92370,301,2954,804,10453,1446,38151,2950,20649,2134,7638,1487,9313,1439,3212,814
0500000US12085,12085,"Martin County, Florida",89816,80,42451,301,637,334,3217,1097,10225,1544,10550,1541,3234,766,8476,1162,6112,1346,47365,80,887,586,2945,780,15753,1892,11148,1335,4997,911,7180,1292,4455,959
0500000US12086,12086,"Miami-Dade County, Florida",280993,971,138970,517,1570,609,7546,1674,27208,2586,25807,2576,9191,1549,36198,3136,31450,2620,142023,644,2388,817,7566,1427,33910,2971,25241,2705,12868,2055,34916,2797,25134,2180
0500000US12087,12087,"Monroe County, Florida",45830,135,24409,301,273,244,981,441,5214,1104,6540,1152,1862,577,5759,1154,3780,1186,21421,135,133,156,886,400,4707,977,5735,1044,2279,771,5517,952,2164,672
0500000US12091,12091,"Okaloosa County, Florida",97904,143,49132,143,834,461,1690,511,11052,1612,12767,1536,5070,1063,10261,1494,7458,1242,48772,301,735,295,3212,823,13173,1780,12646,1610,6438,1169,8747,1378,3821,1009
0500000US12095,12095,"Orange County, Florida",354767,1616,175069,1116,2203,753,11014,1965,43697,3578,35457,2980,17163,2293,43890,2700,21645,1719,179698,858,2868,895,11525,1617,50206,3440,38173,2572,19750,2222,39406,3412,17770,2065
0500000US12097,12097,"Osceola County, Florida",79176,179,38481,149,985,505,4809,1104,13850,1817,6575,1161,2864,827,6328,1441,3070,771,40695,76,1206,752,3925,1023,15367,1523,9095,1310,2869,780,5510,1318,2723,654
0500000US12099,12099,"Palm Beach County, Florida",628568,1240,293922,837,5363,1217,20272,2723,68767,4022,64124,3223,19198,2159,71019,3505,45179,3351,334646,637,5504,1389,18266,2359,101755,4412,78773,3286,28671,2763,65596,3659,36081,2244
0500000US12101,12101,"Pasco County, Florida",266015,224,125312,183,4972,906,12356,1638,46308,3115,30112,2616,9121,1573,14281,1648,8162,1371,140703,153,3774,1533,15053,1736,59098,2560,28717,2243,12068,1666,16123,1568,5870,1039
0500000US12103,12103,"Pinellas County, Florida",551224,172,258496,78,5222,997,21434,2138,67711,3764,63090,3696,20882,2492,52355,3524,27802,2411,292728,108,5784,1031,24308,2834,93714,4203,68629,3447,29901,2627,48652,3327,21740,2057
0500000US12105,12105,"Polk County, Florida",265852,1268,126106,669,3648,794,16426,1818,46742,3352,25933,2610,8440,1567,17194,2067,7723,1280,139746,683,4811,1066,15042,1928,53138,3267,31191,2498,11137,1484,16232,1697,8195,1269
0500000US12107,12107,"Putnam County, Florida",37571,473,17707,473,1980,807,1602,522,7221,1144,2966,850,1464,772,1279,543,1195,556,19864,301,855,432,2884,849,8447,1086,3149,1115,1461,611,1995,755,1073,734
0500000US12109,12109,"St. Johns County, Florida",99189,64,48065,301,1293,748,2567,701,8872,1416,11214,1588,4148,973,12996,1509,6975,1217,51124,64,665,285,3378,808,12441,1596,11592,1772,5024,1174,12901,1701,5123,869
0500000US12111,12111,"St. Lucie County, Florida",123992,261,59042,151,1871,663,5537,984,19840,2207,14155,2251,4536,1024,8659,1432,4444,989,64950,122,1903,632,5510,1057,24073,1952,14938,1891,7256,1441,7031,1305,4239,947
0500000US12113,12113,"Santa Rosa County, Florida",84229,86,41430,301,882,477,2928,905,11948,1509,9403,1378,3994,987,7871,1496,4404,1202,42799,86,814,498,3698,851,14390,1972,10035,1643,3042,863,8132,1374,2688,742
0500000US12115,12115,"Sarasota County, Florida",249679,92,116557,92,2314,673,8987,1619,33801,2708,25933,2437,7553,1483,21239,1816,16730,2196,133122,301,2602,745,8218,1274,44653,2783,31061,2448,9427,1380,24900,2474,12261,1552
0500000US12117,12117,"Seminole County, Florida",196010,301,95172,301,1303,469,4808,1122,20574,2183,22533,2203,8987,1322,25173,2062,11794,1451,100838,301,1826,647,4879,1113,28106,2288,22552,2437,11651,1378,22474,2210,9350,1231
0500000US12127,12127,"Volusia County, Florida",279990,620,132991,539,4084,1081,13313,1985,42887,2830,28831,2604,14135,2452,18788,2246,10953,1593,146999,215,3488,846,12327,1757,51598,3109,35244,2694,14656,1807,18358,2205,11328,1525
0500000US13015,13015,"Bartow County, Georgia",47975,297,23370,297,1365,513,2540,808,9752,1093,4635,903,846,553,2646,721,1586,491,24605,297,1027,504,2752,847,9953,1067,5863,1157,1371,534,2133,605,1506,597
0500000US13021,13021,"Bibb County, Georgia",48759,73,22672,297,846,735,2802,949,4372,888,5905,1002,1588,605,4738,850,2421,693,26087,73,840,341,3087,682,7692,1591,5538,1282,1687,578,4673,767,2570,737
0500000US13045,13045,"Carroll County, Georgia",51624,520,25268,297,1461,479,2934,819,9460,1534,4645,1273,1653,784,3484,969,1631,491,26356,520,1587,655,3284,1056,7991,1175,6426,1240,1256,595,3215,872,2597,791
0500000US13051,13051,"Chatham County, Georgia",86463,312,41626,133,565,279,2069,565,10100,1641,8513,1700,2714,913,11978,1642,5687,933,44837,181,690,426,2897,726,12126,1823,9259,1292,3572,961,9401,1452,6892,1341
0500000US13057,13057,"Cherokee County, Georgia",100333,297,49238,297,1025,500,4051,1193,11645,1664,12917,1575,2817,1047,13729,1517,3054,783,51095,297,1556,901,2702,852,14689,1811,12776,1574,3618,964,11824,1712,3930,866
0500000US13059,13059,"Clarke County, Georgia",31198,232,15523,297,318,269,287,211,2744,741,2456,590,498,296,4487,945,4733,901,15675,232,274,203,794,397,2109,542,2331,602,1128,528,5204,734,3835,668
0500000US13063,13063,"Clayton County, Georgia",41760,28,19595,297,866,476,3475,849,7704,1032,3390,846,852,413,1891,539,1417,531,22165,28,1256,475,3787,932,9096,1109,3931,912,824,413,2093,767,1178,539
0500000US13067,13067,"Cobb County, Georgia",280428,1034,136051,766,2809,1076,6766,1504,23319,2087,26260,2533,6842,1292,47231,2927,22824,1994,144377,356,3160,982,5958,1214,32237,2750,30605,2430,8326,1551,43274,3022,20817,2039
0500000US13073,13073,"Columbia County, Georgia",52059,297,25156,297,831,623,1872,727,6027,1168,5681,908,2367,757,5608,1188,2770,811,26903,297,655,427,1662,590,9170,1618,5686,1154,1307,506,5074,993,3349,874
0500000US13077,13077,"Coweta County, Georgia",54735,38,26938,297,1155,579,2598,811,8279,1319,5841,910,2650,870,4512,969,1903,607,27797,38,578,324,2474,787,9486,1241,5556,1126,2154,752,4898,928,2651,774
0500000US13089,13089,"DeKalb County, Georgia",156225,203,74728,157,1549,1243,2027,649,8324,1622,11270,1317,3432,1053,27104,2141,21022,2012,81497,124,751,340,1948,678,10457,1307,15062,1545,4620,1143,27615,2149,21044,2092
0500000US13095,13095,"Dougherty County, Georgia",22837,321,10936,321,189,167,1517,596,2788,730,2250,710,835,461,2049,512,1308,531,11901,297,383,237,1120,580,3293,710,2339,568,942,442,2342,590,1482,496
0500000US13097,13097,"Douglas County, Georgia",45543,103,22172,297,411,276,2056,702,8777,1266,5243,922,1683,666,2707,724,1295,486,23371,103,910,477,2419,786,9571,1461,4865,1158,883,402,3075,788,1648,567
0500000US13113,13113,"Fayette County, Georgia",52003,250,25026,297,605,327,946,468,5993,1353,4746,905,1277,491,7410,1036,4049,793,26977,250,330,213,2118,745,8074,1168,4855,875,1991,627,6357,981,3252,760
0500000US13115,13115,"Floyd County, Georgia",47588,297,22490,297,1363,535,3753,909,7738,1057,4147,850,977,490,2521,685,1991,535,25098,297,1829,757,3237,865,8709,1218,5238,978,2089,593,2134,630,1862,470
0500000US13117,13117,"Forsyth County, Georgia",78583,75,38801,297,795,398,2591,686,6473,1359,7991,1216,3439,957,13196,1617,4316,996,39782,75,972,443,2505,696,7762,1251,8088,1096,3365,988,12946,1414,4144,874
0500000US13121,13121,"Fulton County, Georgia",289712,1977,144420,1786,708,412,3129,903,12856,2180,20627,2296,5622,1216,61813,4025,39665,2875,145292,753,1042,443,3648,879,17160,1955,24244,2282,8245,1433,62550,3400,28403,2547
0500000US13127,13127,"Glynn County, Georgia",34149,886,15947,586,507,333,1186,546,5814,987,2358,639,470,290,3430,898,2182,568,18202,690,394,388,1279,545,4398,890,4323,1052,1745,664,3823,951,2240,814
0500000US13135,13135,"Gwinnett County, Georgia",260188,521,127366,172,1189,508,6999,1662,25942,2496,28849,2362,8850,1277,38285,2321,17252,2068,132822,501,2351,744,5717,1320,36329,2662,29874,2395,11284,1642,32596,2504,14671,2037
0500000US13139,13139,"Hall County, Georgia",73633,297,35749,297,2411,773,3337,877,10610,1493,7245,1187,2329,698,7193,1199,2624,573,37884,297,1363,532,3976,989,12514,1376,8966,1180,2900,862,5296,1064,2869,801
0500000US13151,13151,"Henry County, Georgia",70365,297,34431,297,887,419,3457,891,13391,1485,7849,1227,2951,676,4200,1049,1696,548,35934,297,619,334,2411,828,14371,1598,8922,1100,3498,1160,4099,827,2014,620
0500000US13153,13153,"Houston County, Georgia",54194,483,26690,226,239,226,1469,739,9235,1422,6922,1029,2169,726,3944,854,2712,594,27504,260,1180,443,1505,530,8755,1365,7585,1141,2134,652,3958,903,2387,738
0500000US13185,13185,"Lowndes County, Georgia",35026,297,17020,297,578,341,1669,464,4073,695,3852,773,1520,510,3184,783,2144,507,18006,297,639,349,1364,507,5361,881,3839,745,1819,572,2736,626,2248,539
0500000US13215,13215,"Muscogee County, Georgia",55305,297,25477,297,506,308,2122,664,5427,1028,5883,1091,1961,804,5952,1012,3626,975,29828,297,791,361,3466,697,8545,1137,5763,1017,2477,789,5474,959,3312,791
0500000US13217,13217,"Newton County, Georgia",35721,297,17325,297,1136,705,2001,740,4291,961,4818,921,1244,575,2637,846,1198,417,18396,297,1343,450,2323,740,4991,818,3951,931,1548,544,2692,817,1548,532
0500000US13223,13223,"Paulding County, Georgia",57340,297,28402,297,1041,456,4367,1202,10800,1963,5590,1230,1137,613,3761,1097,1706,847,28938,297,928,418,2641,929,10845,1340,7533,1320,1549,783,3848,1307,1594,778
0500000US13245,13245,"Richmond County, Georgia",53351,297,24722,297,848,469,1993,699,7219,1057,7056,1180,1865,623,2979,767,2762,645,28629,297,1124,538,3965,1142,7930,1107,5743,1107,2520,891,5312,1093,2035,546
0500000US13247,13247,"Rockdale County, Georgia",28731,536,13940,536,498,302,1539,601,4634,775,2949,665,768,504,1998,560,1554,483,14791,297,567,384,1450,574,4462,776,3651,802,1387,571,2237,521,1037,478
0500000US13297,13297,"Walton County, Georgia",39774,1433,19303,1433,945,474,3462,1633,6648,1383,4029,1131,719,462,2828,1055,672,411,20471,297,662,353,2664,888,8981,1559,3785,1040,1206,550,1872,697,1301,564
0500000US13313,13313,"Whitfield County, Georgia",40012,314,18774,304,1705,499,2925,832,6031,1134,4407,836,808,398,1597,510,1301,455,21238,87,1606,563,3212,802,7547,1258,4386,1107,1200,499,1908,603,1379,502
0500000US15001,15001,"Hawaii County, Hawaii",40632,106,20424,264,370,255,1447,597,5138,1007,4755,892,1794,697,4101,929,2819,619,20208,106,302,200,850,430,5291,1099,4149,802,1684,654,4750,1036,3182,780
0500000US15003,15003,"Honolulu County, Hawaii",121548,661,63816,573,309,194,2264,739,12970,1621,13754,1447,5287,939,14623,1720,14609,1692,57732,189,525,317,2744,820,11480,1565,13608,1654,5895,1127,14453,1484,9027,1138
0500000US15009,15009,"Maui County, Hawaii",36510,682,18539,674,50,53,1021,466,4481,804,4463,854,1581,661,4409,921,2534,837,17971,86,570,351,951,500,3159,702,5877,914,1781,561,3966,761,1667,495
0500000US16001,16001,"Ada County, Idaho",197531,147,96294,86,1180,470,4298,807,22478,2208,26392,2190,6337,1248,24478,1781,11131,1466,101237,82,1170,499,4730,1151,26182,2198,31244,2306,7708,1167,21253,1940,8950,1704
0500000US16005,16005,"Bannock County, Idaho",40467,256,19768,256,423,359,1186,442,4151,1055,5647,886,1964,624,3880,984,2517,666,20699,256,121,151,1440,527,5970,982,5672,871,1647,610,3538,692,2311,753
0500000US16019,16019,"Bonneville County, Idaho",49415,101,24026,256,805,666,1916,850,5027,912,7156,1069,1960,499,3798,703,3364,894,25389,101,489,352,1911,591,7394,974,6886,930,2994,805,4430,839,1285,531
0500000US16027,16027,"Canyon County, Idaho",78667,256,37834,152,1299,493,2555,713,13783,1789,10751,1441,2068,653,5659,1081,1719,525,40833,116,1131,419,4369,1176,15050,1553,11078,1593,2504,662,5662,854,1039,421
0500000US16055,16055,"Kootenai County, Idaho",79050,256,38744,256,868,342,3508,1030,13474,1742,8840,1524,3104,900,4592,822,4358,1318,40306,256,303,232,2973,888,11979,1659,12412,1432,4410,1043,5508,1017,2721,875
0500000US16083,16083,"Twin Falls County, Idaho",39937,1884,19304,1164,624,311,1571,516,6227,1404,5188,1022,1458,581,2862,962,1374,539,20633,954,834,434,1451,652,6586,1167,6150,1006,2016,565,2768,679,828,359
0500000US17001,17001,"Adams County, Illinois",41157,266,19151,266,507,297,1871,569,7208,1002,4325,829,1459,448,2418,554,1363,424,22006,266,614,247,859,386,8067,891,5310,699,1769,499,3931,786,1456,558
0500000US17019,17019,"Champaign County, Illinois",81427,266,39765,266,548,310,1529,566,10512,1239,7343,1179,2345,633,9362,1106,8126,999,41662,266,878,492,2180,781,10101,1090,8641,1310,4017,784,9834,1253,6011,1018
0500000US17031,17031,"Cook County, Illinois",1732639,2171,825499,1328,24151,2518,41688,3204,183771,7011,162116,5784,44393,3518,214467,7078,154913,5427,907140,1138,34500,2943,52241,3366,231988,6880,172232,6277,57096,4470,212511,6797,146572,5232
0500000US17037,17037,"DeKalb County, Illinois",46788,266,22914,266,120,109,1237,471,6277,939,6034,1003,1816,503,5775,976,1655,464,23874,266,445,288,1175,440,7270,1013,5356,854,2373,641,5015,880,2240,608
0500000US17043,17043,"DuPage County, Illinois",456838,636,219658,405,2831,1049,7375,1197,42641,3212,44085,3141,16520,2453,67581,3891,38625,2243,237180,305,5262,1460,7834,1313,59058,3323,52993,3112,18259,1891,61762,2993,32012,2372
0500000US17089,17089,"Kane County, Illinois",201314,266,97757,266,1307,669,3601,919,23464,2065,23396,2652,7579,1204,25204,1807,13206,1685,103557,266,1614,562,4936,929,26788,2055,24334,1847,9218,1562,25701,2043,10966,1393
0500000US17091,17091,"Kankakee County, Illinois",53625,266,25243,266,787,351,1854,634,10574,991,6222,935,1437,576,2785,655,1584,503,28382,266,582,342,2804,700,10664,1166,7284,1111,2479,568,2519,628,2050,625
0500000US17093,17093,"Kendall County, Illinois",42017,266,20621,266,156,175,790,436,5468,971,5237,855,1862,622,4625,789,2483,631,21396,266,487,354,1279,566,5905,962,5926,923,2132,683,4049,865,1618,563
0500000US17097,17097,"Lake County, Illinois",311231,547,150712,275,2021,596,5058,1006,28829,1980,30001,2304,7100,1161,44996,2533,32707,2086,160519,329,2422,581,6219,1053,34047,2243,36761,2251,10600,1261,46977,2359,23493,1942
0500000US17099,17099,"LaSalle County, Illinois",68487,266,32788,266,897,351,2639,661,14112,1180,7834,935,2473,589,2897,789,1936,555,35699,266,1195,527,2942,685,14208,1410,8341,1033,3473,646,3827,784,1713,587
0500000US17111,17111,"McHenry County, Illinois",169023,75,82523,266,1147,472,4832,1062,22476,1960,19423,1893,7714,1787,18210,1746,8721,1050,86500,75,1051,413,3451,933,26031,1953,23137,1815,7526,1193,17340,1828,7964,1094
0500000US17113,17113,"McLean County, Illinois",80434,266,38239,266,690,324,1642,460,10690,918,7382,1101,2628,776,10365,1283,4842,852,42195,266,575,294,1933,617,11770,1129,8105,1181,4165,921,12003,1092,3644,623
0500000US17115,17115,"Macon County, Illinois",61035,249,29025,266,770,314,2239,653,10205,1180,5688,829,2494,650,5669,975,1960,492,32010,249,727,376,3024,801,12115,986,6837,950,3353,780,4196,732,1758,546
0500000US17119,17119,"Madison County, Illinois",155756,266,74205,266,2452,673,5108,1063,23297,1985,19316,1702,5329,1117,11516,1720,7187,1198,81551,266,2694,575,7506,1188,27115,1825,18139,1667,7305,1140,12494,1408,6298,1034
0500000US17143,17143,"Peoria County, Illinois",92732,118,43665,90,810,419,2446,683,12011,1462,9105,1121,2773,734,11689,1434,4831,966,49067,78,1182,445,2600,591,16633,1501,11444,1478,4235,877,8846,1081,4127,810
0500000US17161,17161,"Rock Island County, Illinois",81354,129,38234,129,716,392,3744,896,12495,1377,9405,1257,3445,830,5121,746,3308,808,43120,266,1012,417,2450,660,13942,1475,10983,1255,5226,1134,6275,1029,3232,802
0500000US17163,17163,"St. Clair County, Illinois",114353,266,54720,266,1680,687,3958,1047,14026,1567,13501,1676,5706,902,10477,1281,5372,996,59633,266,1893,568,4748,939,18275,1737,16034,1495,5026,804,9225,1285,4432,880
0500000US17167,17167,"Sangamon County, Illinois",113332,266,52973,266,1390,508,2350,614,17040,1659,11147,1289,4255,828,10511,1175,6280,932,60359,266,1356,653,3052,760,18188,1612,15008,1679,5557,982,10491,1278,6707,1001
0500000US17179,17179,"Tazewell County, Illinois",83926,266,40349,266,1920,629,2235,948,14033,1325,9980,1119,3624,938,6295,1103,2262,564,43577,266,1164,405,3821,940,15584,1561,11571,1383,4500,935,5298,811,1639,483
0500000US17183,17183,"Vermilion County, Illinois",47007,266,21893,266,1197,426,1891,633,9656,1015,4749,877,1712,577,1993,501,695,323,25114,266,703,313,2661,615,10715,920,5376,893,2429,552,1890,468,1340,441
0500000US17197,17197,"Will County, Illinois",297954,468,145672,172,2801,907,8288,1455,43627,2667,33079,2201,10414,1720,32151,2837,15312,2048,152282,361,2919,846,8296,1303,49054,3076,33811,2473,15013,1982,28763,2204,14426,1510
0500000US17201,17201,"Winnebago County, Illinois",149530,423,71941,179,2345,480,7834,1421,25594,2089,15675,1631,4909,1028,10782,1539,4802,894,77589,340,1972,522,6330,1149,28895,1884,18171,1734,6287,1019,10137,1208,5797,992
0500000US18003,18003,"Allen County, Indiana",176587,232,84718,223,1880,508,5087,989,25195,2296,18151,1749,8717,1353,17356,1711,8332,1113,91869,64,2753,742,6480,1298,28933,2218,21895,2040,11113,1503,13647,1583,7048,1325
0500000US18005,18005,"Bartholomew County, Indiana",44006,156,20980,156,822,354,1844,747,7576,844,4312,775,1244,457,2920,719,2262,658,23026,264,678,389,2639,646,8696,1015,5105,934,1521,470,3258,640,1129,401
0500000US18019,18019,"Clark County, Indiana",60590,264,28867,264,1366,485,4947,1339,8666,1345,6143,1029,2491,791,3097,901,2157,711,31723,264,1821,498,3171,808,11275,1469,7605,1151,2142,513,3805,866,1904,560
0500000US18035,18035,"Delaware County, Indiana",64004,25,30394,25,1066,416,3736,926,12361,1442,5822,852,1228,610,3899,840,2282,547,33610,264,1424,436,4199,996,13094,1179,5499,1014,2518,729,3619,809,3257,814
0500000US18039,18039,"Elkhart County, Indiana",99458,298,47676,298,4029,990,5724,1013,18370,1735,8917,1335,1586,601,5898,1265,3152,713,51782,264,2573,646,7148,1501,20925,1761,11072,1408,1799,612,5780,1065,2485,638
0500000US18043,18043,"Floyd County, Indiana",44196,264,21089,264,682,354,2056,606,8248,983,4512,729,1091,419,2522,601,1978,565,23107,264,1005,432,1891,631,8013,1026,5490,897,1797,583,2946,669,1965,602
0500000US18053,18053,"Grant County, Indiana",39885,264,18467,264,551,257,2799,851,7933,1173,3638,637,916,389,1289,419,1341,566,21418,264,1035,508,2846,578,9366,1103,4230,848,1227,493,903,331,1811,546
0500000US18057,18057,"Hamilton County, Indiana",134106,264,65071,264,455,395,1712,678,11070,1847,10722,1680,3812,962,25573,2118,11727,1321,69035,264,398,225,2453,748,14486,1747,13743,1584,4899,950,23391,1955,9665,1272
0500000US18063,18063,"Hendricks County, Indiana",74975,158,36405,157,373,278,1874,653,10286,1264,8391,1315,3753,1077,8378,1294,3350,878,38570,28,924,541,1713,500,11908,1154,9024,1419,4015,1320,7732,1195,3254,827
0500000US18067,18067,"Howard County, Indiana",50276,24,23667,24,557,347,2000,574,9581,1136,5632,954,1688,595,2490,567,1719,584,26609,264,786,381,3203,849,10693,1167,5766,840,1907,484,2639,654,1615,542
0500000US18081,18081,"Johnson County, Indiana",77963,170,37644,264,1145,472,2750,804,13930,1553,8134,1370,2679,780,6478,985,2528,610,40319,170,943,491,2750,735,16222,1704,9110,1295,2808,797,6078,1044,2408,587
0500000US18085,18085,"Kosciusko County, Indiana",44545,185,21761,142,1375,494,2613,947,9849,1161,3729,736,1001,399,2131,590,1063,429,22784,67,1211,430,1631,496,10794,986,4036,822,1028,376,2311,539,1773,490
0500000US18089,18089,"Lake County, Indiana",198065,268,94863,176,2562,782,8411,1224,34077,2310,22886,1956,7399,1628,12641,1314,6887,1284,103202,206,3302,895,8371,1313,42456,2441,21383,2048,8395,1261,12313,1486,6982,1082
0500000US18091,18091,"LaPorte County, Indiana",61682,169,29679,264,613,277,2396,603,13079,1365,5999,893,1863,541,3475,833,2254,530,32003,169,686,342,3190,784,12799,1350,7224,940,2416,603,3637,813,2051,489
0500000US18095,18095,"Madison County, Indiana",77286,264,36593,264,1240,557,2950,690,15048,1643,6850,1126,2841,865,5179,1019,2485,659,40693,264,1335,520,5477,1082,16469,1264,8177,962,2575,634,4432,865,2228,531
0500000US18097,18097,"Marion County, Indiana",378384,519,179995,323,6023,1410,16229,2198,50455,3242,36429,2621,12287,1863,37965,2764,20607,1986,198389,409,6122,1609,19514,2059,63449,3292,38131,2881,12661,1816,37568,2860,20944,1947
0500000US18105,18105,"Monroe County, Indiana",59627,86,29027,86,516,434,2013,816,7782,1310,5486,817,2197,667,5836,1013,5197,1017,30600,264,553,425,2586,711,8198,999,6488,1190,1738,652,5904,933,5133,962
0500000US18109,18109,"Morgan County, Indiana",44629,264,22071,264,562,290,2647,662,9660,1184,4115,814,1820,694,2232,655,1035,553,22558,264,685,368,2848,706,9455,1128,5222,972,947,415,2301,639,1100,453
0500000US18127,18127,"Porter County, Indiana",92298,604,44608,604,680,416,2909,938,16670,1758,9531,1530,2183,687,8377,1359,4258,900,47690,264,1098,690,3408,766,19123,1667,9150,1209,3964,830,6652,1138,4295,794
0500000US18141,18141,"St. Joseph County, Indiana",133060,165,63024,108,2002,928,5191,937,20291,2024,13210,1515,3617,768,10632,1175,8081,1190,70036,72,1783,542,5910,1078,24538,1712,15582,1736,5425,1061,10805,1210,5993,883
0500000US18157,18157,"Tippecanoe County, Indiana",71439,65,34517,65,326,216,1681,606,10568,1130,7029,986,1953,733,7310,1035,5650,977,36922,264,267,197,2442,702,11609,1078,7703,1027,2280,596,7906,1000,4715,726
0500000US18163,18163,"Vanderburgh County, Indiana",99242,264,46512,264,1616,577,4204,1114,14780,1435,10203,1395,3955,990,8388,1195,3366,799,52730,264,1872,620,4715,1027,18585,1571,12736,1376,4624,951,6484,998,3714,721
0500000US18167,18167,"Vigo County, Indiana",56806,136,26675,136,897,415,2948,647,9531,992,4840,979,1729,598,3618,699,3112,731,30131,264,725,347,3409,724,10602,985,5836,843,2371,540,4857,731,2331,663
0500000US18177,18177,"Wayne County, Indiana",41663,264,19530,264,1210,418,2836,715,8023,1031,3541,795,1166,416,1721,541,1033,408,22133,264,1171,467,3170,637,8447,1126,4445,908,1032,342,2177,546,1691,565
0500000US19013,19013,"Black Hawk County, Iowa",69865,221,33470,221,732,358,2316,614,12476,1113,6329,857,2832,631,5596,896,3189,772,36395,221,545,279,2791,687,13380,1133,7237,1001,3530,719,5874,904,3038,689
0500000US19061,19061,"Dubuque County, Iowa",56413,221,27514,221,735,293,1673,553,11133,978,5579,1074,1563,440,4960,1021,1871,601,28899,221,1232,395,1336,497,11642,1293,4363,817,2973,688,5145,971,2208,532
0500000US19103,19103,"Johnson County, Iowa",59189,565,28865,362,558,269,469,265,5203,900,5691,1229,1915,667,7483,1073,7546,1001,30324,235,316,303,1104,548,4931,821,4741,950,3382,978,9654,1131,6196,814
0500000US19113,19113,"Linn County, Iowa",123493,269,59611,124,922,405,3869,1169,19703,1751,12860,1865,5492,956,11720,1293,5045,934,63882,163,931,590,3723,1057,20974,2390,14801,1754,7452,1256,12023,1272,3978,799
0500000US19153,19153,"Polk County, Iowa",229615,178,108827,159,1158,447,7239,1190,31063,2722,22608,2398,7347,1578,28106,1943,11306,1772,120788,81,1999,640,5607,1193,34365,2148,27497,2367,12344,1650,28200,1969,10776,1569
