SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,ACADEMICALT,CAREER,CAREERALT,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,HOM,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,LEN,N,14,5,0,7,0,9,0,0,64.3,64.3
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,LEP,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,LUN,Y,2,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,LUP,Y,12,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,MIG,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,MIL,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,SXF,Y,7,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,SXM,Y,7,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,ACO,Y,9,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ACD,Y,5,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ACO,Y,9,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,CSG,Y,6,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ELM,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ETA,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ETB,Y,1,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ETH,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ETI,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ETO,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ETP,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,ETW,Y,13,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,FOS,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,HOM,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,LEN,N,14,5,0,7,0,9,0,0,64.3,64.3
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,LEP,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,LUN,Y,2,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,LUP,Y,12,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,MIG,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,MIL,Y,0,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,SXF,Y,7,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,SXM,Y,7,,,,,,,,,
20172018,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,KVEC,904,TST,N,14,5,0,7,0,9,0,0,64.3,64.3
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ACD,N,30,1,0,4,0,4,0,0,13.3,13.3
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,TST,N,216,100,0,116,0,133,0,1,61.6,61.7
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,CSG,N,59,11,0,17,0,19,0,0,32.2,32.2
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ELM,Y,2,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ETA,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ETB,N,23,4,0,6,0,6,0,0,26.1,26.1
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ETH,Y,7,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ETI,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ETO,Y,7,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ETW,N,179,90,0,103,0,118,0,1,65.9,66.1
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,FOS,Y,2,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,HOM,Y,3,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,LEN,Y,214,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,LEP,Y,2,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,LUN,N,107,63,0,72,0,83,0,1,77.6,77.8
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,LUP,N,109,37,0,44,0,50,0,0,45.9,45.9
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,MIG,Y,1,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,SXF,N,103,52,0,65,0,73,0,0,70.9,70.9
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,SXM,N,113,48,0,51,0,60,0,1,53.1,53.3
20172018,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,ACO,N,186,99,0,112,0,129,0,1,69.4,69.5
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ETW,N,244,142,0,139,0,182,0,0,74.6,74.6
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,FOS,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,HOM,Y,9,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,LEN,N,284,160,0,154,0,210,2,0,73.9,73.9
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,LEP,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,LUN,N,179,119,0,104,0,143,0,0,79.9,79.9
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,LUP,N,105,41,0,50,0,67,2,0,63.8,63.8
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,MIG,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,SXF,N,149,87,0,81,0,116,2,0,77.9,77.9
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,SXM,N,135,73,0,73,0,94,0,0,69.6,69.6
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,TST,N,284,160,0,154,0,210,2,0,73.9,73.9
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ACD,N,29,3,0,6,0,8,0,0,27.6,27.6
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ACO,N,255,157,0,148,0,202,2,0,79.2,79.2
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,CSG,N,60,15,0,18,0,29,2,0,48.3,48.3
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ELM,Y,4,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ETA,Y,4,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ETB,N,10,4,0,2,0,7,1,0,70,70
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ETH,N,13,4,0,5,0,9,1,0,69.2,69.2
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ETI,Y,1,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ETO,N,12,5,0,5,0,7,0,0,58.3,58.3
20172018,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ACD,N,62,4,0,10,0,12,0,0,19.4,19.4
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,TST,N,514,261,0,271,0,345,2,1,67.1,67.2
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,CSG,N,124,26,0,35,0,48,2,0,38.7,38.7
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ELM,Y,6,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ETA,Y,4,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ETB,N,34,8,0,8,0,13,1,0,38.2,38.2
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ETH,N,20,5,0,9,0,13,1,0,65,65
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ETI,Y,1,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ETO,N,20,10,0,8,0,12,0,0,60,60
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ETW,N,435,233,0,243,0,302,0,1,69.4,69.5
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,FOS,Y,2,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,HOM,N,16,5,0,5,0,6,0,0,37.5,37.5
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,LEN,Y,512,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,LEP,Y,2,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,LUN,N,287,182,0,176,0,226,0,1,78.7,78.8
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,LUP,N,227,79,0,95,0,119,2,0,52.4,52.4
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,MIG,Y,1,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,SXF,N,260,140,0,146,0,190,2,0,73.1,73.1
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,SXM,N,254,121,0,125,0,155,0,1,61,61.1
20172018,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,CKEC,901,ACO,N,452,257,0,261,0,333,2,1,73.7,73.7
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ACD,N,33,5,3,5,0,12,0,0,36.4,36.4
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ACO,N,227,92,0,43,0,107,0,0,47.1,47.1
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,TST,N,260,97,3,48,0,119,0,0,45.8,45.8
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,SXM,N,127,46,2,17,0,56,0,0,44.1,44.1
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,SXF,N,133,51,1,31,0,63,0,0,47.4,47.4
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,MIL,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,MIG,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,LUP,N,161,49,3,24,0,64,0,0,39.8,39.8
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,LUN,N,99,48,0,24,0,55,0,0,55.6,55.6
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,LEP,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,LEN,Y,258,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,HOM,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,FOS,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ETW,Y,254,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ETP,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ETO,Y,1,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ETI,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ETH,Y,1,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ETB,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ETA,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,ELM,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,CSG,N,36,5,3,6,0,13,0,0,36.1,36.1
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ACD,N,34,5,3,5,0,12,0,0,35.3,35.3
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,TST,N,263,97,3,48,0,119,0,0,45.2,45.2
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,SXF,N,133,51,1,31,0,63,0,0,47.4,47.4
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,MIL,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,MIG,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,LUP,N,164,49,3,24,0,64,0,0,39,39
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,LUN,N,99,48,0,24,0,55,0,0,55.6,55.6
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,LEP,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,LEN,Y,261,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,HOM,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,FOS,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ETW,Y,257,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ETP,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ETO,Y,1,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ETI,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ETH,Y,1,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ETB,Y,0,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ETA,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ELM,Y,2,,,,,,,,,
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,CSG,N,37,5,3,6,0,13,0,0,35.1,35.1
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,ACO,N,229,92,0,43,0,107,0,0,46.7,46.7
20172018,058,JOHNSON,285,Johnson County,,---District Total---,285,,,KEDC,903,SXM,N,130,46,2,17,0,56,0,0,43.1,43.1
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ACD,N,20,1,0,1,0,2,0,1,10,11.3
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,TST,N,337,194,0,46,0,213,6,17,63.2,64.5
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,CSG,N,68,19,0,7,0,25,2,4,36.8,38.2
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ELM,N,26,2,0,0,0,8,6,0,30.8,30.8
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ETA,N,22,5,0,2,0,9,3,1,40.9,42
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ETB,N,11,4,0,1,0,6,1,1,54.5,56.8
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ETH,N,13,3,0,1,0,5,1,0,38.5,38.5
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ETI,Y,2,,,,,,,,,
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ETO,N,14,10,0,3,0,11,0,2,78.6,82.1
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ETP,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ETW,N,275,171,0,38,0,181,1,13,65.8,67
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,FOS,Y,2,,,,,,,,,
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,HOM,N,13,5,0,1,0,6,0,0,46.2,46.2
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,LEN,N,323,194,0,46,0,213,6,17,65.9,67.3
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,LEP,N,14,0,0,0,0,0,0,0,0,0
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,LUN,N,207,150,0,33,0,158,1,14,76.3,78
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,LUP,N,130,44,0,13,0,55,5,3,42.3,42.9
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,MIG,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,MIL,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,SXF,N,158,97,0,16,0,104,3,2,65.8,66.1
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,SXM,N,179,97,0,30,0,109,3,15,60.9,63
20172018,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,ACO,N,317,193,0,45,0,211,6,16,66.6,67.8
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,HOM,Y,5,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,LEN,N,206,115,0,42,0,121,0,1,58.7,58.9
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,LEP,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,LUN,N,128,86,0,37,0,92,0,0,71.9,71.9
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,LUP,N,78,29,0,5,0,29,0,1,37.2,37.5
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,MIG,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,MIL,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,SXF,N,109,63,0,23,0,68,0,1,62.4,62.6
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,SXM,N,97,52,0,19,0,53,0,0,54.6,54.6
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,TST,N,206,115,0,42,0,121,0,1,58.7,58.9
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ACD,N,11,0,0,1,0,1,0,0,9.1,9.1
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ACO,N,195,115,0,41,0,120,0,1,61.5,61.7
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,CSG,N,26,5,0,4,0,7,0,0,26.9,26.9
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ELM,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ETA,Y,1,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ETB,Y,5,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ETH,Y,4,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ETI,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ETO,Y,8,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ETP,Y,0,,,,,,,,,
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,ETW,N,188,109,0,39,0,114,0,1,60.6,60.8
20172018,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,FOS,Y,2,,,,,,,,,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ACD,N,30,2,0,1,0,3,0,0,10,10
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,TST,N,417,240,0,117,0,265,0,60,63.5,67.1
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,CSG,N,46,11,0,5,0,13,0,1,28.3,28.8
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ELM,Y,2,,,,,,,,,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ETA,Y,4,,,,,,,,,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ETB,Y,4,,,,,,,,,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ETH,Y,9,,,,,,,,,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ETI,Y,1,,,,,,,,,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ETO,Y,7,,,,,,,,,
20172018,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,ETP,Y,0,,,,,,,,,
