GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34035,34035,"Somerset County, New Jersey",335432,*****,164720,484,9189,364,8492,1272,13375,1272,7826,284,5094,797,1971,663,1596,574,6108,1115,8767,356,9648,*****,10427,1455,11800,1360,11677,643,13138,440,14071,1156,4395,861,5375,949,3163,702,3786,816,6120,800,3277,802,3267,723,2158,571,170712,484,7971,364,9663,1218,10757,1217,6815,285,4310,942,893,522,1877,801,6422,1339,8299,705,10072,885,12357,1500,9925,1500,13075,*****,14434,*****,14311,1150,4185,999,6201,1104,3580,870,5035,1052,6663,1047,5661,910,4111,931,4095,787
0500000US34037,34037,"Sussex County, New Jersey",141682,*****,70938,531,3460,806,3269,736,4727,845,2990,195,2369,750,473,301,1176,471,2432,633,4317,502,3670,534,4268,846,3768,780,5076,353,6361,546,5735,667,1847,530,4347,653,1693,496,2257,608,3119,546,1739,389,1195,353,650,272,70744,531,2625,158,3622,665,4242,619,2791,335,1531,243,707,529,671,368,2836,579,3302,195,3271,340,4251,923,4351,645,5616,464,6473,405,6350,731,2224,646,3202,695,1907,464,2785,583,2943,517,2564,579,1051,434,1429,472
0500000US34039,34039,"Union County, New Jersey",563892,*****,274886,341,17754,91,17410,1902,20163,1917,11240,267,7263,269,4240,1213,4284,1074,9099,1289,18662,157,18533,2,19636,2079,18771,2079,19467,3,19949,2,18386,1542,7179,1300,9249,1295,4969,1039,7037,1033,8520,974,5619,908,4242,884,3214,795,289006,341,17323,98,16623,1869,19782,1871,11080,267,6706,373,3187,930,2964,964,11030,1068,17538,84,17575,321,20204,1707,19875,1720,20449,143,21178,172,21203,1582,8387,1390,7894,1176,6110,1071,7199,1083,11000,1190,7267,859,5917,892,8515,1023
0500000US34041,34041,"Warren County, New Jersey",106798,*****,52405,815,2265,516,2948,560,3115,638,2911,720,1091,130,743,519,656,364,2380,542,3263,582,2649,288,3367,864,2723,641,3651,294,4105,236,4216,667,2182,579,2113,522,1372,359,1652,501,1834,429,1546,414,741,355,882,404,54393,815,2607,361,2300,602,3584,670,1844,224,1329,314,847,379,780,524,1903,497,2899,461,2427,251,3385,647,2857,726,4125,450,4659,491,4605,657,1790,613,2266,521,1667,480,1515,495,2230,535,1820,546,846,361,2108,596
0500000US35001,35001,"Bernalillo County, New Mexico",676773,*****,330506,991,19198,768,19779,1846,23463,2005,12562,453,8910,501,4051,1176,5628,1416,12848,1762,26407,639,24321,726,25778,2249,18414,2318,20251,909,20057,488,21447,1698,9069,1421,11187,1324,6793,985,9885,1081,12952,1362,7837,974,6071,1092,3598,763,346267,991,19946,768,18175,2000,23288,1961,13273,448,8638,478,3333,1120,5092,1238,13482,1526,24820,361,24324,581,22306,2224,20853,2159,21135,428,21348,148,23657,1537,9852,1284,13302,1732,7183,1137,11492,1356,16196,1380,9564,1228,7725,1075,7283,1055
0500000US35005,35005,"Chaves County, New Mexico",64866,*****,32041,651,2639,381,2184,616,2833,552,1006,370,1101,584,739,421,299,286,1135,519,2029,375,2204,251,1219,544,2187,598,2111,603,1757,2,1893,461,906,389,1208,448,642,348,672,311,1290,351,919,351,479,320,589,316,32825,651,2128,205,3310,464,1566,480,1803,436,569,546,143,157,474,487,1882,723,2067,370,2752,385,1887,787,2177,710,1635,566,930,381,2186,458,744,309,964,414,453,239,1378,474,1228,423,1048,373,838,419,663,304
0500000US35013,35013,"Doña Ana County, New Mexico",215579,*****,106530,1210,6985,116,8135,1008,7274,1071,4878,395,4650,882,1254,617,2980,1156,8109,1361,7430,266,6444,172,6166,976,4800,982,5709,685,5319,281,6052,1245,1917,932,2890,858,2467,882,2534,815,4259,896,3062,709,1752,666,1464,658,109049,1210,6766,2,8200,1166,7120,1298,4093,348,4506,558,3404,1077,2156,947,5540,1279,7132,397,6147,149,5321,1152,6353,1201,6025,420,6103,341,5822,894,2763,847,4002,868,2635,696,3368,801,3953,648,3287,712,2531,632,1822,606
0500000US35025,35025,"Lea County, New Mexico",68759,*****,35790,435,3083,185,2710,634,3636,655,1713,172,1342,488,403,325,591,431,1109,461,2628,261,2843,302,2725,494,1701,463,2009,291,2044,268,1697,498,917,396,1123,430,486,311,832,395,865,381,689,344,504,434,140,128,32969,435,2128,185,3250,748,2814,719,1413,236,633,587,59,85,339,387,2052,566,1958,295,2570,312,2042,592,2038,536,2038,462,1667,556,2069,337,558,262,874,385,544,327,1013,417,1092,412,645,364,481,304,692,452
0500000US35031,35031,"McKinley County, New Mexico",72564,*****,35184,520,2245,445,3456,604,3538,546,1924,342,903,144,635,279,431,209,1664,449,2751,291,2165,294,1857,469,2284,500,1940,287,2002,276,2096,600,665,346,1288,469,432,209,764,348,1066,445,441,179,446,214,191,126,37380,520,2527,440,2856,512,3085,507,1781,453,927,85,475,260,444,212,1362,300,3581,308,2479,419,2075,460,2015,585,1949,215,2368,359,2498,481,955,352,906,262,1237,461,866,296,688,234,742,275,955,487,609,247
0500000US35035,35035,"Otero County, New Mexico",65817,*****,35082,1512,2055,711,1686,890,2748,876,2024,900,1303,762,283,238,269,266,2531,748,2507,590,2768,711,2174,819,1707,612,1630,653,1560,431,3224,626,427,296,1404,846,371,280,1003,554,1435,398,866,375,468,268,639,308,30735,1512,2220,768,1215,661,2519,854,962,530,1163,702,82,120,335,430,1348,536,1919,541,2731,608,1875,721,2166,841,855,197,1734,106,2271,541,736,454,1192,424,610,369,1258,528,1204,510,665,429,686,291,989,436
0500000US35043,35043,"Sandoval County, New Mexico",142507,*****,69087,629,4018,2,4081,803,5642,810,2871,450,1671,369,1063,496,373,228,2479,611,4316,345,4391,126,5514,721,3541,731,4497,247,4177,201,4772,810,1923,545,2608,681,2020,570,1888,555,3536,638,1927,595,1091,467,688,445,73420,629,3783,169,5278,930,4556,934,3308,430,1247,614,244,195,615,318,3295,631,3974,4,4648,215,3902,921,5560,916,4542,179,4478,72,5177,684,2324,488,3279,618,1678,454,2997,676,3500,702,1974,614,1232,509,1829,607
0500000US35045,35045,"San Juan County, New Mexico",126926,*****,62069,1315,4364,1122,4606,877,5314,885,2545,522,2264,523,676,335,744,317,2326,657,4098,476,4350,2,4139,986,3649,951,3499,420,3331,379,4554,706,1257,485,2308,627,1493,505,1148,387,2312,607,1433,328,602,271,1057,345,64857,1315,4488,1115,4351,911,5195,923,3320,510,1422,598,985,503,746,494,2459,645,4191,425,4188,74,4374,761,4259,761,2932,152,3645,360,4519,577,1271,436,2393,537,891,366,2298,569,2380,495,1967,460,1332,432,1251,346
0500000US35049,35049,"Santa Fe County, New Mexico",148750,*****,72260,503,3381,115,4372,848,3428,845,2114,259,1846,302,780,508,388,322,2595,698,3933,175,4627,371,4570,781,3838,700,4501,172,4988,434,6081,731,2068,567,3146,589,2136,534,3552,664,4682,622,2602,612,1334,493,1298,477,76490,503,3216,84,4438,865,3521,815,2752,288,1606,266,559,374,1046,582,2307,532,3949,136,3982,52,4608,839,3548,777,4468,189,4918,96,6104,825,2581,691,4321,650,3171,657,3912,635,4931,743,2920,537,1592,464,2040,553
0500000US35061,35061,"Valencia County, New Mexico",75940,*****,38091,1012,2299,664,2915,804,2896,954,1342,168,1396,781,268,368,417,559,1033,573,3073,302,2157,356,2361,697,2454,788,1817,555,2607,239,2726,529,915,417,1517,521,372,310,1585,551,1758,575,1028,413,478,337,677,406,37849,1012,1765,674,1984,653,2708,536,2055,565,2204,969,294,416,391,355,1323,685,1338,851,2406,497,2018,721,2399,618,1924,308,2457,506,2433,638,1087,503,1921,698,1071,497,1621,594,1724,503,1051,432,981,495,694,487
0500000US36001,36001,"Albany County, New York",309612,*****,151130,950,8710,884,8245,917,7696,919,5239,732,7440,1155,3301,946,2524,966,10351,1603,9247,796,10265,968,9564,1219,7964,1182,8960,460,9759,463,9917,939,4290,1029,5711,949,3333,773,4106,761,6065,901,3938,575,1920,518,2585,528,158482,950,7035,890,7721,992,8171,1062,4686,604,6705,678,4743,1079,2864,998,8915,1235,10426,937,9278,795,9662,1169,9048,1358,9337,850,10325,419,9046,1079,5031,1072,6918,928,3613,727,5586,797,6415,823,3875,806,4188,726,4894,906
0500000US36005,36005,"Bronx County, New York",1471160,*****,693457,664,53703,288,48522,3388,52915,3388,30654,5,20482,4,12319,1438,12115,2048,32320,2547,63389,396,52045,4,43297,2683,42760,2671,42588,302,43633,98,38611,2816,15432,2079,17778,2213,10874,1742,13405,1738,18527,2025,13181,1426,6820,1147,8087,1281,777703,664,52248,4,50944,3387,47029,3191,29200,4,19225,601,11924,2156,11996,1823,32293,2409,65320,4,57005,447,51557,2981,48984,2987,49628,123,51291,175,44719,2635,17328,1707,26198,2276,14588,1948,17857,1910,26597,2176,20125,2107,13339,1786,18308,1829
0500000US36007,36007,"Broome County, New York",193639,*****,95435,669,5432,653,5846,1101,4801,1110,3542,358,4742,657,2814,915,2769,1154,4695,1101,4915,314,5192,337,5771,726,3798,764,5361,323,6470,441,6853,826,3727,897,3202,670,2572,612,2819,604,3589,667,2822,555,2078,469,1625,440,98204,669,4744,487,4659,838,5532,788,3111,245,3563,325,2272,871,1299,582,5939,959,5919,594,5088,445,4944,701,4836,731,5689,348,6308,316,7819,800,2372,643,3440,677,2419,496,2846,590,4886,736,3662,565,3313,674,3544,587
0500000US36009,36009,"Cattaraugus County, New York",77348,*****,38691,404,2268,200,2427,407,2729,448,1567,124,1153,138,595,271,599,274,1438,304,2045,74,1994,69,1976,398,2400,385,2242,99,2733,137,2987,394,1068,294,1831,342,752,202,1426,266,1854,309,1232,267,740,259,635,236,38657,404,2064,134,2227,383,2530,400,1439,95,1129,123,302,188,434,234,1641,334,2109,138,2023,126,2164,401,1988,404,2392,99,2673,135,3173,389,978,249,1654,392,778,254,1536,258,1843,300,1623,376,682,233,1275,310
0500000US36011,36011,"Cayuga County, New York",77603,*****,39829,536,1783,67,2444,369,2173,641,1569,266,749,71,399,270,752,288,1073,363,3084,367,2792,312,2774,493,2119,499,2760,276,2953,286,2842,441,1171,342,1729,425,936,348,1744,392,1530,387,1102,281,487,173,864,281,37774,536,1744,197,2006,429,1849,430,1834,343,839,102,558,326,540,301,1302,253,2012,34,2057,23,1868,490,2307,387,2346,44,2904,243,2649,483,1452,450,1811,487,1101,318,1345,320,1746,356,1092,289,802,320,1610,383
0500000US36013,36013,"Chautauqua County, New York",129046,*****,64144,743,3553,405,3374,725,4130,694,2418,315,2240,268,1219,661,560,299,3571,694,3721,180,3687,398,2915,464,3645,518,3854,265,4311,256,4131,643,2710,536,2646,564,2219,508,2080,447,2653,507,2321,381,1265,315,921,289,64902,743,3183,349,3493,689,3814,631,2444,342,2264,321,931,295,904,389,2058,437,3620,252,3455,291,3092,527,4000,656,3638,131,4199,152,4161,512,2648,588,2907,524,2295,511,2609,494,2525,516,2267,486,1493,533,2902,551
0500000US36015,36015,"Chemung County, New York",85557,*****,42566,755,2713,408,2362,613,2517,537,1523,161,788,200,467,316,855,432,1508,569,3240,512,2894,355,2533,567,2387,698,2910,324,2904,199,3018,531,1458,549,1639,481,805,323,1387,444,1853,483,1045,402,534,291,1226,383,42991,755,2150,218,1590,597,3882,475,1464,167,1013,446,723,329,421,296,1299,501,2227,148,2657,338,2136,617,2494,683,2636,334,2925,274,3524,665,1407,480,1816,499,1084,382,1674,505,1809,482,955,392,718,391,2387,544
0500000US36019,36019,"Clinton County, New York",80980,*****,41847,569,2107,214,1498,387,2438,394,1281,52,1730,388,1314,514,594,299,2161,586,3316,370,2673,268,2723,627,2687,527,2428,105,2894,178,2824,527,1832,530,1325,388,493,242,1544,450,1735,488,1214,345,499,249,537,298,39133,569,1720,200,2455,483,1997,552,1130,68,2194,685,651,342,1008,427,1569,562,2024,63,2184,201,2415,451,1815,474,2410,153,2907,100,3293,422,1054,400,1301,415,565,300,1443,426,1852,448,863,265,1161,428,1122,453
0500000US36027,36027,"Dutchess County, New York",295568,*****,146685,755,6353,532,6367,858,9695,858,6133,488,4871,558,3751,856,2643,703,4890,911,9818,236,9392,928,8831,1082,8090,1019,9923,733,11387,512,11093,1186,5145,1040,5988,1062,3790,723,3858,725,5272,824,3972,707,2467,532,2956,601,148883,755,7291,533,5956,989,9374,989,5283,488,5654,643,2560,818,3694,1297,4813,1019,7691,460,7677,172,9000,1153,7874,1132,10037,214,11903,213,12540,964,3959,713,5620,832,3201,599,4588,759,7092,861,5107,972,3520,731,4449,786
0500000US36029,36029,"Erie County, New York",925528,*****,448284,172,26012,269,26224,1660,26483,1651,17587,96,13499,530,7397,1541,7069,1049,15699,1520,35263,137,31044,169,25675,1813,24987,1849,28018,214,30918,193,36164,1919,10606,1232,16752,1650,9043,1156,13281,1402,19522,1429,10241,1188,7480,1064,9320,1327,477244,172,25037,199,25588,1856,25143,1872,16647,72,13392,872,7099,1660,6376,1508,16316,1858,34354,162,30974,249,26286,1971,25238,1959,29665,145,32697,268,35848,2243,16415,1757,17441,1639,10953,1303,16463,1255,21222,1392,16669,1502,11487,1255,15934,1378
0500000US36045,36045,"Jefferson County, New York",114187,*****,60129,580,4637,456,3654,740,3601,753,1802,215,2009,354,1653,584,2023,723,4233,688,5537,427,4653,608,3791,701,2889,681,3045,397,3884,455,3267,613,1110,482,1604,465,1046,335,1436,387,1729,427,1223,251,599,195,704,303,54058,580,4210,567,4264,691,2991,582,2014,270,934,165,722,348,746,380,2451,626,4644,670,4258,548,2791,517,3210,389,2825,277,3356,392,3415,694,1191,363,1832,527,1234,408,1320,356,1985,366,1195,388,1264,452,1206,435
0500000US36047,36047,"Kings County, New York",2648771,*****,1254273,648,99255,244,79633,3364,84381,3423,45881,102,26264,214,13296,1609,14369,1949,54512,2103,122618,235,114374,310,94820,3522,81740,3544,74470,106,71449,252,66983,2902,27267,2371,37629,2601,21884,1933,29308,2044,36319,2280,24724,1787,18565,1983,14532,1529,1394498,648,94155,344,77621,3670,79744,3614,44795,211,25630,4,15059,1628,16333,1719,56983,2009,131602,399,120309,303,102774,3245,88342,3209,85364,268,83640,340,79812,3418,35527,3407,45157,2633,31309,2437,39006,2327,44016,2293,38058,2523,28761,2545,30501,2145
0500000US36051,36051,"Livingston County, New York",63799,*****,32213,649,1271,48,1599,407,1483,426,1570,740,1622,281,594,293,742,573,1720,607,2238,368,1799,166,1707,421,1746,552,1982,153,2269,133,2305,459,936,395,1669,448,738,240,1033,280,1307,325,993,319,609,284,281,176,31586,649,1505,475,1393,339,1488,356,1082,192,1722,162,1262,483,356,370,1459,514,1453,241,1634,182,1235,488,1742,403,2164,321,2244,67,2273,519,1077,357,1643,476,741,242,1093,321,1445,363,997,320,796,354,782,292
0500000US36053,36053,"Madison County, New York",70965,*****,35144,431,1821,274,2328,342,1654,399,1286,76,1553,198,784,352,603,331,1293,385,1806,200,1748,71,2488,513,1283,413,2066,39,2827,247,3331,696,1477,694,1047,436,1207,377,955,340,1424,376,837,248,460,278,866,283,35821,431,1645,249,1590,461,2428,430,1416,341,2007,643,537,246,601,234,1311,632,1824,186,1733,200,2002,454,1604,425,2314,147,2627,200,2890,579,1311,447,1307,484,484,193,1340,392,1838,402,1492,384,446,234,1074,371
0500000US36055,36055,"Monroe County, New York",747642,*****,361167,336,21141,129,20742,1432,23758,1418,14479,316,12121,352,4545,1159,5409,987,16125,1179,27773,90,24439,77,23812,1705,16800,1703,22327,2,24640,70,26057,1549,10499,1276,12375,1271,8841,1033,11315,1104,12740,1196,9581,1101,6625,1061,5023,892,386475,336,20359,114,22075,1516,20729,1506,13387,334,11585,615,5122,1072,4974,1249,15946,1628,27633,100,25729,82,23200,1984,20341,1980,24283,91,26487,123,26431,1668,12285,1497,14906,1563,9276,1184,11990,1427,17124,1396,11859,1232,9196,1056,11558,1346
0500000US36059,36059,"Nassau County, New York",1369514,*****,665751,284,38178,144,42858,2636,42090,2636,28218,158,17426,269,9985,1763,9974,1454,25359,1668,41287,4,39129,3,40410,2282,39800,2268,45145,4,49456,167,46655,2477,21026,2190,25820,1997,15032,1586,19272,1541,26826,1534,15787,1288,12891,1389,13127,1414,703763,284,36258,174,39819,2462,41057,2477,26786,219,16484,4,8001,1453,6533,1105,28883,1548,39911,195,39160,4,40402,2159,42471,2158,48221,326,53412,294,52754,2505,23354,2054,24972,1898,16274,1674,22693,1730,30915,1925,21629,1961,17610,1775,26164,1777
0500000US36061,36061,"New York County, New York",1664727,*****,789155,536,40737,81,29143,2905,33702,2961,17054,3,15089,581,7363,1810,8432,1762,38169,2419,91978,3,88609,261,66918,4109,51458,4114,52787,342,50402,3,47565,3061,19590,2617,21606,2583,17850,2352,17810,2528,26701,2231,17653,2293,14315,2385,14224,2359,875572,536,39286,89,34410,2510,27704,2474,17537,3,19735,108,9822,1926,9667,1522,43608,2496,103809,239,90598,173,70306,3684,49584,3684,52493,8,50754,278,50553,3566,21804,2448,26232,3137,17674,2190,24906,2544,41507,3039,29340,3158,19719,2902,24524,2723
0500000US36063,36063,"Niagara County, New York",211328,*****,103341,546,5625,456,5373,995,6954,938,3969,296,2412,303,1163,638,1120,555,4560,1218,6576,348,6154,454,6371,783,5236,768,6885,356,7338,286,8279,943,4357,967,4004,722,2312,572,3028,544,5150,724,2851,496,1914,473,1710,460,107987,546,4972,403,6542,941,5441,933,3561,309,2577,445,1429,540,1300,489,3326,786,6818,582,6651,494,5983,827,5784,992,6487,260,8164,476,8401,955,4238,972,4281,867,1991,505,3813,793,5757,886,4110,766,2112,551,4249,829
0500000US36065,36065,"Oneida County, New York",231332,*****,114898,908,6778,656,7037,954,7018,936,4110,442,3958,783,2115,667,1289,500,4252,841,7263,651,8101,700,7389,1116,5382,934,7499,518,8571,555,8867,880,2794,669,3993,704,3072,709,3500,677,4448,823,2922,674,1888,576,2652,699,116434,908,6724,734,6989,1153,6570,1137,3929,400,3879,686,1260,533,1050,570,3873,608,7463,576,6639,495,6692,944,4840,889,7341,640,8598,642,9163,959,2547,524,4916,879,3305,745,3387,681,5473,932,3983,820,3632,988,4181,744
0500000US36067,36067,"Onondaga County, New York",465398,*****,224504,791,13534,600,14478,1417,13481,1396,9283,333,7085,569,3792,838,4429,946,8286,1143,15817,502,14739,114,13275,1328,11646,1353,13901,317,15820,392,16871,1268,7163,888,7580,957,5226,695,6000,806,8841,938,5416,838,3740,708,4101,701,240894,791,12831,565,13514,1220,13899,1285,8660,302,8549,550,3777,835,2940,792,9696,1079,16037,135,15170,2,14386,1136,12190,1188,14962,369,16890,139,17652,1138,7138,1081,9349,1089,5590,788,7738,943,9836,984,8038,1019,5154,962,6898,934
0500000US36069,36069,"Ontario County, New York",109899,*****,53462,588,2627,298,2319,533,3668,529,2466,460,1666,313,689,360,638,309,2004,412,3333,225,2996,313,3315,694,2428,656,3762,252,3993,166,4172,610,2037,579,1962,446,1241,435,2691,557,2095,478,1345,390,1222,399,793,332,56437,588,2763,587,3374,535,2768,630,2494,480,1225,200,456,325,728,250,2015,408,2714,184,2993,366,3456,713,2697,548,4208,518,4083,140,4854,589,1419,486,2606,570,1978,467,2325,421,2218,601,2144,464,1965,527,954,354
0500000US36071,36071,"Orange County, New York",382226,*****,192772,932,13132,659,13364,1609,15312,1513,9329,422,7067,763,3953,1184,3099,958,8841,1337,11712,337,11092,520,12294,1396,10028,1354,13145,356,13517,227,13243,1156,5405,1102,5181,861,2912,723,4971,796,6703,965,4538,740,1993,615,1941,469,189454,932,11691,737,13469,1343,13123,1345,8083,422,5024,588,1769,717,2671,822,7576,1019,11239,408,10636,720,11528,1327,11852,1283,13019,308,13995,192,13837,1078,4338,862,6582,874,3920,772,4958,888,7543,915,4784,1002,3470,794,4347,790
0500000US36075,36075,"Oswego County, New York",118478,*****,59393,479,3188,192,4317,706,3031,648,2389,173,2441,290,1545,875,1201,568,1782,652,4018,194,3283,51,3187,625,3419,650,3778,92,4520,171,4717,619,1753,602,2339,607,1545,462,1772,400,2117,523,1409,398,613,242,1029,403,59085,479,2897,163,3383,555,3319,593,2142,145,2429,388,1016,423,855,442,2348,547,3485,56,3318,194,2985,615,3543,607,3911,170,4583,179,4295,694,2418,740,1925,532,1997,513,1810,419,2152,518,1403,427,1431,456,1440,481
0500000US36079,36079,"Putnam County, New York",99323,*****,48880,1136,2420,533,2306,750,3132,736,1748,179,1693,494,407,343,740,562,1858,470,2716,495,2443,242,3423,744,2797,685,4037,649,4141,385,3942,674,1764,577,1963,590,1360,531,1463,455,1844,503,1590,404,447,319,646,361,50443,1136,2034,525,2073,705,3883,882,2144,531,1189,655,210,207,364,429,1675,594,2373,363,3597,714,2814,851,2999,727,3606,399,4537,437,3974,726,1817,765,2559,583,1656,617,1086,408,2139,579,1199,620,1011,486,1504,551
0500000US36081,36081,"Queens County, New York",2358582,*****,1143636,747,75125,476,65402,2882,64292,2982,38146,200,23473,350,15990,1809,14118,1782,40408,1808,99143,662,93683,209,85295,3565,76152,3572,79321,576,78876,307,74719,2984,30497,2295,39836,3077,22648,1942,30054,1951,36361,2197,26779,1771,16740,1794,16578,1726,1214946,747,70685,380,61281,3077,62462,3115,36581,159,22378,448,13127,1535,11367,1713,48445,2181,100972,479,92455,164,89338,3156,75187,3132,81884,373,83919,346,84061,2991,31718,2705,43292,2609,28316,2331,33623,2343,48006,2846,37351,2709,25595,2297,32903,2512
0500000US36083,36083,"Rensselaer County, New York",159722,*****,78348,893,3713,299,4566,1027,4702,1142,2837,222,3608,397,1785,665,766,514,3396,822,5435,284,5061,298,4532,797,4372,826,5144,394,5482,436,4975,814,2159,611,4082,908,2117,500,2370,544,3086,647,1862,421,1089,401,1209,359,81374,893,4184,556,4130,846,4527,857,2588,271,2374,342,1082,321,1085,508,3332,658,5450,400,5826,601,5372,893,4230,801,5187,355,5605,256,5481,788,2552,567,3232,683,2160,540,2384,593,3716,632,2899,749,1651,530,2327,604
0500000US36085,36085,"Richmond County, New York",479458,*****,232018,384,13978,2,14504,1626,15794,1628,9331,362,4854,491,2016,647,2834,797,10793,961,17257,3,15011,800,13153,1638,16432,1737,15886,161,16617,2,15685,1371,4896,1118,10448,1366,5696,921,7360,1062,7326,1067,6007,712,2954,665,3186,639,247440,384,13404,5,13662,1471,14920,1470,9249,373,4470,306,3495,1096,2475,913,9600,1392,17073,2,14735,605,14435,1290,17046,1293,17066,30,18096,83,15973,1481,8787,1373,9722,1178,5525,1102,8335,1148,11134,1414,7869,1211,4611,920,5758,1039
0500000US36087,36087,"Rockland County, New York",328868,*****,161182,814,12307,581,14564,1628,12269,1794,7717,370,4368,334,2418,908,2647,821,6193,961,10177,317,9255,628,9226,1189,9242,1159,9218,225,10401,200,10860,1108,3147,899,5374,993,3728,840,3997,918,5609,900,3679,725,2835,733,1951,565,167686,814,12607,649,11627,1362,13133,1362,7592,370,4309,686,2573,1129,1528,631,7031,998,9116,647,8519,461,10229,1084,8518,1093,10070,2,11156,80,10449,991,4347,937,5831,780,3135,769,5236,961,7381,956,5609,974,3004,802,4686,950
0500000US36089,36089,"St. Lawrence County, New York",109623,*****,56142,450,2960,233,3228,706,3045,642,1913,104,3502,346,1341,561,1242,583,2078,667,3732,249,3656,305,3099,529,3289,508,3244,161,3905,233,4435,492,1237,382,1922,452,904,273,2222,485,2041,448,1858,404,594,266,695,288,53481,450,2558,72,3112,588,3037,530,1989,151,2828,314,1061,438,1230,435,1944,507,3164,188,2853,85,2171,519,3417,532,3118,79,3537,65,4363,578,1074,356,2170,552,1001,336,1594,403,2824,442,1737,399,1452,432,1247,400
0500000US36091,36091,"Saratoga County, New York",229869,*****,113117,553,5638,273,7125,938,6646,961,4347,276,3135,411,1646,561,1506,510,3134,692,7244,499,6915,458,7004,989,7362,932,8797,470,9117,457,8453,933,2779,582,4459,772,3654,647,2905,572,4756,679,3312,571,1855,481,1328,500,116752,553,5702,333,6243,1048,6417,1035,4536,420,2879,353,1067,395,610,291,4824,506,5887,261,7130,390,7707,958,7156,883,8489,386,9022,307,8050,821,4029,768,4888,807,3030,646,3987,759,5997,972,4302,683,3297,645,1503,455
0500000US36093,36093,"Schenectady County, New York",155565,*****,74985,1133,4151,620,4389,1050,5401,1168,2767,743,3382,1502,574,262,1030,562,2977,942,4423,747,4971,701,4733,1190,4604,1080,4729,546,5611,1254,5432,913,2072,736,2721,805,1440,394,2338,624,2656,597,2164,649,1300,444,1120,367,80580,1133,3845,967,5009,991,4404,1070,3563,906,1243,46,1925,1390,908,599,2544,786,4450,455,4799,913,5961,1335,4175,1128,5473,1516,5991,905,5884,951,1848,575,3340,753,2103,592,2057,566,3286,825,2225,736,2076,726,3471,779
0500000US36101,36101,"Steuben County, New York",96281,*****,48089,457,2760,174,3065,326,2877,325,2114,287,1092,188,333,180,696,317,1685,401,2713,79,2882,252,2691,399,2695,404,3058,179,3555,177,4150,446,1185,332,2070,453,1456,385,1338,386,2375,512,1192,292,1001,295,1106,317,48192,457,2425,113,2577,508,3052,499,1917,161,922,56,690,357,488,234,1577,294,2664,83,2678,185,2406,548,2966,564,3074,101,3543,120,4015,461,1282,397,1906,395,965,286,1977,501,2614,503,1833,447,1117,383,1504,491
0500000US36103,36103,"Suffolk County, New York",1492953,*****,734913,313,40440,127,38951,2713,52369,2723,31187,3,20014,1092,9918,1843,8638,1485,31819,1830,47863,236,42676,200,47002,2667,41443,2666,52717,97,58985,223,55295,2650,22806,1968,25862,2321,15292,1862,21877,1656,27293,1732,17857,1495,12843,1383,11766,1569,758040,313,39093,228,44999,2756,42285,2774,30055,109,17808,343,8713,1696,11834,1667,27884,1989,44217,234,40963,175,43614,2747,44273,2762,54985,219,61120,236,57154,2906,23280,2170,27938,2598,15282,1733,23351,1977,35620,2123,24662,1852,15749,1671,23161,1969
0500000US36105,36105,"Sullivan County, New York",75485,*****,38386,897,1417,201,2150,789,3103,1065,1403,391,1254,597,566,514,230,262,1784,918,1703,147,3038,978,1698,588,2736,753,2204,464,2801,343,3102,618,916,433,1563,576,1789,620,692,396,1887,455,961,315,898,342,491,371,37099,897,1904,464,1425,461,2571,460,1379,411,1609,609,598,421,245,215,537,283,1973,332,1647,122,2436,575,1651,653,2207,440,4037,720,2850,688,1149,492,1714,636,423,238,972,454,2776,592,1614,524,783,370,599,326
